gene_name,gene_length,gene_type,gene_chr
Bri3,202320.0,,
Trib2,25195.0,protein_coding,chr12
Acot11,60443.0,,
Os9,25481.0,,
Rasl11b,4195.0,,
Kat6b,191044.0,,
Chst2,7430.0,,
Supt3,342138.0,protein_coding,chr17
Plcd4,24906.0,,
Oaz1,2634.0,,
Zranb1,55249.0,,
Atg9a,11336.0,,
Ptpn13,173111.0,,
Itga1,148868.0,protein_coding,chr13
Prrc2a,15821.0,,
Zmat1,37837.0,,
3222401L13Rik,6291.0,lincRNA,chr18
Gm1043,144177.0,,
Prtg,110417.0,,
Lrp4,56268.0,protein_coding,chr2
Gm28750,17926.0,,
Ylpm1,74194.0,,
Rps12,2092.0,,
2010315B03Rik,20892.0,protein_coding,chr9
Rpl11,25163.0,,
Glis1,200470.0,,
Sdk1,974096.0,protein_coding,chr5
Brsk2,54496.0,protein_coding,chr7
Stk39,261823.0,,
Pcbp1,1829.0,,
Nme2,6445.0,,
Cnih1,12844.0,,
Sgce,72857.0,protein_coding,chr6
Tmem14c,6294.0,,
Tmtc2,386788.0,protein_coding,chr10
Igdcc4,36454.0,protein_coding,chr9
Tomm22,2539.0,,
Atp5b,7118.0,,
Rhou,9955.0,,
Smc5,67446.0,,
Slc24a3,474412.0,protein_coding,chr2
Nrn1,9770.0,,
Fermt2,71323.0,,
Btd,27551.0,,
Asf1a,12468.0,,
Lrrc1,114047.0,,
Map1a,21232.0,,
Nova1,124412.0,,
Ext1,282121.0,protein_coding,chr15
Zim1,25181.0,protein_coding,chr7
Rtn4,51384.0,,
Lrrfip2,108076.0,,
Atp5e,3033.0,,
Tlcd1,5198.0,,
Ddit4,2165.0,,
Spred1,60905.0,,
Lrrc4b,34333.0,,
Sec23b,34520.0,,
Mob3b,208410.0,,
Gm2115,54577.0,,
Rabac1,3002.0,,
Prdm5,158022.0,,
Sgcd,1092716.0,protein_coding,chr11
Hes5,1448.0,,
Ndufa13,8378.0,,
Pnkp,5853.0,,
Rgs17,96737.0,protein_coding,chr10
Hmgn3,36737.0,,
Mtmr3,113995.0,,
Ntng1,363971.0,protein_coding,chr3
Sncaip,148226.0,protein_coding,chr18
Atl2,47733.0,,
Mageh1,1409.0,protein_coding,chrX
1110019D14Rik,172859.0,,
Gm14443,9616.0,,
Cradd,149387.0,protein_coding,chr10
Add3,106956.0,protein_coding,chr19
Rpl35a,3736.0,,
Ddx10,149418.0,,
Ctxn1,1614.0,,
Fau,1680.0,,
Itpr1,338013.0,protein_coding,chr6
Tcea1,40095.0,,
Map3k2,73662.0,,
Pds5a,92552.0,,
Ndn,3693.0,protein_coding,chr7
Hsp90b1,15300.0,,
Slc35e4,7643.0,,
Med31,3868.0,,
Arid1a,77761.0,protein_coding,chr4
Ldlr,26436.0,,
Nsmce2,227437.0,,
Gm16759,170090.0,,
Tshz3,75435.0,protein_coding,chr7
Pou3f3,7408.0,protein_coding,chr1
Zmym2,76048.0,,
R74862,31902.0,,
Pcf11,26391.0,,
Dennd6b,14283.0,,
Cask,334287.0,,
Aplp2,62258.0,protein_coding,chr9
Tbkbp1,15324.0,,
Clptm1,33462.0,,
Prdx4,16836.0,,
Snta1,31786.0,protein_coding,chr2
Acbd6,133210.0,,
Dhcr24,28075.0,,
Pknox2,256425.0,,
Ubash3b,150599.0,protein_coding,chr9
Abca8a,70344.0,,
Eif4g1,24571.0,,
Slc48a1,14172.0,,
Elmod2,19854.0,,
Zfand5,14562.0,,
Zfp961,42754.0,,
Mif,,,
Pik3ip1,12570.0,,
Cox5b,2232.0,,
Tmem63b,26734.0,,
Ptch1,65270.0,protein_coding,chr13
Fip1l1,63351.0,,
Tril,5362.0,,
Lrrc20,106990.0,protein_coding,chr10
3110039M20Rik,17708.0,protein_coding,chr12
Ptdss2,35224.0,,
Ranbp3l,99386.0,,
Bdh1,36621.0,,
Cplx2,12568.0,,
Eef2,5867.0,,
Atraid,6311.0,,
Xylt1,292601.0,protein_coding,chr7
Gabarap,3808.0,protein_coding,chr11
Rreb1,173605.0,protein_coding,chr13
Meis1,139168.0,protein_coding,chr11
Eno1,12158.0,,
Sdf4,20738.0,,
Cuta,5750.0,,
Zfp597,26240.0,,
Jarid2,192169.0,protein_coding,chr13
Actr6,20324.0,,
Specc1l,100670.0,,
Ccdc6,96079.0,protein_coding,chr10
Atp6ap1,7624.0,,
Hhipl1,24599.0,,
Zfp532,109531.0,protein_coding,chr18
Tsc22d3,61131.0,protein_coding,chrX
Zfp763,16539.0,,
Synpo2,159630.0,protein_coding,chr3
Gm11149,54303.0,,
Uba52,2538.0,protein_coding,chr8
Hip1,138589.0,,
Ik,12983.0,,
Dhcr7,25265.0,,
Rpl3,14077.0,,
Higd2a,,,
Rps8,2416.0,,
Gas5,4117.0,,
Ccdc18,100753.0,,
2610307P16Rik,425586.0,processed_transcript,chr13
Vmn2r57,52751.0,,
Snrpd2,3820.0,,
Ppia,4374.0,,
Pet100,4300.0,,
Glrx2,33338.0,,
Vps54,81855.0,,
Ndufc1,4311.0,,
Adprhl2,5656.0,,
March3,163832.0,protein_coding,chr18
Atf1,33425.0,,
Ubr1,110446.0,,
Riok2,20590.0,,
Gm26618,65213.0,,
Lrp10,7360.0,,
Ccdc149,96870.0,protein_coding,chr5
Ulk4,321846.0,,
Reep5,29185.0,protein_coding,chr18
Rpl36al,1352.0,,
Riok1,24438.0,,
Stim2,122558.0,,
Tfdp2,127371.0,protein_coding,chr9
Slc30a1,6480.0,,
Tnrc6b,229772.0,,
Ophn1,336748.0,,
Romo1,1758.0,,
Irs1,58315.0,protein_coding,chr1
Hgf,66657.0,protein_coding,chr5
Cep68,22392.0,protein_coding,chr11
Plxnb1,24528.0,,
Gpt,3970.0,,
Nsmf,8526.0,,
Ndst2,10832.0,,
Rps23,1992.0,,
Dad1,18625.0,,
Bscl2,11216.0,protein_coding,chr19
Kitl,84786.0,protein_coding,chr10
Lonp2,99830.0,protein_coding,chr8
Cyld,54917.0,,
Fam13c,118255.0,,
Gm10754,285676.0,,
Cfl2,4068.0,,
Pten,68663.0,,
Ubtf,15182.0,,
Cox16,126101.0,,
Rbm20,189774.0,protein_coding,chr19
Ctsb,23461.0,,
Rpl23,4910.0,,
Gca,29824.0,,
Ap4m1,8427.0,,
Ldlrad3,236182.0,protein_coding,chr2
Grcc10,2191.0,,
Uqcrh,8106.0,,
D3Ertd751e,60709.0,,
Camta2,18642.0,,
Gm16008,9635.0,,
Tcf20,179436.0,,
Atp1b3,31787.0,,
Rsrc1,377006.0,,
Kdelr2,18063.0,,
2610001J05Rik,3783.0,,
Iqck,116900.0,protein_coding,chr7
Pnpla8,101162.0,,
Rrnad1,8116.0,,
Slc27a1,18420.0,protein_coding,chr8
Slc25a5,3156.0,,
Odf2,42525.0,protein_coding,chr2
Rbm4,9608.0,,
Scrn1,65316.0,,
Bcl9,94255.0,,
Ryk,73388.0,,
Zfp516,94651.0,,
Osbp,28171.0,,
Jtb,4241.0,,
Dennd6a,60466.0,,
Abcd3,56528.0,protein_coding,chr3
Ror1,348974.0,protein_coding,chr4
Cherp,14737.0,,
Ano3,295722.0,,
Gstz1,17558.0,,
Abtb2,152113.0,protein_coding,chr2
Nfat5,86047.0,,
B3galt5,84058.0,protein_coding,chr16
Abr,206824.0,protein_coding,chr11
Tor2a,5010.0,,
Ccdc59,6766.0,,
Ifngr1,18280.0,,
Ring1,3888.0,,
Tmem59l,3491.0,,
4930522L14Rik,15896.0,,
E330009J07Rik,34760.0,,
Mib1,93156.0,,
B4galt4,26785.0,protein_coding,chr16
Tlk1,113321.0,,
Ctnnd2,856748.0,protein_coding,chr15
Cdipt,4587.0,,
Hsbp1,4434.0,,
Ptms,6422.0,protein_coding,chr6
Ankrd40,13840.0,,
Metap2,38604.0,protein_coding,chr10
Mylip,22280.0,,
Rpl28,2192.0,protein_coding,chr7
Hdac7,51838.0,protein_coding,chr15
Stk33,159858.0,,
Dido1,52035.0,protein_coding,chr2
Slc6a1,34897.0,protein_coding,chr6
Gabrg1,91570.0,,
Aqp4,21486.0,protein_coding,chr18
Lypd6b,161161.0,protein_coding,chr2
Dio2,13886.0,,
Tmem33,30896.0,,
Tmem150c,81936.0,,
Purb,8318.0,,
Satb2,184669.0,,
Zfp641,10576.0,,
Acvr2a,89160.0,,
Accs,16476.0,,
Acyp2,143596.0,,
Setd2,86036.0,,
Pcyt1a,44149.0,,
Mxd4,13837.0,,
Cct5,11004.0,,
Cluh,21352.0,,
Pcdhb19,7137.0,,
Sik3,211374.0,,
Heatr5a,95450.0,,
Actb,3639.0,,
Rpl23a,2652.0,,
Tenm1,901260.0,,
Cyp51,23601.0,,
Ramp1,45374.0,protein_coding,chr1
Abca2,19837.0,,
Notch1,58760.0,protein_coding,chr2
Zswim6,165447.0,,
Dda1,6899.0,,
Wnk1,114703.0,protein_coding,chr6
A230072C01Rik,25053.0,,
Echdc2,13871.0,protein_coding,chr4
Glmp,6290.0,,
Arntl,106661.0,,
Syt17,67505.0,,
Cntnap4,312674.0,,
Arhgap32,152310.0,,
Gpr158,463005.0,,
Ranbp9,78607.0,,
Ccdc47,18936.0,,
Lcorl,160434.0,,
Spink10,119159.0,,
Gm10649,295395.0,,
Fdft1,34428.0,protein_coding,chr14
Kpna4,59964.0,,
Zfp958,17064.0,,
Pcnp,22494.0,,
Bfar,31754.0,,
Gab2,227360.0,,
Pik3c2a,106184.0,,
Slc39a10,85308.0,,
Nckap5,917179.0,protein_coding,chr1
Ahcyl1,33442.0,protein_coding,chr3
Hras,4900.0,,
Zfand2b,2983.0,,
Spen,70707.0,protein_coding,chr4
Mrpl36,3665.0,,
Fam32a,4688.0,,
Rasa1,74350.0,,
Cyth1,116573.0,,
Pparg,129448.0,protein_coding,chr6
Syndig1,175181.0,,
St3gal3,202760.0,protein_coding,chr4
0610012G03Rik,1444.0,,
Vav3,345045.0,protein_coding,chr3
Peli2,160752.0,,
Lhx2,30452.0,protein_coding,chr2
Crebzf,5265.0,,
Tmtc3,43448.0,protein_coding,chr10
Arhgef10,89422.0,protein_coding,chr8
Gm14532,15626.0,,
Syt7,64090.0,,
Meis2,202775.0,protein_coding,chr2
Rgma,44390.0,protein_coding,chr7
Sepsecs,29621.0,,
Ube2e3,53169.0,,
Tm2d2,6049.0,,
Psmc1,13251.0,,
D10Wsu102e,128284.0,,
Herc3,88933.0,protein_coding,chr6
Erf,8200.0,,
Ap3m2,18268.0,,
Hivep3,404261.0,protein_coding,chr4
Pum2,78447.0,,
Alg11,10906.0,,
Cnr1,24238.0,protein_coding,chr4
Pard3,548393.0,protein_coding,chr8
Usp50,74374.0,,
Zfp706,10746.0,,
Shroom2,159956.0,protein_coding,chrX
Gm4876,106823.0,,
Osbpl1a,186527.0,,
4930581F22Rik,14194.0,,
Mamld1,105800.0,,
Gm26691,409973.0,,
Fam89b,1566.0,,
AW554918,298322.0,,
Ccdc85a,198639.0,protein_coding,chr11
Myo18a,102734.0,,
Npdc1,10143.0,,
Per1,14743.0,protein_coding,chr11
Gm15520,10400.0,,
Rfx7,90697.0,,
Tmem208,8865.0,,
Maged1,6669.0,,
Rpgrip1l,96232.0,,
Lrrc40,31825.0,,
Aco2,42824.0,,
Rbm8a,3858.0,,
Ankhd1,98926.0,,
Tcf25,30082.0,,
Endov,20090.0,,
Arrb2,8193.0,,
Pik3r2,8537.0,protein_coding,chr8
Shc3,138378.0,protein_coding,chr13
Mtx1,18007.0,,
Phyhipl,98283.0,protein_coding,chr10
Trafd1,13907.0,,
Msantd4,10308.0,,
Cobll1,151064.0,protein_coding,chr2
Sned1,65224.0,,
Olfml1,23648.0,protein_coding,chr7
Erp29,23916.0,,
Manf,53667.0,,
Ddo,51836.0,protein_coding,chr10
Arf3,26580.0,,
Tango2,47278.0,protein_coding,chr16
E430024P14Rik,65320.0,,
Gm11944,11726.0,,
Tmem147,1839.0,,
Abhd11,3023.0,,
Gpaa1,3676.0,,
Usp8,51969.0,,
Clcc1,24927.0,,
Dolpp1,8275.0,protein_coding,chr2
Tmem101,3858.0,,
Map4k5,89450.0,,
Usp42,21955.0,protein_coding,chr5
Gde1,17233.0,,
5430403G16Rik,16496.0,,
Fam228a,24760.0,,
Tab2,50577.0,,
Rbm14,11065.0,,
Cttnbp2nl,51231.0,,
Dapp1,50538.0,,
Lix1,56715.0,,
Pmvk,14472.0,,
Arl6ip1,10771.0,,
Nxf1,13849.0,protein_coding,chr19
Zmiz1os1,203605.0,,
Tsga10,111653.0,,
Tpt1,3432.0,,
Pja2,50911.0,,
Zfhx3,1018986.0,protein_coding,chr8
Epha3,320641.0,protein_coding,chr16
Dlgap3,67818.0,,
5031425E22Rik,51961.0,,
Rgl2,8144.0,protein_coding,chr17
Med4,8824.0,,
Haus3,15647.0,,
Cops2,28835.0,,
Nhs,326434.0,,
Ero1l,35684.0,,
Plcxd3,200062.0,,
Usp48,64782.0,,
Alkbh3,30257.0,,
Gldc,76982.0,,
Plekha5,173056.0,,
Tuba1a,3866.0,,
Col4a3bp,97549.0,,
Gprasp1,60741.0,,
Gm12216,75838.0,,
Stub1,2899.0,,
Xrcc4,315581.0,,
Gaa,17567.0,,
Slit2,324595.0,protein_coding,chr5
Gramd1c,82995.0,,
Tmem126a,6529.0,,
Aar2,21388.0,,
Snrnp27,9371.0,,
Nfe2l1,12554.0,protein_coding,chr11
Hnrnpc,30651.0,,
Neat1,20770.0,,
Wwtr1,120261.0,,
Thoc1,37583.0,,
Amy1,50989.0,,
Ptprk,522577.0,protein_coding,chr10
Ccdc28b,4673.0,,
Usp3,78505.0,,
Med27,177974.0,protein_coding,chr2
Spopl,65886.0,,
Rbfox2,228014.0,protein_coding,chr15
Rps28,5535.0,,
Fbxo11,74432.0,,
Gna12,72023.0,protein_coding,chr5
Eps15,107549.0,,
Tssc4,1844.0,,
Cdadc1,38571.0,,
Dlx1as,21437.0,,
Mbd2,57942.0,,
Abl2,90782.0,,
Rnasek,1718.0,,
Zfp804b,575746.0,,
Gcnt2,101138.0,,
Kdm6a,117361.0,,
Dcp1a,47528.0,,
Ncor2,162066.0,protein_coding,chr5
Padi2,46242.0,protein_coding,chr4
Vps52,11223.0,,
Ext2,161540.0,protein_coding,chr2
Fam120a,88798.0,,
Tsc1,49939.0,,
Stx1b,20649.0,protein_coding,chr7
Prrx1,68591.0,,
Gpt2,34984.0,,
Nav1,253525.0,protein_coding,chr1
Pigm,7553.0,,
Atp6v0e,36416.0,protein_coding,chr17
Tob2,10524.0,,
Ehmt2,15583.0,,
Unc50,8985.0,protein_coding,chr1
Pola1,327388.0,,
Ube2n,30512.0,,
2310057M21Rik,24539.0,,
Cers5,38004.0,,
Mrps16,4330.0,,
Vgll4,109366.0,,
Rnf113a2,1382.0,,
Mid1ip1,4677.0,,
Atp11c,369408.0,protein_coding,chrX
Snx13,100293.0,,
Iqcb1,44336.0,,
Megf10,164377.0,protein_coding,chr18
Me1,114582.0,protein_coding,chr9
Lgi1,47678.0,,
Scamp5,26733.0,,
Tpgs2,41784.0,,
Pfkm,39862.0,,
Ap1s2,24649.0,,
Mid2,103116.0,,
Prkcsh,11416.0,,
Fam169a,63727.0,protein_coding,chr13
Pcca,356776.0,,
Chd6,162097.0,,
Hipk2,181775.0,,
Atg12,11436.0,,
Csnk1g2,17911.0,,
Rpl9,3080.0,,
Vps9d1,11992.0,protein_coding,chr8
Sccpdh,18979.0,,
Ubxn7,61490.0,,
Scg5,52759.0,protein_coding,chr2
Wwc1,142127.0,protein_coding,chr11
Pcm1,92592.0,,
Gpld1,49349.0,,
Cox5a,11152.0,,
Auts2,1106011.0,protein_coding,chr5
Cycs,3975.0,,
Commd4,3296.0,,
Smpd3,85440.0,protein_coding,chr8
Mapk8ip1,17587.0,protein_coding,chr2
Ddn,5713.0,,
Zfp275,16459.0,,
Ifnar1,22203.0,,
Tln1,31172.0,,
Dpm3,7721.0,,
Sorcs3,599480.0,,
Cog5,282761.0,protein_coding,chr12
Appbp2,47868.0,,
Cd46,55423.0,,
Vps35,39410.0,,
Poc5,29443.0,,
Kirrel,96154.0,,
Rpl35,4044.0,,
4930480K15Rik,5933.0,,
BC005624,10024.0,,
Nrf1,105470.0,,
Epc2,100462.0,,
Lamtor3,10394.0,,
Nell1,891744.0,,
Pag1,146200.0,protein_coding,chr3
Pias1,109556.0,,
Nfasc,177107.0,,
Ppm1m,4799.0,,
Casp9,22364.0,,
2610306M01Rik,1041.0,,
Slc6a9,40692.0,protein_coding,chr4
Snhg9,,,
Mars2,11293.0,,
Klf7,92835.0,,
Adamts9,170793.0,protein_coding,chr6
Zbtb44,45241.0,,
Brk1,12179.0,,
Ash2l,31698.0,protein_coding,chr8
Lgmn,45729.0,protein_coding,chr12
Txndc15,11577.0,,
Tigd2,3163.0,,
Trappc2l,5020.0,,
Fam171a1,113582.0,,
Kdm5c,41515.0,,
Rbm33,102118.0,,
Hebp1,60500.0,,
Pptc7,39916.0,,
Timp4,10313.0,,
Commd8,11614.0,,
Sh3gl1,19885.0,,
Fdps,8371.0,,
Dnah7b,307235.0,,
Pfkp,69009.0,,
Sympk,30241.0,,
Mapk4,136873.0,,
Six3os1,17747.0,processed_transcript,chr17
Pnpla6,28883.0,,
Mrpl53,,,
Slitrk2,12075.0,protein_coding,chrX
Pcnx,140901.0,,
Sv2b,194368.0,protein_coding,chr7
Hs2st1,140475.0,,
E130308A19Rik,135228.0,,
Sall2,17590.0,protein_coding,chr14
Cfap36,25877.0,,
Itpkb,94317.0,protein_coding,chr1
Hnrnpl,13725.0,,
Ep300,66726.0,,
Mrgbp,5000.0,,
Las1l,21627.0,,
Miip,8038.0,,
Arid2,117474.0,,
Hectd3,9960.0,,
Zfp354c,16638.0,,
Kcnc1,42207.0,,
Golga4,76252.0,protein_coding,chr9
Iqgap1,114391.0,protein_coding,chr7
Isg20l2,10372.0,,
Igsf3,85976.0,,
Cdc14a,151479.0,,
Malt1,48129.0,,
Rprd2,58522.0,,
2300009A05Rik,4799.0,,
Stard8,71480.0,protein_coding,chrX
Rpl36a,2408.0,,
Safb2,23620.0,,
Pdia6,18225.0,,
Tmem87a,48801.0,,
Adcy1,115017.0,,
Tdrd3,128865.0,,
Klhl9,4173.0,,
Junos,115784.0,,
Dcun1d5,23685.0,,
Eif1,2211.0,,
Hnrnpr,48505.0,,
Ctdsp2,21258.0,,
Tsn,16961.0,,
Abca6,74956.0,,
Pias4,14657.0,,
Wbp1,2515.0,,
Slc17a7,12193.0,,
Rnf139,17828.0,,
Afg3l1,26013.0,,
Tmem135,264508.0,,
Rpl22,8329.0,,
Nr1d1,7401.0,protein_coding,chr11
Nfix,100468.0,protein_coding,chr8
Gpr146,18718.0,protein_coding,chr5
Ctdspl2,57641.0,,
BC031181,4284.0,,
Cyth2,7944.0,,
Adcy6,20103.0,,
Elovl4,27585.0,,
Slc38a3,18896.0,,
Atg3,29753.0,,
Gm10010,12805.0,,
Rabep2,20486.0,,
Armcx3,4860.0,,
Dnajc30,1660.0,,
Atp2b2,298782.0,protein_coding,chr6
Fam228b,29379.0,,
Asxl2,79995.0,,
Fam129b,49140.0,protein_coding,chr2
Csnk1d,29581.0,,
Socs7,36107.0,,
Ranbp17,301951.0,,
Vps13a,165567.0,,
Hbegf,10878.0,,
Emc2,50534.0,,
Car8,95679.0,protein_coding,chr4
Mvb12a,5163.0,,
Shank1,50319.0,,
Med25,15947.0,,
Asna1,7350.0,,
Igf1r,280841.0,protein_coding,chr7
Tma7,8019.0,,
Suclg2,245791.0,,
Actg1,2852.0,,
Zfp943,108616.0,,
Adra1a,135917.0,,
Hmgn1,7111.0,,
4933431E20Rik,7363.0,,
Plekhg1,226939.0,protein_coding,chr10
Aamp,4898.0,,
Hells,40136.0,,
Naa15,61359.0,,
Cript,10260.0,,
Isca2,1837.0,,
Snrpa,9266.0,,
Stat3,54442.0,,
Tbc1d9b,41389.0,protein_coding,chr11
Smarca5,40990.0,,
Ppil4,30244.0,,
Ddx6,35839.0,,
Agbl3,79027.0,,
Hmg20b,4432.0,,
Prdx2,5247.0,,
Naaa,20511.0,,
Enpp2,113991.0,,
Pigo,8184.0,,
Pgbd1,19783.0,,
Ube2v1,24457.0,,
Grina,3140.0,,
Pprc1,28029.0,,
Sdhc,23438.0,,
Cadm3,34437.0,protein_coding,chr1
Kctd8,232394.0,,
Chrm3,485361.0,,
Pspc1,57606.0,,
Snx14,62208.0,,
Rrbp1,63868.0,,
Btf3l4,19319.0,,
Ric8b,100721.0,,
Ypel2,57282.0,,
Hspa8,9103.0,,
2510009E07Rik,45620.0,,
Lin52,94723.0,,
Nek1,138151.0,protein_coding,chr8
Samd8,48195.0,protein_coding,chr14
Jun,3188.0,,
Drap1,2174.0,,
Hpca,10466.0,,
Rffl,68761.0,,
Sdhd,7455.0,,
Mtmr2,58071.0,,
2700062C07Rik,6948.0,,
P4hb,12955.0,,
Idh3g,7934.0,,
Pecr,25147.0,,
Sap30bp,33443.0,,
Irs2,23777.0,,
Gng7,66321.0,,
Tmem41b,14742.0,,
Phf12,47785.0,protein_coding,chr11
Atpif1,3104.0,,
Arhgef3,289012.0,protein_coding,chr14
Akap10,58945.0,,
Etv5,58410.0,,
Golga2,20537.0,,
Agrn,32198.0,protein_coding,chr4
Ptov1,6721.0,,
Cct2,12813.0,,
Cbfa2t2,102875.0,,
Flnb,133631.0,,
Krr1,15768.0,,
Cstf3,74906.0,,
Hist1h2bc,8709.0,,
Ppp1r21,58249.0,,
Saal1,24572.0,,
Aox1,76482.0,,
Gm14410,22968.0,,
Nrp2,115410.0,protein_coding,chr1
Tmem60,4679.0,,
Serpine2,66983.0,protein_coding,chr1
Rps5,4396.0,,
Paip2,18570.0,,
Chrac1,7162.0,,
Ttll7,131642.0,protein_coding,chr3
Snrpd1,24304.0,,
Rspo3,83451.0,protein_coding,chr10
Ston2,155378.0,,
Ndrg3,64711.0,protein_coding,chr2
Atp11a,111714.0,protein_coding,chr8
Tarbp2,5484.0,protein_coding,chr15
Cul1,72741.0,,
Diablo,14411.0,,
Rab4b,10472.0,,
Znrd1,4203.0,,
Scmh1,124905.0,,
Cdyl,214230.0,,
Slc38a1,71495.0,,
Nsdhl,39957.0,,
Cand1,40800.0,,
Acly,51647.0,,
Rdh11,17956.0,,
Adipor2,64554.0,protein_coding,chr6
Baz1a,121359.0,protein_coding,chr12
B3glct,84369.0,,
Lmf1,83741.0,protein_coding,chr17
Gm17484,15224.0,,
Apc2,22286.0,,
Kifc3,102984.0,,
Cpox,47344.0,,
Mien1,1283.0,,
Nck1,53841.0,,
Mplkip,4556.0,protein_coding,chr13
Tmem65,41369.0,,
Vcam1,19739.0,,
Hsph1,22089.0,,
Arhgef2,42086.0,protein_coding,chr3
Tmub2,4306.0,,
Ak1,13300.0,,
Pi4k2b,27766.0,,
Elf2,87943.0,protein_coding,chr3
Clcn6,34562.0,,
Rps10,6251.0,,
Klhl5,60649.0,,
Flrt1,13728.0,,
Rpl12,3786.0,,
Rnf123,31812.0,,
Timm44,16182.0,,
Mob4,23668.0,,
Lama3,249194.0,protein_coding,chr18
Ufm1,10454.0,,
Rpn2,47302.0,protein_coding,chr2
Armc1,31663.0,protein_coding,chr3
Ddost,7898.0,,
Il33,35604.0,,
Syngr1,28167.0,,
Emg1,8093.0,,
Pigu,79187.0,,
Uqcrc2,24348.0,,
Ccnd2,27031.0,protein_coding,chr6
Timmdc1,24316.0,,
Nbn,34664.0,,
Pdap1,11469.0,,
Copg2,149240.0,,
Rttn,159226.0,,
Prr14l,64436.0,,
Higd1a,9799.0,,
Tax1bp1,53051.0,,
Idh2,20546.0,protein_coding,chr7
Hnrnpll,32847.0,,
Fam107b,211654.0,protein_coding,chr2
Cacna2d2,129731.0,,
Cog3,52167.0,,
Atp6ap2,29248.0,,
Ttyh3,28453.0,protein_coding,chr5
Msantd2,35306.0,protein_coding,chr9
Nrg2,179728.0,protein_coding,chr18
Pcdh10,57225.0,protein_coding,chr3
BC051226,1273.0,,
Hsd17b7,19706.0,,
Tiam2,204771.0,protein_coding,chr17
Eif3b,24032.0,,
Naga,9393.0,,
Hist1h1c,1559.0,,
2700046G09Rik,1974.0,lincRNA,chr19
Ankrd13a,31523.0,,
Zcchc2,43668.0,,
Gm10419,10470.0,protein_coding,chr5
Gas2,132960.0,,
Tasp1,233325.0,,
Micu2,83001.0,,
Mink1,51602.0,,
Gnpat,27024.0,,
Rps9,2904.0,,
Ngly1,62646.0,,
Col27a1,120987.0,protein_coding,chr4
Rybp,58920.0,protein_coding,chr6
Ndufs7,7673.0,,
Zfp707,6745.0,,
Gm17066,5286.0,,
Hmbox1,138271.0,,
Ppp1r16b,100936.0,protein_coding,chr2
B830012L14Rik,7001.0,,
Nemf,46643.0,,
Dolk,2103.0,,
Pcmtd2,19607.0,,
Yaf2,52657.0,,
Med12l,312857.0,protein_coding,chr3
Phf3,71582.0,,
Tanc1,234107.0,protein_coding,chr2
Mef2a,141695.0,,
Memo1,96485.0,,
Ppp6r3,120821.0,,
Emc10,6592.0,,
Arnt,62852.0,,
4932441J04Rik,150119.0,antisense,chr5
Ap1g1,85650.0,,
Rpl18a,2690.0,,
Plp1,17062.0,,
Fgfr1,62064.0,,
Parva,164187.0,,
Mcu,169708.0,protein_coding,chr10
Abtb1,6070.0,,
Rapgefl1,16912.0,,
S100a16,5897.0,protein_coding,chr3
Acbd4,10518.0,protein_coding,chr11
Dcaf5,100753.0,,
Gnptg,6793.0,,
P2ry14,39763.0,,
Cds2,48902.0,,
Uros,23829.0,,
Fndc3a,172057.0,,
Zyg11b,71372.0,,
Orai1,15382.0,protein_coding,chr5
Atg16l2,39217.0,,
Gm14858,112976.0,,
Smarcc2,31234.0,,
Serinc3,21859.0,,
Coq2,20417.0,,
Tmed10,34233.0,,
Pir,103640.0,,
Tnip2,17904.0,,
Rela,10647.0,protein_coding,chr19
Mroh7,50508.0,,
Blcap,14912.0,protein_coding,chr2
Trappc13,36320.0,,
Rab11a,22459.0,,
Eefsec,189205.0,,
Smurf2,100649.0,,
Ric3,49019.0,,
A330076H08Rik,52221.0,,
Timm9,13511.0,,
Fam81a,54049.0,,
Wdr33,103307.0,,
Rnf180,164814.0,protein_coding,chr13
Eef1b2,3661.0,,
Nbas,314678.0,,
Mir124-2hg,19049.0,lincRNA,chr3
Cnrip1,27785.0,,
Hace1,134516.0,,
Lhpp,95782.0,,
Gm17167,,,
Mgmt,235652.0,,
Usp30,59259.0,,
Hist3h2a,2145.0,protein_coding,chr11
Ndufb5,14576.0,,
Odf2l,35327.0,,
Tnrc6a,71411.0,protein_coding,chr7
Hdgf,9811.0,,
Alg1,11291.0,,
Btbd7,97674.0,,
Clmn,101959.0,protein_coding,chr12
Wasl,51204.0,,
Rbm34,23899.0,,
Mthfs,167037.0,,
Nt5dc1,130264.0,,
Uba2,28911.0,,
Ncaph2,17107.0,,
Exoc5,62563.0,,
Ky,40489.0,protein_coding,chr9
Armc10,16881.0,,
Ndufb10,2418.0,,
Mphosph8,29182.0,,
Pogz,44759.0,,
Canx,31712.0,,
Suco,60568.0,,
Esyt2,109854.0,,
Gm5577,24588.0,,
Prkci,57212.0,,
Hnrnph2,5881.0,,
Gnb2,5383.0,,
Chmp2a,2797.0,,
Nlgn2,14662.0,,
Synj2bp,34970.0,,
Rps2,3813.0,,
Ndufaf1,7381.0,,
Lrch3,101547.0,protein_coding,chr16
Tbl2,16103.0,,
1700028E10Rik,63443.0,processed_transcript,chr5
Dcaf6,131777.0,,
Cdc73,104093.0,protein_coding,chr1
Ino80d,156249.0,,
Mrpl55,3648.0,,
Dock11,187730.0,,
Nars,17005.0,,
Parvb,83645.0,protein_coding,chr15
Sulf2,82574.0,protein_coding,chr2
U2af2,17795.0,,
Ppp1r14c,98918.0,protein_coding,chr10
Eif1b,3098.0,,
