,preds,labels,genes
1142,1,1,Ankrd13d
1143,1,1,Rilpl2
1144,1,1,Osgep
1145,1,1,Sav1
1146,0,1,Prelid1
1147,0,1,Tdp2
1148,1,1,Elavl2
1149,1,1,Elp6
1150,1,1,Acad9
1151,1,1,Sft2d1
1152,1,1,Cyth4
1153,1,1,Bnip1
1154,1,1,Txndc5
1155,0,1,Fabp3
1156,0,1,Ccar2
1157,0,1,Arhgef10
1158,0,1,Ndufs8
1159,1,1,Slc35e3
1160,2,1,Arhgap24
1161,0,1,U2af1l4
1162,1,1,Ccdc59
1163,1,1,Rel
1164,0,1,Ppp1r37
1165,1,1,3830408C21Rik
1166,0,1,Junb
1167,0,1,Trappc2
1168,0,1,Tmem80
1169,0,1,Prrg2
1170,1,1,Arntl2
1171,0,1,Trp53
1172,1,1,Pop4
1173,1,1,Pmm2
1174,0,1,Gm15723
1175,1,1,Ccdc138
1176,1,1,Rffl
1177,0,1,Rwdd3
1178,0,1,Tusc2
1179,0,1,Fam189b
1180,1,1,Pdcd6
1181,0,1,Cd2bp2
1182,0,1,Rnf207
1183,1,1,Polr3a
1184,0,1,Nat14
1185,0,1,Sart3
1186,0,1,Kcnc4
1187,1,1,Tspyl2
1188,1,1,Mfn2
1189,1,1,Mon1a
1190,0,1,Fbxo45
1191,0,1,6030442K20Rik
1192,1,1,Prpf31
1193,1,1,Aip
1194,1,1,Aff1
1195,1,1,Lrp10
1196,0,1,Bok
1197,1,1,Magoh
1198,1,1,Qsox2
1199,1,1,Pkib
1200,1,1,Cd163l1
1201,1,1,Abca2
1202,0,1,Hgs
1203,1,1,Cpsf2
1204,1,1,Hat1
1205,1,1,Tmem169
1206,1,1,Abcb1b
1207,0,1,Wrb
1208,1,1,Necap1
1209,1,1,Nckap5l
1210,1,1,4833422C13Rik
1211,1,1,Ube2a
1212,0,1,Pomgnt1
1213,1,1,Shq1
1214,1,1,Rps6kl1
1215,1,1,Elmod3
1216,1,1,Ythdf2
1217,1,1,Dhtkd1
1218,1,1,Fahd2a
1219,1,1,Asnsd1
1220,1,1,Oxa1l
1221,1,1,Gm816
1222,0,1,Adrm1
1223,1,1,Ighmbp2
1224,0,1,Cnih4
1225,1,1,Zfp882
1226,1,1,Ccdc32
1227,0,1,Gpr85
1228,0,1,1190007I07Rik
1229,0,1,Slc39a13
1230,1,1,Cys1
1231,1,1,Glis1
1232,1,1,Ptdss2
1233,0,1,Gm4631
1234,1,1,Med20
1235,1,1,Nubpl
1236,1,1,Zfp583
1237,1,1,Paip2b
1238,1,1,Manea
1239,0,1,Ppp2r5d
1240,1,1,Hspa13
1241,0,1,Fdxacb1
1242,1,1,Ppp2r3c
1243,0,1,Rmnd5b
1244,1,1,Clec2l
1245,1,1,Rpf2
1246,1,1,Brat1
1247,1,1,Pxn
1248,0,1,Sh2b3
1249,1,1,Zfp874b
1250,1,1,Ctnna1
1251,1,1,Dis3l
1252,0,1,Gtpbp3
1253,1,1,Zfyve19
1254,1,1,Nfatc2ip
1255,1,1,Gm26935
1256,0,1,Rarg
1257,1,1,Mtmr14
1258,0,1,Dyrk3
1259,1,1,Tmco1
1260,1,1,Clcn6
1261,0,1,Cacnb3
1262,2,1,Ptprt
1263,0,1,Mrgbp
1264,1,1,Lrguk
1265,1,1,Ergic3
1266,0,1,Arhgap27os2
1267,1,1,A230072C01Rik
1268,1,1,Nphp3
1269,1,1,Pqlc2
1270,1,1,Rnaseh2b
1271,1,1,Ccdc117
1272,1,1,Zfp709
1273,0,1,Plekhm1
1274,0,1,Fdps
1275,1,1,Tsfm
1276,1,1,Pigc
1277,1,1,A430033K04Rik
1278,1,1,Nup210l
1279,0,1,Sirt4
1280,1,1,Vps16
1281,1,1,Tmem255a
1282,0,1,Cnot11
1283,1,1,Fancb
1284,1,1,Cep76
1285,1,1,Zbtb34
1286,1,1,Katnal2
1287,1,1,Zfp65
1288,0,1,Maz
1289,0,1,Asf1a
1290,1,1,Zfand1
1291,1,1,Trub2
1292,1,1,Coq5
1293,1,1,Pdzd11
1294,1,1,Tmem219
1295,1,1,Adal
1296,1,1,Trdmt1
1297,0,1,1700093J21Rik
1298,0,1,Zc3h4
1299,0,1,Ppp1ca
1300,0,1,Gm27003
1301,1,1,Alg5
1302,1,1,Ppp6r1
1303,1,1,Sema4b
1304,0,1,Lonp1
1305,1,1,1600014C10Rik
1306,1,1,Gas6
1307,1,1,Acsl5
1308,1,1,Mov10
1309,1,1,Gatad2a
1310,1,1,Zfp35
1311,1,1,Fancm
1312,0,1,Glod4
1313,1,1,Gaa
1314,0,1,A930024E05Rik
1315,0,1,1110059G10Rik
1316,0,1,Rexo1
1317,2,1,Pid1
1318,1,1,Arhgef6
1319,0,1,Gm13427
1320,1,1,Zkscan6
1321,1,1,Eif2s1
1322,1,1,Caprin2
1323,1,1,Actr6
1324,1,1,Emd
1325,1,1,Ankrd54
1326,0,1,Slc39a1
1327,1,1,Pithd1
1328,1,1,Gba
1329,0,1,Rgs4
1330,1,1,Eif4e2
1331,1,1,Osgepl1
1332,1,1,Gpatch11
1333,0,1,Lhx2
1334,1,1,Ubox5
1335,1,1,Kctd13
1336,1,1,Rtcb
1337,1,1,Gorab
1338,1,1,Smim20
1339,1,1,Hint3
1340,1,1,Col6a4
1341,1,1,Wdr61
1342,0,1,Gnb2
1343,0,1,Lsm14b
1344,1,1,Slco5a1
1345,1,1,Slc26a11
1346,1,1,Peli3
1347,1,1,Hsdl1
1348,0,1,Ccdc97
1349,1,1,Klhl33
1350,1,1,Zfand2a
1351,0,1,Srsf9
1352,1,1,Spidr
1353,0,1,Timm21
1354,1,1,5730409E04Rik
1355,1,1,Armc2
1356,0,1,Amdhd2
1357,1,1,Slc25a37
1358,1,1,Abcb4
1359,0,1,Sat1
1360,0,1,Dact2
1361,1,1,Fbxo36
1362,0,1,Chpf2
1363,1,1,Polr3k
1364,1,1,Nob1
1365,1,1,2310022A10Rik
1366,0,1,Gls2
1367,1,1,Magohb
1368,1,1,Zfp87
1369,1,1,Ctsf
1370,1,1,Elavl4
1371,1,1,Gnpda1
1372,1,1,Parva
1373,1,1,Rars
1374,0,1,Rabggtb
1375,1,1,Itgb1bp1
1376,1,1,Rrp12
1377,1,1,Entpd7
1378,0,1,Stard3
1379,1,1,Otud3
1380,1,1,H2afy2
1381,1,1,Rsl24d1
1382,1,1,Bckdha
1383,1,1,Hid1
1384,1,1,Dhfr
1385,1,1,Gpc3
1386,0,1,Dffb
1387,0,1,Slc2a8
1388,1,1,Begain
1389,0,1,Gm20646
1390,1,1,Thsd1
1391,1,1,Cdo1
1392,1,1,Zfp94
1393,1,1,Pard6g
1394,1,1,Nol6
1395,0,1,Slc16a11
1396,1,1,Jade2
1397,0,1,Gm12089
1398,1,1,Smg9
1399,0,1,Pard6a
1400,0,1,Trmt2a
1401,0,1,Zbtb48
1402,1,1,Tmed5
1403,1,1,Clcn7
1404,0,1,Nrbp1
1405,1,1,Timm50
1406,1,1,Tprkb
1407,1,1,Zfp454
1408,1,1,Mterf4
1409,1,1,Pomt1
1410,1,1,Ogdhl
1411,1,1,Gpd1l
1412,1,1,Pigo
1413,1,1,Poc1b
1414,0,1,Mthfr
1415,1,1,Inip
1416,0,1,Coro1a
1417,0,1,Mrps30
1418,1,1,Nop9
1419,1,1,Flna
1420,0,1,Lmna
1421,1,1,Srek1ip1
1422,1,1,Trim26
1423,1,1,Mrrf
1424,1,1,Bcorl1
1425,1,1,Anapc15
1426,1,1,Slu7
1427,0,1,Lyrm2
1428,1,1,Syap1
1429,1,1,Sumf2
1430,1,1,Ak6
1431,1,1,Camk1
1432,1,1,Dclre1a
1433,1,1,Elac2
1434,1,1,Zfp120
1435,1,1,Tmem120a
1436,1,1,Rnh1
1437,0,1,Mdga1
1438,1,1,Col6a1
1439,0,1,Dph1
1440,1,1,Gm21781
1441,0,1,Rfxap
1442,0,1,Klc2
1443,1,1,Psat1
1444,0,1,Pdik1l
1445,0,1,Tmem145
1446,0,1,Coa6
1447,1,1,Zfp518b
1448,1,1,Gtpbp10
1449,1,1,Coa7
1450,1,1,Rbm11
1451,1,1,Tbc1d10a
1452,1,1,Tube1
1453,1,1,Plxna3
1454,0,1,Lipe
1455,1,1,Gm1604b
1456,1,1,Gk5
1457,2,1,Sugct
1458,1,1,Lrrc9
1459,1,1,Kctd9
1460,1,1,BC048403
1461,1,1,Tln1
1462,0,1,Snx21
1463,1,1,Eif4a3
1464,1,1,Irak2
1465,1,1,Wdyhv1
1466,0,1,Arid3a
1467,1,1,9930104L06Rik
1468,0,1,Wdr74
1469,1,1,Ninl
1470,0,1,Zfpl1
1471,1,1,Drc1
1472,1,1,Ubxn1
1473,1,1,Gm29325
1474,1,1,Abca17
1475,1,1,Taf8
1476,1,1,Anapc7
1477,1,1,Lrig1
1478,1,1,Oprd1
1479,0,1,Cby1
1480,1,1,Mrpl19
1481,1,1,Gm15535
1482,0,1,A430005L14Rik
1483,1,1,Polg2
1484,1,1,9430015G10Rik
1485,1,1,Ackr1
1486,0,1,Lin37
1487,1,1,Mms22l
1488,1,1,Topbp1
1489,1,1,Blvra
1490,0,1,Smim11
1491,1,1,Scel
1492,1,1,Exo5
1493,0,1,Vegfb
1494,0,1,Slc25a28
1495,1,1,Zfp791
1496,1,1,A330040F15Rik
1497,1,1,Psen2
1498,1,1,Zfp395
1499,1,1,Ehbp1l1
1500,1,1,Rnaseh1
1501,0,1,Zdhhc16
1502,0,1,Sec61a1
1503,1,1,Nrg4
1504,1,1,Ddx41
1505,0,1,Gm17092
1506,0,1,Mboat7
1507,1,1,Nudcd2
1508,1,1,Kifc3
1509,1,1,Stard10
1510,1,1,Dnajc17
1511,1,1,Tstd3
1512,0,1,Gm28151
1513,1,1,Efcc1
1514,0,1,Nfil3
1515,1,1,Cage1
1516,1,1,Gm17382
1517,0,1,Airn
1518,1,1,Ears2
1519,1,1,2900079G21Rik
1520,1,1,A730060N03Rik
1521,1,1,Bnip2
1522,0,1,Elk3
1523,1,1,Ncapg2
1524,1,1,Fkbp7
1525,0,1,Brd2
1526,1,1,Gm15608
1527,0,1,Dtx4
1528,0,1,Utp3
1529,1,1,Zkscan14
1530,0,1,Git1
1531,0,1,Ap4m1
1532,1,1,Ttc32
1533,0,1,Fzr1
1534,1,1,Zscan20
1535,1,1,Vars2
1536,0,1,Armc7
1537,1,1,Pgm3
1538,0,1,Mcur1
1539,0,1,Sphk2
1540,1,1,Pank4
1541,0,1,B230354K17Rik
1542,0,1,Ing2
1543,1,1,Exosc2
1544,1,1,1110046J04Rik
1545,1,1,Mapk6
1546,1,1,Sv2b
1547,1,1,Gm16153
1548,2,1,Kcnmb2
1549,1,1,Nr6a1os
1550,0,1,Rhbdd3
1551,0,1,Aacs
1552,1,1,Brix1
1553,0,1,Pradc1
1554,0,1,Fbxl19
1555,1,1,C1qbp
1556,1,1,Lrsam1
1557,1,1,Erlin2
1558,0,1,Dpf1
1559,1,1,Cep170b
1560,1,1,Ebna1bp2
1561,1,1,Tmem231
1562,0,1,Dand5
1563,0,1,Tsen34
1564,0,1,Nr2c2ap
1565,0,1,Gm9967
1566,1,1,Srd5a3
1567,1,1,Zfp873
1568,0,1,Dnajc4
1569,1,1,Cdkl4
1570,0,1,Nudt16l1
1571,1,1,Rab23
1572,1,1,Prkx
1573,0,1,Fam171a2
1574,0,1,E4f1
1575,1,1,Cmtm6
1576,1,1,Tbc1d2
1577,1,1,Myadml2os
1578,1,1,Zfp868
1579,1,1,Mettl2
1580,0,1,Pdgfa
1581,1,1,Cln3
1582,1,1,Rnf219
1583,1,1,Rrbp1
1584,0,1,Sema6b
1585,0,1,Mettl24
1586,1,1,Actr5
1587,0,1,9130401M01Rik
1588,0,1,Atat1
1589,0,1,Prrc2a
1590,1,1,Polr3g
1591,0,1,Fads2
1592,1,1,Pate2
1593,1,1,Nkain4
1594,1,1,Ssh3
1595,0,1,Msi1
1596,1,1,Tchp
1597,0,1,9330179D12Rik
1598,2,1,Slc14a2
1599,1,1,Zfp82
1600,1,1,Psmg3
1601,1,1,Mllt1
1602,0,1,Ncln
1603,1,1,Acrbp
1604,1,1,Rela
1605,1,1,Ubxn6
1606,0,1,Ddo
1607,1,1,Aph1c
1608,0,1,Nr2f1
1609,0,1,Gemin7
1610,0,1,Kbtbd4
1611,1,1,Prlr
1612,1,1,Dmap1
1613,1,1,Bet1
1614,1,1,Gad1os
1615,0,1,Bcl9l
1616,1,1,Abhd4
1617,0,1,Vstm2l
1618,1,1,Ddx47
1619,1,1,Tpm4
1620,0,1,Tm7sf2
1621,1,1,Ccdc173
1622,0,1,Zmynd19
1623,0,1,Tmem8
1624,0,1,Tesk1
1625,1,1,Ddx27
1626,1,1,Gemin2
1627,0,1,Setd1b
1628,1,1,BC051142
1629,1,1,Dtd2
1630,1,1,Scyl1
1631,1,1,Tspan15
1632,1,1,Trat1
1633,1,1,Cenpo
1634,1,1,Doc2g
1635,1,1,Samhd1
1636,0,1,Gm13524
1637,0,1,Capns1
1638,1,1,Tgfb3
1639,0,1,Alad
1640,0,1,Parp16
1641,1,1,Rbms2
1642,1,1,1700028E10Rik
1643,1,1,Pgpep1l
1644,1,1,Cracr2a
1645,1,1,Frrs1
1646,1,1,Abca8a
1647,1,1,Bak1
1648,0,1,Cdk2ap1
1649,0,1,Inafm1
1650,1,1,3110040N11Rik
1651,0,1,Nr2f6
1652,1,1,Pigh
1653,1,1,Polr2d
1654,1,1,Gdpd3
1655,0,1,Rtkn
1656,1,1,Gm13936
1657,1,1,Gsta3
1658,1,1,Fam98c
1659,0,1,Coasy
1660,1,1,9430041J12Rik
1661,0,1,2310058D17Rik
