,preds,labels,genes
1141,0,1,Srrt
1142,0,1,Gadd45gip1
1143,1,1,Sbds
1144,1,1,Klhl20
1145,0,1,Magee1
1146,2,1,Clybl
1147,0,1,Slc35b2
1148,1,1,Zfp641
1149,0,1,Fads1
1150,1,1,Zfp458
1151,1,1,Zfp956
1152,0,1,Gm27017
1153,1,1,Sh3glb2
1154,1,1,Katnal1
1155,1,1,Laptm4b
1156,0,1,Cerkl
1157,0,1,Vamp3
1158,1,1,Ddx19b
1159,2,1,Blnk
1160,1,1,Gpam
1161,1,1,Btbd2
1162,1,1,Slc45a1
1163,1,1,Scaf1
1164,1,1,2310009B15Rik
1165,0,1,Rbm7
1166,1,1,Ppard
1167,1,1,Slc25a18
1168,1,1,Kptn
1169,2,1,Sh3bp4
1170,1,1,Cyb5a
1171,0,1,Men1
1172,1,1,Tbccd1
1173,0,1,Zgpat
1174,1,1,Eqtn
1175,1,1,Bbs1
1176,0,1,Bud31
1177,0,1,Slc26a4
1178,1,1,Stip1
1179,2,1,Phex
1180,1,1,Elmod2
1181,1,1,Rab11b
1182,0,1,E130114P18Rik
1183,2,1,Pdlim5
1184,1,1,Snip1
1185,0,1,Kcnd3os
1186,1,1,4933407K13Rik
1187,0,1,Cic
1188,1,1,Fcf1
1189,1,1,Actr8
1190,1,1,Tpp1
1191,0,1,Senp8
1192,1,1,Cfp
1193,0,1,AI837181
1194,0,1,Mcrs1
1195,1,1,Lamtor1
1196,1,1,Podxl
1197,0,1,Usp1
1198,0,1,Ier5
1199,1,1,Rbm42
1200,0,1,2900093K20Rik
1201,1,1,Slc25a53
1202,1,1,Sike1
1203,1,1,Wdr92
1204,1,1,Pcyox1l
1205,0,1,Efna3
1206,1,1,9430038I01Rik
1207,0,1,Stk11
1208,1,1,Ltv1
1209,1,1,Dph7
1210,0,1,Cep57
1211,1,1,D330041H03Rik
1212,0,1,Grn
1213,0,1,Tmem69
1214,2,1,Gm15155
1215,1,1,Hsf5
1216,1,1,Eif4ebp3
1217,1,1,Rabl3
1218,1,1,Atp13a1
1219,1,1,A930012L18Rik
1220,1,1,Zfp605
1221,2,1,a
1222,1,1,Gpsm2
1223,2,1,Ano4
1224,0,1,Irf3
1225,1,1,Srd5a1
1226,1,1,Fbxo30
1227,1,1,Rfx5
1228,1,1,Gm26590
1229,1,1,Nup85
1230,1,1,Pomk
1231,1,1,Trmt10a
1232,1,1,Hemk1
1233,1,1,Cxxc4
1234,1,1,Orai1
1235,1,1,Trim39
1236,1,1,Ctbs
1237,1,1,Ccdc71
1238,0,1,Prmt1
1239,1,1,Ccdc157
1240,1,1,Fastkd3
1241,1,1,Lin9
1242,1,1,Acad10
1243,0,1,Smndc1
1244,1,1,Rtel1
1245,1,1,Bud13
1246,0,1,Mettl6
1247,1,1,Dtx2
1248,1,1,Dcdc2b
1249,0,1,Tbpl1
1250,1,1,Dhrs7b
1251,0,1,Aimp2
1252,1,1,Lrrc41
1253,1,1,Cwf19l1
1254,0,1,Zbtb43
1255,1,1,Asic1
1256,1,1,Pex6
1257,1,1,D11Wsu47e
1258,1,1,Gpn3
1259,1,1,Gm2a
1260,1,1,Adipor1
1261,0,1,Egln2
1262,0,1,Slc30a3
1263,0,1,Aup1
1264,2,1,Dysf
1265,0,1,Ocel1
1266,1,1,Gtf2f1
1267,1,1,Mrpl15
1268,1,1,A230056P14Rik
1269,1,1,Telo2
1270,0,1,Txnrd2
1271,1,1,Dok3
1272,0,1,B230217C12Rik
1273,1,1,Zfp39
1274,1,1,Pole4
1275,1,1,Lamtor4
1276,0,1,BC051226
1277,1,1,Zmat5
1278,1,1,Spata33
1279,1,1,Scrn3
1280,1,1,Zfp239
1281,0,1,Nol12
1282,0,1,Ssrp1
1283,1,1,1700028K03Rik
1284,1,1,Gm14966
1285,1,1,Nifk
1286,0,1,Hs1bp3
1287,1,1,Slc30a10
1288,2,1,Aim2
1289,1,1,Nit2
1290,0,1,D330050G23Rik
1291,1,1,Ckmt1
1292,0,1,Tbc1d17
1293,0,1,Pak6
1294,0,1,Mypop
1295,1,1,Tti2
1296,1,1,Ggh
1297,1,1,Tmem134
1298,0,1,Egr3
1299,1,1,Miip
1300,0,1,Tbc1d10b
1301,1,1,Golga2
1302,1,1,Sat2
1303,1,1,Mpzl3
1304,2,1,Zfp951
1305,2,1,Grk4
1306,1,1,Dcaf12l1
1307,0,1,Txlna
1308,1,1,Tmem104
1309,2,1,Cmya5
1310,0,1,Mbd3
1311,0,1,Rab11fip5
1312,0,1,Cyb561d1
1313,1,1,Tmem184b
1314,1,1,Alas1
1315,1,1,Cndp2
1316,1,1,Pafah2
1317,1,1,Mterf1a
1318,1,1,Pef1
1319,2,1,Prep
1320,0,1,Wdr83
1321,1,1,Slc35g2
1322,1,1,Spg21
1323,1,1,Clcn1
1324,1,1,Gm14455
1325,1,1,Rell1
1326,0,1,Dpagt1
1327,2,1,Dach2
1328,1,1,Tefm
1329,1,1,Plrg1
1330,2,1,Cryl1
1331,1,1,Asb8
1332,1,1,Asrgl1
1333,1,1,Poli
1334,1,1,Pqbp1
1335,0,1,1110018N20Rik
1336,2,1,Sytl5
1337,1,1,Tctn3
1338,1,1,Gm16008
1339,1,1,Rita1
1340,1,1,Ssh1
1341,1,1,Ckap4
1342,1,1,Sra1
1343,1,1,Slc29a2
1344,0,1,Cables2
1345,1,1,Casp9
1346,1,1,Recql5
1347,1,1,Nox1
1348,1,1,Wdr34
1349,1,1,Mocos
1350,0,1,Rnf126
1351,1,1,Pfas
1352,1,1,Ano8
1353,1,1,Aggf1
1354,0,1,Akt1
1355,1,1,Zfp111
1356,1,1,6820408C15Rik
1357,1,1,Ift22
1358,1,1,Zfp9
1359,0,1,9330136K24Rik
1360,1,1,Mrpl22
1361,1,1,Dnaja3
1362,1,1,Smarcal1
1363,0,1,Slc39a7
1364,1,1,E2f6
1365,1,1,Fxyd6
1366,0,1,Ipo13
1367,2,1,Pgm1
1368,2,1,Gramd1c
1369,0,1,Slc25a11
1370,1,1,Pik3r4
1371,1,1,Gm10827
1372,1,1,Rpap1
1373,0,1,Ncaph2
1374,1,1,Rbfa
1375,1,1,Arl14ep
1376,1,1,Ing4
1377,1,1,Msto1
1378,1,1,Mlycd
1379,1,1,Vstm5
1380,0,1,Zfyve21
1381,1,1,Pin4
1382,1,1,Il6st
1383,1,1,Plscr3
1384,1,1,Rdh13
1385,1,1,Ccl27a
1386,2,1,Hs6st2
1387,1,1,Nsmce1
1388,1,1,Pskh1
1389,1,1,Rrp7a
1390,0,1,D030056L22Rik
1391,1,1,Tmem39b
1392,1,1,Phospho2
1393,1,1,L1cam
1394,1,1,Fuca1
1395,2,1,Arhgap6
1396,1,1,Tsacc
1397,1,1,Zfp235
1398,1,1,Usp20
1399,1,1,Mterf1b
1400,0,1,Ampd2
1401,1,1,Iglon5
1402,1,1,Zfp667
1403,1,1,Gtf3a
1404,1,1,Coa5
1405,1,1,Alg12
1406,1,1,Gm27188
1407,1,1,Prcc
1408,1,1,Rad51c
1409,2,1,Nell1
1410,1,1,Mospd1
1411,0,1,Dmwd
1412,1,1,B230216N24Rik
1413,0,1,Mief2
1414,2,1,Cobll1
1415,1,1,Golga7b
1416,0,1,Akt2
1417,1,1,4931414P19Rik
1418,1,1,Tagap1
1419,1,1,Fam160b2
1420,1,1,Keap1
1421,0,1,Mrps18b
1422,1,1,Terf2ip
1423,1,1,Lgals8
1424,1,1,Champ1
1425,1,1,Nrros
1426,0,1,Supt4a
1427,1,1,Eogt
1428,2,1,Ehd4
1429,1,1,Plekhg3
1430,1,1,Taf1c
1431,1,1,Mak
1432,0,1,2810410L24Rik
1433,1,1,Homer3
1434,1,1,Pex19
1435,1,1,Zbtb46
1436,2,1,Sytl2
1437,1,1,Rtn2
1438,0,1,Sec24c
1439,1,1,Patl1
1440,2,1,Dnah5
1441,1,1,Zfp850
1442,0,1,2810454H06Rik
1443,0,1,Tnfaip1
1444,1,1,Glrx
1445,1,1,Casp8ap2
1446,1,1,Scnm1
1447,1,1,Trmt61b
1448,0,1,Hdgf
1449,1,1,Kctd21
1450,0,1,Wbp2
1451,1,1,Prr3
1452,1,1,Glis2
1453,1,1,Rdh11
1454,1,1,Atad3a
1455,0,1,Tmco6
1456,1,1,Usp42
1457,1,1,Cln5
1458,1,1,Pla2g7
1459,0,1,Rgp1
1460,1,1,Ddx18
1461,1,1,Sirt6
1462,2,1,Atp10a
1463,1,1,Cat
1464,1,1,Eci2
1465,1,1,D6Wsu163e
1466,1,1,Pdcl
1467,0,1,B230110C06Rik
1468,1,1,Fkbp8
1469,0,1,Ccdc151
1470,1,1,Etfb
1471,1,1,Ak1
1472,1,1,Trnt1
1473,1,1,Mre11a
1474,1,1,Sde2
1475,0,1,Bccip
1476,1,1,Mtrf1
1477,1,1,Nucb2
1478,1,1,Urb1
1479,2,1,Adamtsl1
1480,1,1,Srp54a
1481,0,1,Ilk
1482,1,1,Med17
1483,0,1,Fbxo44
1484,0,1,Lhx9
1485,0,1,Sox4
1486,2,1,Skap1
1487,1,1,Ring1
1488,1,1,Coq6
1489,1,1,5430403G16Rik
1490,1,1,Fam217b
1491,0,1,Ube2q1
1492,1,1,Mettl21a
1493,1,1,Gramd2
1494,1,1,Stat2
1495,0,1,C730034F03Rik
1496,1,1,Bcl7c
1497,1,1,Med12
1498,1,1,Twf2
1499,0,1,Mlst8
1500,0,1,Tmem28
1501,1,1,Exosc3
1502,1,1,Cul4b
1503,1,1,Llgl1
1504,1,1,Gm14027
1505,1,1,Sfr1
1506,0,1,1810037I17Rik
1507,1,1,Lig3
1508,1,1,Tubg1
1509,1,1,Qsox1
1510,1,1,1190005I06Rik
1511,0,1,Rnaseh2a
1512,1,1,Acot6
1513,1,1,Gm26760
1514,1,1,Prr12
1515,1,1,Zfp787
1516,1,1,Zscan12
1517,1,1,Ercc2
1518,1,1,Pprc1
1519,2,1,Smc2
1520,0,1,Gm11973
1521,1,1,Cenpt
1522,0,1,Gm6710
1523,1,1,Nup43
1524,1,1,Trpv2
1525,1,1,Ercc3
1526,0,1,Adrb1
1527,1,1,Lacc1
1528,1,1,Kdelr2
1529,1,1,Ankzf1
1530,1,1,Cutc
1531,1,1,Sfxn4
1532,0,1,Rab24
1533,1,1,Enkd1
1534,1,1,B4galt2
1535,1,1,Zbed4
1536,1,1,Nfya
1537,1,1,Edem1
1538,1,1,Ercc8
1539,2,1,Phactr2
1540,1,1,Cntfr
1541,0,1,Cdk4
1542,2,1,Rhobtb1
1543,1,1,Gdap1l1
1544,1,1,Flii
1545,1,1,Pitrm1
1546,1,1,Rab9b
1547,1,1,Flad1
1548,1,1,G6pc3
1549,1,1,Exosc5
1550,1,1,Dcaf15
1551,1,1,Qdpr
1552,1,1,Sord
1553,1,1,Cpne5
1554,0,1,Trim28
1555,0,1,Necab2
1556,0,1,Arl16
1557,1,1,Sf3a3
1558,0,1,Babam1
1559,0,1,Id2
1560,0,1,Clcn2
1561,0,1,Zfp78
1562,0,1,Alyref
1563,1,1,Zc4h2
1564,2,1,Cox7b2
1565,2,1,Gm3055
1566,0,1,Ccdc74a
1567,1,1,Nme6
1568,0,1,Arhgdia
1569,1,1,Top3a
1570,2,1,Nfatc2
1571,1,1,Gskip
1572,1,1,Kif27
1573,1,1,Lpin1
1574,1,1,Gm14295
1575,1,1,4930522L14Rik
1576,1,1,Map2k3
1577,1,1,4930525G20Rik
1578,1,1,Zfp3
1579,0,1,Snrpa1
1580,1,1,Supt7l
1581,2,1,Nhs
1582,1,1,Ankrd16
1583,0,1,Rasd2
1584,1,1,Rab34
1585,1,1,Prkra
1586,1,1,Arhgap1
1587,1,1,AW209491
1588,1,1,2410131K14Rik
1589,1,1,Znfx1
1590,1,1,Lss
1591,1,1,Zfp658
1592,1,1,Kif9
1593,1,1,Zbtb40
1594,0,1,Mfsd10
1595,1,1,Ttll1
1596,1,1,Pcdhb17
1597,1,1,Gm9929
1598,1,1,Tnip1
1599,1,1,Egf
1600,1,1,Smyd5
1601,1,1,Panx1
1602,1,1,Pex5
1603,1,1,Krt222
1604,1,1,Nfkbiz
1605,1,1,Car5b
1606,1,1,Gfpt2
1607,1,1,Vps9d1
1608,2,1,Sulf1
1609,0,1,Cirbp
1610,0,1,Ppox
1611,1,1,Plscr4
1612,0,1,Gm20387
1613,1,1,P2rx4
1614,1,1,Tspan14
1615,1,1,Uros
1616,2,1,Galnt10
1617,1,1,Rab3d
1618,2,1,Nmnat3
1619,0,1,Foxj2
1620,1,1,Mob3c
1621,1,1,Oscar
1622,1,1,Tk2
1623,1,1,Eif6
1624,0,1,Tob2
1625,1,1,Zmynd12
1626,0,1,Ccdc61
1627,1,1,Gm2087
1628,1,1,Gnl1
1629,1,1,Clp1
1630,1,1,Leo1
1631,1,1,Abhd17a
1632,1,1,Zfp865
1633,1,1,Slc26a8
1634,1,1,Stx4a
1635,1,1,Rest
1636,1,1,Hif1an
1637,0,1,Erf
1638,1,1,Mtbp
1639,0,1,Setd6
1640,0,1,Rce1
1641,1,1,Cyp4x1
1642,2,1,Creb3l2
1643,1,1,Hcn3
1644,1,1,Imp4
1645,1,1,Lzic
1646,1,1,Itpkc
1647,1,1,Gorasp1
1648,1,1,Tatdn2
1649,0,1,Afmid
1650,0,1,Sfxn3
1651,0,1,Btg1
1652,0,1,Zfp385a
1653,0,1,Prmt6
1654,1,1,Prim1
1655,0,1,Phf23
1656,1,1,Zfp59
1657,1,1,Pcdhb11
1658,1,1,Pcdhb19
1659,0,1,Sall2
1660,1,1,Gtf2h4
1661,1,1,Rabggta
