,preds,labels,genes
1135,0,1,Yipf3
1136,2,1,Slc36a4
1137,1,1,Bpnt1
1138,1,1,1700088E04Rik
1139,2,1,Aamdc
1140,1,1,Zcchc9
1141,1,1,Sgta
1142,1,1,Fam53c
1143,0,1,Hpcal4
1144,1,1,Aldh4a1
1145,0,1,Romo1
1146,2,1,Srgap1
1147,2,1,Hpcal1
1148,2,1,Gm16541
1149,2,1,Pccb
1150,0,1,Drap1
1151,1,1,Tbl3
1152,1,1,Atp13a2
1153,0,1,Fdft1
1154,1,1,Mfsd8
1155,2,1,Pepd
1156,1,1,Tubgcp4
1157,0,1,Aste1
1158,1,1,Mrto4
1159,1,1,4930430F08Rik
1160,2,1,Hhat
1161,2,1,Cds1
1162,1,1,Ncbp2
1163,1,1,Phb2
1164,0,1,Rxrb
1165,0,1,4921531C22Rik
1166,0,1,Ngdn
1167,2,1,Fhl2
1168,1,1,Zdhhc7
1169,1,1,H6pd
1170,0,1,Eif4ebp2
1171,1,1,Denr
1172,0,1,2410006H16Rik
1173,1,1,Myo1c
1174,1,1,Ebp
1175,2,1,Greb1l
1176,0,1,Wbp1
1177,1,1,Psmg4
1178,1,1,Eif5a2
1179,1,1,Bach1
1180,1,1,Entpd5
1181,1,1,Dkc1
1182,1,1,Sec13
1183,2,1,Nhej1
1184,1,1,Lsm6
1185,1,1,Inpp1
1186,0,1,Dapk3
1187,0,1,H2afx
1188,1,1,Clptm1l
1189,0,1,Rhbdl1
1190,1,1,Slc16a1
1191,1,1,Anp32e
1192,1,1,Coq3
1193,1,1,Jmjd4
1194,1,1,Chadl
1195,2,1,Enpp2
1196,0,1,Hist1h2be
1197,0,1,Lin7b
1198,2,1,Pecr
1199,1,1,Acsf3
1200,1,1,Slc25a19
1201,1,1,Nudt6
1202,1,1,Dffa
1203,0,1,Zbtb14
1204,2,1,Hccs
1205,1,1,Mtg2
1206,0,1,Grasp
1207,0,1,Pttg1ip
1208,2,1,Gm15952
1209,1,1,Ier3ip1
1210,1,1,Stxbp2
1211,2,1,Oacyl
1212,1,1,Eapp
1213,1,1,Pigq
1214,2,1,Dse
1215,1,1,Ccdc174
1216,2,1,Mss51
1217,1,1,Trabd
1218,1,1,Scly
1219,0,1,Dclk3
1220,2,1,Usp30
1221,0,1,Pfkl
1222,1,1,Tsr3
1223,0,1,H2-Ke6
1224,1,1,Wdr90
1225,1,1,Mak16
1226,0,1,Thbs3
1227,1,1,3110056K07Rik
1228,1,1,Il18bp
1229,0,1,Atxn7l2
1230,2,1,Mroh1
1231,0,1,A630052C17Rik
1232,0,1,Endov
1233,2,1,Zfp946
1234,1,1,Txndc12
1235,2,1,Pebp4
1236,2,1,Gm11867
1237,1,1,Idnk
1238,1,1,AI597479
1239,2,1,Cyp20a1
1240,0,1,Kcnmb4os2
1241,1,1,Zfp869
1242,0,1,Stk16
1243,0,1,Pou3f3
1244,1,1,Dhcr7
1245,1,1,Bag6
1246,1,1,Bahd1
1247,1,1,Prrc1
1248,1,1,Tubgcp6
1249,2,1,Igf2r
1250,2,1,Agl
1251,2,1,Arhgap42
1252,1,1,Ypel1
1253,1,1,Azin2
1254,0,1,Gm11266
1255,1,1,Bysl
1256,1,1,Acp6
1257,1,1,Pmpca
1258,2,1,Gcfc2
1259,1,1,Creld2
1260,1,1,Dnajc25
1261,1,1,Naglu
1262,0,1,Ptbp1
1263,1,1,Mrpl46
1264,1,1,Pla2g15
1265,1,1,Cactin
1266,1,1,Alg1
1267,2,1,Map3k15
1268,0,1,Rab5c
1269,1,1,Sez6
1270,2,1,Arsg
1271,2,1,3300002I08Rik
1272,2,1,Atg14
1273,2,1,Intu
1274,1,1,Piga
1275,0,1,Bad
1276,1,1,Mtfr1l
1277,1,1,Gm28756
1278,1,1,Mrps23
1279,1,1,Strip1
1280,2,1,BC017158
1281,1,1,Sri
1282,1,1,Egfl7
1283,1,1,Msantd4
1284,2,1,Psg16
1285,1,1,Tfpt
1286,0,1,Fam117a
1287,1,1,Ccne2
1288,1,1,Gm28320
1289,1,1,Utp14b
1290,1,1,Tmem138
1291,1,1,Jtb
1292,1,1,Kcnh4
1293,1,1,Slc2a6
1294,0,1,Asphd1
1295,0,1,Hyou1
1296,1,1,Yae1d1
1297,1,1,Mkks
1298,0,1,Snapc5
1299,1,1,Nsun4
1300,1,1,C230037L18Rik
1301,1,1,Myl12a
1302,0,1,Mcm7
1303,1,1,Psmd12
1304,1,1,Zbtb8a
1305,0,1,Wdr1
1306,1,1,Eaf1
1307,1,1,Pcyt1a
1308,1,1,Snapc4
1309,2,1,Ddx31
1310,2,1,Mttp
1311,1,1,Ldha
1312,1,1,Gsto1
1313,0,1,Snhg1
1314,1,1,Cbr4
1315,0,1,Mex3b
1316,0,1,Tmem151b
1317,0,1,Tubb3
1318,1,1,Ten1
1319,0,1,Rhno1
1320,1,1,1600012H06Rik
1321,2,1,Pdcd11
1322,2,1,Stox1
1323,1,1,Ggct
1324,2,1,Hrh2
1325,2,1,Gm10130
1326,1,1,8030453O22Rik
1327,1,1,Rbm45
1328,1,1,Mrpl28
1329,1,1,Cpne9
1330,1,1,Tram1
1331,1,1,Tsta3
1332,1,1,Elp5
1333,1,1,Ccdc126
1334,2,1,Klhl18
1335,1,1,Lca5l
1336,1,1,Asb13
1337,2,1,Ovgp1
1338,1,1,Ttc38
1339,2,1,Fam71d
1340,2,1,Star
1341,1,1,Gm21814
1342,1,1,Npc2
1343,2,1,Nfu1
1344,1,1,Chmp5
1345,2,1,Raly
1346,1,1,Vezf1
1347,1,1,Amt
1348,1,1,Rit1
1349,1,1,Wdr81
1350,0,1,Tmed1
1351,0,1,Hax1
1352,0,1,Pex16
1353,2,1,Magt1
1354,1,1,Pcolce2
1355,1,1,Txn2
1356,1,1,Syde2
1357,1,1,Lrrc61
1358,2,1,Slc2a9
1359,1,1,Mettl4
1360,1,1,Crebl2
1361,1,1,Gm2415
1362,0,1,Rbm34
1363,0,1,Fscn1
1364,1,1,Smim17
1365,1,1,Tcp11l2
1366,2,1,Gm13844
1367,1,1,Grsf1
1368,1,1,D8Ertd738e
1369,1,1,Trim68
1370,1,1,Zfp772
1371,1,1,Gtf2e2
1372,1,1,Hsdl2
1373,2,1,Ganc
1374,1,1,Wdsub1
1375,1,1,Adck2
1376,1,1,Arsk
1377,2,1,Cdk6
1378,1,1,Notch1
1379,1,1,2310057M21Rik
1380,1,1,Zfp28
1381,1,1,Rnf40
1382,0,1,Lrfn3
1383,2,1,Gsr
1384,1,1,Mrpl16
1385,2,1,Tbc1d31
1386,0,1,Fam131b
1387,1,1,Pdcl3
1388,1,1,Crls1
1389,1,1,Atad2
1390,1,1,Dlk2
1391,1,1,Oser1
1392,1,1,Tfip11
1393,1,1,Vps36
1394,1,1,Zfp316
1395,1,1,Aptx
1396,1,1,Zfp101
1397,2,1,Zfp930
1398,1,1,Bcat2
1399,1,1,Gm11508
1400,1,1,Vps72
1401,1,1,Lemd2
1402,1,1,Etv3
1403,1,1,Idh1
1404,0,1,Dtx1
1405,1,1,Gys1
1406,2,1,Thap4
1407,1,1,Ecsit
1408,2,1,Plagl1
1409,0,1,Pde9a
1410,2,1,Capn2
1411,2,1,Osbpl5
1412,1,1,Med30
1413,0,1,Rab26
1414,1,1,Man2b1
1415,1,1,Slc19a2
1416,0,1,Snhg6
1417,0,1,Cd3eap
1418,1,1,Tspyl5
1419,1,1,Zfp959
1420,1,1,Rgs2
1421,1,1,A630072M18Rik
1422,0,1,Rnf44
1423,1,1,Sap30l
1424,2,1,Elf1
1425,0,1,Cdk5
1426,1,1,Rexo2
1427,1,1,Edem2
1428,1,1,Zfp202
1429,0,1,Mturn
1430,1,1,Gm27010
1431,1,1,Psmg2
1432,1,1,Hint2
1433,1,1,Rpf1
1434,1,1,Fbxw9
1435,1,1,Abcd1
1436,1,1,L3mbtl2
1437,0,1,Foxp4
1438,1,1,Mettl5
1439,1,1,1810030O07Rik
1440,1,1,Pced1a
1441,0,1,Eno1
1442,1,1,Alkbh2
1443,1,1,Adck5
1444,0,1,Fkrp
1445,1,1,Ccndbp1
1446,2,1,Ccdc88c
1447,1,1,5031434O11Rik
1448,0,1,Rfx2
1449,1,1,Diablo
1450,1,1,Fkbp4
1451,1,1,Pnpla6
1452,1,1,Hectd3
1453,2,1,Aldh18a1
1454,1,1,Car2
1455,0,1,Cbx4
1456,1,1,Ppt2
1457,1,1,Lmo2
1458,0,1,Gstm1
1459,0,1,Ltbp4
1460,1,1,Cox11
1461,2,1,Zfp180
1462,1,1,Zfp169
1463,1,1,1700048O20Rik
1464,1,1,Skiv2l
1465,1,1,Ndufaf6
1466,2,1,Zkscan5
1467,1,1,Mrps36
1468,1,1,Cyp2r1
1469,1,1,Cdc34
1470,0,1,Timm22
1471,0,1,Trp53inp2
1472,0,1,Ccdc106
1473,1,1,Mvp
1474,1,1,Ccng2
1475,2,1,Uap1
1476,2,1,Crispld1
1477,0,1,Oard1
1478,2,1,Trpm2
1479,1,1,Kat2a
1480,2,1,Slc7a1
1481,0,1,Csrnp2
1482,1,1,Nmrk1
1483,1,1,Rsph3a
1484,1,1,Ppp1r3f
1485,0,1,Mta2
1486,1,1,Spag5
1487,0,1,Gm11520
1488,1,1,Cpox
1489,1,1,Rad51d
1490,1,1,Tmem170
1491,1,1,Anks6
1492,2,1,Foxp2
1493,2,1,Bicc1
1494,1,1,Krr1
1495,2,1,Itga6
1496,1,1,Zfp85os
1497,1,1,Mbd4
1498,0,1,Plk5
1499,2,1,Cfap44
1500,0,1,Acbd4
1501,1,1,Cflar
1502,1,1,Pes1
1503,0,1,Gla
1504,2,1,Rpap2
1505,2,1,Acly
1506,1,1,Ddx52
1507,0,1,Tspan31
1508,1,1,Pak1ip1
1509,1,1,Elovl1
1510,1,1,Gid8
1511,1,1,Prpf4
1512,1,1,Paics
1513,0,1,Jmjd8
1514,1,1,AU022252
1515,0,1,Atp1a2
1516,1,1,Kmt2b
1517,1,1,Bcl10
1518,0,1,Sp3os
1519,2,1,Iqub
1520,1,1,Armc6
1521,1,1,Stk26
1522,1,1,Snrpa
1523,1,1,Tmem25
1524,1,1,Wdr89
1525,1,1,Zfp790
1526,2,1,Efcab5
1527,2,1,Ifitm10
1528,1,1,Tars
1529,1,1,Pck2
1530,1,1,Hddc2
1531,1,1,Chrac1
1532,1,1,Pcdhb14
1533,0,1,Mepce
1534,1,1,Zfp58
1535,2,1,Lipa
1536,1,1,Ddx20
1537,2,1,Lima1
1538,1,1,Cinp
1539,0,1,Mogs
1540,1,1,Tinf2
1541,2,1,Gm13483
1542,0,1,Pcgf2
1543,2,1,Cdan1
1544,1,1,Fance
1545,0,1,AA465934
1546,2,1,Scp2
1547,0,1,Abhd14b
1548,1,1,Vmn2r84
1549,2,1,Rsph10b
1550,1,1,Grhpr
1551,0,1,Lrrc73
1552,1,1,Mthfd2
1553,1,1,Furin
1554,1,1,Ctc1
1555,0,1,Mlf2
1556,2,1,Ube2cbp
1557,1,1,Ankrd39
1558,1,1,Lmnb1
1559,0,1,Plekho1
1560,1,1,Pxmp4
1561,0,1,Pcgf1
1562,2,1,Gemin5
1563,1,1,Aars2
1564,1,1,Slc36a1
1565,1,1,Apba3
1566,1,1,Shf
1567,1,1,Efna2
1568,0,1,Slc1a6
1569,0,1,Pdk2
1570,1,1,Acvr2b
1571,1,1,Pgd
1572,2,1,Trmt2b
1573,0,1,Trhr
1574,1,1,Mier2
1575,2,1,Clgn
1576,1,1,Ftsj1
1577,1,1,Tex261
1578,1,1,Slc27a4
1579,1,1,Tbrg4
1580,1,1,Ddx25
1581,1,1,1700021F05Rik
1582,1,1,Smug1
1583,1,1,Nme5
1584,0,1,Dmpk
1585,1,1,Mthfsd
1586,1,1,Mcm8
1587,2,1,Zgrf1
1588,1,1,Bckdk
1589,1,1,Arsa
1590,1,1,Ercc1
1591,2,1,Akr1e1
1592,1,1,Rbck1
1593,1,1,Gm13830
1594,1,1,Ifitm7
1595,1,1,Tor2a
1596,0,1,Cdkn1b
1597,1,1,Wdr31
1598,0,1,Mzf1
1599,1,1,Gm15892
1600,1,1,1700010K24Rik
1601,0,1,Arfrp1
1602,1,1,Fasn
1603,1,1,AW146154
1604,0,1,Dusp15
1605,1,1,Mmab
1606,1,1,Ccnf
1607,0,1,Ankrd24
1608,1,1,Fbxw5
1609,0,1,Gprin1
1610,1,1,2900089D17Rik
1611,1,1,Igdcc4
1612,2,1,Aldh3a2
1613,2,1,Wdr66
1614,2,1,Manba
1615,1,1,Gcdh
1616,0,1,Glt8d2
1617,1,1,Arhgap33
1618,0,1,Irf2bp2
1619,1,1,Gm15787
1620,0,1,Slc25a35
1621,1,1,Gtf3c5
1622,2,1,Wdr27
1623,1,1,Ppp2r3d
1624,2,1,E130304I02Rik
1625,2,1,Pik3cd
1626,2,1,1300017J02Rik
1627,2,1,Scpep1
1628,1,1,Crhr1
1629,0,1,Rnf5
1630,1,1,Rnpepl1
1631,1,1,Pdcd2l
1632,2,1,Nnt
1633,0,1,Fibp
1634,2,1,Cdh4
1635,2,1,Elovl2
1636,0,1,Lasp1
1637,2,1,Atp6v0a4
1638,1,1,Fiz1
1639,1,1,Slc25a38
1640,0,1,Lrfn4
1641,0,1,Ppp5c
1642,2,1,Psd2
1643,1,1,Atmin
1644,0,1,B130046B21Rik
1645,1,1,Gpatch3
1646,1,1,Alkbh6
1647,1,1,Cers2
1648,1,1,Incenp
1649,1,1,Ak4
1650,1,1,Slc1a4
1651,1,1,Catsperd
1652,1,1,Tomm40l
1653,1,1,Ulk3
1654,0,1,Trappc6a
1655,1,1,Ciart
1656,2,1,Slc9a4
1657,2,1,Calcrl
1658,1,1,Pcdhb21
1659,0,1,Surf2
1660,1,1,Kifc5b
1661,1,1,4732491K20Rik
