,preds,labels,genes
1136,0,1,Gpr180
1137,0,1,Nxt1
1138,0,1,Ppp1r8
1139,1,1,D230025D16Rik
1140,1,1,Amz2
1141,1,1,Ik
1142,0,1,Med19
1143,2,1,Thsd4
1144,0,1,Runx1t1
1145,2,1,Fhad1
1146,1,1,Ugdh
1147,0,1,Wars2
1148,0,1,Ntan1
1149,1,1,Gm28791
1150,1,1,Mirg
1151,1,1,Cnot8
1152,1,1,Cct3
1153,1,1,Dimt1
1154,0,1,Ndufa3
1155,1,1,Sptssa
1156,2,1,2810403D21Rik
1157,0,1,Ppp1r9b
1158,1,1,Prcp
1159,2,1,4930565N06Rik
1160,0,1,5730405O15Rik
1161,0,1,Ddx21
1162,0,1,1700110K17Rik
1163,0,1,Rpusd1
1164,2,1,Gtf2ird1
1165,1,1,Ptgis
1166,1,1,Sp2
1167,2,1,Vwa5b1
1168,1,1,1300002E11Rik
1169,0,1,Snx11
1170,1,1,Mocs2
1171,0,1,Praf2
1172,2,1,Wars
1173,1,1,Agbl3
1174,1,1,Maoa
1175,0,1,Nudt2
1176,0,1,Tmem191c
1177,0,1,Isg20l2
1178,1,1,Tmem186
1179,1,1,Fbxl12os
1180,1,1,Ubtd1
1181,0,1,Tnpo2
1182,2,1,Evc2
1183,0,1,Ranbp3
1184,0,1,Smarcd3
1185,0,1,Bcl2l15
1186,1,1,Zfp119a
1187,0,1,Armcx5
1188,2,1,Pde6h
1189,1,1,Acadm
1190,0,1,Pknox1
1191,2,1,Syne2
1192,0,1,Frg1
1193,1,1,Nol9
1194,1,1,Ttc1
1195,0,1,2700081O15Rik
1196,1,1,Gm14399
1197,2,1,Impg2
1198,0,1,Slc6a8
1199,2,1,Ndst3
1200,1,1,Cdc25b
1201,0,1,Med25
1202,0,1,Cuedc1
1203,0,1,4732463B04Rik
1204,0,1,Ccnk
1205,0,1,0610009L18Rik
1206,0,1,Rmi1
1207,0,1,Snrnp27
1208,0,1,Ift20
1209,1,1,Mrpl13
1210,0,1,Nacc1
1211,0,1,Dbr1
1212,0,1,Cycs
1213,1,1,Gm17484
1214,2,1,Gm14798
1215,1,1,Ctps
1216,2,1,Col23a1
1217,0,1,Cyb5d2
1218,0,1,Agbl5
1219,1,1,Svip
1220,0,1,Snx18
1221,1,1,Nsmce4a
1222,1,1,Ndst2
1223,0,1,Letmd1
1224,1,1,Sccpdh
1225,1,1,Nphp1
1226,0,1,Vars
1227,1,1,Gm15489
1228,0,1,6530401F13Rik
1229,0,1,Gm15411
1230,0,1,Det1
1231,0,1,Derl1
1232,0,1,Gm16023
1233,0,1,Zik1
1234,1,1,Fbxw17
1235,2,1,Cenpj
1236,1,1,Mtfmt
1237,0,1,Dyrk2
1238,1,1,Ankdd1a
1239,0,1,Glul
1240,0,1,Ptgr2
1241,0,1,Snx17
1242,1,1,Gm15832
1243,2,1,Zfp626
1244,1,1,Zfp931
1245,0,1,Tmem144
1246,2,1,Megf11
1247,0,1,4931423N10Rik
1248,1,1,Atg4d
1249,0,1,Efnb2
1250,2,1,Gucd1
1251,0,1,Dnttip2
1252,0,1,Kxd1
1253,0,1,Uxt
1254,1,1,Mrpl39
1255,1,1,Spint2
1256,1,1,Ky
1257,1,1,Itpa
1258,0,1,Lman2
1259,1,1,Zfp14
1260,1,1,Fgd1
1261,0,1,AI115009
1262,1,1,Tpcn1
1263,0,1,Gm16105
1264,1,1,Rbak
1265,2,1,Usp6nl
1266,0,1,Zfp668
1267,0,1,Patz1
1268,0,1,Rcor2
1269,1,1,Ism1
1270,2,1,Rmdn2
1271,0,1,Kctd7
1272,0,1,Tamm41
1273,0,1,Dhrs7
1274,0,1,Ormdl3
1275,1,1,Urb2
1276,1,1,Chmp7
1277,0,1,Fkbp14
1278,0,1,Bloc1s6
1279,0,1,C920021L13Rik
1280,1,1,Wdr3
1281,1,1,Med4
1282,0,1,Slc25a30
1283,2,1,Map3k9
1284,0,1,Hexim1
1285,0,1,Ctso
1286,1,1,Fuca2
1287,2,1,Adamts9
1288,0,1,Nap1l3
1289,1,1,Eva1c
1290,0,1,Tmem11
1291,0,1,Gm14827
1292,0,1,Tctn2
1293,1,1,Gm20033
1294,0,1,Yipf2
1295,1,1,A430110L20Rik
1296,0,1,Nip7
1297,0,1,Klhdc9
1298,0,1,Ccnj
1299,0,1,Cd200
1300,0,1,Otud6b
1301,0,1,L3mbtl1
1302,0,1,Phldb1
1303,0,1,Dnajc9
1304,0,1,Pdgfb
1305,1,1,Zfp286
1306,2,1,Dner
1307,0,1,Gm13563
1308,0,1,Epn1
1309,0,1,Armc10
1310,1,1,Tmem43
1311,0,1,Nup133
1312,0,1,Cox15
1313,0,1,Ppp4c
1314,0,1,Gm27253
1315,1,1,Snrpb2
1316,2,1,Golph3l
1317,1,1,Gm15834
1318,0,1,Rab4b
1319,0,1,Tmpo
1320,2,1,Soat1
1321,0,1,Nxt2
1322,1,1,Gm14418
1323,0,1,Tmem42
1324,0,1,Fam98b
1325,1,1,Zfp449
1326,0,1,B4galt7
1327,0,1,Nubp1
1328,0,1,Thap1
1329,1,1,1700029J07Rik
1330,0,1,Endod1
1331,0,1,Mrpl4
1332,1,1,Sirt5
1333,0,1,Lsm3
1334,2,1,Ptpn13
1335,1,1,Flcn
1336,1,1,Pmvk
1337,0,1,Ciao1
1338,1,1,1500009L16Rik
1339,0,1,Abcg4
1340,1,1,Adsl
1341,1,1,Gmip
1342,1,1,Slc16a6
1343,1,1,1810062O18Rik
1344,1,1,Ttc26
1345,0,1,Pkd1l3
1346,1,1,Nedd1
1347,1,1,Kdm1b
1348,0,1,Rnf123
1349,0,1,Gpaa1
1350,0,1,Glmp
1351,1,1,Cox19
1352,1,1,Tmem161a
1353,2,1,Pms1
1354,0,1,AV099323
1355,2,1,Elmo1
1356,0,1,Tmem240
1357,1,1,Abcb6
1358,1,1,Polr3d
1359,0,1,Lyrm1
1360,1,1,Kin
1361,0,1,Pkdcc
1362,0,1,Sf3b4
1363,1,1,Pofut1
1364,0,1,Zfp52
1365,0,1,Wrnip1
1366,0,1,Mpdu1
1367,1,1,Fgf5
1368,0,1,Klhdc4
1369,0,1,Kif21b
1370,0,1,Dpp3
1371,0,1,Vps52
1372,0,1,Gsk3a
1373,1,1,Rab33b
1374,1,1,Phc1
1375,0,1,Hmgn1
1376,0,1,Larp7
1377,0,1,Kl
1378,1,1,Prrg3
1379,1,1,Zkscan17
1380,0,1,Tmem116
1381,1,1,Sag
1382,0,1,Dpysl3
1383,1,1,Dpf2
1384,1,1,Akr7a5
1385,0,1,Tomm7
1386,2,1,Nos1
1387,1,1,Abcf3
1388,0,1,Mphosph10
1389,0,1,Rasal1
1390,1,1,Zfp382
1391,1,1,Tfb2m
1392,1,1,Slbp
1393,0,1,Thpo
1394,0,1,B130055M24Rik
1395,0,1,2500004C02Rik
1396,1,1,Xab2
1397,0,1,Ccdc77
1398,1,1,Sap25
1399,0,1,Slc2a12
1400,0,1,Eif3g
1401,0,1,Cep104
1402,0,1,Creg1
1403,1,1,Aasdh
1404,0,1,Apbb1
1405,0,1,Il17d
1406,1,1,Rab43
1407,1,1,Wdtc1
1408,1,1,Xylt2
1409,0,1,1110038B12Rik
1410,1,1,Spg20
1411,1,1,Zfp874a
1412,0,1,Tsr1
1413,0,1,Rhbdd1
1414,1,1,Pex26
1415,0,1,Noc2l
1416,0,1,Tmem198
1417,0,1,Ndufv3
1418,1,1,Hsd17b11
1419,0,1,Gm14634
1420,1,1,Gm14305
1421,0,1,Tmem214
1422,1,1,Fam199x
1423,1,1,P4ha2
1424,0,1,Ptpn21
1425,0,1,Masp2
1426,1,1,Pomt2
1427,0,1,2810002D19Rik
1428,1,1,Phyh
1429,0,1,Jade1
1430,0,1,Fancg
1431,1,1,Stpg1
1432,0,1,Farsa
1433,1,1,Gm527
1434,1,1,Churc1
1435,1,1,Ccdc181
1436,2,1,Gm14061
1437,0,1,5330413P13Rik
1438,0,1,Necap2
1439,1,1,Tle2
1440,1,1,Cenpu
1441,2,1,Gm28403
1442,0,1,Plekhj1
1443,2,1,Aldob
1444,1,1,Polrmt
1445,1,1,Sec23b
1446,0,1,Smcr8
1447,1,1,Gnb1l
1448,1,1,Pms2
1449,1,1,Sept10
1450,2,1,Efcab1
1451,1,1,Gm14532
1452,1,1,Cyp4f13
1453,0,1,Atp8b2
1454,0,1,Nagk
1455,0,1,Slc52a2
1456,0,1,A530072M11Rik
1457,1,1,Etv5
1458,1,1,Fsd1
1459,1,1,Ugt8a
1460,0,1,Zfp651
1461,0,1,Cdh22
1462,0,1,Ubxn8
1463,1,1,Rab2b
1464,0,1,Dazap2
1465,2,1,Gpld1
1466,0,1,Car4
1467,1,1,Decr2
1468,2,1,Gm15879
1469,0,1,Sult2b1
1470,1,1,Zbtb2
1471,2,1,Slc22a14
1472,0,1,Pdrg1
1473,0,1,Mrps11
1474,0,1,Aldoc
1475,0,1,B4galnt4
1476,1,1,Psmc4
1477,2,1,Dnah1
1478,0,1,Nanp
1479,1,1,Bag1
1480,1,1,Neil1
1481,0,1,Adhfe1
1482,1,1,Glb1l
1483,0,1,Spag7
1484,0,1,Csnk1e
1485,0,1,Zfp330
1486,1,1,Abcb9
1487,1,1,4930444P10Rik
1488,1,1,Zfp758
1489,1,1,Pycrl
1490,0,1,Tmem143
1491,2,1,Tex9
1492,1,1,Tex30
1493,1,1,Lyplal1
1494,1,1,Mdp1
1495,2,1,Vmn2r85
1496,0,1,Gm12709
1497,0,1,Klf6
1498,0,1,Gm11457
1499,0,1,Mrpl35
1500,1,1,Rap2c
1501,0,1,Ncapd2
1502,0,1,Mef2b
1503,1,1,Tbc1d7
1504,2,1,Ccdc15
1505,0,1,Gm10501
1506,0,1,Pcdhb18
1507,2,1,Adam32
1508,1,1,Rtn4ip1
1509,0,1,Dhcr24
1510,1,1,Gm14322
1511,0,1,Plagl2
1512,0,1,Lamp5
1513,0,1,Pigb
1514,0,1,Rassf1
1515,0,1,Usf2
1516,1,1,Ccng1
1517,0,1,Far2os2
1518,1,1,Mrpl21
1519,1,1,Eif2b1
1520,1,1,Ybey
1521,1,1,Tarsl2
1522,1,1,Mxd1
1523,2,1,Pus7l
1524,1,1,Ogfr
1525,0,1,Chkb
1526,0,1,Tarbp2
1527,0,1,Qtrt1
1528,0,1,Zfp629
1529,0,1,Gm3510
1530,0,1,Ccdc130
1531,0,1,Lrch4
1532,1,1,Myg1
1533,1,1,Uvssa
1534,1,1,Zfp963
1535,1,1,Tubd1
1536,0,1,Arl2
1537,1,1,Chd1l
1538,0,1,Polr2h
1539,1,1,Cyp51
1540,0,1,A230083G16Rik
1541,1,1,Zfp712
1542,0,1,Tstd2
1543,0,1,Nkap
1544,0,1,Iqck
1545,0,1,Twsg1
1546,0,1,1700034H15Rik
1547,2,1,Ccdc122
1548,0,1,Zfp653
1549,2,1,F8
1550,1,1,Nsdhl
1551,1,1,Prkcsh
1552,0,1,Abca7
1553,0,1,Pik3r2
1554,0,1,Cherp
1555,1,1,Homez
1556,0,1,Med31
1557,0,1,Gm16973
1558,1,1,Cars
1559,1,1,Dyrk1b
1560,0,1,Dpm3
1561,2,1,Bcl2
1562,1,1,Arrdc4
1563,0,1,Mrpl40
1564,1,1,Mfap1b
1565,0,1,Gm26549
1566,0,1,D2hgdh
1567,0,1,Capn5
1568,2,1,Arhgef33
1569,0,1,Ppil3
1570,1,1,Elovl7
1571,0,1,6330562C20Rik
1572,0,1,Kdm8
1573,2,1,Slc22a15
1574,0,1,Catsperg1
1575,2,1,Def8
1576,0,1,9330162012Rik
1577,1,1,Tyw3
1578,0,1,Lrrc45
1579,1,1,Mroh8
1580,1,1,Pofut2
1581,0,1,Zfp64
1582,1,1,Dus2
1583,1,1,4930432K21Rik
1584,0,1,2310014F06Rik
1585,0,1,Thop1
1586,2,1,Zfp462
1587,0,1,Rfesd
1588,0,1,Mis12
1589,1,1,Atic
1590,1,1,Zfp446
1591,2,1,Tgfbr2
1592,1,1,Fam161b
1593,1,1,Spryd3
1594,0,1,Mrc2
1595,0,1,Syt12
1596,1,1,Hars
1597,0,1,Flot1
1598,1,1,Tubg2
1599,0,1,Efhd2
1600,1,1,Leprot
1601,0,1,Tm9sf1
1602,1,1,Gm12689
1603,0,1,Ptges2
1604,1,1,Sh3yl1
1605,2,1,Zfp937
1606,0,1,Coq4
1607,0,1,Ccdc9
1608,0,1,Slc16a14
1609,0,1,Mtg1
1610,0,1,Amer1
1611,0,1,Gtf2h3
1612,0,1,Csf2ra
1613,0,1,Mpi
1614,1,1,A530017D24Rik
1615,0,1,Celf6
1616,1,1,Fam189a2
1617,1,1,Lrrc51
1618,1,1,Gmpr2
1619,0,1,Spsb3
1620,0,1,Phykpl
1621,0,1,Zyx
1622,1,1,Fam229b
1623,1,1,Rrm1
1624,1,1,Nucb1
1625,1,1,6720489N17Rik
1626,1,1,Ctsa
1627,0,1,Plat
1628,0,1,Commd2
1629,1,1,Lsg1
1630,1,1,Dna2
1631,1,1,Mdc1
1632,0,1,Oat
1633,0,1,Cbx7
1634,0,1,Sh3bp1
1635,1,1,Bag2
1636,1,1,Ppie
1637,2,1,Mob3b
1638,1,1,Hps1
1639,0,1,Gnai2
1640,1,1,Tbc1d13
1641,2,1,Pkhd1l1
1642,0,1,Ogfod2
1643,1,1,C330018D20Rik
1644,0,1,Ino80e
1645,0,1,Zfand2b
1646,0,1,Sf3a2
1647,1,1,Hus1
1648,1,1,Naga
1649,0,1,Ddx56
1650,0,1,Insig1
1651,1,1,Nmnat1
1652,0,1,Limd1
1653,1,1,Harbi1
1654,0,1,Fgf10
1655,0,1,Pycr2
1656,2,1,Trim66
1657,1,1,Pcdhb22
1658,2,1,Dcdc2a
1659,1,1,Zcwpw1
1660,0,1,Plxna1
1661,2,1,Gm20457
