gene_name,gene_length,gene_type,gene_chr
Mnd1,67853.0,protein_coding,chr3
Trim2,146438.0,protein_coding,chr3
Fhdc1,38231.0,,
Arfip1,86532.0,,
Fbxw7,163930.0,,
Gm15535,17899.0,,
Gatb,81503.0,protein_coding,chr3
Sh3d19,159417.0,,
Prss48,8681.0,,
Rps3a1,4762.0,,
Lrba,558012.0,protein_coding,chr3
Dclk2,134701.0,protein_coding,chr3
Cd1d1,3607.0,protein_coding,chr3
Kirrel,96154.0,protein_coding,chr3
Fcrls,12980.0,,
Etv3,14749.0,protein_coding,chr3
Arhgef11,120475.0,,
Prcc,26705.0,protein_coding,chr3
Hdgf,9811.0,,
Mrpl24,4166.0,,
Rrnad1,8116.0,,
Isg20l2,10372.0,,
Bcan,12699.0,,
Hapln2,5833.0,,
Gpatch4,12885.0,,
Mef2d,29714.0,protein_coding,chr3
1700113A16Rik,6229.0,,
AI849053,5493.0,,
AW047730,2858.0,,
Gm3764,23146.0,lincRNA,chr3
Tsacc,14242.0,,
Cct3,24651.0,,
Glmp,6290.0,,
Tmem79,7493.0,,
Smg5,26078.0,protein_coding,chr3
Paqr6,3957.0,protein_coding,chr3
Pmf1,16188.0,,
Slc25a44,14641.0,,
Sema4a,25223.0,protein_coding,chr3
Lmna,29809.0,protein_coding,chr3
Mex3a,9001.0,,
Lamtor2,3255.0,,
Ubqln4,15967.0,,
Ssr2,12543.0,,
Arhgef2,42086.0,protein_coding,chr3
Rit1,14211.0,,
Gm17146,,,
Syt11,30464.0,protein_coding,chr3
1500004A13Rik,49604.0,processed_transcript,chr3
Gon4l,74872.0,,
Msto1,8892.0,,
Dap3,30378.0,,
Ash1l,128753.0,protein_coding,chr3
Rusc1,9330.0,,
Fdps,8371.0,,
Hcn3,14122.0,,
Clk2,12126.0,,
Scamp3,5292.0,,
Fam189b,6152.0,,
Gba,6038.0,,
Mtx1,18007.0,protein_coding,chr3
Thbs3,11657.0,protein_coding,chr3
Trim46,12132.0,,
Krtcap2,3940.0,,
Dpm3,7721.0,protein_coding,chr3
Slc50a1,2324.0,,
Efna1,9409.0,protein_coding,chr3
Efna3,9066.0,,
4731419I09Rik,9981.0,,
Adam15,11454.0,,
Zbtb7b,17132.0,protein_coding,chr3
Gm15417,6929.0,antisense,chr3
Flad1,10866.0,,
Cks1b,2911.0,,
Shc1,11584.0,protein_coding,chr3
Pygo2,4914.0,,
Pbxip1,14246.0,,
Pmvk,14472.0,,
Kcnn3,154968.0,protein_coding,chr3
Adar,38424.0,,
Chrnb2,18437.0,,
4632404H12Rik,5729.0,,
Ube2q1,10384.0,,
Il6ra,49137.0,protein_coding,chr3
Atp8b2,24027.0,,
Hax1,3334.0,,
Ubap2l,52488.0,,
4933434E20Rik,16711.0,,
Tpm3,28253.0,,
Nup210l,107916.0,protein_coding,chr3
Rps27,1129.0,,
Rab13,12690.0,,
Jtb,4241.0,,
Slc39a1,5440.0,,
Crtc2,9962.0,,
Dennd4b,15484.0,,
Gatad2b,70229.0,,
Slc27a3,4699.0,protein_coding,chr3
Ints3,42234.0,,
Ilf2,12253.0,protein_coding,chr3
Snapin,3007.0,,
Chtop,10542.0,,
S100a1,3358.0,,
S100a13,10146.0,,
S100a16,5897.0,,
S100a6,11299.0,protein_coding,chr3
Lor,2871.0,protein_coding,chr3
Tchh,6747.0,,
S100a10,9563.0,,
Them4,22451.0,protein_coding,chr3
1700040D17Rik,3524.0,,
Tdrkh,21395.0,,
Oaz3,11501.0,,
Mrpl9,7812.0,,
Riiad1,15358.0,protein_coding,chr3
Celf3,13903.0,,
Snx27,85172.0,,
Tuft1,46115.0,,
Cgn,26423.0,,
Pogz,44759.0,,
Psmb4,2868.0,,
Selenbp1,11702.0,,
Rfx5,7486.0,protein_coding,chr3
B230398E01Rik,3014.0,,
Pi4kb,32112.0,protein_coding,chr3
A730011C13Rik,2940.0,,
Gm15265,6069.0,,
Zfp687,8858.0,,
4930481B07Rik,4513.0,,
Psmd4,9920.0,,
Pip5k1a,48400.0,protein_coding,chr3
Vps72,12029.0,,
Scnm1,4475.0,protein_coding,chr3
Lysmd1,5430.0,,
Sema6c,13567.0,,
Gabpb2,36150.0,,
Gm16740,9201.0,,
Mllt11,13036.0,,
Cdc42se1,7677.0,,
Bnipl,9922.0,protein_coding,chr3
Anxa9,11080.0,protein_coding,chr3
6330562C20Rik,8051.0,,
Cers2,8808.0,,
Setdb1,33677.0,,
Arnt,62852.0,,
Ctsk,10106.0,,
Ctss,29617.0,,
Golph3l,30313.0,,
Ensa,7109.0,,
Mcl1,4388.0,,
Adamtsl4,11716.0,,
Ecm1,5422.0,,
Tars2,20230.0,,
Rprd2,58522.0,,
Prpf3,25761.0,,
Gm26594,5519.0,,
Mrps21,8885.0,,
C920021L13Rik,17571.0,,
Ciart,3748.0,,
BC028528,8051.0,,
Aph1a,4319.0,,
Car14,6923.0,,
Anp32e,18144.0,,
Plekho1,7572.0,protein_coding,chr3
Vps45,58634.0,,
Otud7b,56602.0,protein_coding,chr3
Mtmr11,9714.0,protein_coding,chr3
Gm17690,4952.0,,
Sf3b4,5232.0,,
Sv2a,14370.0,,
Bola1,23121.0,,
Hist2h2ab,,,
Hist2h2ac,,,
Hist2h2be,2619.0,,
Gm20633,2830.0,,
Hist2h2aa1,,protein_coding,chr3
Gm20627,1658.0,,
Hist2h4,1629.0,,
Gm20628,3214.0,,
Hist2h2bb,,,
Gm16253,3679.0,protein_coding,chr3
Polr3gl,16309.0,protein_coding,chr3
Ankrd34a,3139.0,,
Lix1l,25022.0,protein_coding,chr3
Rbm8a,3858.0,,
Pex11b,9990.0,,
Itga10,18935.0,,
Ankrd35,20901.0,,
Pias3,9686.0,,
Nudt17,2495.0,,
Polr3c,16138.0,,
Rnf115,63974.0,protein_coding,chr3
Pdzk1,41642.0,protein_coding,chr3
Gpr89,37065.0,protein_coding,chr3
Acp6,18522.0,,
Bcl9,94255.0,,
Chd1l,49461.0,protein_coding,chr3
Prkab2,15619.0,,
Pde4dip,198883.0,protein_coding,chr3
Sec22b,22086.0,,
Notch2,136834.0,protein_coding,chr3
Phgdh,26820.0,,
Zfp697,371351.0,,
Gm10681,36265.0,,
Hsd3b2,15288.0,,
Hsd3b3,21604.0,,
Hao2,18718.0,,
Wars2,98118.0,,
Tbx15,113878.0,,
Spag17,257916.0,protein_coding,chr3
Wdr3,24227.0,protein_coding,chr3
Gdap2,44600.0,protein_coding,chr3
Man1a2,123295.0,protein_coding,chr3
Trim45,14718.0,,
Ptgfrn,70046.0,protein_coding,chr3
Igsf3,85976.0,protein_coding,chr3
Atp1a1,28465.0,,
Slc22a15,68677.0,,
Vangl1,51110.0,,
Tspan2,66984.0,protein_coding,chr3
Sike1,12751.0,,
Csde1,37760.0,,
Nras,9629.0,,
Bcas2,7511.0,,
Trim33,79482.0,,
Olfml3,15779.0,,
Hipk1,51748.0,,
Gm15886,17450.0,,
Dclre1b,8839.0,,
Ap4b1,12505.0,protein_coding,chr3
Bcl2l15,22017.0,protein_coding,chr3
Ptpn22,52452.0,,
Rsbn1,52516.0,,
Phtf1os,4045.0,,
Phtf1,56488.0,,
Magi3,207115.0,protein_coding,chr3
Lrig2,115500.0,,
Slc16a1,19794.0,,
Mov10,23727.0,,
Capza1,41726.0,,
St7l,66059.0,,
Wnt2b,16649.0,,
Cttnbp2nl,51231.0,,
Kcnd3os,11360.0,,
Kcnd3,221672.0,protein_coding,chr3
Ddx20,9304.0,,
Rap1a,74069.0,protein_coding,chr3
I830077J02Rik,8306.0,,
Atp5f1,17401.0,protein_coding,chr3
Wdr77,10668.0,protein_coding,chr3
Ovgp1,13712.0,,
Pifo,17689.0,,
Chil5,15895.0,,
Chia1,18891.0,,
Dennd2d,20625.0,,
Cept1,45542.0,,
Dram2,28092.0,,
Lrif1,51590.0,,
Gm27008,159512.0,antisense,chr3
Kcna3,1901.0,,
AI504432,14843.0,,
Kcna2,13859.0,,
Lamtor5,5224.0,,
Slc16a4,20885.0,,
Rbm15,8252.0,,
Kcnc4,21249.0,,
Slc6a17,50475.0,protein_coding,chr3
Strip1,19162.0,,
Ahcyl1,33442.0,,
Csf1,19421.0,protein_coding,chr3
Eps8l3,15671.0,protein_coding,chr3
4933431E20Rik,7363.0,,
Gstm5,2865.0,,
Gstm7,5483.0,,
Gstm1,5718.0,,
Gstm4,4486.0,,
Ampd2,12589.0,protein_coding,chr3
Gnai3,38866.0,protein_coding,chr3
Gpr61,6561.0,,
Gm12524,19464.0,,
Amigo1,5951.0,,
Cyb561d1,5525.0,,
Atxn7l2,8712.0,,
Sypl2,15176.0,,
1700010K24Rik,8076.0,,
Psma5,23048.0,,
Sort1,77429.0,protein_coding,chr3
Gm12522,4464.0,,
Psrc1,4392.0,protein_coding,chr3
Celsr2,24701.0,,
Sars,20344.0,protein_coding,chr3
5330417C22Rik,80842.0,protein_coding,chr3
1700013F07Rik,10573.0,protein_coding,chr3
Tmem167b,6041.0,protein_coding,chr3
Taf13,11524.0,,
Wdr47,54440.0,,
Clcc1,24927.0,,
Gpsm2,43671.0,,
Prpf38b,8922.0,protein_coding,chr3
Henmt1,20715.0,,
Fam102b,56610.0,,
Slc25a24,45308.0,,
Vav3,345045.0,protein_coding,chr3
Ntng1,363971.0,protein_coding,chr3
Prmt6,4889.0,,
Amy1,50989.0,,
Rnpc3,25082.0,protein_coding,chr3
Col11a1,190178.0,protein_coding,chr3
Olfm3,221644.0,protein_coding,chr3
S1pr1,4639.0,,
A930005H10Rik,6549.0,processed_transcript,chr3
Dph5,46524.0,protein_coding,chr3
Slc30a7,68433.0,,
Extl2,21555.0,protein_coding,chr3
Cdc14a,151479.0,protein_coding,chr3
Rtca,19245.0,,
Dbt,36911.0,protein_coding,chr3
Lrrc39,20161.0,,
Trmt13,33494.0,protein_coding,chr3
Sass6,36022.0,protein_coding,chr3
Slc35a3,43361.0,,
Agl,68167.0,protein_coding,chr3
Frrs1,48713.0,,
Palmd,50729.0,protein_coding,chr3
Snx7,87289.0,protein_coding,chr3
Gm26871,99698.0,lincRNA,chr3
Dpyd,870795.0,protein_coding,chr3
Ptbp2,65724.0,protein_coding,chr3
6530403H02Rik,282624.0,lincRNA,chr3
Rwdd3,16297.0,protein_coding,chr3
Tmem56,81337.0,protein_coding,chr3
Alg14,71321.0,protein_coding,chr3
Cnn3,31710.0,protein_coding,chr3
F3,11511.0,,
Abcd3,56528.0,protein_coding,chr3
Arhgap29,64212.0,protein_coding,chr3
Abca4,135680.0,protein_coding,chr3
Gclm,25175.0,,
Gm17494,37762.0,antisense,chr3
Dnttip2,10883.0,protein_coding,chr3
Bcar3,236055.0,protein_coding,chr3
Fnbp1l,80996.0,protein_coding,chr3
Pde5a,130427.0,,
4933405D12Rik,59379.0,,
1810037I17Rik,1981.0,,
Usp53,53017.0,protein_coding,chr3
Synpo2,159630.0,protein_coding,chr3
Sec24d,98186.0,,
Mettl14,17811.0,,
Prss12,59684.0,protein_coding,chr3
Ndst3,164687.0,protein_coding,chr3
Tram1l1,3888.0,,
Ndst4,324823.0,,
Ugt8a,73348.0,,
Arsj,76691.0,protein_coding,chr3
Gm17225,6386.0,,
Camk2d,250024.0,protein_coding,chr3
Ank2,577738.0,protein_coding,chr3
Gm16958,6984.0,,
Larp7,16635.0,protein_coding,chr3
Zgrf1,64534.0,protein_coding,chr3
Alpk1,110217.0,protein_coding,chr3
Tifa,42359.0,,
Ap1ar,30516.0,protein_coding,chr3
Elovl6,106140.0,protein_coding,chr3
Egf,77751.0,protein_coding,chr3
Rrh,18179.0,,
Gar1,6484.0,,
Pla2g12a,17219.0,protein_coding,chr3
Casp6,12678.0,protein_coding,chr3
Sec24b,78794.0,,
Col25a1,468376.0,protein_coding,chr3
Ostc,13532.0,,
Rpl34,3567.0,protein_coding,chr3
Hadh,38682.0,,
Cyp2u1,14786.0,,
4930534D22Rik,14018.0,,
Sgms2,172426.0,,
Papss1,78903.0,protein_coding,chr3
Dkk2,95012.0,,
Aimp1,23871.0,,
Tbck,157544.0,,
Npnt,68546.0,protein_coding,chr3
Gstcd,110281.0,protein_coding,chr3
Ints12,19148.0,protein_coding,chr3
Ppa2,68125.0,protein_coding,chr3
Tet2,81460.0,protein_coding,chr3
Gm26691,409973.0,lincRNA,chr3
Cxxc4,25677.0,protein_coding,chr3
Gm26820,168678.0,,
Cenpe,61074.0,protein_coding,chr3
Slc9b2,37687.0,,
Slc9b1,49798.0,,
Cisd2,17513.0,protein_coding,chr3
4930539J05Rik,2456.0,,
Ube2d3,30049.0,,
Manba,85793.0,protein_coding,chr3
Nfkb1,106892.0,protein_coding,chr3
Slc39a8,63293.0,protein_coding,chr3
Bank1,272703.0,protein_coding,chr3
Ppp3ca,267603.0,protein_coding,chr3
Emcn,91118.0,protein_coding,chr3
Ddit4l,6721.0,,
H2afz,2435.0,,
Dnajb14,48882.0,protein_coding,chr3
Lamtor3,10394.0,protein_coding,chr3
Dapp1,50538.0,protein_coding,chr3
Gm5105,18627.0,protein_coding,chr3
1110002E22Rik,16454.0,protein_coding,chr3
Mttp,55114.0,,
Trmt10a,16373.0,,
Adh5,12406.0,protein_coding,chr3
Metap1,30559.0,,
Eif4e,33517.0,,
Tspan5,165710.0,protein_coding,chr3
Rap1gds1,149299.0,protein_coding,chr3
Stpg2,504605.0,,
Gm15688,7357.0,,
Unc5c,369708.0,protein_coding,chr3
Gm15689,20011.0,antisense,chr3
Bmpr1b,332289.0,protein_coding,chr3
Pdlim5,156106.0,protein_coding,chr3
Gtf2b,18561.0,protein_coding,chr3
Pkn2,91102.0,protein_coding,chr3
Lmo4,16690.0,protein_coding,chr3
Hs2st1,140475.0,protein_coding,chr3
Sh3glb1,36657.0,protein_coding,chr3
Odf2l,35327.0,protein_coding,chr3
Col24a1,259539.0,protein_coding,chr3
Znhit6,28590.0,,
Ddah1,135602.0,protein_coding,chr3
Bcl10,11552.0,,
2410004B18Rik,6815.0,,
Syde2,33850.0,,
Ssx2ip,35502.0,protein_coding,chr3
Ctbs,16054.0,protein_coding,chr3
Spata1,42557.0,,
Gng5,5765.0,,
Rpf1,15473.0,,
Samd13,40397.0,protein_coding,chr3
Prkacb,83416.0,,
Ttll7,131642.0,,
Gipc2,72697.0,protein_coding,chr3
Dnajb4,31791.0,protein_coding,chr3
Fubp1,26404.0,,
Nexn,29368.0,protein_coding,chr3
Usp33,47139.0,protein_coding,chr3
Zzz3,67353.0,protein_coding,chr3
Ak5,205545.0,protein_coding,chr3
AI115009,14519.0,lincRNA,chr3
Pigk,266308.0,protein_coding,chr3
St6galnac5,165165.0,protein_coding,chr3
St6galnac3,526908.0,protein_coding,chr3
Msh4,48989.0,,
Rabggtb,5722.0,,
Acadm,22275.0,,
Slc44a5,298286.0,protein_coding,chr3
Tyw3,20673.0,,
Cryz,26471.0,,
Tnni3k,269116.0,protein_coding,chr3
Fpgt,8485.0,protein_coding,chr3
Lrriq3,100846.0,protein_coding,chr3
4930570G19Rik,14993.0,,
Negr1,754651.0,protein_coding,chr3
Gm15577,16917.0,,
Zranb2,14250.0,,
Ptger3,78996.0,,
Cth,30829.0,,
Ankrd13c,60795.0,,
Srsf11,26166.0,,
Lrrc40,31825.0,protein_coding,chr3
Lrrc7,479330.0,protein_coding,chr3
Wls,98992.0,protein_coding,chr3
Tmem68,25812.0,,
Tgs1,41744.0,,
Lyn,135007.0,,
Rps20,4331.0,protein_coding,chr4
Plag1,37427.0,protein_coding,chr4
Chchd7,12158.0,protein_coding,chr4
Penk,5288.0,,
A830012C17Rik,50382.0,,
Impad1,30871.0,protein_coding,chr4
Fam110b,464133.0,protein_coding,chr4
Ubxn2b,30590.0,protein_coding,chr4
Sdcbp,42773.0,protein_coding,chr4
Nsmaf,58064.0,protein_coding,chr4
Tox,305204.0,protein_coding,chr4
Rab2a,72134.0,protein_coding,chr4
Chd7,177253.0,protein_coding,chr4
Clvs1,182398.0,protein_coding,chr4
Gm11816,3419.0,,
Gm11817,15238.0,antisense,chr4
Asph,221275.0,protein_coding,chr4
4930412C18Rik,52826.0,,
2610301B20Rik,24927.0,protein_coding,chr4
Plekhf2,19265.0,,
Ndufaf6,25160.0,,
Trp53inp1,17948.0,protein_coding,chr4
Ccne2,13428.0,protein_coding,chr4
Ints8,55100.0,,
Dpy19l4,60822.0,,
Gm11831,1383.0,,
Rad54b,56883.0,protein_coding,chr4
Fsbp,7926.0,protein_coding,chr4
Pdp1,8268.0,protein_coding,chr4
1700123M08Rik,27715.0,processed_transcript,chr4
Gm11842,13389.0,,
Tmem67,50665.0,,
Rbm12b2,6804.0,,
Rbm12b1,6467.0,,
Fam92a,18606.0,protein_coding,chr4
Triqk,76715.0,,
Runx1t1,150213.0,protein_coding,chr4
Slc26a7,119375.0,,
Lrrc69,172440.0,,
Otud6b,17089.0,protein_coding,chr4
Gm11837,23122.0,antisense,chr4
Necab1,197549.0,protein_coding,chr4
Gm11844,9405.0,,
Tmem64,20922.0,protein_coding,chr4
Calb1,26800.0,protein_coding,chr4
Decr1,28267.0,,
Nbn,34664.0,protein_coding,chr4
Osgin2,16767.0,protein_coding,chr4
Ripk2,40914.0,protein_coding,chr4
A530072M11Rik,102115.0,processed_transcript,chr4
Mmp16,266252.0,protein_coding,chr4
Gm11867,484493.0,processed_transcript,chr4
Cnbd1,262072.0,protein_coding,chr4
Cpne3,50854.0,protein_coding,chr4
Rmdn1,31770.0,protein_coding,chr4
Gm12353,45679.0,,
Wwp1,100690.0,protein_coding,chr4
Ttpa,22847.0,protein_coding,chr4
Ggh,24698.0,protein_coding,chr4
Nkain3,659992.0,protein_coding,chr4
Gm11872,4112.0,,
Ccnc,32221.0,protein_coding,chr4
Tstd3,9830.0,protein_coding,chr4
Usp45,70716.0,protein_coding,chr4
Pnisr,28892.0,protein_coding,chr4
Coq3,32489.0,,
Faxc,65510.0,protein_coding,chr4
Fbxl4,76548.0,protein_coding,chr4
Pou3f2,5586.0,protein_coding,chr4
Mms22l,106499.0,protein_coding,chr4
Klhl32,238570.0,protein_coding,chr4
Gm11899,7630.0,antisense,chr4
Ndufaf4,6918.0,,
C230012O17Rik,6659.0,processed_transcript,chr4
Gpr63,42826.0,protein_coding,chr4
Gm11906,304582.0,processed_transcript,chr4
Ufl1,33221.0,,
Fut9,190912.0,protein_coding,chr4
Manea,22385.0,,
Epha7,154368.0,protein_coding,chr4
Map3k7,59370.0,protein_coding,chr4
Bach2,347304.0,protein_coding,chr4
Casp8ap2,37814.0,,
Mdn1,118098.0,protein_coding,chr4
Lyrm2,1306.0,,
Ankrd6,146806.0,protein_coding,chr4
Rragd,39143.0,,
4933421O10Rik,4181.0,processed_transcript,chr4
Ube2j1,20947.0,protein_coding,chr4
Gabrr2,32866.0,,
Pm20d2,15507.0,,
Srsf12,24349.0,protein_coding,chr4
Pnrc1,44740.0,,
Rngtt,192303.0,protein_coding,chr4
Cnr1,24238.0,protein_coding,chr4
Akirin2,15971.0,protein_coding,chr4
Orc3,44148.0,protein_coding,chr4
Rars2,45210.0,,
Slc35a1,24181.0,,
Smim8,9759.0,,
Zfp292,79847.0,protein_coding,chr4
Mob3b,208410.0,protein_coding,chr4
Gm12367,36325.0,,
Lingo2,1245100.0,protein_coding,chr4
Gm12371,35066.0,,
Aco1,55257.0,,
Ddx58,36055.0,,
Topors,10249.0,,
Ndufb6,8830.0,,
Aptx,20812.0,protein_coding,chr4
Dnaja1,14999.0,,
Smu1,21381.0,,
B4galt1,49403.0,protein_coding,chr4
Bag1,11896.0,,
Chmp5,16896.0,,
Nfx1,55087.0,,
Nol6,10028.0,,
Ube2r2,57637.0,protein_coding,chr4
Ubap2,80831.0,,
Dcaf12,23589.0,protein_coding,chr4
Ubap1,41529.0,,
Kif24,74142.0,,
Nudt2,15775.0,,
1110017D15Rik,12324.0,protein_coding,chr4
Fam219a,51847.0,,
Gm12404,5129.0,,
Dnaic1,68383.0,protein_coding,chr4
Enho,2180.0,,
Cntfr,39591.0,protein_coding,chr4
Il11ra1,69485.0,,
Rpp25l,1501.0,,
Dctn3,8372.0,,
Sigmar1,17664.0,,
Galt,3467.0,,
Ccl27a,4780.0,,
Gm20878,,,
Gm3892,,,
Gm17167,,,
4930578G10Rik,110703.0,,
Gm12394,74843.0,,
Dnajb5,9611.0,protein_coding,chr4
1700022I11Rik,14036.0,,
Vcp,20544.0,,
Fancg,8163.0,,
Pigo,8184.0,,
Stoml2,4020.0,,
Fam214b,13806.0,,
Gm26881,7288.0,,
Unc13b,205918.0,protein_coding,chr4
Atp8b5,106674.0,,
Rusc2,45109.0,,
Tesk1,6125.0,,
Cd72,8166.0,protein_coding,chr4
Ccdc107,3021.0,,
Tln1,31172.0,protein_coding,chr4
Creb3,4728.0,,
Gba2,11945.0,,
Rgp1,8772.0,,
Gm12472,20683.0,,
Gm12473,9994.0,,
Npr2,19309.0,,
Hint2,2239.0,,
Fam221b,9523.0,,
Tmem8b,23697.0,protein_coding,chr4
Reck,69276.0,protein_coding,chr4
Clta,28394.0,,
Gne,50102.0,,
Rnf38,107579.0,,
Zcchc7,176338.0,protein_coding,chr4
Grhpr,9339.0,,
Zbtb5,21170.0,,
1700055D18Rik,3719.0,,
Polr1e,17982.0,,
Fbxo10,50357.0,protein_coding,chr4
Tomm5,2906.0,,
Frmpd1,101061.0,protein_coding,chr4
Frmpd1os,9267.0,antisense,chr4
Trmt10b,19004.0,,
Exosc3,26119.0,,
Dcaf10,37658.0,,
Slc25a51,12843.0,,
Shb,109192.0,protein_coding,chr4
Aldh1b1,5582.0,,
Igfbpl1,17455.0,protein_coding,chr4
Tdrd7,69427.0,,
Tmod1,77097.0,protein_coding,chr4
Tstd2,23948.0,protein_coding,chr4
Ncbp1,33790.0,,
Xpa,40964.0,protein_coding,chr4
Gm12446,45508.0,,
Anp32b,21755.0,,
Nans,14384.0,,
Trim14,42360.0,,
Coro2a,65265.0,,
Tbc1d2,45819.0,protein_coding,chr4
Gabbr2,329568.0,protein_coding,chr4
Anks6,41758.0,protein_coding,chr4
Galnt12,31161.0,protein_coding,chr4
Col15a1,105006.0,protein_coding,chr4
Tgfbr1,61709.0,protein_coding,chr4
Alg2,9266.0,,
Sec61b,8584.0,,
Nr4a3,41294.0,protein_coding,chr4
Stx17,61592.0,,
Erp44,86235.0,protein_coding,chr4
Invs,152194.0,protein_coding,chr4
Tex10,42601.0,,
Msantd3,21984.0,protein_coding,chr4
Tmeff1,77957.0,protein_coding,chr4
Baat,17135.0,,
Mrpl50,8497.0,protein_coding,chr4
Zfp189,10341.0,protein_coding,chr4
Aldob,13551.0,,
Tmem246,13370.0,,
Rnf20,24881.0,protein_coding,chr4
Grin3a,184133.0,,
Smc2os,8680.0,,
Smc2,49017.0,,
Nipsnap3b,10180.0,protein_coding,chr4
Abca1,129108.0,protein_coding,chr4
Slc44a1,182065.0,protein_coding,chr4
1700060J05Rik,1714.0,,
Fsd1l,75538.0,protein_coding,chr4
Fktn,63892.0,,
Tmem38b,35974.0,,
Zfp462,138515.0,protein_coding,chr4
Rad23b,42194.0,protein_coding,chr4
Klf4,5323.0,,
Ctnnal1,54253.0,,
Tmem245,80514.0,,
Frrs1l,33218.0,,
Ptpn3,110996.0,protein_coding,chr4
Gm12536,7209.0,,
Gm12526,6162.0,,
Txn1,13038.0,,
Svep1,164417.0,protein_coding,chr4
Lpar1,118643.0,,
Olfr267,5012.0,,
Zkscan16,14727.0,,
Dnajc25,30511.0,protein_coding,chr4
Gng10,6815.0,,
Ugcg,33576.0,,
Susd1,123950.0,protein_coding,chr4
Ptbp3,77496.0,protein_coding,chr4
Hsdl2,37126.0,,
E130308A19Rik,135228.0,protein_coding,chr4
Inip,31952.0,protein_coding,chr4
Snx30,98897.0,protein_coding,chr4
Gm12542,4938.0,,
Slc46a2,9930.0,,
Zfp37,41507.0,protein_coding,chr4
Slc31a2,35849.0,protein_coding,chr4
Fkbp15,60206.0,protein_coding,chr4
Slc31a1,31042.0,protein_coding,chr4
Cdc26,24988.0,protein_coding,chr4
Prpf4,18193.0,,
Wdr31,22243.0,protein_coding,chr4
Bspry,17245.0,,
Hdhd3,4459.0,,
Alad,10749.0,protein_coding,chr4
Pole3,2419.0,,
4933430I17Rik,22624.0,,
Rgs3,144154.0,protein_coding,chr4
Zfp618,174135.0,protein_coding,chr4
Col27a1,120987.0,protein_coding,chr4
Atp6v1g1,5978.0,,
Pappa,233335.0,protein_coding,chr4
Astn2,1023808.0,protein_coding,chr4
Trim32,11252.0,protein_coding,chr4
Brinp1,192883.0,protein_coding,chr4
Cdk5rap2,193587.0,protein_coding,chr4
Megf9,107930.0,protein_coding,chr4
Tle1,83777.0,protein_coding,chr4
Gm11250,,antisense,chr4
C630043F03Rik,14004.0,processed_transcript,chr4
Rasef,76415.0,protein_coding,chr4
Frmd3,188772.0,protein_coding,chr4
Kdm4c,163363.0,protein_coding,chr4
A230083N12Rik,1390.0,antisense,chr4
Ptprd,2270723.0,protein_coding,chr4
B230208B08Rik,2222.0,processed_transcript,chr4
Lurap1l,44982.0,protein_coding,chr4
Mpdz,164315.0,protein_coding,chr4
Nfib,415577.0,protein_coding,chr4
Gm11266,39276.0,antisense,chr4
Zdhhc21,61220.0,protein_coding,chr4
Frem1,154419.0,protein_coding,chr4
Ttc39b,103955.0,protein_coding,chr4
Snapc3,49952.0,protein_coding,chr4
Psip1,30779.0,protein_coding,chr4
Ccdc171,339125.0,protein_coding,chr4
Bnc2,400180.0,protein_coding,chr4
Cntln,247612.0,,
Sh3gl2,434069.0,protein_coding,chr4
Adamtsl1,914213.0,protein_coding,chr4
Rraga,1617.0,protein_coding,chr4
Haus6,33200.0,,
Dennd4c,102048.0,,
Rps6,2752.0,protein_coding,chr4
Acer2,60426.0,,
Slc24a2,247353.0,protein_coding,chr4
Mllt3,263439.0,protein_coding,chr4
Gm12631,1497.0,,
Focad,316382.0,,
Klhl9,4173.0,protein_coding,chr4
Gm13274,34822.0,,
Mtap,43959.0,,
Elavl2,150022.0,,
Tusc1,1373.0,,
Gm12649,217812.0,lincRNA,chr4
Gm12648,336012.0,lincRNA,chr4
Gm12655,16249.0,,
Caap1,56715.0,,
Plaa,35730.0,protein_coding,chr4
Ift74,78738.0,,
Lrrc19,13491.0,,
Tek,135687.0,,
Eqtn,21576.0,,
Mysm1,37060.0,protein_coding,chr4
Gm12703,18407.0,,
Jun,3188.0,protein_coding,chr4
Junos,115784.0,antisense,chr4
Fggy,369432.0,protein_coding,chr4
9530080O11Rik,7940.0,processed_transcript,chr4
Hook1,58173.0,protein_coding,chr4
Cyp2j6,37523.0,,
E130114P18Rik,209945.0,protein_coding,chr4
Nfia,346140.0,protein_coding,chr4
Tm2d1,27936.0,,
Kank4,62639.0,,
Usp1,11733.0,,
Dock7,184244.0,protein_coding,chr4
Angptl3,15157.0,,
Gm12705,1887.0,antisense,chr4
Atg4c,65853.0,protein_coding,chr4
Gm12689,1358.0,,
Alg6,47796.0,,
Itgb3bp,164411.0,protein_coding,chr4
Efcab7,83590.0,protein_coding,chr4
Pgm1,57880.0,,
Ror1,348974.0,protein_coding,chr4
Ube2u,71298.0,,
Cachd1,252545.0,,
Raver2,83387.0,protein_coding,chr4
Jak1,112915.0,protein_coding,chr4
Gm12796,29331.0,lincRNA,chr4
E130102H24Rik,10204.0,lincRNA,chr4
0610043K17Rik,45398.0,,
Ak4,47718.0,protein_coding,chr4
Dnajc6,146151.0,protein_coding,chr4
Leprot,11646.0,protein_coding,chr4
Lepr,97948.0,protein_coding,chr4
Pde4b,519716.0,protein_coding,chr4
Sgip1,232331.0,protein_coding,chr4
Gm12709,22489.0,antisense,chr4
Tctex1d1,26988.0,,
Insl5,8970.0,,
Wdr78,76490.0,,
Mier1,51364.0,,
Slc35d1,44515.0,,
4921539E11Rik,60418.0,,
