,preds,labels,genes
1136,1,1,Ntan1
1137,1,1,Zfp809
1138,0,1,Nxt1
1139,1,1,Ugdh
1140,1,1,Coq10b
1141,0,1,Med19
1142,1,1,Mirg
1143,2,1,Sept6
1144,1,1,2810021J22Rik
1145,0,1,Dnajc30
1146,1,1,Dus1l
1147,1,1,Coq9
1148,1,1,Zfp354a
1149,1,1,Ppp1r8
1150,1,1,Ik
1151,1,1,Gm28791
1152,1,1,Ubtd1
1153,2,1,Gtf2ird1
1154,2,1,Ptgis
1155,2,1,Evc2
1156,0,1,1700110K17Rik
1157,0,1,Ppp1r9b
1158,2,1,Vwa5b1
1159,1,1,Sp2
1160,1,1,Prcp
1161,1,1,Ddx21
1162,1,1,Snx11
1163,1,1,Wars
1164,1,1,Cct3
1165,1,1,Nudt2
1166,1,1,Isg20l2
1167,1,1,Tnpo2
1168,1,1,Ranbp3
1169,0,1,Dimt1
1170,1,1,Mocs2
1171,1,1,Tmem191c
1172,1,1,Ndufa3
1173,0,1,Sptssa
1174,1,1,Rpusd1
1175,1,1,1300002E11Rik
1176,1,1,Maoa
1177,1,1,Fbxl12os
1178,2,1,2810403D21Rik
1179,1,1,4930565N06Rik
1180,1,1,Praf2
1181,1,1,Agbl3
1182,0,1,Tmem186
1183,1,1,5730405O15Rik
1184,2,1,Cuedc1
1185,0,1,Pknox1
1186,2,1,Syne2
1187,0,1,Ndst3
1188,0,1,Ttc1
1189,0,1,Ccnk
1190,1,1,Smarcd3
1191,1,1,Med25
1192,0,1,Gm17484
1193,1,1,Bcl2l15
1194,1,1,2700081O15Rik
1195,1,1,4732463B04Rik
1196,1,1,Frg1
1197,1,1,Nol9
1198,0,1,Nacc1
1199,1,1,Ctps
1200,0,1,0610009L18Rik
1201,1,1,Zfp119a
1202,2,1,Impg2
1203,1,1,Rmi1
1204,1,1,Snrnp27
1205,0,1,Ift20
1206,0,1,Cycs
1207,1,1,Pde6h
1208,1,1,Acadm
1209,1,1,Gm14399
1210,1,1,Cdc25b
1211,1,1,Mrpl13
1212,1,1,Dbr1
1213,1,1,Armcx5
1214,1,1,Slc6a8
1215,1,1,Gm14798
1216,0,1,Col23a1
1217,2,1,Megf11
1218,0,1,Tmem144
1219,1,1,Nsmce4a
1220,0,1,Snx18
1221,1,1,Gm15411
1222,1,1,Agbl5
1223,0,1,Derl1
1224,1,1,Det1
1225,1,1,Vars
1226,1,1,Letmd1
1227,1,1,Sccpdh
1228,1,1,Gm16023
1229,1,1,Ptgr2
1230,1,1,4931423N10Rik
1231,1,1,Ndst2
1232,1,1,Nphp1
1233,1,1,Fbxw17
1234,0,1,Dyrk2
1235,1,1,Glul
1236,0,1,Snx17
1237,1,1,Zfp931
1238,1,1,Cyb5d2
1239,0,1,Svip
1240,1,1,Gm15489
1241,1,1,6530401F13Rik
1242,1,1,Ankdd1a
1243,0,1,Gm15832
1244,1,1,Zik1
1245,1,1,Cenpj
1246,1,1,Mtfmt
1247,1,1,Zfp626
1248,2,1,Gucd1
1249,1,1,Tpcn1
1250,2,1,Usp6nl
1251,0,1,Efnb2
1252,1,1,Ism1
1253,0,1,Ky
1254,0,1,AI115009
1255,2,1,Tamm41
1256,1,1,Kxd1
1257,1,1,Chmp7
1258,1,1,Atg4d
1259,1,1,Patz1
1260,0,1,Rcor2
1261,2,1,Rmdn2
1262,1,1,Ormdl3
1263,0,1,Mrpl39
1264,1,1,Spint2
1265,1,1,Lman2
1266,1,1,Zfp668
1267,1,1,Dhrs7
1268,1,1,C920021L13Rik
1269,1,1,Urb2
1270,1,1,Fkbp14
1271,1,1,Rbak
1272,1,1,Kctd7
1273,0,1,Uxt
1274,1,1,Itpa
1275,0,1,Bloc1s6
1276,0,1,Dnttip2
1277,1,1,Zfp14
1278,1,1,Fgd1
1279,1,1,Gm16105
1280,2,1,Dner
1281,2,1,Adamts9
1282,2,1,Phldb1
1283,1,1,Eva1c
1284,1,1,L3mbtl1
1285,0,1,Ctso
1286,1,1,Pdgfb
1287,1,1,Epn1
1288,1,1,Tmem11
1289,0,1,Cd200
1290,1,1,Zfp286
1291,1,1,Tctn2
1292,2,1,Gm20033
1293,1,1,Nup133
1294,1,1,Slc25a30
1295,1,1,Map3k9
1296,0,1,Otud6b
1297,0,1,Armc10
1298,0,1,Fuca2
1299,0,1,Yipf2
1300,1,1,Hexim1
1301,0,1,Klhdc9
1302,1,1,Ccnj
1303,1,1,Tmem43
1304,1,1,Med4
1305,1,1,Dnajc9
1306,1,1,Gm13563
1307,0,1,Wdr3
1308,0,1,Nap1l3
1309,0,1,Nip7
1310,1,1,Gm14827
1311,1,1,A430110L20Rik
1312,2,1,Ptpn13
1313,1,1,1500009L16Rik
1314,0,1,Gm15834
1315,1,1,Fam98b
1316,1,1,B4galt7
1317,1,1,Abcg4
1318,1,1,Rab4b
1319,1,1,Endod1
1320,1,1,Flcn
1321,1,1,Pmvk
1322,1,1,Gmip
1323,1,1,Tmpo
1324,1,1,Nubp1
1325,0,1,Ciao1
1326,1,1,1810062O18Rik
1327,1,1,Cox15
1328,1,1,Snrpb2
1329,0,1,Tmem42
1330,0,1,Thap1
1331,1,1,Mrpl4
1332,0,1,Lsm3
1333,1,1,Adsl
1334,1,1,Ppp4c
1335,0,1,Gm27253
1336,1,1,Soat1
1337,1,1,1700029J07Rik
1338,1,1,Sirt5
1339,1,1,Slc16a6
1340,1,1,Golph3l
1341,0,1,Nxt2
1342,1,1,Gm14418
1343,1,1,Zfp449
1344,2,1,Elmo1
1345,0,1,Pkd1l3
1346,0,1,Kif21b
1347,0,1,Ttc26
1348,1,1,Klhdc4
1349,1,1,Kdm1b
1350,1,1,Rnf123
1351,1,1,Dpp3
1352,0,1,Pms1
1353,1,1,Tmem240
1354,1,1,Kin
1355,1,1,Fgf5
1356,0,1,Hmgn1
1357,1,1,Mpdu1
1358,1,1,Vps52
1359,1,1,Gsk3a
1360,1,1,Phc1
1361,1,1,Cox19
1362,1,1,Tmem161a
1363,1,1,Pkdcc
1364,0,1,Sf3b4
1365,1,1,Nedd1
1366,0,1,Gpaa1
1367,0,1,AV099323
1368,1,1,Abcb6
1369,0,1,Polr3d
1370,1,1,Lyrm1
1371,1,1,Wrnip1
1372,1,1,Glmp
1373,1,1,Pofut1
1374,0,1,Rab33b
1375,1,1,Zfp52
1376,2,1,Nos1
1377,0,1,Dpysl3
1378,1,1,Wdtc1
1379,2,1,Rasal1
1380,1,1,Kl
1381,0,1,Il17d
1382,1,1,Tmem116
1383,0,1,Sag
1384,1,1,Zkscan17
1385,1,1,Slc2a12
1386,1,1,Cep104
1387,1,1,Apbb1
1388,1,1,Rab43
1389,1,1,Thpo
1390,1,1,Ccdc77
1391,0,1,Creg1
1392,1,1,Dpf2
1393,1,1,Akr7a5
1394,0,1,2500004C02Rik
1395,1,1,Xab2
1396,1,1,Aasdh
1397,0,1,Tomm7
1398,1,1,Abcf3
1399,1,1,Mphosph10
1400,1,1,Zfp382
1401,1,1,Slbp
1402,0,1,Larp7
1403,1,1,Prrg3
1404,1,1,Tfb2m
1405,1,1,B130055M24Rik
1406,1,1,Sap25
1407,1,1,Eif3g
1408,0,1,Jade1
1409,0,1,Ptpn21
1410,1,1,Rhbdd1
1411,1,1,P4ha2
1412,1,1,Stpg1
1413,1,1,5330413P13Rik
1414,1,1,Gm14061
1415,1,1,Pomt2
1416,1,1,Spg20
1417,0,1,Tmem198
1418,1,1,Hsd17b11
1419,1,1,Xylt2
1420,1,1,Pex26
1421,1,1,Noc2l
1422,1,1,Masp2
1423,1,1,Churc1
1424,1,1,Tsr1
1425,1,1,Tmem214
1426,1,1,Necap2
1427,1,1,Tle2
1428,1,1,Ndufv3
1429,1,1,Fancg
1430,0,1,Ccdc181
1431,1,1,Zfp874a
1432,0,1,2810002D19Rik
1433,2,1,Phyh
1434,1,1,Farsa
1435,1,1,1110038B12Rik
1436,1,1,Gm14305
1437,0,1,Gm527
1438,1,1,Gm14634
1439,1,1,Fam199x
1440,2,1,Cdh22
1441,2,1,Slc22a14
1442,2,1,Etv5
1443,0,1,Sept10
1444,1,1,Gnb1l
1445,1,1,A530072M11Rik
1446,1,1,Gpld1
1447,0,1,Atp8b2
1448,1,1,Sult2b1
1449,2,1,Gm28403
1450,1,1,Zfp651
1451,1,1,Pms2
1452,1,1,Gm14532
1453,1,1,Cyp4f13
1454,1,1,Dazap2
1455,1,1,Car4
1456,0,1,Zbtb2
1457,1,1,Cenpu
1458,1,1,Polrmt
1459,1,1,Smcr8
1460,1,1,Nagk
1461,0,1,Ubxn8
1462,1,1,Fsd1
1463,1,1,Decr2
1464,0,1,Plekhj1
1465,1,1,Aldob
1466,1,1,Sec23b
1467,1,1,Rab2b
1468,1,1,Efcab1
1469,0,1,Slc52a2
1470,2,1,Ugt8a
1471,1,1,Gm15879
1472,2,1,Abcb9
1473,1,1,Dnah1
1474,1,1,B4galnt4
1475,2,1,Tex9
1476,0,1,Gm12709
1477,1,1,Lyplal1
1478,1,1,Pdrg1
1479,1,1,Csnk1e
1480,0,1,Tbc1d7
1481,1,1,Adhfe1
1482,1,1,Mrps11
1483,0,1,4930444P10Rik
1484,1,1,Mef2b
1485,1,1,Aldoc
1486,0,1,Nanp
1487,0,1,Bag1
1488,1,1,Neil1
1489,1,1,Tmem143
1490,0,1,Klf6
1491,0,1,Spag7
1492,0,1,Zfp330
1493,1,1,Zfp758
1494,1,1,Pycrl
1495,0,1,Mdp1
1496,1,1,Gm11457
1497,1,1,Mrpl35
1498,1,1,Ncapd2
1499,1,1,Psmc4
1500,1,1,Glb1l
1501,1,1,Tex30
1502,1,1,Vmn2r85
1503,1,1,Rap2c
1504,1,1,Tarsl2
1505,1,1,Dhcr24
1506,1,1,Lamp5
1507,0,1,Pigb
1508,1,1,Usf2
1509,1,1,Mxd1
1510,0,1,Tarbp2
1511,1,1,Rtn4ip1
1512,1,1,Lrch4
1513,1,1,Uvssa
1514,1,1,Ccdc15
1515,1,1,Plagl2
1516,1,1,Rassf1
1517,1,1,Eif2b1
1518,1,1,Qtrt1
1519,1,1,Ccdc130
1520,0,1,Myg1
1521,1,1,Gm10501
1522,1,1,Gm14322
1523,0,1,Ccng1
1524,1,1,Mrpl21
1525,1,1,Pus7l
1526,1,1,Ogfr
1527,1,1,Chkb
1528,1,1,Zfp629
1529,0,1,Gm3510
1530,1,1,Tubd1
1531,2,1,Adam32
1532,0,1,Far2os2
1533,1,1,Ybey
1534,0,1,Zfp963
1535,1,1,Pcdhb18
1536,2,1,Iqck
1537,2,1,Bcl2
1538,0,1,Capn5
1539,0,1,Twsg1
1540,1,1,Chd1l
1541,1,1,Cherp
1542,1,1,Tstd2
1543,1,1,Zfp653
1544,1,1,Prkcsh
1545,2,1,Ccdc122
1546,1,1,Abca7
1547,1,1,Cars
1548,0,1,Arrdc4
1549,1,1,D2hgdh
1550,1,1,1700034H15Rik
1551,1,1,Dyrk1b
1552,1,1,Polr2h
1553,0,1,A230083G16Rik
1554,1,1,Pik3r2
1555,1,1,Homez
1556,1,1,Gm26549
1557,1,1,Cyp51
1558,1,1,Zfp712
1559,1,1,Dpm3
1560,0,1,Mrpl40
1561,1,1,Mfap1b
1562,0,1,Arl2
1563,2,1,F8
1564,0,1,Med31
1565,1,1,Nkap
1566,1,1,Nsdhl
1567,1,1,Gm16973
1568,0,1,Zfp462
1569,0,1,Zfp64
1570,0,1,Mrc2
1571,2,1,Tgfbr2
1572,1,1,Slc22a15
1573,1,1,Arhgef33
1574,1,1,Efhd2
1575,1,1,2310014F06Rik
1576,1,1,4930432K21Rik
1577,0,1,Elovl7
1578,1,1,Dus2
1579,1,1,Spryd3
1580,2,1,Syt12
1581,0,1,Hars
1582,1,1,Kdm8
1583,1,1,Flot1
1584,1,1,Catsperg1
1585,1,1,Def8
1586,1,1,9330162012Rik
1587,1,1,Tyw3
1588,1,1,Lrrc45
1589,1,1,Mroh8
1590,1,1,Thop1
1591,0,1,6330562C20Rik
1592,0,1,Atic
1593,1,1,Zfp446
1594,1,1,Fam161b
1595,1,1,Ppil3
1596,1,1,Pofut2
1597,0,1,Rfesd
1598,1,1,Tubg2
1599,0,1,Mis12
1600,1,1,Fam189a2
1601,1,1,Plat
1602,1,1,Celf6
1603,1,1,Ccdc9
1604,1,1,Mtg1
1605,1,1,Nucb1
1606,1,1,Mpi
1607,0,1,Leprot
1608,1,1,Gtf2h3
1609,1,1,Phykpl
1610,0,1,Zyx
1611,1,1,Ctsa
1612,1,1,Mdc1
1613,0,1,Tm9sf1
1614,0,1,Gm12689
1615,1,1,Ptges2
1616,0,1,Slc16a14
1617,0,1,Csf2ra
1618,1,1,Lrrc51
1619,1,1,Rrm1
1620,1,1,Lsg1
1621,1,1,Dna2
1622,1,1,Sh3yl1
1623,1,1,Fam229b
1624,1,1,Coq4
1625,1,1,A530017D24Rik
1626,0,1,Gmpr2
1627,0,1,Commd2
1628,1,1,Zfp937
1629,0,1,Amer1
1630,0,1,Spsb3
1631,1,1,6720489N17Rik
1632,2,1,Mob3b
1633,2,1,Plxna1
1634,2,1,Limd1
1635,2,1,Cbx7
1636,2,1,Dcdc2a
1637,1,1,Gnai2
1638,0,1,Fgf10
1639,1,1,Sh3bp1
1640,1,1,Tbc1d13
1641,2,1,Pkhd1l1
1642,2,1,Trim66
1643,1,1,Oat
1644,1,1,Hps1
1645,0,1,Ogfod2
1646,1,1,Sf3a2
1647,0,1,Bag2
1648,1,1,Ino80e
1649,1,1,Insig1
1650,1,1,Harbi1
1651,1,1,Zcwpw1
1652,1,1,Ppie
1653,0,1,C330018D20Rik
1654,0,1,Zfand2b
1655,0,1,Pycr2
1656,1,1,Hus1
1657,1,1,Ddx56
1658,1,1,Nmnat1
1659,1,1,Naga
1660,1,1,Pcdhb22
1661,1,1,Gm20457
