,preds,labels,genes
1135,0,1,Slc35e1
1136,0,1,Dcaf11
1137,0,1,Bpnt1
1138,0,1,Zcchc9
1139,1,1,Sgta
1140,0,1,Fam53c
1141,0,1,Hmg20b
1142,0,1,Pusl1
1143,0,1,Gzf1
1144,0,1,Gps2
1145,0,1,Zbtb26
1146,1,1,Slc36a4
1147,1,1,Aamdc
1148,0,1,Drap1
1149,0,1,Tmem230
1150,0,1,Romo1
1151,1,1,Gm16541
1152,2,1,Hhat
1153,0,1,Greb1l
1154,2,1,Pepd
1155,0,1,Fhl2
1156,0,1,H6pd
1157,0,1,Fdft1
1158,0,1,Tubgcp4
1159,0,1,Eif4ebp2
1160,0,1,Bach1
1161,0,1,Aste1
1162,2,1,Nhej1
1163,0,1,Atp13a2
1164,1,1,Cds1
1165,0,1,Rxrb
1166,0,1,4921531C22Rik
1167,1,1,Denr
1168,1,1,Zdhhc7
1169,0,1,Mrto4
1170,0,1,Ngdn
1171,1,1,Myo1c
1172,1,1,Mfsd8
1173,0,1,4930430F08Rik
1174,0,1,Ncbp2
1175,0,1,2410006H16Rik
1176,1,1,Entpd5
1177,0,1,Phb2
1178,0,1,Wbp1
1179,0,1,Psmg4
1180,1,1,Eif5a2
1181,0,1,Dkc1
1182,1,1,Sec13
1183,0,1,Ebp
1184,0,1,Acsf3
1185,1,1,Oacyl
1186,0,1,Eapp
1187,0,1,Inpp1
1188,0,1,Hist1h2be
1189,0,1,Dse
1190,0,1,Clptm1l
1191,0,1,Mtg2
1192,1,1,Ccdc174
1193,0,1,Pttg1ip
1194,1,1,Slc16a1
1195,1,1,Chadl
1196,0,1,Enpp2
1197,1,1,Pecr
1198,1,1,Slc25a19
1199,0,1,Nudt6
1200,0,1,Grasp
1201,0,1,Lsm6
1202,0,1,Dapk3
1203,0,1,Lin7b
1204,1,1,Dffa
1205,0,1,Zbtb14
1206,0,1,Ier3ip1
1207,1,1,Pigq
1208,0,1,H2afx
1209,0,1,Rhbdl1
1210,1,1,Coq3
1211,0,1,Jmjd4
1212,0,1,Gm15952
1213,1,1,Anp32e
1214,0,1,Hccs
1215,1,1,Stxbp2
1216,0,1,Pebp4
1217,0,1,Dclk3
1218,1,1,Mroh1
1219,0,1,Pfkl
1220,0,1,Bahd1
1221,0,1,Prrc1
1222,1,1,Dhcr7
1223,0,1,Scly
1224,1,1,Usp30
1225,0,1,Thbs3
1226,0,1,3110056K07Rik
1227,1,1,Endov
1228,0,1,Pou3f3
1229,0,1,Trabd
1230,0,1,Atxn7l2
1231,1,1,Txndc12
1232,0,1,Bag6
1233,0,1,AI597479
1234,1,1,Wdr90
1235,0,1,Mak16
1236,2,1,Gm11867
1237,0,1,Idnk
1238,0,1,H2-Ke6
1239,0,1,A630052C17Rik
1240,1,1,Zfp946
1241,1,1,Cyp20a1
1242,0,1,Kcnmb4os2
1243,1,1,Mss51
1244,0,1,Tsr3
1245,0,1,Il18bp
1246,0,1,Zfp869
1247,0,1,Stk16
1248,2,1,Igf2r
1249,0,1,Gm11266
1250,1,1,Sez6
1251,1,1,Agl
1252,1,1,Tubgcp6
1253,1,1,Azin2
1254,0,1,Gcfc2
1255,2,1,Arhgap42
1256,2,1,Intu
1257,0,1,Ypel1
1258,0,1,Ptbp1
1259,1,1,Rab5c
1260,1,1,Arsg
1261,1,1,Dnajc25
1262,1,1,Acp6
1263,1,1,Alg1
1264,1,1,Atg14
1265,0,1,Bad
1266,1,1,Strip1
1267,1,1,Bysl
1268,0,1,Pmpca
1269,0,1,Creld2
1270,0,1,Mrpl46
1271,0,1,Cactin
1272,1,1,Naglu
1273,1,1,Pla2g15
1274,1,1,3300002I08Rik
1275,0,1,Mtfr1l
1276,0,1,Gm28756
1277,0,1,Mrps23
1278,2,1,Map3k15
1279,0,1,Piga
1280,0,1,Fam117a
1281,0,1,Wdr1
1282,0,1,Kcnh4
1283,0,1,BC017158
1284,0,1,Pcyt1a
1285,0,1,Egfl7
1286,0,1,Psmd12
1287,0,1,Slc2a6
1288,0,1,Snapc4
1289,1,1,Sri
1290,1,1,Utp14b
1291,0,1,Asphd1
1292,0,1,Hyou1
1293,0,1,Eaf1
1294,1,1,Ddx31
1295,1,1,Mttp
1296,1,1,Ldha
1297,0,1,Tmem138
1298,0,1,Snapc5
1299,1,1,Nsun4
1300,0,1,C230037L18Rik
1301,1,1,Tfpt
1302,0,1,Ccne2
1303,0,1,Mkks
1304,1,1,Zbtb8a
1305,0,1,Msantd4
1306,1,1,Psg16
1307,0,1,Gm28320
1308,0,1,Jtb
1309,0,1,Yae1d1
1310,0,1,Myl12a
1311,1,1,Mcm7
1312,2,1,Hrh2
1313,0,1,Lca5l
1314,0,1,Pdcd11
1315,1,1,Klhl18
1316,0,1,8030453O22Rik
1317,0,1,Tmem151b
1318,0,1,1600012H06Rik
1319,1,1,Cpne9
1320,0,1,Npc2
1321,1,1,Ttc38
1322,0,1,Tubb3
1323,0,1,Rhno1
1324,0,1,Gsto1
1325,1,1,Ten1
1326,1,1,Elp5
1327,1,1,Ccdc126
1328,1,1,Nfu1
1329,0,1,Mex3b
1330,1,1,Tram1
1331,0,1,Snhg1
1332,0,1,Tsta3
1333,1,1,Asb13
1334,0,1,Fam71d
1335,1,1,Cbr4
1336,1,1,Stox1
1337,0,1,Ggct
1338,1,1,Gm10130
1339,1,1,Rbm45
1340,0,1,Star
1341,0,1,Mrpl28
1342,1,1,Ovgp1
1343,0,1,Gm21814
1344,0,1,Slc2a9
1345,1,1,Smim17
1346,0,1,Fscn1
1347,0,1,Pcolce2
1348,0,1,Gm2415
1349,0,1,Rbm34
1350,0,1,Wdsub1
1351,1,1,Crebl2
1352,1,1,Ganc
1353,1,1,Tcp11l2
1354,0,1,Gtf2e2
1355,0,1,Chmp5
1356,0,1,Vezf1
1357,1,1,Wdr81
1358,0,1,Lrrc61
1359,0,1,Adck2
1360,1,1,Raly
1361,1,1,Hsdl2
1362,1,1,Txn2
1363,0,1,Mettl4
1364,0,1,Grsf1
1365,1,1,Rit1
1366,0,1,Tmed1
1367,0,1,Hax1
1368,0,1,Pex16
1369,1,1,Trim68
1370,0,1,Amt
1371,1,1,Syde2
1372,1,1,Gm13844
1373,1,1,Zfp772
1374,2,1,Magt1
1375,0,1,D8Ertd738e
1376,1,1,Cdk6
1377,2,1,Notch1
1378,0,1,Tbc1d31
1379,0,1,Dtx1
1380,0,1,Gsr
1381,0,1,Zfp316
1382,0,1,Fam131b
1383,0,1,Lrfn3
1384,0,1,Crls1
1385,1,1,Gm11508
1386,0,1,Zfp28
1387,1,1,Aptx
1388,0,1,Idh1
1389,1,1,Rnf40
1390,1,1,Zfp101
1391,1,1,Lemd2
1392,1,1,Gys1
1393,1,1,Thap4
1394,1,1,2310057M21Rik
1395,0,1,Mrpl16
1396,1,1,Oser1
1397,1,1,Bcat2
1398,0,1,Etv3
1399,0,1,Ecsit
1400,1,1,Pdcl3
1401,0,1,Dlk2
1402,0,1,Vps72
1403,0,1,Arsk
1404,1,1,Atad2
1405,1,1,Tfip11
1406,1,1,Vps36
1407,0,1,Zfp930
1408,0,1,Pde9a
1409,1,1,Foxp4
1410,1,1,Osbpl5
1411,1,1,Elf1
1412,1,1,Capn2
1413,0,1,Plagl1
1414,2,1,Edem2
1415,0,1,Rnf44
1416,0,1,Mturn
1417,1,1,L3mbtl2
1418,0,1,Rab26
1419,0,1,Cdk5
1420,0,1,Psmg2
1421,0,1,Rpf1
1422,1,1,Slc19a2
1423,0,1,Cd3eap
1424,0,1,Sap30l
1425,1,1,Man2b1
1426,0,1,Tspyl5
1427,0,1,Zfp959
1428,0,1,Rgs2
1429,0,1,A630072M18Rik
1430,1,1,Rexo2
1431,1,1,Zfp202
1432,0,1,Hint2
1433,0,1,Med30
1434,0,1,Fbxw9
1435,1,1,Mettl5
1436,0,1,Snhg6
1437,0,1,Gm27010
1438,0,1,Abcd1
1439,0,1,1810030O07Rik
1440,0,1,Ccdc88c
1441,1,1,Rfx2
1442,1,1,Ltbp4
1443,0,1,Eno1
1444,0,1,Hectd3
1445,0,1,Lmo2
1446,0,1,Zfp169
1447,0,1,Timm22
1448,1,1,Adck5
1449,0,1,Fkrp
1450,0,1,Diablo
1451,1,1,Aldh18a1
1452,0,1,Ppt2
1453,0,1,5031434O11Rik
1454,1,1,Pnpla6
1455,0,1,Gstm1
1456,0,1,1700048O20Rik
1457,0,1,Cdc34
1458,0,1,Cbx4
1459,0,1,Skiv2l
1460,0,1,Trp53inp2
1461,0,1,Pced1a
1462,0,1,Cox11
1463,1,1,Ndufaf6
1464,1,1,Zkscan5
1465,0,1,Mrps36
1466,1,1,Alkbh2
1467,0,1,Fkbp4
1468,0,1,Car2
1469,1,1,Zfp180
1470,1,1,Ccndbp1
1471,1,1,Cyp2r1
1472,0,1,Bicc1
1473,1,1,Itga6
1474,2,1,Cfap44
1475,1,1,Slc7a1
1476,0,1,Anks6
1477,1,1,Cflar
1478,2,1,Foxp2
1479,1,1,Trpm2
1480,1,1,Mvp
1481,0,1,Uap1
1482,0,1,Csrnp2
1483,0,1,Mta2
1484,1,1,Zfp85os
1485,1,1,Plk5
1486,0,1,Ccdc106
1487,0,1,Oard1
1488,0,1,Kat2a
1489,1,1,Spag5
1490,0,1,Gm11520
1491,0,1,Cpox
1492,1,1,Acbd4
1493,0,1,Gla
1494,1,1,Crispld1
1495,1,1,Nmrk1
1496,1,1,Rsph3a
1497,0,1,Ppp1r3f
1498,0,1,Tmem170
1499,0,1,Krr1
1500,0,1,Mbd4
1501,1,1,Pes1
1502,0,1,Ccng2
1503,1,1,Rad51d
1504,1,1,Efcab5
1505,1,1,Atp1a2
1506,1,1,Acly
1507,0,1,AU022252
1508,0,1,Prpf4
1509,0,1,Paics
1510,0,1,Iqub
1511,1,1,Ifitm10
1512,1,1,Wdr89
1513,1,1,Kmt2b
1514,1,1,Lipa
1515,1,1,Rpap2
1516,0,1,Elovl1
1517,0,1,Armc6
1518,0,1,Snrpa
1519,0,1,Chrac1
1520,1,1,Ddx52
1521,0,1,Tspan31
1522,0,1,Gid8
1523,0,1,Sp3os
1524,1,1,Zfp790
1525,1,1,Pck2
1526,0,1,Mepce
1527,0,1,Pak1ip1
1528,0,1,Jmjd8
1529,0,1,Bcl10
1530,0,1,Tmem25
1531,0,1,Tars
1532,1,1,Hddc2
1533,0,1,Zfp58
1534,0,1,Stk26
1535,1,1,Pcdhb14
1536,1,1,Lima1
1537,1,1,Cdan1
1538,2,1,Scp2
1539,0,1,Lmnb1
1540,1,1,Rsph10b
1541,1,1,Gm13483
1542,0,1,Fance
1543,2,1,Ube2cbp
1544,1,1,Gemin5
1545,1,1,Slc36a1
1546,1,1,Cinp
1547,0,1,Pcgf2
1548,0,1,Abhd14b
1549,1,1,Furin
1550,1,1,Ctc1
1551,0,1,Plekho1
1552,1,1,Pxmp4
1553,1,1,Aars2
1554,0,1,Shf
1555,0,1,Lrrc73
1556,0,1,Mlf2
1557,0,1,Ankrd39
1558,1,1,Efna2
1559,0,1,AA465934
1560,0,1,Grhpr
1561,1,1,Mthfd2
1562,0,1,Pcgf1
1563,1,1,Apba3
1564,0,1,Ddx20
1565,0,1,Mogs
1566,0,1,Tinf2
1567,0,1,Vmn2r84
1568,0,1,Pdk2
1569,0,1,Slc1a6
1570,0,1,Dmpk
1571,0,1,Rbck1
1572,0,1,Gm13830
1573,0,1,Wdr31
1574,1,1,Acvr2b
1575,0,1,Nme5
1576,0,1,Ddx25
1577,1,1,Trhr
1578,1,1,Mier2
1579,0,1,1700021F05Rik
1580,0,1,Smug1
1581,0,1,Cdkn1b
1582,0,1,Mzf1
1583,0,1,Gm15892
1584,1,1,Pgd
1585,0,1,Tbrg4
1586,1,1,Mthfsd
1587,1,1,Ercc1
1588,1,1,Clgn
1589,1,1,Zgrf1
1590,0,1,Arsa
1591,0,1,Ifitm7
1592,1,1,Slc27a4
1593,0,1,Bckdk
1594,0,1,Akr1e1
1595,0,1,Tor2a
1596,0,1,Trmt2b
1597,0,1,Ftsj1
1598,0,1,Tex261
1599,1,1,Mcm8
1600,0,1,Wdr66
1601,0,1,Igdcc4
1602,0,1,Glt8d2
1603,1,1,Aldh3a2
1604,1,1,Manba
1605,1,1,Ppp2r3d
1606,1,1,Crhr1
1607,1,1,E130304I02Rik
1608,0,1,Ankrd24
1609,2,1,Wdr27
1610,2,1,Pik3cd
1611,0,1,Rnpepl1
1612,1,1,Ccnf
1613,0,1,Arhgap33
1614,1,1,Gtf3c5
1615,0,1,Arfrp1
1616,0,1,Dusp15
1617,0,1,Gprin1
1618,0,1,Slc25a35
1619,1,1,Scpep1
1620,1,1,Fasn
1621,0,1,Pdcd2l
1622,1,1,2900089D17Rik
1623,0,1,Irf2bp2
1624,0,1,Rnf5
1625,0,1,Fbxw5
1626,1,1,Gm15787
1627,1,1,1300017J02Rik
1628,1,1,AW146154
1629,1,1,Mmab
1630,0,1,Gcdh
1631,0,1,1700010K24Rik
1632,1,1,Cdh4
1633,1,1,Atp6v0a4
1634,0,1,Ak4
1635,0,1,Lasp1
1636,0,1,Slc9a4
1637,2,1,Calcrl
1638,1,1,Psd2
1639,0,1,Slc1a4
1640,1,1,Nnt
1641,0,1,4732491K20Rik
1642,1,1,Elovl2
1643,1,1,Ppp5c
1644,0,1,Atmin
1645,0,1,B130046B21Rik
1646,1,1,Trappc6a
1647,0,1,Fiz1
1648,0,1,Alkbh6
1649,0,1,Cers2
1650,1,1,Kifc5b
1651,0,1,Fibp
1652,1,1,Slc25a38
1653,0,1,Gpatch3
1654,1,1,Incenp
1655,1,1,Catsperd
1656,0,1,Tomm40l
1657,0,1,Ciart
1658,0,1,Lrfn4
1659,0,1,Ulk3
1660,0,1,Surf2
1661,0,1,Pcdhb21
