gene_name,gene_length,gene_type,gene_chr
C530008M17Rik,217042.0,protein_coding,chr5
Ddx6,35839.0,,
Slc2a13,305565.0,protein_coding,chr15
Sec14l1,44100.0,,
Pknox2,256425.0,,
Zkscan16,14727.0,,
Rere,340320.0,protein_coding,chr4
Actr2,50609.0,,
Gm20629,99474.0,,
Capza2,30738.0,,
Gtf2i,76926.0,,
Golga5,28772.0,,
2900026A02Rik,134913.0,protein_coding,chr5
Uhrf1bp1l,74880.0,,
Nup98,90778.0,,
5330417C22Rik,80842.0,,
Mroh1,72777.0,,
Ube3c,106850.0,,
Tbc1d12,83344.0,,
Ube2b,15265.0,,
Agap1,442811.0,protein_coding,chr1
BC005537,14540.0,protein_coding,chr13
Rps15,1661.0,,
Gm13963,53987.0,,
Fam13b,64480.0,protein_coding,chr18
Rpl18a,2690.0,,
Hecw2,388292.0,protein_coding,chr1
Mbtd1,61133.0,,
Nrd1,61122.0,,
Msra,333278.0,,
Pfkp,69009.0,,
Manf,53667.0,,
Mgat4c,709982.0,,
Sema6d,577801.0,protein_coding,chr2
Rnf216,122101.0,protein_coding,chr5
Rfwd3,29278.0,,
Mllt3,263439.0,,
Nsmce2,227437.0,,
Rngtt,192303.0,,
Tbc1d9b,41389.0,,
Rab27a,52775.0,protein_coding,chr9
Spop,79326.0,protein_coding,chr11
Ankrd28,131883.0,,
Pcm1,92592.0,,
Hist3h2a,2145.0,protein_coding,chr11
Aatk,39854.0,,
Rassf8,74331.0,,
Fggy,369432.0,,
Cep120,62885.0,,
Nop10,1343.0,,
Gle1,24945.0,,
Arhgef25,7558.0,,
Rbm10,33398.0,,
Slc12a5,38929.0,,
Pitpnm2,131070.0,,
Araf,62705.0,,
Phkg2,9967.0,,
Plcxd3,200062.0,,
Inhba,19770.0,,
1810013L24Rik,28822.0,,
Zzef1,130894.0,protein_coding,chr11
Rapgef5,243258.0,protein_coding,chr12
Slc25a5,3156.0,,
Clpb,131873.0,,
Iars,52167.0,,
Ndufa4,7205.0,,
Eif4g1,24571.0,,
Grin3a,184133.0,protein_coding,chr4
Arhgap23,86869.0,protein_coding,chr11
Armc9,123504.0,protein_coding,chr1
Fbxo21,33471.0,protein_coding,chr5
Setd1a,23452.0,,
Pbx3,201685.0,,
Ntng1,363971.0,,
Pou2f1,137524.0,protein_coding,chr1
Cnnm1,56774.0,protein_coding,chr19
Sash1,163851.0,protein_coding,chr10
Eml5,114679.0,,
Phf1,4856.0,,
Gm15478,4375.0,,
Casc3,28909.0,,
Jdp2,40851.0,,
Pja2,50911.0,protein_coding,chr17
Ppt1,22933.0,,
Atp2a2,48712.0,,
Ndufa5,9347.0,,
Dancr,2346.0,,
Cs,24745.0,,
Mrpl41,,,
Copg2,149240.0,,
9530059O14Rik,107097.0,lincRNA,chr9
Herc4,74068.0,protein_coding,chr10
Numa1,80853.0,,
Car10,503721.0,protein_coding,chr11
Lrrn2,59732.0,,
Rpl41,1191.0,,
Slc9a9,560536.0,,
Srgap2,242101.0,protein_coding,chr1
Ttbk1,45227.0,,
Rps6kl1,16015.0,protein_coding,chr12
Trip12,119327.0,,
Htr1f,181125.0,,
Dhx57,52167.0,protein_coding,chr17
Cnot1,88013.0,,
Dcaf10,37658.0,,
D030068K23Rik,198589.0,lincRNA,chr8
Slc4a1ap,29937.0,,
Gm3848,15777.0,,
Lyst,188406.0,protein_coding,chr13
Tpt1,3432.0,,
Map4k2,14480.0,,
Brk1,12179.0,,
Plcl2,179081.0,,
Hnrnpll,32847.0,protein_coding,chr17
Sclt1,115794.0,,
Gramd1a,25769.0,,
Ahdc1,66850.0,protein_coding,chr4
Pcbp3,200030.0,protein_coding,chr10
Ift88,93874.0,,
Bsn,94362.0,protein_coding,chr9
Xylt1,292601.0,protein_coding,chr7
Erbb4,1075873.0,protein_coding,chr1
Ap1b1,55967.0,protein_coding,chr11
Stip1,19265.0,protein_coding,chr19
Clmp,99357.0,protein_coding,chr9
Ptpn5,55889.0,,
Cdkl5,222781.0,protein_coding,chrX
Gap43,92209.0,protein_coding,chr16
Kif13b,162352.0,,
Rpl21,4142.0,,
Fryl,236632.0,,
Rpl11,25163.0,,
Esyt2,109854.0,,
Ppp6r2,75457.0,,
Rock2,92928.0,,
5031415H12Rik,10253.0,,
Arhgap33,12834.0,,
Cdh18,925396.0,protein_coding,chr15
Kcnq2,59721.0,,
Gm21798,120302.0,protein_coding,chr15
Map3k3,70833.0,,
Tsc1,49939.0,,
Abi1,100168.0,,
Dlg4,30580.0,protein_coding,chr11
Kcnq5,563539.0,protein_coding,chr1
Rad17,33887.0,,
Ldlrad4,335373.0,,
Ubr4,136979.0,protein_coding,chr4
Far2,135499.0,,
Phf12,47785.0,,
Ncald,426395.0,protein_coding,chr15
Gsg1l,203991.0,protein_coding,chr7
Dag1,59324.0,,
Myo5b,330557.0,protein_coding,chr18
Dscaml1,327084.0,protein_coding,chr9
Scly,22737.0,,
Smg6,238625.0,,
Rsf1os2,46818.0,,
Slmap,121763.0,,
Rps11,2060.0,,
Sobp,172030.0,,
Megf8,48753.0,,
Sept4,21636.0,,
Ankrd11,158455.0,,
Hdac3,19172.0,,
4930545L23Rik,46043.0,,
Eif2b3,67904.0,,
Kcnh3,17956.0,protein_coding,chr15
Brsk1,25393.0,,
Focad,316382.0,protein_coding,chr4
Abcc5,95091.0,,
Fbln2,60085.0,,
Rpl24,5160.0,,
Chst11,210402.0,protein_coding,chr10
Map2,267310.0,protein_coding,chr1
Phlpp1,222498.0,,
Ptpn9,67884.0,,
Kbtbd11,22308.0,,
Klf12,414047.0,protein_coding,chr14
Gripap1,30802.0,,
Snx32,18303.0,,
Gm27241,3263.0,,
Wfs1,23101.0,,
4930512B01Rik,50191.0,,
Fhl2,73910.0,,
Ilf2,12253.0,,
Ptprn,17475.0,,
Asap1,296062.0,protein_coding,chr15
Hist3h2ba,,,
Rpl8,2236.0,,
Arhgap39,94185.0,protein_coding,chr15
Ddx24,17848.0,,
Lrrn1,40446.0,,
Rnf214,43486.0,,
Gm26954,26679.0,,
Zfyve26,63958.0,,
Bicd1,154443.0,,
Cep70,57037.0,,
Mlip,250888.0,protein_coding,chr9
Rap2b,6792.0,protein_coding,chr3
Glt1d1,77112.0,,
Fmnl2,275944.0,protein_coding,chr2
Pde10a,461276.0,,
Zfp523,28757.0,,
Arhgef2,42086.0,,
Slc35f1,421089.0,,
Nek9,39848.0,,
Cebpd,3745.0,,
Fbrs,12512.0,,
Zfr,67852.0,protein_coding,chr15
Nlgn2,14662.0,,
Adk,395995.0,protein_coding,chr14
Ncam2,426131.0,protein_coding,chr16
Zfp612,12995.0,,
St6gal2,69199.0,,
Sppl3,87653.0,,
Tnks,139230.0,,
Mrpl57,3062.0,,
Slc38a7,17619.0,,
Gpatch1,41904.0,,
4932443L11Rik,44360.0,,
4430402I18Rik,74758.0,,
Man1a2,123295.0,,
Ptp4a2,38784.0,,
Gnal,138576.0,,
Glra2,198376.0,protein_coding,chrX
Nfat5,86047.0,protein_coding,chr8
Axin1,57123.0,,
Rc3h2,52834.0,,
Rtca,19245.0,,
Nrxn2,125438.0,protein_coding,chr19
Ube2o,43707.0,protein_coding,chr11
Sfi1,61613.0,protein_coding,chr11
Simc1,47511.0,protein_coding,chr13
Ppp1r9a,262744.0,protein_coding,chr6
Tmem120b,49334.0,,
Cox7a2,4517.0,,
Senp1,55000.0,,
Fnbp1,115802.0,,
Sestd1,100252.0,,
Fbxl7,355121.0,protein_coding,chr15
Atp9b,199919.0,,
Tcf25,30082.0,,
Nrip1,86427.0,protein_coding,chr16
Banp,79508.0,,
Hnrnpl,13725.0,protein_coding,chr7
Taok3,155090.0,,
Arfgef2,92464.0,protein_coding,chr2
Zfp706,10746.0,,
Dnm2,82851.0,,
Fhod3,424878.0,protein_coding,chr18
Pacrg,437299.0,protein_coding,chr17
Peli1,59032.0,protein_coding,chr11
Pfkm,39862.0,,
Prpf39,27053.0,,
Tmem200a,166721.0,,
Prrc2b,83455.0,protein_coding,chr2
Myo18a,102734.0,protein_coding,chr11
Rap1gap2,227559.0,protein_coding,chr11
Strip2,42669.0,,
Zmat4,520566.0,protein_coding,chr8
Med24,24844.0,protein_coding,chr11
Gm16351,57763.0,,
Fmn1,389031.0,,
Rnf157,76679.0,,
Pkn1,32643.0,,
Gabrg3,670723.0,protein_coding,chr7
Fndc3a,172057.0,,
Gcc2,50102.0,,
Mprip,119555.0,,
Ugdh,22728.0,,
Nova2,39431.0,protein_coding,chr7
Tmem241,157087.0,protein_coding,chr18
Rnf217,115991.0,,
Tmem60,4679.0,,
Cry2,30397.0,,
Usp33,47139.0,,
Prrc2c,69831.0,protein_coding,chr1
Thsd4,555115.0,protein_coding,chr9
Ythdc2,61978.0,,
Gabbr2,329568.0,protein_coding,chr4
Capn15,27432.0,,
Lhfp,220151.0,,
Cep250,42442.0,,
Cul2,53389.0,,
Adam23,150385.0,protein_coding,chr1
Ktn1,91446.0,,
Dcaf8,48921.0,,
Cct3,24651.0,,
Ubc,4237.0,,
Pcdh20,6653.0,protein_coding,chr14
Fam45a,24642.0,,
Nktr,37674.0,,
Gabra3,224167.0,,
Clstn1,62431.0,,
Trp53bp1,78126.0,,
Cdh7,157726.0,,
Mmp24,43024.0,,
Atp6v1f,2794.0,,
Supt5,23855.0,,
Map1lc3a,1776.0,,
Eif4enif1,42196.0,,
Enpp2,113991.0,,
Scand1,,,
Rps26,2213.0,,
Ube2h,93250.0,protein_coding,chr6
Ahi1,127882.0,,
Lrmp,59281.0,,
Dis3l2,346287.0,,
Ehmt1,129686.0,,
Hook1,58173.0,,
Sertad2,109768.0,,
Eya3,85778.0,,
Nfix,100468.0,protein_coding,chr8
Rpl15,3568.0,,
Pitrm1,32366.0,,
Inpp4b,785358.0,,
Gopc,46274.0,protein_coding,chr10
Setd1b,26436.0,,
Shkbp1,13886.0,,
Cpeb2,56554.0,protein_coding,chr5
Rpl23a,2652.0,,
Pcdh7,415263.0,protein_coding,chr5
Pus7,43063.0,,
Kcnt2,365909.0,protein_coding,chr1
Usp50,74374.0,,
Smim14,90340.0,,
Hpgds,27615.0,,
Tbc1d24,30131.0,,
Ak4,47718.0,,
Tiam1,356658.0,protein_coding,chr16
Tmem259,9382.0,,
Adamts17,313436.0,protein_coding,chr7
Aff4,70997.0,,
Ftl1,1940.0,,
Prmt8,80461.0,,
Ogt,44291.0,,
Sort1,77429.0,,
Mon2,84445.0,,
Chd6,162097.0,,
Zkscan3,15752.0,,
Plekhm3,170841.0,protein_coding,chr1
Naa15,61359.0,,
Nbr1,29802.0,,
Elp4,203537.0,,
Calm3,8735.0,,
Rpl36a,2408.0,protein_coding,chrX
Ldlr,26436.0,protein_coding,chr9
Gm15813,8044.0,,
Ksr2,361003.0,protein_coding,chr5
Lrrc4b,34333.0,,
Gm16152,9025.0,,
Cul1,72741.0,,
Sema4d,108218.0,protein_coding,chr13
Zbtb4,18111.0,,
Eef1b2,3661.0,,
Edc4,14027.0,,
Usp4,44692.0,,
Grm8,860059.0,,
Gm11639,431687.0,,
Ano6,183908.0,protein_coding,chr15
Gm17231,56430.0,protein_coding,chr9
Tspyl4,3878.0,,
Sh3bp5,76198.0,,
0610012G03Rik,1444.0,,
Exosc10,23972.0,,
Uqcrb,4761.0,,
Caskin1,20070.0,protein_coding,chr17
Cdh6,144974.0,protein_coding,chr15
Pnpla6,28883.0,,
Dennd6a,60466.0,,
Xndc1,18254.0,,
Nsg2,58739.0,protein_coding,chr11
Adam15,11454.0,,
Gm15965,3330.0,,
Dhx30,33510.0,,
Pdxdc1,69983.0,,
Gm26672,21683.0,,
Lrp1,82987.0,,
Slc17a7,12193.0,,
Dync2h1,255943.0,,
Gm15577,16917.0,,
Bicc1,236868.0,protein_coding,chr10
Hs3st2,109911.0,,
Cox7b,6750.0,,
Apba2,252172.0,protein_coding,chr7
Micu2,83001.0,,
Psmd13,16675.0,,
Brd8,25986.0,,
Ap3b2,33526.0,,
Hectd1,85814.0,protein_coding,chr12
Ldb1,13644.0,,
Klf9,26908.0,,
Tmtc2,386788.0,protein_coding,chr10
Mccc1,41366.0,,
Porcn,12677.0,,
Dock9,255791.0,,
Bdnf,52307.0,protein_coding,chr2
Lrrc4,169916.0,protein_coding,chr6
Fras1,410773.0,protein_coding,chr5
Ctxn1,1614.0,,
Habp4,24713.0,,
Cbx5,48272.0,protein_coding,chr15
Ubap2l,52488.0,,
Actl6b,16065.0,,
Arhgap32,152310.0,,
Gng3,2261.0,,
Gm16552,9737.0,,
Apba1,190709.0,,
Fmnl1,27794.0,,
Doc2b,27083.0,,
Fam49b,131381.0,,
Rps24,9834.0,,
Mbp,110491.0,protein_coding,chr18
Prr12,25318.0,,
Sgsm1,67566.0,protein_coding,chr5
Tia1,29186.0,protein_coding,chr6
Ctdspl2,57641.0,protein_coding,chr2
Mrps9,54450.0,,
Als2,74305.0,protein_coding,chr1
Chrna5,26899.0,,
Cend1,3045.0,,
Wnk2,111711.0,protein_coding,chr13
Lpgat1,66421.0,,
Smg5,26078.0,,
Rsrc2,20988.0,,
Angptl1,22516.0,,
Limk2,64933.0,,
Rbbp4,28270.0,,
Nsg1,22715.0,,
Rps21,1068.0,,
Fam120b,37381.0,,
Pik3cb,103967.0,,
Sec16a,35785.0,,
B3glct,84369.0,protein_coding,chr5
Dalrd3,2888.0,,
Mt3,1539.0,,
Atp5k,1204.0,,
Gm15810,5566.0,,
Ndufb8,6868.0,,
Mif,,,
Gm12339,30473.0,,
Pbrm1,102454.0,,
Atp9a,107971.0,,
Csgalnact1,378365.0,protein_coding,chr8
Pdzd2,380213.0,protein_coding,chr15
Cebpz,18060.0,protein_coding,chr17
Bche,72607.0,,
Galnt16,112695.0,protein_coding,chr12
Dennd4c,102048.0,,
Gm21860,,,
Ndufb11,2293.0,,
Ptpn14,148427.0,,
Setd5,76070.0,,
Baz2b,310476.0,protein_coding,chr2
Sap130,88690.0,protein_coding,chr18
Phip,109357.0,,
Fubp1,26404.0,protein_coding,chr3
Actr1a,18937.0,,
Dscam,579912.0,protein_coding,chr16
Pitpnm3,88250.0,,
Rpl35a,3736.0,,
Marf1,54178.0,protein_coding,chr16
Rps25,3288.0,,
Stx5a,14656.0,,
Kif5c,155480.0,,
Acin1,44770.0,,
Izumo4,3189.0,,
Prkab2,15619.0,,
Dip2a,85862.0,,
Cc2d2a,78626.0,,
Imp3,,,
Ipo8,60784.0,,
Cog4,35627.0,,
Ppfibp1,143538.0,,
Bbs4,31518.0,,
Rpl37a,2523.0,,
Exd2,37132.0,,
Cdc73,104093.0,,
Usp40,63432.0,,
Ppp1r12b,201284.0,,
Snrnp48,22727.0,,
Rogdi,4823.0,,
Stam2,50617.0,,
Etv1,91104.0,protein_coding,chr12
Rpl7a,2554.0,,
Zmym2,76048.0,,
Pola1,327388.0,,
Foxn3,373504.0,,
Sirt2,21926.0,,
Cecr2,104821.0,,
Trrap,92046.0,protein_coding,chr5
Rps27,1129.0,,
Cdkl4,54263.0,,
Usp24,125109.0,protein_coding,chr4
AI593442,6738.0,,
Nxpe4,238002.0,,
Bbs9,412565.0,protein_coding,chr9
Rnf182,55235.0,,
Dync1h1,65493.0,protein_coding,chr12
Chuk,34145.0,,
Cdc7,20110.0,,
Hexdc,18222.0,protein_coding,chr11
H2afj,1830.0,,
Lmtk2,87768.0,,
Rps19,5435.0,,
Dnajc7,37350.0,,
Cep85,57254.0,,
Map7d2,84185.0,,
Bcr,124329.0,,
Rpl22l1,1988.0,,
Cdk12,75445.0,,
Sf3b1,42312.0,,
Tubb5,4385.0,,
Ttc19,46978.0,,
Rbm3,6905.0,,
Fhl1,61559.0,,
Gm15680,109557.0,,
Mphosph8,29182.0,,
Tnni3k,269116.0,protein_coding,chr3
Ext2,161540.0,,
Man1b1,19874.0,,
Nap1l5,1843.0,,
Gm5441,102501.0,,
Man2a1,154374.0,,
Skap2,155127.0,protein_coding,chr6
Dhx33,20346.0,,
Pcca,356776.0,protein_coding,chr14
Mdm2,21883.0,protein_coding,chr10
Raver2,83387.0,,
Unc45a,15713.0,,
Socs7,36107.0,,
Cacng8,24965.0,,
Clip2,63051.0,,
Serac1,37545.0,,
Rttn,159226.0,,
Rpl6,4760.0,,
Slc38a9,77998.0,,
Rnf170,32422.0,,
Kcmf1,58865.0,,
Firre,79577.0,processed_transcript,chrX
Usp54,92151.0,,
Ctps2,131270.0,protein_coding,chrX
Taok2,19025.0,,
Ntrk2,327401.0,,
Gm13619,8211.0,,
Gpr107,66459.0,protein_coding,chr2
Slc9a4,50644.0,,
Npas2,169505.0,protein_coding,chr1
Sgms1,266987.0,,
Pabpc1,14007.0,,
Strada,38838.0,,
Gm27153,17255.0,,
Fgfr1,62064.0,protein_coding,chr8
Tmod2,45704.0,,
Ccdc85b,4714.0,,
Uqcr11,3833.0,,
Crlf1,10923.0,,
Smdt1,10132.0,,
Ralgapb,89405.0,,
Golga2,20537.0,,
Gm15398,125776.0,lincRNA,chr10
Gm29237,1726.0,,
Mga,72353.0,,
Gm26854,30851.0,,
Gm11613,16183.0,,
Scmh1,124905.0,,
Ccny,137850.0,protein_coding,chr18
Khdrbs1,39139.0,,
Ankrd6,146806.0,,
C230038L03Rik,45060.0,,
Thra,28368.0,protein_coding,chr11
Ankrd10,24174.0,,
Zadh2,9465.0,protein_coding,chr18
Cbx7,55312.0,protein_coding,chr15
Acot7,93721.0,protein_coding,chr4
Ablim1,282186.0,protein_coding,chr19
Smc5,67446.0,,
Appbp2,47868.0,,
Mmp17,26930.0,protein_coding,chr5
Prkcz,101232.0,,
Cdc26,24988.0,protein_coding,chr4
Prpf6,63792.0,,
Nmt1,40722.0,protein_coding,chr11
Stxbp1,59643.0,,
Oaz1,2634.0,,
Cyfip1,90857.0,,
Top1,76876.0,,
Fmn2,320904.0,protein_coding,chr1
2600014E21Rik,178977.0,,
Dclk2,134701.0,,
Esrra,10836.0,,
Gprasp2,5696.0,,
Map7,133119.0,,
Gm20319,41056.0,,
Dus2,62503.0,,
Prkag2,237898.0,,
Osbpl7,18276.0,,
Mto1,27140.0,,
Prdm2,105604.0,protein_coding,chr4
Adarb1,127544.0,,
Chd4,34610.0,protein_coding,chr6
Anapc1,77287.0,,
Sos2,98090.0,,
Tuba1a,3866.0,,
Gabbr1,29101.0,,
Sorbs2,320118.0,,
Mid1,320537.0,protein_coding,chrX
Plxna4os3,12785.0,,
Lsm14a,48669.0,,
Map3k5,208281.0,,
Jam3,58037.0,protein_coding,chr9
AW554918,298322.0,,
Spata6,109200.0,protein_coding,chr4
Lrsam1,36398.0,,
Arhgef9,147921.0,,
Wipf2,41402.0,,
Dner,326382.0,protein_coding,chr1
9930021J03Rik,91587.0,,
Chst1,15543.0,,
Senp6,78050.0,,
Gm20721,16393.0,,
Nvl,57066.0,protein_coding,chr1
Rusc1,9330.0,,
Nup160,59113.0,,
Nr4a3,41294.0,,
Man1c1,142600.0,protein_coding,chr4
Ppp1r14c,98918.0,,
Atp6v0b,3007.0,,
Trpm3,856364.0,protein_coding,chr19
Nfkb1,106892.0,protein_coding,chr3
Snta1,31786.0,,
4933434E20Rik,16711.0,,
Arid1b,353324.0,protein_coding,chr17
Rpl12,3786.0,,
Phka2,96712.0,,
Traf7,19376.0,,
Stt3b,67840.0,,
Thoc2,125683.0,,
Cbl,91073.0,,
Pcmt1,51763.0,,
Mdn1,118098.0,,
Larp4,46293.0,,
Ncoa2,234978.0,protein_coding,chr1
Letm2,19092.0,,
Smc3,45435.0,,
Mapkbp1,54709.0,,
Mkx,70262.0,,
Lin7a,149788.0,,
Scn1a,170062.0,,
Dgkh,174026.0,,
Cdc25b,11548.0,,
Glp2r,109651.0,protein_coding,chr11
Mapk1,64071.0,protein_coding,chr16
Unc5a,56607.0,protein_coding,chr13
Rgs6,573764.0,,
Gm15414,32417.0,,
Flt3,69748.0,protein_coding,chr5
Neurod2,4233.0,,
Tubgcp5,37523.0,,
Frmpd3,93204.0,,
Bdp1,86076.0,,
Mast1,25456.0,,
Tuba4a,5637.0,protein_coding,chr1
Mink1,51602.0,,
Gm11655,12276.0,antisense,chr11
Sorcs2,380959.0,,
Gm14412,9787.0,,
Smarcad1,73478.0,,
Fsd1,10372.0,,
Cpne4,487258.0,,
Fance,13053.0,,
Lpcat4,7643.0,,
Parg,95601.0,,
Aars,24520.0,,
Bod1l,56777.0,,
Tbce,41689.0,,
Ankrd17,139411.0,protein_coding,chr5
Ndufc2,7799.0,,
Cspp1,98781.0,,
Cep290,87282.0,protein_coding,chr10
Dhx29,41978.0,,
Ntng2,58464.0,,
Calb1,26800.0,,
Uqcrfs1,5054.0,,
St8sia3os,175985.0,antisense,chr18
Tmem63b,26734.0,,
Dgki,454162.0,protein_coding,chr6
Atrx,131788.0,,
Pcsk1n,4588.0,,
N4bp1,77098.0,,
Arhgap21,120962.0,,
Irak1,10004.0,,
Rbms3,1057167.0,protein_coding,chr9
Faah,50781.0,protein_coding,chr4
Znrf1,89933.0,,
Ndufs7,7673.0,,
Plk2,5798.0,protein_coding,chr13
Itsn1,191316.0,,
Ccdc93,75411.0,protein_coding,chr1
Hnrnpr,48505.0,,
Mapk8ip3,44824.0,,
Rpl27,3231.0,,
Rundc3b,132618.0,,
Cd38,43822.0,protein_coding,chr5
Ppig,31467.0,,
Nop56,4883.0,,
Map3k10,18223.0,,
Sept7,56132.0,,
Uqcc2,11253.0,,
Scube1,120022.0,,
Rpl36,,,
Phf2os1,4348.0,,
Tbck,157544.0,,
Kitl,84786.0,,
Scaf4,58823.0,,
Tle4,149901.0,,
Fam172a,464202.0,,
Ip6k1,46281.0,protein_coding,chr9
Dtx3,5350.0,,
Zfp871,22791.0,,
Ctnnal1,54253.0,,
Srebf2,58198.0,,
Susd4,132731.0,protein_coding,chr1
Dkk3,43040.0,,
Ift140,83410.0,protein_coding,chr17
Tenm3,616269.0,protein_coding,chr8
Ptch1,65270.0,,
Pten,68663.0,protein_coding,chr19
Itga8,195290.0,protein_coding,chr2
Fbxo42,56149.0,protein_coding,chr4
Gm17106,122747.0,,
Kif5b,41172.0,,
Cit,163669.0,protein_coding,chr5
3222401L13Rik,6291.0,lincRNA,chr18
Arl5b,33061.0,,
Lrrc45,7203.0,,
Ubac2,142414.0,,
Ccnd3,94640.0,,
Cdk7,28308.0,,
Cdon,86524.0,,
Gdi1,6864.0,,
Arhgap5,68003.0,,
Pbx2,6134.0,,
Cpsf6,35342.0,,
Ehmt2,15583.0,,
Qk,117253.0,,
Gm26981,3908.0,lincRNA,chr7
Plat,25117.0,,
Map4,152495.0,protein_coding,chr9
Gm26827,63606.0,,
Sf3b5,3840.0,,
Rhob,2348.0,,
Hnrnpm,40627.0,,
Fdft1,34428.0,,
Sycp3,13667.0,,
Foxk2,49906.0,,
Uchl3,42158.0,,
Rps9,2904.0,,
Rnf115,63974.0,,
Itsn2,121324.0,,
Cars2,36806.0,,
Edf1,4235.0,,
Ralgds,39956.0,protein_coding,chr2
Map2k4,100054.0,,
Traf3ip2,42373.0,protein_coding,chr10
Adprm,14689.0,,
Cwc27,186002.0,,
Csde1,37760.0,protein_coding,chr3
Snx13,100293.0,,
Gm16070,51619.0,,
Ccdc171,339125.0,protein_coding,chr4
Dgke,31671.0,,
Tmem243,60318.0,,
Kdm5a,80450.0,,
Fnbp4,35651.0,,
Ociad1,21285.0,,
Ep400,106344.0,protein_coding,chr5
Psmc6,19917.0,,
Atad2b,130041.0,protein_coding,chr12
Gid4,33782.0,,
Add1,58644.0,protein_coding,chr5
Prkce,490134.0,protein_coding,chr17
Iqsec1,332597.0,protein_coding,chr6
Scaf8,83887.0,protein_coding,chr17
Pip5k1a,48400.0,,
Gm17171,23853.0,,
Sh3bp1,12283.0,,
Clasrp,23451.0,,
Sec23a,53634.0,protein_coding,chr12
Ncaph2,17107.0,,
Mia3,42828.0,protein_coding,chr1
Fktn,63892.0,,
Sh3bgrl,102508.0,protein_coding,chrX
Snrpf,6677.0,,
Fam126b,63517.0,,
Mageh1,1409.0,,
Gabrg2,90654.0,protein_coding,chr11
Unc13b,205918.0,,
Uqcr10,2369.0,,
Gon4l,74872.0,,
Adap1,53746.0,,
Crebrf,60985.0,,
Tbc1d8,107263.0,,
Ankfy1,82140.0,protein_coding,chr11
Lrrc1,114047.0,,
Vps16,19930.0,,
Nr6a1os,29113.0,,
Uvrag,256120.0,protein_coding,chr7
Zfp592,51483.0,,
Camsap1,56444.0,,
Sbf1,27075.0,protein_coding,chr15
Rsf1,112889.0,,
Hmbox1,138271.0,protein_coding,chr14
Grik5,62497.0,,
Arhgap20os,43072.0,,
Arf1,16858.0,,
Akap10,58945.0,,
Gak,60344.0,protein_coding,chr5
Kat7,35987.0,,
Lrp8,74971.0,,
Rerg,115672.0,,
Eif4b,23400.0,,
Caprin1,34708.0,,
Cntn5,1243884.0,protein_coding,chr9
Urgcp,48959.0,,
Med12l,312857.0,,
Hipk2,181775.0,,
6330403K07Rik,1572.0,,
Zcchc14,54198.0,,
Nab2,7650.0,,
Actg1,2852.0,,
Sgcz,1139210.0,,
Spink8,14353.0,,
Clip3,16639.0,,
Chl1,239625.0,protein_coding,chr6
Chd1,67643.0,,
Gm10563,30995.0,,
Ep300,66726.0,,
Cntnap1,20201.0,,
Ctdspl,117545.0,,
Mtss1,140771.0,,
Ssh1,56800.0,,
Map2k5,214134.0,,
Msi2,379131.0,protein_coding,chr11
Tom1,36416.0,,
Mrps34,2386.0,,
Morc3,43952.0,,
Mllt1,42804.0,protein_coding,chr17
Cst3,3970.0,,
N4bp2l2,58176.0,,
Qser1,61965.0,,
Slc26a8,52450.0,,
Arih1,98360.0,,
Bcl2l2,4857.0,,
Rpl4,5291.0,,
Tbc1d17,14456.0,,
Ppp1r37,32276.0,,
Atp2b3,67919.0,,
Atp5o,124528.5,,
Cherp,14737.0,,
Sf1,14340.0,,
Arid4b,136371.0,,
Snx6,49354.0,,
Arpc3,22306.0,,
Cnnm3,16370.0,protein_coding,chr1
Tenm2,1229308.0,protein_coding,chr11
Cep104,33538.0,,
Taf1d,10777.0,,
Ezh1,35348.0,,
Gm13481,394697.0,,
Rock1,117644.0,,
Sept1,18683.0,,
Wasf3,88630.0,,
Aig1,221926.0,,
Dync1li1,35512.0,,
Supt16,37002.0,,
Rapgef2,224001.0,,
Tshz1,76079.0,protein_coding,chr18
Spg7,34818.0,,
Map2k2,28060.0,,
Gm26777,8965.0,lincRNA,chr12
Dnmbp,93370.0,,
Hid1,20049.0,,
Strn4,25042.0,protein_coding,chr7
Gatm,16836.0,,
Mapkap1,218179.0,protein_coding,chr2
Pds5a,92552.0,,
Dtx1,31725.0,,
Arfgef1,95099.0,,
Cse1l,40349.0,,
A230006K03Rik,183725.0,,
4732471J01Rik,189598.0,,
Capn2,50348.0,,
2610001J05Rik,3783.0,,
1700025G04Rik,237722.0,,
Tmem191c,7152.0,,
Mrpl17,7893.0,,
Tbc1d13,18267.0,,
Echs1,10766.0,,
Sec24a,71370.0,,
Pard3,548393.0,protein_coding,chr8
Rars2,45210.0,protein_coding,chr4
Scfd1,72591.0,,
Rgs17,96737.0,protein_coding,chr10
St7,250092.0,,
Ptpn1,47328.0,,
Mpc1,14757.0,,
Sept11,83010.0,,
Nelfb,11777.0,,
Sp1,30261.0,protein_coding,chr15
Tmem131,151475.0,,
Senp2,39785.0,,
Zfp341,33524.0,,
Ap1ar,30516.0,protein_coding,chr3
Lrrfip1,130207.0,,
Smyd4,57272.0,,
Dpy19l2,139246.0,,
Dnajc10,38577.0,,
Trmt1,13501.0,,
Tomm40,14125.0,,
Ankrd13a,31523.0,,
Nbeal1,157729.0,,
Pus10,67202.0,,
Cep83,102199.0,,
Tbc1d30,87458.0,,
Slc27a1,18420.0,,
Acly,51647.0,protein_coding,chr11
Ahcyl2,144299.0,,
