2mo,9mo,18mo,gene_name,distance
0.78,0.59,0.39,Supt4a,2779
0.62,0.32,0.35,Supt4a,2183
0.72,0.56,0.41,Bzrap1,7272
0.62,0.42,0.39,Bzrap1,8160
0.71,0.58,0.51,Bzrap1,14025
0.7,0.55,0.42,Bzrap1,13353
0.9,0.9,0.69,Dynll2,3877
0.64,0.58,0.44,Gm11508,5506
0.57,0.5,0.3,Gm11508,17430
0.56,0.36,0.3,Cuedc1,31363
0.82,0.79,0.6,Cuedc1,31097
0.65,0.44,0.41,Msi2,31623
0.75,0.72,0.93,Msi2,54058
0.69,0.55,0.38,Msi2,111953
0.66,0.59,0.45,Msi2,179363
0.76,0.81,0.59,Msi2,181475
0.61,0.42,0.33,Msi2,169419
0.46,0.28,0.22,Msi2,167450
0.73,0.59,0.5,Msi2,165850
0.54,0.35,0.33,Msi2,130497
0.71,0.58,0.47,Msi2,128291
0.87,1.0,0.78,Msi2,80010
0.85,0.84,0.62,Msi2,10556
0.65,0.43,0.41,Akap1,10384
0.65,0.43,0.41,4930556N13Rik,6598
0.52,0.28,0.12,Coil,6707
0.52,0.28,0.12,Coil,5836
0.63,0.62,0.42,Trim25,6243
0.42,0.34,0.6,Gm22534,2015
0.42,0.34,0.6,Gm525,7904
0.74,0.69,0.53,Ankfn1,61460
0.46,0.32,0.18,Ankfn1,40335
0.63,0.39,0.55,Tmem100,2804
0.62,0.51,0.34,Mmd,24432
0.52,0.38,0.26,Mmd,22614
0.63,0.48,0.36,Mmd,9844
0.23,0.02,0.01,Mmd,4224
0.65,0.54,0.41,Hlf,778
0.55,0.29,0.29,Hlf,19183
0.78,0.68,0.54,Hlf,21282
0.35,0.39,0.17,Hlf,28532
0.72,0.6,0.49,Stxbp4,46457
0.79,0.56,0.63,Stxbp4,53885
0.84,0.8,0.61,Stxbp4,21476
0.5,0.4,0.22,Tom1l1,11552
0.68,0.71,0.49,4930405D11Rik,6212
0.34,0.2,0.1,Car10,15596
0.85,0.73,0.56,Car10,92735
0.53,0.41,0.27,Car10,80948
0.83,0.78,0.63,Car10,20416
0.69,0.48,0.37,B230206L02Rik,9636
0.33,0.45,0.18,Luc7l3,12743
0.52,0.42,0.26,Ankrd40,6118
0.46,0.29,0.25,Ankrd40,711
0.46,0.29,0.25,Abcc3,1835
0.57,0.39,0.31,Cacna1g,5315
0.49,0.29,0.2,Cacna1g,22350
0.73,0.57,0.4,Cacna1g,9908
0.59,0.35,0.34,Cacna1g,9387
0.77,0.61,0.57,Epn3,3708
0.45,0.56,0.66,Rsad1,6525
0.79,0.31,0.48,Acsf2,19574
0.61,0.6,0.35,Xylt2,4155
0.46,0.33,0.21,Xylt2,3858
0.46,0.33,0.21,Gm11542,92
0.69,0.49,0.4,Ppp1r9b,6295
0.58,0.36,0.23,Ppp1r9b,5639
0.4,0.26,0.13,Ppp1r9b,208
0.4,0.26,0.13,Samd14,812
0.56,0.4,0.33,Samd14,125
0.56,0.4,0.33,Pdk2,3704
0.65,0.44,0.44,Gm11513,2916
0.65,0.44,0.44,Pdk2,9417
0.51,0.25,0.28,Gm11513,3604
0.51,0.25,0.28,Pdk2,8991
0.63,0.45,0.31,Gm11513,4640
0.63,0.45,0.31,Pdk2,7955
0.5,0.36,0.21,Gm11513,133
0.5,0.36,0.21,Pdk2,3204
0.81,0.55,0.42,Itga3,14688
0.39,0.2,0.11,Fam117a,13780
0.83,0.67,0.58,Fam117a,13520
0.51,0.49,0.31,Zfp652,44972
0.4,0.19,0.17,Abi3,4214
0.4,0.19,0.17,Gngt2,5046
0.28,0.39,0.1,Gm11534,2363
0.28,0.39,0.1,B4galnt2,12074
0.8,0.53,0.82,Skap1,138946
0.65,0.39,0.54,Skap1,82980
0.73,0.78,0.46,2010300F17Rik,13155
0.73,0.78,0.46,Skap1,36993
0.78,0.5,0.42,Gm11537,1676
0.78,0.5,0.42,Snx11,923
0.29,0.21,0.06,Gm11537,2572
0.29,0.21,0.06,Snx11,2142
0.34,0.16,0.11,Gm11537,2186
0.34,0.16,0.11,Snx11,2528
0.83,0.87,0.63,Gm11537,1386
0.83,0.87,0.63,Snx11,3328
0.38,0.22,0.15,D030028A08Rik,13992
0.38,0.22,0.15,Sp2,1728
0.62,0.73,0.49,D030028A08Rik,10808
0.62,0.73,0.49,Sp2,4912
0.61,0.65,0.81,Sp6,1195
0.61,0.65,0.81,Gm11532,2709
0.76,0.72,0.5,Gm11533,1467
0.76,0.72,0.5,Lrrc46,5391
0.57,0.58,0.36,Mrpl10,5818
0.72,0.51,0.61,Tbkbp1,3623
0.35,0.09,0.17,Tbkbp1,5045
0.69,0.58,0.46,Socs7,16588
0.42,0.39,0.17,Socs7,7238
0.58,0.37,0.26,Arhgap23,40962
0.53,0.29,0.3,Arhgap23,36341
0.58,0.52,0.35,Arhgap23,21732
0.49,0.39,0.22,Srcin1,17200
0.63,0.4,0.4,Srcin1,19240
0.6,0.41,0.32,Srcin1,25725
0.5,0.43,0.22,Srcin1,26498
0.38,0.28,0.13,Srcin1,29217
0.59,0.4,0.33,Srcin1,29459
0.35,0.24,0.12,Srcin1,29762
0.74,0.52,0.54,Srcin1,28264
0.62,0.35,0.33,Srcin1,24694
0.4,0.38,0.14,Srcin1,17895
0.36,0.21,0.07,Gm11612,1742
0.36,0.21,0.07,Srcin1,10773
0.4,0.27,0.14,Gm11612,2052
0.4,0.27,0.14,Srcin1,10463
0.33,0.2,0.12,Gm11612,6450
0.33,0.2,0.12,Srcin1,6065
0.35,0.19,0.1,2410003L11Rik,13352
0.52,0.31,0.23,2410003L11Rik,1974
0.85,0.8,0.59,E130012A19Rik,1827
0.38,0.12,0.13,Mllt6,8029
0.36,0.19,0.12,Mllt6,9177
0.81,0.59,0.47,Mllt6,11353
0.57,0.38,0.3,Cisd3,707
0.57,0.38,0.3,Mllt6,2930
0.47,0.22,0.17,Cisd3,416
0.47,0.22,0.17,Pcgf2,3382
0.19,0.28,0.08,Pip4k2b,7225
0.39,0.11,0.11,Pip4k2b,14720
0.57,0.71,0.43,Cwc25,4608
0.29,0.15,0.06,Cwc25,10203
0.71,0.59,0.44,Cwc25,10327
0.23,0.12,0.02,Lasp1,16195
0.52,0.51,0.3,Lasp1,12978
0.86,0.71,0.64,Lasp1,11253
0.91,0.8,0.67,Lasp1,8463
0.42,0.43,0.21,Gm11633,156
0.42,0.43,0.21,Plxdc1,21496
0.44,0.27,0.19,Plxdc1,16762
0.24,0.09,0.02,Cacnb1,1880
0.56,0.58,0.36,Cacnb1,9007
0.39,0.23,0.16,Cacnb1,12565
0.46,0.28,0.18,Cacnb1,12148
0.47,0.22,0.13,Stac2,9881
0.37,0.26,0.14,Fbxl20,7781
0.38,0.3,0.11,Fbxl20,8343
0.51,0.42,0.27,Cdk12,14414
0.85,0.71,0.63,n-R5s73,259
0.85,0.71,0.63,Cdk12,8985
0.43,0.19,0.1,Ppp1r1b,5119
0.43,0.19,0.1,1700003D09Rik,5606
0.56,0.45,0.32,Stard3,10196
0.36,0.4,0.16,Stard3,11414
0.37,0.17,0.06,Stard3,6087
0.6,0.52,0.29,Tcap,1609
0.57,0.34,0.3,Pnmt,1703
0.57,0.34,0.3,Pgap3,1801
0.88,0.75,0.67,Pgap3,3762
0.73,0.61,0.49,Pgap3,6034
0.63,0.43,0.44,Psmd3,2282
0.67,0.44,0.46,Csf3,2023
0.67,0.44,0.46,Med24,1015
0.61,0.48,0.34,Csf3,1302
0.61,0.48,0.34,Med24,1736
0.91,0.85,0.6,Med24,5829
0.77,0.7,0.49,Med24,5839
0.83,0.56,0.53,Med24,6138
0.63,0.41,0.39,Gm22059,73
0.63,0.41,0.39,Med24,6468
0.71,0.53,0.5,Gm22059,555
0.71,0.53,0.5,Med24,6950
0.83,0.75,0.61,Gm22059,649
0.83,0.75,0.61,Med24,7044
0.64,0.48,0.31,Med24,13932
0.57,0.56,0.35,Thra,7261
0.42,0.23,0.19,Rapgefl1,4129
0.37,0.24,0.16,Rapgefl1,3825
0.47,0.32,0.23,Wipf2,5506
0.86,0.78,0.63,Wipf2,17546
0.42,0.21,0.37,Wipf2,14960
0.54,0.32,0.33,Wipf2,10677
0.47,0.37,0.19,Cdc6,2500
0.65,0.52,0.42,Rara,5321
0.46,0.24,0.26,Rara,7682
0.29,0.33,0.1,Gm22061,872
0.29,0.33,0.1,Rara,19498
0.7,0.65,0.89,Rara,14901
0.57,0.42,0.23,Rara,9581
0.71,0.56,0.34,Rara,9535
0.78,0.71,0.5,Rara,8779
0.8,0.68,0.47,Rara,5717
0.49,0.29,0.26,Ccr7,4470
0.78,0.65,0.52,Krt10,102
0.31,0.21,0.11,Krt12,3722
0.31,0.21,0.11,A830036E02Rik,5581
0.46,0.33,0.14,Krtap1-5,1385
0.46,0.33,0.14,Krtap1-4,569
0.78,0.74,0.54,Gm11568,1289
0.62,0.44,0.37,Krtap29-1,702
0.58,0.47,0.33,Krtap17-1,1695
0.42,0.33,0.19,Gm11571,8452
0.42,0.33,0.19,Krt32,683
0.41,0.23,0.21,Krt15,2481
0.58,0.42,0.38,Krt17,627
0.58,0.34,0.24,Hap1,4600
0.54,0.41,0.19,Jup,5712
0.69,0.6,0.48,Jup,5957
0.7,0.54,0.49,Jup,5872
0.46,0.18,0.3,Leprel4,1749
0.65,0.4,0.42,Acly,11343
0.65,0.58,0.45,Acly,25146
0.6,0.5,0.39,Cnp,9241
0.6,0.5,0.39,Dnajc7,3670
0.43,0.2,0.37,Zfp385c,18825
0.34,0.48,0.16,Zfp385c,22675
0.14,0.15,0.36,Zfp385c,24887
0.85,0.59,0.66,Zfp385c,11722
0.43,0.27,0.19,Dhx58os,6171
0.43,0.27,0.19,Zfp385c,2867
0.86,0.65,0.6,Kat2a,3814
0.53,0.44,0.3,Rab5c,9438
0.81,0.7,0.53,Stat5b,929
0.32,0.41,0.54,Stat5a,1948
0.79,0.7,0.54,Stat3,7485
0.89,0.77,0.67,Stat3,7682
0.34,0.32,0.14,Stat3,8767
0.57,0.45,0.28,Stat3,8841
0.54,0.4,0.34,Stat3,10620
0.8,0.88,0.55,Stat3,28914
0.64,0.6,0.4,Atp6v0a1,16305
0.76,0.72,0.52,Atp6v0a1,20220
0.72,0.53,0.39,Atp6v0a1,16375
0.33,0.12,0.17,Atp6v0a1,14981
0.52,0.4,0.15,Atp6v0a1,14531
0.43,0.28,0.2,Atp6v0a1,14214
0.76,0.59,0.48,Atp6v0a1,13078
0.28,0.21,0.08,Atp6v0a1,12885
0.76,0.73,0.44,Atp6v0a1,8149
0.51,0.29,0.2,Atp6v0a1,6203
0.66,0.51,0.38,Atp6v0a1,5659
0.75,0.65,0.54,Ezh1,191
0.75,0.65,0.54,Cntnap1,3418
0.47,0.25,0.12,Ezh1,360
0.47,0.25,0.12,Cntnap1,3249
0.61,0.45,0.37,Ezh1,1595
0.61,0.45,0.37,Cntnap1,2014
0.58,0.46,0.32,Ezh1,5475
0.5,0.28,0.28,Rundc1,4036
0.67,0.56,0.46,Rundc1,2414
0.87,0.8,0.67,Gm11635,1747
0.35,0.39,0.18,Arl4d,1497
0.48,0.43,0.25,Dhx8,10625
0.83,0.7,0.56,Dhx8,14586
0.5,0.33,0.22,Dusp3,9093
0.53,0.36,0.29,Dusp3,7007
0.53,0.36,0.28,Dusp3,6925
0.58,0.55,0.32,1700006E09Rik,5040
0.58,0.55,0.32,Dusp3,1694
0.9,0.84,0.67,Mpp3,4027
0.48,0.37,0.23,Mpp3,11892
0.37,0.26,0.11,Mpp3,14446
0.52,0.4,0.3,Mpp3,7096
0.45,0.26,0.2,Mpp3,6723
0.4,0.3,0.16,Mpp3,6408
0.83,0.67,0.59,Mpp3,5423
0.48,0.27,0.23,E130111B04Rik,2964
0.51,0.37,0.28,Cd300lg,3925
0.39,0.22,0.14,Mpp2,16162
0.54,0.39,0.33,Hdac5,3740
0.39,0.28,0.1,Hdac5,19443
0.34,0.28,0.11,Hdac5,19600
0.24,0.15,0.03,Hdac5,13409
0.32,0.19,0.08,BC030867,9296
0.81,0.57,0.44,Ubtf,2463
0.33,0.13,0.1,Ubtf,3418
0.65,0.44,0.46,Ubtf,4309
0.47,0.29,0.17,Ubtf,4399
0.75,0.5,0.55,Ubtf,4585
0.46,0.24,0.22,Slc4a1,10209
0.82,0.64,0.55,Slc4a1,10156
0.52,0.61,0.72,Bloodlinc,2408
0.39,0.31,0.18,Rundc3a,5797
0.55,0.51,0.31,Rundc3a,6242
0.38,0.23,0.17,Rundc3a,4634
0.62,0.42,0.48,Slc25a39,3600
0.62,0.42,0.48,Mir6930,1665
0.82,0.71,0.57,Grn,4490
0.62,0.52,0.32,Grn,4685
0.82,0.65,0.61,Gpatch8,6330
0.36,0.22,0.14,Gm16342,1031
0.64,0.63,0.4,Adam11,739
0.42,0.32,0.62,Adam11,4465
0.5,0.44,0.3,Adam11,2814
0.78,1.0,0.86,Eftud2,9540
0.78,1.0,0.86,Gm26668,12108
0.61,0.59,0.38,Gm26668,82341
0.61,0.59,0.38,Dcakd,3515
0.63,0.44,0.36,Nmt1,5943
0.63,0.44,0.36,Gm26668,45770
0.5,0.43,0.21,Nmt1,19542
0.5,0.43,0.21,Gm26668,26533
0.83,0.74,0.58,Nmt1,14120
0.83,0.74,0.58,Gm26668,21111
0.31,0.07,0.06,Plcd3,6632
0.53,0.44,0.26,Fmnl1,3466
0.68,0.55,0.43,Fmnl1,5592
0.32,0.13,0.11,Fmnl1,8031
0.45,0.17,0.2,Gm20511,972
0.45,0.17,0.2,Fmnl1,11219
0.48,0.36,0.26,Gm20511,860
0.48,0.36,0.26,Fmnl1,6865
0.55,0.51,0.33,Fmnl1,3025
0.55,0.51,0.33,1700023F06Rik,932
0.56,0.56,0.36,Spata32,1294
0.56,0.56,0.36,Map3k14,1376
0.62,0.32,0.22,Spata32,779
0.62,0.32,0.22,Map3k14,1891
0.62,0.46,0.23,Map3k14,16310
0.76,0.63,0.53,Map3k14,7082
0.41,0.25,0.14,Arhgap27os1,1717
0.41,0.25,0.14,Arhgap27,758
0.41,0.25,0.14,Plekhm1,2659
0.58,0.49,0.36,Plekhm1,16174
0.6,0.42,0.36,Plekhm1,19431
0.34,0.25,0.12,Plekhm1,19761
0.67,0.56,0.42,Plekhm1,24529
0.54,0.29,0.25,Gosr2,3086
0.42,0.21,0.19,Gosr2,3716
0.75,0.61,0.48,Wnt9b,7382
0.23,0.08,0.01,Wnt9b,7827
0.53,0.33,0.29,Wnt9b,8110
0.45,0.26,0.24,Wnt9b,1018
0.66,0.47,0.4,Wnt3,5813
0.28,0.39,0.12,Wnt3,10753
0.85,0.77,0.64,Nsf,49
0.85,0.77,0.64,Wnt3,126
0.51,0.32,0.26,Nsf,63001
0.42,0.24,0.14,Nsf,59053
0.42,0.24,0.1,Nsf,36285
0.43,0.32,0.19,Nsf,17732
0.37,0.27,0.1,Mapt,46146
0.45,0.34,0.2,Mapt,46065
0.49,0.37,0.28,Mapt,34667
0.21,0.07,0.01,Mapt,14579
0.25,0.29,0.47,Itgb3,13296
0.46,0.24,0.22,Itgb3,16380
0.49,0.53,0.33,Itgb3,19884
0.51,0.28,0.2,Itgb3,1404
0.19,0.27,0.07,Gm11639,20627
0.48,0.45,0.23,Gm11639,20705
0.29,0.12,0.07,Efcab3,25333
0.77,0.62,0.53,Mrc2,5606
0.8,0.8,0.55,Mrc2,26266
0.81,0.78,0.55,Mrc2,26412
0.57,0.4,0.33,Mrc2,22902
0.31,0.22,0.09,Mrc2,13056
0.5,0.48,0.22,Mrc2,12982
0.43,0.29,0.2,Mrc2,12029
0.68,0.59,0.44,Mrc2,11969
0.46,0.43,0.2,Mrc2,5312
0.47,0.28,0.2,March10,24397
0.47,0.28,0.2,Gm11638,9447
0.6,0.4,0.34,March10,15235
0.7,0.79,0.51,Cyb561,1960
0.44,0.53,0.68,Gm11651,5501
0.44,0.53,0.68,Ace,3164
0.75,0.95,0.62,Gm11646,375
0.75,0.95,0.62,Dcaf7,11798
0.31,0.22,0.1,Limd2,3947
0.31,0.22,0.1,Gm10840,63
0.61,0.55,0.4,Strada,2758
0.48,0.3,0.18,Tcam1,7556
0.6,0.4,0.34,Ern1,4523
0.51,0.32,0.29,Ern1,33883
0.33,0.19,0.11,Tex2,40520
0.8,0.52,0.57,Tex2,51680
0.83,0.76,0.59,Tex2,48319
0.81,0.71,0.59,Tex2,33848
0.66,0.36,0.44,Tex2,25987
0.55,0.48,0.31,Pecam1,14299
0.28,0.06,0.07,Pecam1,29538
0.48,0.23,0.31,Pecam1,11482
0.84,0.76,0.63,Cep95,8254
0.28,0.14,0.03,Cep95,13157
0.74,0.82,0.59,Smurf2,29317
0.33,0.22,0.09,Gm27322,390
0.33,0.22,0.09,Smurf2,344
0.86,0.84,0.65,Bptf,3831
0.31,0.1,0.1,Bptf,24359
0.79,0.58,0.63,Bptf,16201
0.61,0.78,0.44,Pitpnc1,45466
0.74,0.65,0.45,Pitpnc1,99354
0.71,0.57,0.49,Pitpnc1,117048
0.9,1.0,0.67,Gm11716,1699
0.9,1.0,0.67,Pitpnc1,127594
0.49,0.26,0.21,Pitpnc1,21572
0.61,0.77,0.47,C330019F10Rik,3821
0.44,0.31,0.15,Helz,67433
0.49,0.41,0.26,Mir6932,495
0.49,0.41,0.26,Helz,59609
0.52,0.41,0.69,Helz,12052
0.52,0.36,0.23,Cacng4,10305
0.41,0.15,0.18,Cacng4,13702
0.57,0.34,0.37,Cacng5,3447
0.29,0.48,0.15,Prkca,97127
0.3,0.32,0.11,Prkca,159443
0.88,0.8,0.66,Prkca,199412
0.61,0.36,0.43,Prkca,193504
0.43,0.37,0.17,Prkca,193355
0.61,0.68,0.45,Gm11655,2380
0.61,0.68,0.45,Prkca,152182
0.5,0.36,0.26,Prkca,134409
0.62,0.41,0.4,Prkca,128743
0.34,0.23,0.11,Prkca,79546
0.75,0.6,0.45,Prkca,15093
0.65,0.46,0.32,Cep112,215031
0.46,0.28,0.25,Cep112,64181
0.44,0.31,0.12,Axin2,9747
0.36,0.22,0.15,Gm11670,2255
0.36,0.22,0.15,Axin2,11023
0.31,0.08,0.1,Gm11670,1920
0.31,0.08,0.1,Axin2,10688
0.43,0.21,0.14,Gm11670,1877
0.43,0.21,0.14,Axin2,10645
0.63,0.46,0.39,Gm11670,1786
0.63,0.46,0.39,Axin2,10554
0.49,0.47,0.26,Axin2,320
0.57,0.47,0.33,Prkar1a,5716
0.54,0.24,0.42,Abca8a,5843
0.67,0.59,0.36,Abca5,20584
0.46,0.34,0.22,Map2k6,47996
0.67,0.64,0.45,Map2k6,24395
0.68,0.53,0.39,Map2k6,18075
0.56,0.41,0.33,Map2k6,15736
0.74,0.57,0.52,Map2k6,605
0.89,0.76,0.69,Gm11682,2100
0.64,0.68,0.88,BC006965,23720
0.48,0.32,0.18,BC006965,30482
0.53,0.33,0.26,BC006965,51058
0.39,0.29,0.15,BC006965,25836
0.25,0.19,0.04,Sox9,166
0.25,0.19,0.04,BC006965,3586
0.82,0.75,0.6,Gm11681,340
0.59,0.55,0.34,2610035D17Rik,68475
0.7,0.57,0.46,2610035D17Rik,23598
0.31,0.27,0.07,2610035D17Rik,21701
0.72,0.62,0.49,2610035D17Rik,7100
0.49,0.4,0.26,2610035D17Rik,6530
0.33,0.22,0.11,Slc39a11,42121
0.84,0.83,0.59,Slc39a11,148981
0.48,0.54,0.2,Slc39a11,179212
0.6,0.47,0.34,Slc39a11,162333
0.9,0.9,0.7,Slc39a11,160945
0.58,0.47,0.33,Slc39a11,159776
0.73,0.66,0.86,Slc39a11,156138
0.52,0.41,0.25,Slc39a11,114150
0.48,0.37,0.22,Cog1,4008
0.48,0.37,0.22,Slc39a11,902
0.9,0.75,0.69,Cog1,6807
0.75,0.62,0.51,Cog1,51
0.75,0.62,0.51,Fam104a,9684
0.42,0.32,0.2,Sdk2,23332
0.74,0.65,0.45,Sdk2,58989
0.86,0.71,0.63,Sdk2,145891
0.29,0.16,0.08,Sdk2,53194
0.47,0.37,0.22,Sdk2,52743
0.54,0.44,0.22,Sdk2,24931
0.79,0.55,0.65,Cd300a,3247
0.58,0.32,0.37,Cd300c,2380
0.62,0.45,0.38,Tmem104,26771
0.81,0.67,0.57,Tmem104,29648
0.61,0.38,0.42,Otop2,7991
0.44,0.24,0.28,Otop2,6254
0.42,0.32,0.2,Otop3,4252
0.76,0.55,0.57,Otop3,4276
0.78,0.58,0.54,Otop3,4179
0.34,0.16,0.13,Hid1,10112
0.5,0.41,0.26,Cdr2l,1209
0.6,0.39,0.33,Cdr2l,8298
0.62,0.42,0.2,Cdr2l,6554
0.85,0.7,0.61,Cdr2l,6423
0.32,0.14,0.08,Kctd2,3897
0.62,0.68,0.43,Armc7,5490
0.6,0.38,0.51,Nup85,5343
0.55,0.59,0.33,Mif4gd,2889
0.55,0.59,0.33,Mrps7,1229
0.92,0.67,0.7,Gm11702,996
0.92,0.67,0.7,Grb2,14442
0.33,0.32,0.07,Gm11702,832
0.33,0.32,0.07,Grb2,16682
0.33,0.23,0.12,Gm11703,39
0.33,0.23,0.12,Gm23699,1626
0.84,0.86,0.64,Caskin2,4351
0.58,0.37,0.35,Tsen54,5365
0.53,0.39,0.3,Tsen54,4952
0.52,0.29,0.27,Recql5,16361
0.52,0.29,0.27,Smim5,1313
0.41,0.28,0.15,Unk,5090
0.65,0.52,0.37,Unk,3477
0.82,0.59,0.56,Unk,3397
0.63,0.57,0.33,Unc13d,2208
0.63,0.57,0.33,Wbp2,1180
0.58,0.36,0.34,Unc13d,2107
0.58,0.36,0.34,Wbp2,1281
0.61,0.51,0.29,Unc13d,1962
0.61,0.51,0.29,Wbp2,1426
0.81,0.67,0.55,Unc13d,625
0.81,0.67,0.55,Wbp2,2763
0.41,0.26,0.14,Wbp2,5918
0.73,0.53,0.5,Wbp2,5767
0.86,0.74,0.61,Wbp2,4804
0.32,0.11,0.26,Trim47,222
0.6,0.34,0.25,Trim47,825
0.45,0.19,0.13,Trim47,879
0.69,0.47,0.5,Trim47,10316
0.38,0.19,0.16,Fbf1,8410
0.58,0.42,0.25,Fbf1,8762
0.92,0.72,0.63,Fbf1,8929
0.76,0.64,0.54,Fbf1,9461
0.83,0.68,0.59,Fbf1,13998
0.85,0.89,0.63,Evpl,6053
0.75,0.67,0.54,Srp68,6980
0.3,0.3,0.05,Srp68,11216
0.38,0.3,0.17,Srp68,11537
0.28,0.21,0.07,Srp68,12952
0.6,0.45,0.24,Rnf157,24243
0.55,0.39,0.24,Rnf157,19937
0.69,0.6,0.4,Rnf157,8627
0.65,0.8,0.51,Rpl36-ps1,1985
0.71,0.73,0.49,Gm29292,3303
0.71,0.73,0.49,Sphk1,1593
0.71,0.66,0.5,Ube2o,5841
0.56,0.44,0.36,Ube2o,6102
0.56,0.39,0.26,Ube2o,6204
0.72,0.56,0.5,Ube2o,10455
0.75,0.44,0.44,Rhbdf2,11480
0.35,0.18,0.13,Rhbdf2,11151
0.56,0.4,0.31,Cygb,859
0.69,0.61,0.4,Cygb,1469
0.69,0.61,0.4,Gm11744,3310
0.61,0.31,0.3,Cygb,73
0.61,0.31,0.3,Gm11744,4706
0.5,0.28,0.25,St6galnac2,6876
0.7,0.6,0.41,Mxra7,12738
0.51,0.42,0.29,Mgat5b,7557
0.62,0.5,0.32,Mgat5b,33092
0.65,0.44,0.39,Mgat5b,33294
0.81,0.58,0.6,Mgat5b,12608
0.54,0.33,0.33,Mgat5b,4929
0.56,0.28,0.47,Gm11730,1282
0.47,0.33,0.23,Sec14l1,7419
0.8,0.56,0.56,Sec14l1,11591
0.77,0.66,0.55,Sec14l1,15817
0.59,0.45,0.35,Sec14l1,22576
0.55,0.37,0.35,Sec14l1,11677
0.73,0.61,0.49,Sec14l1,7519
0.58,0.39,0.32,Sec14l1,6434
0.38,0.25,0.13,Sec14l1,3979
0.92,0.82,0.69,Sept9,6092
0.76,0.7,0.49,Sept9,23150
0.59,0.52,0.33,Sept9,35650
0.6,0.52,0.34,Sept9,38861
0.71,0.51,0.42,Gm16045,886
0.71,0.51,0.42,Sept9,58874
0.5,0.27,0.23,Gm16045,1484
0.5,0.27,0.23,Sept9,66292
0.44,0.33,0.18,Gm16045,949
0.44,0.33,0.18,Sept9,66827
0.49,0.22,0.21,Sept9,72506
0.93,0.79,0.67,Sept9,72587
0.77,0.64,0.54,Sept9,72542
0.84,0.73,0.55,Sept9,61123
0.81,0.68,0.56,Sept9,52291
0.28,0.17,0.07,Sept9,47593
0.46,0.36,0.2,Sept9,33454
0.67,0.57,0.45,Sept9,25677
0.84,0.67,0.64,Sept9,13618
0.77,0.54,0.5,Sept9,2946
0.67,0.56,0.45,Tnrc6c,33229
0.86,0.67,0.55,Tnrc6c,22843
0.65,0.46,0.25,Tnrc6c,15690
0.75,0.54,0.51,Tnrc6c,14595
0.51,0.33,0.21,Tnrc6c,13839
0.55,0.47,0.3,Tmc6,6472
0.75,0.5,0.57,Tmc6,2647
0.75,0.5,0.57,Tmc8,1475
0.75,0.5,0.57,Gm11723,225
0.55,0.4,0.19,Tmc8,6304
0.55,0.4,0.19,Gm11723,675
0.68,0.45,0.46,Tk1,3045
0.68,0.45,0.46,Gm20708,8903
0.44,0.42,0.2,Tha1,4403
0.44,0.42,0.2,Gm11725,1828
0.55,0.29,0.3,Tha1,136
0.55,0.29,0.3,Gm11725,6095
0.28,0.19,0.06,Socs3,3325
0.58,0.4,0.35,Dnah17,27437
0.35,0.28,0.12,Dnah17,46693
0.92,0.71,0.73,Dnah17,51206
0.46,0.32,0.18,Dnah17,45868
0.58,0.77,0.53,Dnah17,42190
0.59,0.47,0.3,Dnah17,30345
0.72,0.51,0.48,Dnah17,30316
0.47,0.27,0.24,Dnah17,29824
0.73,0.55,0.5,Cyth1,15834
0.81,0.73,0.6,Cyth1,35661
0.59,0.53,0.39,Cyth1,55043
0.59,0.48,0.38,Cyth1,41350
0.34,0.18,0.12,Usp36,10330
0.46,0.35,0.18,Usp36,10604
0.8,0.68,0.59,Usp36,15895
0.85,0.79,0.61,Usp36,10541
0.48,0.46,0.24,Timp2,5843
0.39,0.27,0.18,Timp2,27304
0.39,0.27,0.18,BC100451,76
0.47,0.33,0.27,Timp2,27099
0.47,0.33,0.27,BC100451,281
0.38,0.16,0.16,Timp2,26694
0.38,0.16,0.16,BC100451,686
0.73,0.71,0.51,Cant1,4232
0.45,0.26,0.22,Gm11747,4610
0.29,0.26,0.08,Engase,6761
0.82,0.71,0.57,Engase,4369
0.62,0.42,0.37,Engase,3966
0.59,0.33,0.35,Engase,3801
0.59,0.4,0.37,Engase,3548
0.73,0.58,0.53,Engase,3405
0.73,0.58,0.53,Rbfox3,42
0.42,0.29,0.17,Rbfox3,16285
0.54,0.28,0.37,Rbfox3,17280
0.77,0.65,0.54,Rbfox3,19870
0.7,0.55,0.49,Rbfox3,25941
0.48,0.24,0.25,Rbfox3,27490
0.67,0.51,0.43,Rbfox3,27884
0.71,0.63,0.48,Rbfox3,38885
0.49,0.32,0.26,Rbfox3,39347
0.59,0.41,0.35,Rbfox3,39619
0.48,0.3,0.23,Rbfox3,40061
0.31,0.2,0.08,Rbfox3,43019
0.54,0.54,0.29,Rbfox3,43501
0.76,0.82,0.61,Rbfox3,44135
0.46,0.24,0.21,Rbfox3,44539
0.78,0.9,0.66,Rbfox3,47528
0.6,0.56,0.29,Rbfox3,61843
0.84,0.83,0.63,Rbfox3,64565
0.36,0.24,0.15,Rbfox3,97529
0.53,0.42,0.3,Rbfox3,106553
0.47,0.36,0.25,Rbfox3,111164
0.67,0.63,0.44,Rbfox3,127209
0.5,0.51,0.27,Rbfox3,134743
0.6,0.66,0.37,Rbfox3,172024
0.42,0.18,0.34,Rbfox3,198280
0.3,0.21,0.08,Rbfox3,204222
