gene_name,gene_length,gene_type,gene_chr
Sik2,116272.0,protein_coding,chr9
Gpc5,1432964.0,protein_coding,chr14
Lrpprc,85542.0,protein_coding,chr17
Rcor3,39516.0,protein_coding,chr1
Reps1,69294.0,,
Tdrd3,128865.0,protein_coding,chr14
Trmt1l,29619.0,protein_coding,chr1
Otud4,38106.0,,
Zyg11b,71372.0,,
Rbbp5,28294.0,,
Trappc9,471584.0,protein_coding,chr15
Atp11c,369408.0,protein_coding,chrX
Impad1,30871.0,protein_coding,chr4
Otud7b,56602.0,protein_coding,chr3
Srpr,47798.0,protein_coding,chr9
Odf2,42525.0,protein_coding,chr2
Trim33,79482.0,,
St7l,66059.0,,
Slc9a7,186053.0,protein_coding,chrX
Gspt1,35033.0,,
Gm26749,41738.0,,
Erbb4,1075873.0,protein_coding,chr1
Adora1,36208.0,,
Calr,5084.0,,
Parp6,33001.0,,
Polb,25309.0,protein_coding,chr8
Tank,75586.0,,
Lonrf3,33988.0,,
Tuba1a,3866.0,,
Zfp654,71305.0,,
Tbc1d12,83344.0,,
Epm2aip1,7164.0,,
Zfp846,24118.0,,
Zfp46,9259.0,,
Ipo7,38335.0,protein_coding,chr7
0610010F05Rik,68678.0,,
Numb,127900.0,protein_coding,chr12
Acp1,18263.0,,
Inhba,19770.0,protein_coding,chr13
Ube2e3,53169.0,protein_coding,chr2
Zfp706,10746.0,,
Maged1,6669.0,protein_coding,chrX
Rab7,46164.0,protein_coding,chr6
Klhl3,113364.0,protein_coding,chr13
Faim2,31153.0,protein_coding,chr15
Cdyl,214230.0,protein_coding,chr13
Luc7l,32608.0,protein_coding,chr17
Fhit,1611943.0,protein_coding,chr14
Dcun1d5,23685.0,protein_coding,chr9
Nsun7,38129.0,,
Gpr37,24851.0,protein_coding,chr6
Copg2,149240.0,protein_coding,chr6
Atl1,73803.0,protein_coding,chr12
Hnrnpll,32847.0,protein_coding,chr17
Fkbp1a,19209.0,,
Slc22a17,6828.0,,
Kras,33540.0,,
Ergic1,95445.0,protein_coding,chr17
Gm15283,106775.0,,
Cul3,75557.0,protein_coding,chr1
Jkamp,15872.0,,
Ctnna2,1098062.0,protein_coding,chr6
Ago1,33571.0,,
Sh3pxd2a,204227.0,protein_coding,chr19
Iws1,36587.0,,
Purg,31142.0,protein_coding,chr8
Ago2,89091.0,protein_coding,chr15
Zbtb37,31927.0,protein_coding,chr1
Riok1,24438.0,,
Egln1,40737.0,,
Pgm2l1,51474.0,,
Lrpap1,14265.0,,
Tspyl4,3878.0,protein_coding,chr10
Rasa2,92317.0,,
Armc9,123504.0,protein_coding,chr1
Ror1,348974.0,protein_coding,chr4
Tecpr2,83130.0,protein_coding,chr12
Tmem38a,15227.0,protein_coding,chr8
Ccpg1,30911.0,,
Eps15l1,80461.0,,
Spata7,41658.0,protein_coding,chr12
Cox7b,6750.0,,
Ptprn2,791129.0,protein_coding,chr12
Cpne1,40123.0,,
Vps29,10615.0,protein_coding,chr5
Ptpn1,47328.0,protein_coding,chr2
Morf4l2,10748.0,,
Casc3,28909.0,protein_coding,chr11
Rapgef1,121258.0,protein_coding,chr2
Lrrfip1,130207.0,protein_coding,chr1
Naa25,46442.0,protein_coding,chr5
Arhgap26,408477.5,protein_coding,chr18
Sh3bgrl3,1383.0,,
N4bp2,66587.0,protein_coding,chr5
Smim13,26733.0,,
Khdrbs2,485854.0,protein_coding,chr1
Lingo1,177993.0,protein_coding,chr9
Lysmd4,84786.0,,
Suz12,41017.0,,
Dennd2a,95489.0,protein_coding,chr6
Als2,74305.0,protein_coding,chr1
Gas5,4117.0,processed_transcript,chr1
Agap2,17885.0,,
Mapre3,51465.0,protein_coding,chr5
Luzp1,85019.0,protein_coding,chr4
Fez1,57060.0,,
Aven,141609.0,protein_coding,chr2
Klhl26,26749.0,protein_coding,chr8
Ndufs4,100463.0,protein_coding,chr13
Slain1,54679.0,protein_coding,chr14
Fam131a,9807.0,protein_coding,chr16
Ctdspl2,57641.0,,
Lrp11,35683.0,,
5031439G07Rik,44615.0,protein_coding,chr15
Sar1b,28238.0,,
Glcci1,87948.0,protein_coding,chr6
Zfand5,14562.0,,
Stmn4,17384.0,,
Slc35e2,21924.0,protein_coding,chr4
Parg,95601.0,,
Syngap1,31181.0,protein_coding,chr17
Klhl22,33764.0,,
Gon4l,74872.0,,
Dexi,40523.0,,
Dsel,6216.0,protein_coding,chr1
Kdm1a,52183.0,,
Agpat3,83311.0,protein_coding,chr10
Mnat1,150271.0,,
Tctn1,26612.0,,
Evl,133796.0,protein_coding,chr12
Ccdc85b,4714.0,,
C530008M17Rik,217042.0,protein_coding,chr5
Gnb1,67908.0,,
Pogz,44759.0,,
Trip11,79224.0,protein_coding,chr12
Dicer1,64210.0,protein_coding,chr12
Mapk1ip1,10450.0,protein_coding,chr7
Abcc8,75510.0,protein_coding,chr7
Mdh2,11918.0,,
Pkd2,46369.0,,
Adar,38424.0,,
Dgat2,29061.0,protein_coding,chr7
Pibf1,155069.0,protein_coding,chr14
Paxbp1,30506.0,,
Faxc,65510.0,protein_coding,chr4
Mipep,120905.0,protein_coding,chr14
Stx16,23463.0,,
Atp5g1,6818.0,,
Spata5,159200.0,protein_coding,chr3
Slc33a1,31261.0,protein_coding,chr3
Uck2,62437.0,protein_coding,chr1
Ids,22015.0,,
Shisa7,19144.0,protein_coding,chr7
Btbd7,97674.0,,
Serinc5,100856.0,protein_coding,chr13
Rnf115,63974.0,protein_coding,chr3
Pkm,23007.0,,
Slc4a8,62221.0,protein_coding,chr15
Nphp4,86477.0,protein_coding,chr4
Stat3,54442.0,protein_coding,chr11
Filip1l,220033.0,protein_coding,chr16
4933411O13Rik,18338.0,,
Psmb7,56051.0,,
Disc1,207663.0,protein_coding,chr8
Dcp1b,46363.0,,
Smchd1,130854.0,protein_coding,chr17
Wwox,913053.0,protein_coding,chr8
Arl5b,33061.0,,
Epg5,96548.0,,
Hnrnpa2b1,8962.0,,
Slc29a4,29978.0,,
Tsc1,49939.0,protein_coding,chr2
Zfp697,371351.0,,
Rprd1b,103800.0,protein_coding,chr2
Gm28375,128209.0,antisense,chr1
Eef1g,11438.0,,
Zc3h3,87485.0,protein_coding,chr15
Exoc5,62563.0,,
Zscan26,11550.0,protein_coding,chr13
Naf1,30347.0,protein_coding,chr8
Cpa6,395225.0,protein_coding,chr1
St8sia4,79889.0,protein_coding,chr1
Dcun1d2,32168.0,,
Lpin2,67257.0,,
Slitrk3,10538.0,protein_coding,chr3
Ncbp1,33790.0,,
Kansl3,33451.0,protein_coding,chr1
Dhx57,52167.0,,
Srrm4,152542.0,protein_coding,chr5
Rpl35a,3736.0,,
Senp2,39785.0,,
Hcfc2,46268.0,protein_coding,chr10
Rapgef4os1,51193.0,,
Fam171a1,113582.0,protein_coding,chr2
Syt10,59467.0,protein_coding,chr15
Hbs1l,72919.0,protein_coding,chr10
Xpo6,98786.0,protein_coding,chr7
Ryk,73388.0,protein_coding,chr9
Spcs1,1846.0,,
Pak2,63052.0,protein_coding,chr16
Elp2,36641.0,protein_coding,chr18
Rplp0,4260.0,,
Napb,38482.0,protein_coding,chr2
Brd1,47199.0,,
Msl2,30699.0,,
Chtop,10542.0,,
Zdhhc21,61220.0,protein_coding,chr4
Cit,163669.0,protein_coding,chr5
Enpp5,7754.0,,
Rab3ip,44985.0,protein_coding,chr10
Stx8,240955.0,protein_coding,chr11
Vapb,46828.0,,
Tpp2,69353.0,protein_coding,chr1
Cyld,54917.0,,
Ube2q2,58675.0,,
Plekha2,63232.0,,
Bbx,240546.0,protein_coding,chr16
Zfp507,30660.0,protein_coding,chr7
Atg2b,69075.0,protein_coding,chr12
Dpysl5,87811.0,protein_coding,chr5
Pde3b,123970.0,,
R3hdm4,11156.0,,
Ankrd13c,60795.0,,
Edc3,43959.0,,
Kpna3,74663.0,,
Scamp5,26733.0,protein_coding,chr9
Sept1,18683.0,,
4930545L23Rik,46043.0,,
Usp31,65232.0,,
Impact,37098.0,protein_coding,chr18
Vps35,39410.0,,
Slc25a14,38881.0,protein_coding,chrX
Pfn2,6184.0,protein_coding,chr3
Emc10,6592.0,,
Rab18,60524.0,protein_coding,chr18
Acot13,13592.0,protein_coding,chr13
Mta3,115353.0,protein_coding,chr17
Nceh1,101643.0,,
Fstl5,635749.0,protein_coding,chr3
Ran,4254.0,,
Wdr41,46970.0,protein_coding,chr13
Ssu72,29079.0,protein_coding,chr4
Tmem38b,35974.0,,
Pola1,327388.0,protein_coding,chrX
Metap2,38604.0,protein_coding,chr10
Vdac1,28537.0,protein_coding,chr11
Rab30,102932.0,protein_coding,chr7
Gm12940,15667.0,,
Vamp2,3894.0,protein_coding,chr11
Rsu1,194594.0,,
Gmds,519161.0,protein_coding,chr13
3110039M20Rik,17708.0,protein_coding,chr12
Timm9,13511.0,,
Zswim8,16067.0,,
Atp8a2,558639.0,protein_coding,chr14
Ttc28,409977.0,protein_coding,chr5
Zfp182,33377.0,,
Osbpl3,162871.0,protein_coding,chr6
Clip4,95800.0,,
Hipk3,67965.0,,
Usp8,51969.0,,
Nsmce2,227437.0,,
A330008L17Rik,316796.0,protein_coding,chr8
Mob1b,43365.0,,
Fam13a,92459.0,protein_coding,chr6
Vwa3b,161017.0,protein_coding,chr1
Nf2,83691.0,protein_coding,chr11
Foxg1,4201.0,protein_coding,chr12
Sypl,25969.0,protein_coding,chr12
3110021N24Rik,62255.0,,
Usp10,47200.0,protein_coding,chr8
Csnk2a2,43943.0,,
Smad4,64771.0,,
Thy1,5195.0,,
Ntng2,58464.0,protein_coding,chr2
Spopl,65886.0,,
Ankrd13a,31523.0,protein_coding,chr5
Pnpla8,101162.0,protein_coding,chr12
Tpr,57097.0,protein_coding,chr1
Dgkz,43040.0,,
Dnajb6,82446.0,,
Hnrnpf,25298.0,protein_coding,chr6
Slc37a3,42902.0,,
Mfsd6,71176.0,protein_coding,chr1
Nap1l5,1843.0,,
Hnrnph1,9538.0,,
Ehd1,23371.0,protein_coding,chr19
4833420G17Rik,23352.0,protein_coding,chr13
Brsk2,54496.0,protein_coding,chr7
Xylt1,292601.0,protein_coding,chr7
Ddx50,35323.0,,
Ap1g1,85650.0,protein_coding,chr8
Rsbn1l,63370.0,protein_coding,chr5
Eif3a,29541.0,,
Phlpp2,76129.0,,
Rplp2,4215.0,,
Sf3b3,36548.0,protein_coding,chr8
Prkacb,83416.0,,
4632427E13Rik,7302.0,,
Gorasp2,51060.0,,
Cep112,435423.0,protein_coding,chr11
March4,109818.0,protein_coding,chr1
Wtap,27373.0,,
Dcun1d4,79794.0,protein_coding,chr5
Lmbrd1,87671.0,protein_coding,chr1
Tgfbr1,61709.0,protein_coding,chr4
1810026B05Rik,19192.0,,
Shank1,50319.0,protein_coding,chr7
Nisch,46016.0,,
Lrch2,83706.0,,
Khdrbs1,39139.0,protein_coding,chr4
Zfp266,26349.0,,
Sf3b2,21523.0,protein_coding,chr19
Hdlbp,72875.0,protein_coding,chr1
Scd2,13190.0,,
Gmps,46473.0,protein_coding,chr3
B3gnt2,101223.0,,
Tln2,342616.0,,
Ndufv2,22921.0,,
Smarcc2,31234.0,,
Gtpbp8,9595.0,,
Mrpl57,3062.0,,
Ndfip2,50725.0,protein_coding,chr14
Magi3,207115.0,protein_coding,chr3
Epha5,362621.0,protein_coding,chr5
H2afz,2435.0,,
Celf3,13903.0,,
Map3k12,19418.0,,
Chd3,26133.0,protein_coding,chr11
Eif3e,32661.0,protein_coding,chr15
Kpna4,59964.0,,
Sept8,30308.0,,
Pde1b,27018.0,,
Slc7a8,59737.0,protein_coding,chr14
Trub1,38093.0,,
Tmem33,30896.0,,
Setd3,72883.0,protein_coding,chr12
Rpl37,2495.0,protein_coding,chr15
Asphd2,10512.0,,
Sema4d,108218.0,protein_coding,chr13
Lats1,35246.0,,
Lama2,639722.0,protein_coding,chr10
Dstyk,49403.0,,
Usp45,70716.0,protein_coding,chr4
Eif4h,19769.0,protein_coding,chr5
Naa30,18805.0,,
Atxn2l,11729.0,,
Naa16,65509.0,protein_coding,chr14
H3f3a,13111.0,,
Usp50,74374.0,protein_coding,chr2
Ttc8,62664.0,protein_coding,chr12
Gm1992,46966.0,antisense,chr1
Larp1b,90406.0,protein_coding,chr3
Nrn1,9770.0,,
Fbn1,207399.0,,
Crtac1,163498.0,protein_coding,chr19
Zfhx4,197331.0,protein_coding,chr3
Nefl,5232.0,,
Pik3c2a,106184.0,,
Cnst,81108.0,protein_coding,chr1
Cpne4,487258.0,protein_coding,chr9
Slc1a3,76640.0,,
B230219D22Rik,10376.0,,
Snx10,66778.0,,
Cdc27,47875.0,,
Wnk2,111711.0,,
Msl1,12343.0,protein_coding,chr11
Lonp2,99830.0,protein_coding,chr8
E130102H24Rik,10204.0,lincRNA,chr4
2610008E11Rik,33226.0,,
Tmem59,22597.0,protein_coding,chr4
Numa1,80853.0,,
Ankrd28,131883.0,,
Hmgn3,36737.0,protein_coding,chr9
Scfd2,326943.0,protein_coding,chr5
Sdha,28026.0,protein_coding,chr13
Ncoa3,80606.0,protein_coding,chr2
Morc2a,41286.0,protein_coding,chr11
Cisd1,14474.0,,
Npat,37295.0,,
Vps13c,155242.0,protein_coding,chr9
Ccdc6,96079.0,protein_coding,chr10
Itpka,8926.0,protein_coding,chr2
Eif4e,33517.0,,
Ece1,102992.0,protein_coding,chr4
Ndufb5,14576.0,protein_coding,chr3
Zhx3,124290.0,,
9530052E02Rik,46691.0,,
Lingo3,11238.0,protein_coding,chr10
Epdr1,28221.0,protein_coding,chr13
Pcnp,22494.0,,
Mgat5,283321.0,protein_coding,chr1
Bcl6,23800.0,protein_coding,chr16
Eya3,85778.0,,
Elfn2,51440.0,protein_coding,chr15
Rps29,1464.0,protein_coding,chr12
Ap1b1,55967.0,protein_coding,chr11
Fam120b,37381.0,protein_coding,chr17
Tbc1d22b,57113.0,,
Spata2,11754.0,,
Ttll7,131642.0,,
B3galnt2,44634.0,protein_coding,chr13
Myt1,64465.0,,
Map9,37224.0,protein_coding,chr3
Arxes1,1579.0,,
Lcmt1,60574.0,protein_coding,chr7
Rpgr,143299.0,,
Sdf4,20738.0,,
Bri3bp,18802.0,,
Scaf4,58823.0,protein_coding,chr16
Vps33a,44379.0,protein_coding,chr5
C1galt1,30845.0,protein_coding,chr6
Gm15564,16478.0,antisense,chr16
Ppp1r21,58249.0,,
Rheb,39801.0,,
Atp5a1,9140.0,,
H2afj,1830.0,,
Gabpb1,48895.0,,
Dad1,18625.0,protein_coding,chr14
5330417C22Rik,80842.0,protein_coding,chr3
Tuba4a,5637.0,,
5031415H12Rik,10253.0,lincRNA,chr17
Nfkb1,106892.0,protein_coding,chr3
Cfl1,4746.0,protein_coding,chr19
Cystm1,60577.0,protein_coding,chr18
Lzts3,9964.0,protein_coding,chr2
Slc10a7,224657.0,protein_coding,chr8
Foxj3,92115.0,,
Spsb1,58760.0,protein_coding,chr4
Acvr1c,90442.0,protein_coding,chr2
Zfp451,53050.0,protein_coding,chr1
Fbxo33,19070.0,protein_coding,chr12
Uxs1,80834.0,protein_coding,chr1
Rpn2,47302.0,,
Bcr,124329.0,protein_coding,chr10
Kcnj4,21527.0,protein_coding,chr15
Dnajb14,48882.0,protein_coding,chr3
Pdia3,24912.0,,
Creg2,33068.0,,
Arhgap15,647129.0,protein_coding,chr2
Gm16835,16109.0,,
Srsf2,3193.0,,
Myh9,81588.0,protein_coding,chr15
Mif,,,
Jak1,112915.0,protein_coding,chr4
Atp5f1,17401.0,protein_coding,chr3
Tmed2,9811.0,protein_coding,chr5
Pik3r1,87654.0,protein_coding,chr13
Tbc1d32,214396.0,protein_coding,chr10
Tdp1,70702.0,protein_coding,chr12
Tomm70a,35002.0,,
Gpx4,9273.0,,
Ogfrl1,31348.0,,
Ergic2,33295.0,protein_coding,chr6
0610012G03Rik,1444.0,,
Lmbrd2,61933.0,protein_coding,chr15
Nadk,28623.0,,
Rpl37a,2523.0,,
Msh3,143131.0,protein_coding,chr13
Ddn,5713.0,,
Col25a1,468376.0,protein_coding,chr3
Glud1,34538.0,protein_coding,chr14
Sec22a,52787.0,,
Vps45,58634.0,,
Ndufb4,7283.0,,
Cox7a2l,15412.0,,
Slc16a2,124569.0,protein_coding,chrX
Acin1,44770.0,,
Gm15680,109557.0,,
Psmb1,24730.0,,
Rnf13,99171.0,protein_coding,chr3
Tagln3,13378.0,,
Igf2bp3,129734.0,,
Pls3,89528.0,,
Lynx1,5194.0,,
Nucks1,25787.0,,
Eml1,168660.0,protein_coding,chr12
Ipo9,48187.0,,
Ino80d,156249.0,protein_coding,chr1
Rorb,180591.0,protein_coding,chr19
Smpd3,85440.0,protein_coding,chr8
Dlat,25147.0,,
Ubtd2,61317.0,,
Ssx2ip,35502.0,protein_coding,chr3
Mllt11,13036.0,,
Crmp1,50193.0,protein_coding,chr5
Gnas,62424.0,protein_coding,chr2
2700049A03Rik,106455.0,,
Rragb,31962.0,protein_coding,chrX
Bphl,36477.0,protein_coding,chr13
Cept1,45542.0,,
Brcc3,37373.0,protein_coding,chrX
Rpl36,,,
Ctcf,46354.0,,
Abca8b,63655.0,,
Chsy1,64283.0,protein_coding,chr7
Gad1,48942.0,protein_coding,chr2
Ogfod1,30723.0,protein_coding,chr8
Igfbp5,16952.0,protein_coding,chr1
Sntg2,198893.0,protein_coding,chr12
Rsf1os2,46818.0,,
Ell,53401.0,,
Stard13,196326.0,protein_coding,chr5
Arpc5l,10529.0,,
Tunar,50062.0,lincRNA,chr12
Rab27b,162474.0,,
Cald1,176973.0,protein_coding,chr6
Sec11a,42891.0,protein_coding,chr7
Mrs2,32896.0,protein_coding,chr13
Tubb5,4385.0,,
Ppm1b,67250.0,,
Tmem234,23391.0,,
Uba5,16535.0,protein_coding,chr9
Ssna1,1399.0,,
Atp6ap2,29248.0,,
Tppp,26346.0,protein_coding,chr13
Mtmr2,58071.0,,
Arsj,76691.0,protein_coding,chr3
G2e3,28925.0,protein_coding,chr12
Crk,27649.0,,
Osbpl11,58241.0,,
Setdb1,33677.0,,
Ttyh3,28453.0,protein_coding,chr5
Nck1,53841.0,,
Rhob,2348.0,protein_coding,chr12
Zfhx2,32062.0,,
Fam149b,35329.0,protein_coding,chr14
Mrps28,121772.0,protein_coding,chr3
Cst3,3970.0,,
Hnrnpk,12201.0,,
Cd81,15195.0,,
Mapkap1,218179.0,protein_coding,chr2
G3bp2,31573.0,,
Acot7,93721.0,protein_coding,chr4
E2f3,79488.0,protein_coding,chr13
Pank2,36693.0,,
Ndufb11,2293.0,protein_coding,chrX
Dlgap3,67818.0,protein_coding,chr4
Cacul1,56329.0,,
Vps8,221562.0,protein_coding,chr16
Tubgcp2,40714.0,protein_coding,chr7
Reep3,87756.0,protein_coding,chr10
Faf2,42279.0,,
Ccni,24562.0,,
Uqcc1,83416.0,protein_coding,chr2
Afg3l2,44408.0,,
Dido1,52035.0,protein_coding,chr2
Nipa2,31189.0,,
Mfhas1,91651.0,protein_coding,chr8
Eea1,104868.0,protein_coding,chr10
Auh,94562.0,protein_coding,chr13
Mrpl33,67449.0,protein_coding,chr5
Tet1,104426.0,protein_coding,chr10
Rps26,2213.0,,
Mios,27052.0,protein_coding,chr6
Mcmbp,44054.0,protein_coding,chr7
Tmeff1,77957.0,protein_coding,chr4
Ggact,97534.0,protein_coding,chr14
Dtx3,5350.0,protein_coding,chr10
Azin1,31839.0,,
Tmem175,19012.0,,
Slc39a10,85308.0,protein_coding,chr1
Inpp5b,59661.0,protein_coding,chr4
Acsl4,72542.0,protein_coding,chrX
Spin1,51666.0,,
Plcb1,689191.0,protein_coding,chr2
Scaf11,49144.0,,
Cramp1l,54562.0,,
Pafah1b2,49831.0,,
Ptprn,17475.0,protein_coding,chr1
Tpm3,28253.0,,
Otud5,35262.0,protein_coding,chrX
Stam,75536.0,protein_coding,chr2
Nmd3,34388.0,protein_coding,chr3
Ophn1,336748.0,protein_coding,chrX
Diras2,26899.0,protein_coding,chr13
Cx3cl1,10418.0,,
Mrpl1,57234.0,,
Arhgef11,120475.0,,
Yaf2,52657.0,,
Crbn,19876.0,protein_coding,chr6
Dgcr2,59080.0,protein_coding,chr16
Pter,79414.0,protein_coding,chr2
Ndufc2,7799.0,,
Pdgfc,177624.0,protein_coding,chr3
Map3k7,59370.0,protein_coding,chr4
Twf1,11938.0,,
Tor1aip2,33458.0,protein_coding,chr1
Cap1,27009.0,protein_coding,chr4
Ssr1,27612.0,protein_coding,chr13
Pnrc1,44740.0,,
Prdx5,3409.0,,
Pak1,123840.0,protein_coding,chr7
Canx,31712.0,,
Atp6v0e2,4186.0,,
Dhdds,31890.0,,
Alcam,205078.0,protein_coding,chr16
Ppip5k1,44835.0,protein_coding,chr2
Grb10,108175.0,protein_coding,chr11
Hist3h2a,2145.0,,
Ypel3,3559.0,protein_coding,chr7
Exoc2,160174.0,protein_coding,chr13
Lrrfip2,108076.0,protein_coding,chr9
Ccser2,93841.0,,
Tgoln1,8568.0,,
Rap1gap2,227559.0,protein_coding,chr11
Gt(ROSA)26Sor,9905.0,,
Nme7,133604.0,protein_coding,chr1
Ppp2r3a,146711.0,protein_coding,chr9
Arhgap10,267587.0,protein_coding,chr8
Ppm1k,28966.0,,
Cecr2,104821.0,protein_coding,chr6
Zfp831,67298.0,protein_coding,chr2
Ube2n,30512.0,protein_coding,chr10
Eefsec,189205.0,protein_coding,chr6
Vps37b,27629.0,protein_coding,chr5
Adamts18,151612.0,protein_coding,chr8
Skap2,155127.0,protein_coding,chr6
Unc13b,205918.0,protein_coding,chr4
Slc25a27,25323.0,protein_coding,chr17
Srr,19589.0,,
Raver2,83387.0,protein_coding,chr4
Cul4a,42319.0,,
Slc43a2,45881.0,protein_coding,chr11
Gm10419,10470.0,protein_coding,chr5
Txndc15,11577.0,,
Ptpn9,67884.0,protein_coding,chr9
Stx18,99023.0,,
Kcnk10,148873.0,protein_coding,chr12
Sft2d3,2726.0,protein_coding,chr18
Naca,13062.0,,
Stxbp6,222225.0,protein_coding,chr12
Slc45a4,68338.0,,
Cdc42bpb,84742.0,protein_coding,chr12
Jund,1667.0,,
Trim24,95485.0,protein_coding,chr6
Atp11a,111714.0,,
Usp22,23270.0,,
Hdac1,26609.0,,
Dnaja1,14999.0,,
Ghitm,15180.0,,
Scg5,52759.0,,
Ubxn11,25023.0,,
D130043K22Rik,56135.0,,
Map1a,21232.0,protein_coding,chr2
Bckdhb,199095.0,protein_coding,chr9
Net1,36202.0,,
Capn7,35348.0,,
Ank1,175653.0,protein_coding,chr8
Nsa2,8513.0,protein_coding,chr13
Mgat4a,101676.0,protein_coding,chr1
Eftud2,42512.0,protein_coding,chr11
Cluap1,32346.0,,
Rnf145,46556.0,protein_coding,chr11
Ubqln1,39497.0,protein_coding,chr13
Epm2a,116240.0,protein_coding,chr10
Krtcap2,3940.0,,
Safb2,23620.0,,
B3galnt1,24802.0,protein_coding,chr3
Arhgap20os,43072.0,,
Prdm8,21793.0,protein_coding,chr5
Ap1ar,30516.0,protein_coding,chr3
Tmem167,54784.0,,
Serp2,24075.0,,
BC031181,4284.0,,
Slitrk4,12111.0,protein_coding,chrX
Foxo3,94914.0,protein_coding,chr10
Ssr3,12968.0,,
Psmb2,32084.0,,
Ift81,64314.0,,
Ccnc,32221.0,protein_coding,chr4
Ndn,3693.0,,
Zc3h6,51161.0,,
Tenm2,1229308.0,protein_coding,chr11
Tab2,50577.0,,
Marf1,54178.0,,
Polr3h,38012.0,,
Lars,59896.0,protein_coding,chr18
Amfr,41254.0,,
Tmed9,23965.0,,
Dph6,138548.0,,
Nsmaf,58064.0,protein_coding,chr4
Psmd6,8810.0,protein_coding,chr14
Mxi1,65292.0,,
Usp12,60197.0,protein_coding,chr5
Anks1,153469.0,protein_coding,chr17
Atcay,26325.0,,
Slain2,64525.0,,
Rufy2,36987.0,,
Ptcd3,28112.0,,
Napg,21619.0,,
Lgr4,96610.0,protein_coding,chr2
Vsnl1,111371.0,protein_coding,chr12
Fam228b,29379.0,,
Rps27,1129.0,,
Saraf,16246.0,,
Hsf2,26750.0,protein_coding,chr10
Npdc1,10143.0,protein_coding,chr2
Ndufs1,33237.0,,
Camk2a,62534.0,protein_coding,chr18
Mmaa,31339.0,,
Preb,9508.0,protein_coding,chr5
Smurf1,89352.0,protein_coding,chr5
Sumf1,78554.0,protein_coding,chr6
Vgll4,109366.0,protein_coding,chr6
Lzts1,51556.0,protein_coding,chr8
Kcnk9,45251.0,protein_coding,chr15
Lhfpl4,27294.0,protein_coding,chr6
Slc30a9,51488.0,,
Lin7a,149788.0,protein_coding,chr10
Arl3,42102.0,,
Plekhm2,39165.0,protein_coding,chr4
Rala,63668.0,protein_coding,chr13
Cwc22,65216.0,,
4933406I18Rik,99682.0,lincRNA,chr7
Chchd2,6314.0,,
BC002059,22618.0,lincRNA,chr17
Crlf1,10923.0,,
Pou2f2,92382.0,protein_coding,chr7
Zfyve16,43760.0,,
Laptm4a,17078.0,,
Mfap3l,43902.0,protein_coding,chr8
Eif3f,8534.0,,
Abhd17c,42537.0,,
Sil1,233384.0,protein_coding,chr18
Dusp11,19399.0,,
Spata13,130555.0,protein_coding,chr14
Carm1,45729.0,,
Wdr20,66294.0,,
Hnrnpd,23003.0,,
Eid2b,1750.0,protein_coding,chr7
Ctdp1,61736.0,protein_coding,chr18
Vta1,50805.0,protein_coding,chr10
Dusp14,21220.0,,
Tsnax,21195.0,protein_coding,chr8
Mettl23,10985.0,,
Uimc1,72420.0,protein_coding,chr13
Hrk,24830.0,protein_coding,chr5
Parn,130210.0,protein_coding,chr16
Pgam1,6737.0,,
Higd2a,,,
Cdadc1,38571.0,,
Rps21,1068.0,,
Ccsap,19378.0,protein_coding,chr8
Gpd2,133084.0,protein_coding,chr2
Lrp8,74971.0,protein_coding,chr4
Ap3b2,33526.0,protein_coding,chr7
Arel1,52752.0,protein_coding,chr12
Disp2,31574.0,protein_coding,chr2
Trpc4ap,58113.0,protein_coding,chr2
Mtmr6,37142.0,,
Hmox2,40381.0,protein_coding,chr16
Usp3,78505.0,,
Taok3,155090.0,protein_coding,chr5
Sh3gl3,133579.0,protein_coding,chr7
Slc22a23,166024.0,protein_coding,chr13
Pmepa1,52075.0,protein_coding,chr2
BC003965,3108.0,,
Txnl1,47707.0,,
Gde1,17233.0,,
Firre,79577.0,processed_transcript,chrX
Slc9a6,54473.0,protein_coding,chrX
Arl5a,26950.0,protein_coding,chr2
Gtf2a1,35225.0,protein_coding,chr12
Pigu,79187.0,protein_coding,chr2
Gpbp1l1,36224.0,,
Shroom2,159956.0,protein_coding,chrX
Kctd1,182761.0,protein_coding,chr18
Rsf1os1,46763.0,,
Hdac7,51838.0,protein_coding,chr15
Rbm3,6905.0,,
Ubxn2b,30590.0,protein_coding,chr4
Uggt1,104693.0,protein_coding,chr1
Kmt2d,39535.0,protein_coding,chr15
Slc16a4,20885.0,,
4930570G19Rik,14993.0,,
Acbd5,47391.0,,
Fbxw2,21797.0,,
Ccdc39,31948.0,protein_coding,chr3
Sgsm1,67566.0,protein_coding,chr5
Gripap1,30802.0,,
Golph3,30141.0,,
Acadsb,38343.0,protein_coding,chr7
Tbca,54012.0,,
Heatr5b,82466.0,protein_coding,chr17
Tmem59l,3491.0,,
Mb21d2,103497.0,protein_coding,chr16
Sirpa,39393.0,protein_coding,chr2
Wipi2,42890.0,protein_coding,chr5
Fbxo38,44540.0,,
Tcp1,9366.0,,
Phf8,113187.0,,
Pxylp1,69333.0,protein_coding,chr9
Ccdc73,150099.0,protein_coding,chr2
Lrrk2,142945.0,protein_coding,chr15
Nbr1,29802.0,,
Hs3st1,141540.0,protein_coding,chr5
Prkar2a,61122.0,protein_coding,chr9
Sel1l,43114.0,,
B4galt4,26785.0,protein_coding,chr16
Limk2,64933.0,protein_coding,chr11
