,preds,labels,genes
1142,1,1,Ankrd13d
1143,1,1,Rilpl2
1144,1,1,Osgep
1145,1,1,Sav1
1146,1,1,Prelid1
1147,1,1,Tdp2
1148,1,1,Elavl2
1149,1,1,Elp6
1150,1,1,Acad9
1151,1,1,Sft2d1
1152,1,1,Arhgef10
1153,1,1,Prrg2
1154,1,1,Cyth4
1155,1,1,Bnip1
1156,1,1,Txndc5
1157,1,1,Fabp3
1158,1,1,Ccar2
1159,1,1,Ndufs8
1160,1,1,Slc35e3
1161,1,1,Arhgap24
1162,1,1,U2af1l4
1163,1,1,Ccdc59
1164,1,1,Rel
1165,1,1,Ppp1r37
1166,1,1,3830408C21Rik
1167,1,1,Junb
1168,1,1,Trappc2
1169,1,1,Tmem80
1170,1,1,Arntl2
1171,1,1,Trp53
1172,1,1,Pop4
1173,1,1,Pmm2
1174,1,1,Gm15723
1175,1,1,Ccdc138
1176,0,1,Rffl
1177,1,1,Rwdd3
1178,1,1,Tusc2
1179,1,1,Fam189b
1180,1,1,Pdcd6
1181,1,1,Cd2bp2
1182,1,1,Rnf207
1183,1,1,Polr3a
1184,1,1,Pomgnt1
1185,2,1,Aff1
1186,1,1,Nat14
1187,1,1,Sart3
1188,1,1,Kcnc4
1189,1,1,Tspyl2
1190,1,1,Mfn2
1191,1,1,Mon1a
1192,1,1,Fbxo45
1193,1,1,6030442K20Rik
1194,1,1,Prpf31
1195,1,1,Aip
1196,1,1,Lrp10
1197,1,1,Bok
1198,1,1,Magoh
1199,1,1,Qsox2
1200,1,1,Pkib
1201,1,1,Cd163l1
1202,1,1,Abca2
1203,1,1,Hgs
1204,1,1,Cpsf2
1205,1,1,Hat1
1206,1,1,Tmem169
1207,1,1,Abcb1b
1208,1,1,Wrb
1209,1,1,Necap1
1210,1,1,Nckap5l
1211,1,1,4833422C13Rik
1212,1,1,Ube2a
1213,1,1,Shq1
1214,1,1,Rps6kl1
1215,1,1,Elmod3
1216,2,1,Glis1
1217,1,1,Ythdf2
1218,1,1,Dhtkd1
1219,1,1,Fahd2a
1220,1,1,Asnsd1
1221,1,1,Oxa1l
1222,0,1,Gm816
1223,1,1,Adrm1
1224,1,1,Ighmbp2
1225,1,1,Cnih4
1226,1,1,Zfp882
1227,1,1,Ccdc32
1228,1,1,Gpr85
1229,1,1,1190007I07Rik
1230,1,1,Slc39a13
1231,1,1,Cys1
1232,1,1,Ptdss2
1233,1,1,Gm4631
1234,1,1,Med20
1235,0,1,Nubpl
1236,1,1,Zfp583
1237,1,1,Paip2b
1238,1,1,Manea
1239,1,1,Ppp2r5d
1240,1,1,Hspa13
1241,1,1,Fdxacb1
1242,1,1,Ppp2r3c
1243,1,1,Rmnd5b
1244,1,1,Clec2l
1245,1,1,Rpf2
1246,1,1,Brat1
1247,2,1,Pxn
1248,2,1,Ptprt
1249,0,1,Nphp3
1250,1,1,Plekhm1
1251,1,1,Lrguk
1252,1,1,Sh2b3
1253,1,1,Zfp874b
1254,0,1,Ctnna1
1255,1,1,Dis3l
1256,1,1,Gtpbp3
1257,1,1,Zfyve19
1258,1,1,Nfatc2ip
1259,1,1,Gm26935
1260,1,1,Rarg
1261,1,1,Mtmr14
1262,1,1,Dyrk3
1263,1,1,Tmco1
1264,1,1,Clcn6
1265,1,1,Cacnb3
1266,1,1,Mrgbp
1267,1,1,Ergic3
1268,1,1,Arhgap27os2
1269,1,1,A230072C01Rik
1270,1,1,Pqlc2
1271,1,1,Rnaseh2b
1272,1,1,Ccdc117
1273,1,1,Zfp709
1274,1,1,Fdps
1275,1,1,Tsfm
1276,1,1,Pigc
1277,1,1,A430033K04Rik
1278,1,1,Nup210l
1279,1,1,Sirt4
1280,1,1,Vps16
1281,1,1,Tmem255a
1282,1,1,Cnot11
1283,1,1,Fancb
1284,1,1,Cep76
1285,1,1,Zbtb34
1286,1,1,Katnal2
1287,1,1,Zfp65
1288,1,1,Maz
1289,1,1,Asf1a
1290,1,1,Zfand1
1291,1,1,Trub2
1292,1,1,Coq5
1293,1,1,Pdzd11
1294,1,1,Tmem219
1295,1,1,Adal
1296,1,1,Trdmt1
1297,1,1,1700093J21Rik
1298,1,1,Zc3h4
1299,1,1,Ppp1ca
1300,1,1,Gm27003
1301,1,1,Alg5
1302,1,1,Ppp6r1
1303,1,1,Sema4b
1304,1,1,Lonp1
1305,1,1,1600014C10Rik
1306,1,1,Gas6
1307,1,1,Acsl5
1308,1,1,Mov10
1309,1,1,Gatad2a
1310,1,1,Zfp35
1311,1,1,Fancm
1312,1,1,Ubox5
1313,1,1,Glod4
1314,1,1,Gaa
1315,1,1,A930024E05Rik
1316,1,1,1110059G10Rik
1317,1,1,Rexo1
1318,1,1,Pid1
1319,1,1,Arhgef6
1320,1,1,Gm13427
1321,1,1,Zkscan6
1322,1,1,Eif2s1
1323,1,1,Caprin2
1324,1,1,Actr6
1325,1,1,Emd
1326,1,1,Ankrd54
1327,1,1,Slc39a1
1328,1,1,Pithd1
1329,1,1,Gba
1330,1,1,Rgs4
1331,1,1,Eif4e2
1332,1,1,Osgepl1
1333,1,1,Gpatch11
1334,1,1,Lhx2
1335,1,1,Kctd13
1336,1,1,Rtcb
1337,1,1,Gorab
1338,1,1,Smim20
1339,1,1,Hint3
1340,0,1,Col6a4
1341,1,1,Wdr61
1342,1,1,Gnb2
1343,1,1,Lsm14b
1344,1,1,Itgb1bp1
1345,1,1,Armc2
1346,1,1,Nob1
1347,1,1,Slco5a1
1348,1,1,Slc26a11
1349,1,1,Peli3
1350,1,1,Hsdl1
1351,1,1,Ccdc97
1352,1,1,Klhl33
1353,1,1,Zfand2a
1354,1,1,Srsf9
1355,2,1,Spidr
1356,1,1,Timm21
1357,1,1,5730409E04Rik
1358,1,1,Amdhd2
1359,1,1,Slc25a37
1360,1,1,Abcb4
1361,1,1,Sat1
1362,1,1,Dact2
1363,1,1,Fbxo36
1364,1,1,Chpf2
1365,1,1,Polr3k
1366,1,1,2310022A10Rik
1367,1,1,Gls2
1368,1,1,Magohb
1369,1,1,Zfp87
1370,1,1,Ctsf
1371,1,1,Elavl4
1372,1,1,Gnpda1
1373,0,1,Parva
1374,1,1,Rars
1375,1,1,Rabggtb
1376,1,1,Rrp12
1377,1,1,Entpd7
1378,1,1,Stard3
1379,1,1,Otud3
1380,1,1,H2afy2
1381,1,1,Rsl24d1
1382,1,1,Bckdha
1383,1,1,Hid1
1384,1,1,Dhfr
1385,2,1,Gpc3
1386,1,1,Dffb
1387,1,1,Slc2a8
1388,1,1,Begain
1389,1,1,Gm20646
1390,1,1,Thsd1
1391,1,1,Cdo1
1392,1,1,Zfp94
1393,1,1,Pard6g
1394,1,1,Nol6
1395,1,1,Slc16a11
1396,1,1,Jade2
1397,1,1,Gm12089
1398,1,1,Smg9
1399,1,1,Pard6a
1400,1,1,Trmt2a
1401,1,1,Zbtb48
1402,1,1,Tmed5
1403,1,1,Clcn7
1404,1,1,Nrbp1
1405,1,1,Timm50
1406,1,1,Tprkb
1407,1,1,Zfp454
1408,1,1,Mterf4
1409,1,1,Pomt1
1410,1,1,Ogdhl
1411,1,1,Gpd1l
1412,1,1,Pigo
1413,1,1,Poc1b
1414,1,1,Mthfr
1415,1,1,Inip
1416,1,1,Coro1a
1417,1,1,Mrps30
1418,1,1,Nop9
1419,1,1,Flna
1420,0,1,Lmna
1421,1,1,Srek1ip1
1422,1,1,Trim26
1423,1,1,Mrrf
1424,1,1,Bcorl1
1425,1,1,Anapc15
1426,1,1,Slu7
1427,1,1,Lyrm2
1428,1,1,Syap1
1429,1,1,Sumf2
1430,1,1,Ak6
1431,1,1,Camk1
1432,1,1,Dclre1a
1433,1,1,Elac2
1434,1,1,Zfp120
1435,1,1,Tmem120a
1436,1,1,Rnh1
1437,2,1,Mdga1
1438,1,1,Col6a1
1439,1,1,Dph1
1440,1,1,Gm21781
1441,1,1,Rfxap
1442,1,1,Klc2
1443,1,1,Psat1
1444,1,1,Pdik1l
1445,1,1,Tmem145
1446,1,1,Coa6
1447,1,1,Zfp518b
1448,1,1,Gtpbp10
1449,1,1,Coa7
1450,1,1,Rbm11
1451,1,1,Tbc1d10a
1452,1,1,Tube1
1453,1,1,Plxna3
1454,1,1,Lipe
1455,1,1,Gm1604b
1456,1,1,Gk5
1457,1,1,Sugct
1458,1,1,Lrrc9
1459,1,1,Kctd9
1460,1,1,BC048403
1461,1,1,Tln1
1462,1,1,Snx21
1463,1,1,Eif4a3
1464,2,1,Irak2
1465,1,1,Wdyhv1
1466,1,1,Arid3a
1467,1,1,9930104L06Rik
1468,1,1,Wdr74
1469,1,1,Ninl
1470,1,1,Zfpl1
1471,1,1,Drc1
1472,1,1,Lin37
1473,1,1,Ubxn1
1474,1,1,Gm29325
1475,1,1,Abca17
1476,1,1,Taf8
1477,1,1,Anapc7
1478,0,1,Lrig1
1479,1,1,Oprd1
1480,1,1,Cby1
1481,1,1,Mrpl19
1482,1,1,Gm15535
1483,1,1,A430005L14Rik
1484,1,1,Polg2
1485,1,1,9430015G10Rik
1486,1,1,Ackr1
1487,1,1,Mms22l
1488,1,1,Topbp1
1489,1,1,Blvra
1490,1,1,Smim11
1491,0,1,Scel
1492,1,1,Exo5
1493,1,1,Vegfb
1494,1,1,Slc25a28
1495,1,1,Zfp791
1496,1,1,A330040F15Rik
1497,1,1,Psen2
1498,1,1,Zfp395
1499,1,1,Ehbp1l1
1500,1,1,Rnaseh1
1501,1,1,Zdhhc16
1502,1,1,Sec61a1
1503,1,1,Nrg4
1504,1,1,Cage1
1505,1,1,2900079G21Rik
1506,2,1,Elk3
1507,1,1,Ddx41
1508,1,1,Gm17092
1509,1,1,Mboat7
1510,1,1,Nudcd2
1511,0,1,Kifc3
1512,1,1,Stard10
1513,1,1,Dnajc17
1514,1,1,Tstd3
1515,1,1,Gm28151
1516,1,1,Efcc1
1517,1,1,Nfil3
1518,1,1,Gm17382
1519,1,1,Airn
1520,1,1,Ears2
1521,1,1,A730060N03Rik
1522,1,1,Bnip2
1523,1,1,Ncapg2
1524,1,1,Fkbp7
1525,1,1,Brd2
1526,1,1,Gm15608
1527,1,1,Dtx4
1528,1,1,Utp3
1529,1,1,Zkscan14
1530,1,1,Git1
1531,1,1,Ap4m1
1532,1,1,Ttc32
1533,1,1,Fzr1
1534,1,1,Zscan20
1535,1,1,Vars2
1536,2,1,Kcnmb2
1537,1,1,Erlin2
1538,1,1,Armc7
1539,1,1,Pgm3
1540,1,1,Mcur1
1541,1,1,Sphk2
1542,1,1,Pank4
1543,1,1,B230354K17Rik
1544,1,1,Ing2
1545,1,1,Exosc2
1546,1,1,1110046J04Rik
1547,1,1,Mapk6
1548,1,1,Sv2b
1549,1,1,Gm16153
1550,1,1,Nr6a1os
1551,1,1,Rhbdd3
1552,1,1,Aacs
1553,1,1,Brix1
1554,1,1,Pradc1
1555,1,1,Fbxl19
1556,1,1,C1qbp
1557,1,1,Lrsam1
1558,1,1,Dpf1
1559,1,1,Cep170b
1560,1,1,Ebna1bp2
1561,1,1,Tmem231
1562,1,1,Dand5
1563,1,1,Tsen34
1564,1,1,Nr2c2ap
1565,1,1,Gm9967
1566,1,1,Srd5a3
1567,1,1,Zfp873
1568,1,1,Mettl24
1569,1,1,Dnajc4
1570,1,1,Cdkl4
1571,1,1,Nudt16l1
1572,1,1,Rab23
1573,1,1,Prkx
1574,1,1,Fam171a2
1575,1,1,E4f1
1576,1,1,Cmtm6
1577,1,1,Tbc1d2
1578,1,1,Myadml2os
1579,1,1,Zfp868
1580,1,1,Mettl2
1581,1,1,Pdgfa
1582,1,1,Cln3
1583,1,1,Rnf219
1584,1,1,Rrbp1
1585,1,1,Sema6b
1586,1,1,Actr5
1587,1,1,9130401M01Rik
1588,1,1,Atat1
1589,1,1,Prrc2a
1590,1,1,Polr3g
1591,1,1,Fads2
1592,1,1,Pate2
1593,1,1,Nkain4
1594,1,1,Ssh3
1595,1,1,Msi1
1596,1,1,Tchp
1597,1,1,9330179D12Rik
1598,1,1,Slc14a2
1599,1,1,Zfp82
1600,1,1,Mllt1
1601,1,1,Vstm2l
1602,1,1,Tspan15
1603,1,1,Psmg3
1604,1,1,Ncln
1605,1,1,Acrbp
1606,1,1,Rela
1607,1,1,Ubxn6
1608,1,1,Ddo
1609,1,1,Aph1c
1610,1,1,Nr2f1
1611,1,1,Gemin7
1612,1,1,Kbtbd4
1613,1,1,Prlr
1614,1,1,Dmap1
1615,1,1,Bet1
1616,1,1,Gad1os
1617,1,1,Bcl9l
1618,1,1,Abhd4
1619,1,1,Ddx47
1620,1,1,Tpm4
1621,1,1,Tm7sf2
1622,1,1,Ccdc173
1623,1,1,Zmynd19
1624,1,1,Tmem8
1625,1,1,Tesk1
1626,1,1,Ddx27
1627,1,1,Gemin2
1628,1,1,Setd1b
1629,2,1,BC051142
1630,1,1,Dtd2
1631,1,1,Scyl1
1632,2,1,Abca8a
1633,2,1,9430041J12Rik
1634,1,1,Trat1
1635,1,1,Cenpo
1636,1,1,Doc2g
1637,1,1,Samhd1
1638,1,1,Gm13524
1639,1,1,Capns1
1640,1,1,Tgfb3
1641,1,1,Alad
1642,1,1,Parp16
1643,1,1,Rbms2
1644,1,1,1700028E10Rik
1645,1,1,Pgpep1l
1646,1,1,Cracr2a
1647,1,1,Frrs1
1648,1,1,Bak1
1649,1,1,Cdk2ap1
1650,1,1,Inafm1
1651,1,1,3110040N11Rik
1652,1,1,Nr2f6
1653,1,1,Pigh
1654,1,1,Polr2d
1655,1,1,Gdpd3
1656,1,1,Rtkn
1657,1,1,Gm13936
1658,1,1,Gsta3
1659,1,1,Fam98c
1660,1,1,Coasy
1661,1,1,2310058D17Rik
