gene_name,gene_length,gene_type,gene_chr
Apba1,190709.0,protein_coding,chr19
Ube3c,106850.0,,
Atrx,131788.0,,
Pgp,2718.0,,
Dmxl1,132803.0,,
Gsk3b,157083.0,protein_coding,chr16
Vti1a,311014.0,protein_coding,chr19
Smpd1,4029.0,,
Tppp3,4033.0,,
Zfp804a,206657.0,protein_coding,chr2
Arf5,3042.0,,
Specc1,266250.0,protein_coding,chr11
Pcbp1,1829.0,,
Rbm6,99678.0,,
Cpeb2,56554.0,,
Stag1,361577.0,protein_coding,chr9
Ercc6l2,85062.0,protein_coding,chr13
Ralgapa2,272465.0,protein_coding,chr2
Aven,141609.0,protein_coding,chr2
Glmp,6290.0,protein_coding,chr3
Cpeb4,63423.0,,
Atp5o,124528.5,protein_coding,chr16
Arrdc3,12658.0,protein_coding,chr13
Ptprt,1139157.0,protein_coding,chr2
Ddost,7898.0,,
Efr3b,76361.0,protein_coding,chr12
Csrp1,32171.0,,
Gstp1,2578.0,,
Enpp4,9501.0,,
Slc50a1,2324.0,protein_coding,chr3
A230009B12Rik,36841.0,antisense,chr17
Ppp1r12a,122282.0,,
Insr,157556.0,,
Pak1,123840.0,,
Fign,126531.0,protein_coding,chr2
Sp4,66507.0,,
Atp8b1,132300.0,protein_coding,chr18
Ndufa3,2954.0,protein_coding,chr7
Gabarapl2,12909.0,,
Dctn4,32581.0,protein_coding,chr18
Rps15a,11816.0,,
Mrpl41,,,
Rpl26,5406.0,,
Cnot3,15841.0,,
Usp9x,101830.0,,
Map2k5,214134.0,protein_coding,chr9
Wnt5b,111816.0,protein_coding,chr6
Slc4a2,17113.0,,
2810468N07Rik,4685.0,,
Mink1,51602.0,,
Smurf2,100649.0,,
Add3,106956.0,protein_coding,chr19
Ndufb7,4955.0,,
Hmgn3,36737.0,protein_coding,chr9
Tmem9b,17041.0,,
Mef2a,141695.0,protein_coding,chr7
H2afz,2435.0,protein_coding,chr3
Akt3,238130.0,,
Hook3,97803.0,,
Nalcn,350510.0,protein_coding,chr14
H3f3a,13111.0,protein_coding,chr1
Per1,14743.0,protein_coding,chr11
Depdc7,21094.0,protein_coding,chr2
Ssbp1,13348.0,,
Rapgef5,243258.0,protein_coding,chr12
Grin2a,427662.0,,
Rpl27,3231.0,,
Pip4k2a,155871.0,,
Slc25a3,7485.0,,
Amph,202716.0,protein_coding,chr13
Ssna1,1399.0,,
Zfand6,76193.0,,
Arrdc2,4591.0,,
Npepps,74796.0,protein_coding,chr11
Ndufa11,4374.0,,
Kif6,294711.0,protein_coding,chr17
Focad,316382.0,,
Phldb2,207355.0,protein_coding,chr16
Eef1b2,3661.0,,
Tcf7l1,162876.0,protein_coding,chr6
Ube2m,3155.0,,
Nfkb1,106892.0,protein_coding,chr3
Zfp804b,575746.0,,
Gpd2,133084.0,,
Olig2,3220.0,,
Cdh6,144974.0,,
Daam1,161255.0,protein_coding,chr12
Slk,65568.0,protein_coding,chr19
Cpt1c,15479.0,,
Bcat1,82349.0,protein_coding,chr6
Ctdspl,117545.0,protein_coding,chr9
Fkbp5,118433.0,protein_coding,chr17
Grhpr,9339.0,,
Gnb2,5383.0,,
Arl15,362956.0,protein_coding,chr13
Slc35a2,10464.0,,
Pxdn,80050.0,protein_coding,chr12
Agrn,32198.0,,
Camk4,256297.0,,
Dalrd3,2888.0,,
Mllt3,263439.0,,
Pdgfa,21356.0,protein_coding,chr5
Cox7b,6750.0,,
Ftx,62883.0,lincRNA,chrX
N4bp2l2,58176.0,,
Gm12324,11401.0,,
Pcsk6,188652.0,protein_coding,chr7
Taf15,33657.0,,
Rer1,12272.0,protein_coding,chr4
Tubb5,4385.0,protein_coding,chr17
Wasf3,88630.0,protein_coding,chr5
Gnas,62424.0,protein_coding,chr2
Slc20a2,92824.0,protein_coding,chr8
Maged1,6669.0,,
Ash1l,128753.0,,
Dennd4a,108327.0,,
Btrc,166279.0,,
Pcgf5,112661.0,protein_coding,chr19
Srsf5,5003.0,,
P2rx7,47521.0,protein_coding,chr5
BC031181,4284.0,,
Son,31715.0,,
Snapc3,49952.0,,
Ddc,84043.0,protein_coding,chr11
Ralgapa1,218271.0,protein_coding,chr12
Txndc17,2468.0,,
Bcl9,94255.0,,
Mapk8ip1,17587.0,protein_coding,chr2
Foxn2,49822.0,,
Arhgap12,111671.0,,
Slc25a13,175955.0,,
Grcc10,2191.0,,
Cntln,247612.0,,
Spred1,60905.0,,
Pls1,92669.0,protein_coding,chr9
Ttc28,409977.0,protein_coding,chr5
Bcar1,33335.0,protein_coding,chr8
Abcg2,111153.0,protein_coding,chr6
Rgma,44390.0,protein_coding,chr7
Fam126a,115414.0,protein_coding,chr5
Qser1,61965.0,,
Lpgat1,66421.0,protein_coding,chr1
Arhgap15,647129.0,protein_coding,chr2
Sox2,2056.0,,
Gas2,132960.0,,
Srrm2,34209.0,,
Atp5g3,2879.0,,
Wdr83os,1599.0,,
Tshz3,75435.0,protein_coding,chr7
Psme4,108635.0,protein_coding,chr11
Phc3,70044.0,,
Il1rapl2,1276338.0,,
Rfx3,249445.0,protein_coding,chr19
Zdhhc20,57573.0,,
Tank,75586.0,protein_coding,chr2
Chpt1,51328.0,,
Herc6,83632.0,protein_coding,chr6
Col4a3bp,97549.0,,
Fez1,57060.0,,
Cox16,126101.0,,
Ddit4,2165.0,protein_coding,chr10
Npdc1,10143.0,protein_coding,chr2
Unc50,8985.0,,
Spef2,170675.0,,
Ubr5,111526.0,,
Cyp2j12,41834.0,,
Dclk1,296704.0,protein_coding,chr3
Slc22a23,166024.0,protein_coding,chr13
Fndc3a,172057.0,,
Drap1,2174.0,protein_coding,chr19
Nos1ap,287193.0,protein_coding,chr1
Crebbp,132669.0,,
Tomm6,1740.0,protein_coding,chr17
Gm10754,285676.0,,
Foxp1,597383.0,protein_coding,chr6
Fto,354914.0,protein_coding,chr8
Fbxl4,76548.0,,
Agpat4,100941.0,protein_coding,chr17
Ppp1r16b,100936.0,,
Jakmip2,156366.0,protein_coding,chr18
Srcin1,66846.0,protein_coding,chr11
Atf7,99518.0,,
Pdlim1,50669.0,protein_coding,chr19
Xrn1,103043.0,,
Abi2,71539.0,,
Uqcc3,,,
Ndn,3693.0,protein_coding,chr7
Rpl38,3807.0,,
Psmb1,24730.0,,
3222401L13Rik,6291.0,,
Zfp532,109531.0,protein_coding,chr18
Fam172a,464202.0,,
Srgap1,266324.0,protein_coding,chr10
Pkia,78697.0,,
Ccdc136,30685.0,protein_coding,chr6
Kif13a,180780.0,protein_coding,chr13
Scaper,388240.0,,
Vbp1,20643.0,protein_coding,chrX
Usp6nl,123723.0,protein_coding,chr2
Tbc1d23,62642.0,,
Heg1,87206.0,protein_coding,chr16
Rnf43,72817.0,protein_coding,chr11
Lrch3,101547.0,protein_coding,chr16
Efnb3,6113.0,,
2610035D17Rik,157943.0,lincRNA,chr11
Tgfa,80496.0,protein_coding,chr6
3110021N24Rik,62255.0,protein_coding,chr4
Zfp438,124778.0,protein_coding,chr18
A830018L16Rik,561796.0,,
Pi4ka,125963.0,protein_coding,chr16
S1pr5,5531.0,,
Rpl4,5291.0,,
Slc25a27,25323.0,,
Celf1,79115.0,,
Pde7b,327074.0,protein_coding,chr10
Stau2,291438.0,,
Tma7,8019.0,,
Cnksr3,93174.0,protein_coding,chr10
Trappc8,78870.0,,
Sh3gl2,434069.0,protein_coding,chr4
Atp6v0e2,4186.0,,
Jam3,58037.0,protein_coding,chr9
1500011B03Rik,15272.0,,
Ncor1,142115.0,,
Zfp827,165329.0,protein_coding,chr8
Tnrc6a,71411.0,protein_coding,chr7
Ssr4,3802.0,,
Cntn1,290802.0,protein_coding,chr15
Zmym4,106196.0,,
B230219D22Rik,10376.0,,
Eif3k,10492.0,,
Fnip1,80036.0,,
Cox7a2,4517.0,,
Pnrc1,44740.0,,
Nkain3,659992.0,protein_coding,chr4
St3gal6,56118.0,protein_coding,chr16
Tia1,29186.0,,
Arglu1,25446.0,,
Ap2b1,106011.0,,
Chmp2a,2797.0,,
Carhsp1,13575.0,protein_coding,chr16
Phf20l1,70416.0,,
Atp11c,369408.0,protein_coding,chrX
Ndufb10,2418.0,protein_coding,chr17
Elf2,87943.0,protein_coding,chr3
Htt,150794.0,,
Scarb2,65519.0,protein_coding,chr5
Ncoa7,174327.0,,
Zeb1,183607.0,,
Rtkn,17116.0,,
Cbfb,47315.0,,
Cycs,3975.0,,
Map1lc3b,8399.0,,
Cep128,385917.0,protein_coding,chr12
Tex264,27181.0,protein_coding,chr9
Tnrc6b,229772.0,protein_coding,chr15
Xkr6,214306.0,protein_coding,chr14
Gm28322,1474.0,,
Uqcr11,3833.0,,
Arhgap39,94185.0,protein_coding,chr15
Zfand3,206095.0,,
Rpl36,,,
Sdhb,17990.0,protein_coding,chr4
Chd9,226164.0,,
Xpo7,112382.0,,
Pter,79414.0,protein_coding,chr2
Nxpe4,238002.0,,
Ctnnal1,54253.0,protein_coding,chr4
Kit,81806.0,,
Phka1,130271.0,protein_coding,chrX
Ambra1,188715.0,protein_coding,chr2
Ccdc85a,198639.0,protein_coding,chr11
Map3k1,62565.0,protein_coding,chr13
Uchl1,11143.0,,
Numb,127900.0,,
Rit2,343801.0,,
Ano3,295722.0,,
Atp1b3,31787.0,protein_coding,chr9
Ilvbl,10156.0,protein_coding,chr10
Cyth1,116573.0,protein_coding,chr11
Tyro3,20371.0,protein_coding,chr2
Rnf130,100373.0,protein_coding,chr11
Cadm4,22516.0,protein_coding,chr7
Rpl36a,2408.0,,
Gucy1a2,361958.0,protein_coding,chr9
Tnrc6c,109150.0,,
Pten,68663.0,,
Scn1a,170062.0,,
Rfx7,90697.0,,
Arid5b,186220.0,protein_coding,chr10
Sash1,163851.0,protein_coding,chr10
Bcas1,80854.0,protein_coding,chr2
Rnpc3,25082.0,,
Bicd1,154443.0,protein_coding,chr6
Gm4258,101789.0,processed_transcript,chr1
Erp29,23916.0,,
Arhgap32,152310.0,protein_coding,chr9
Tppp,26346.0,,
Nrf1,105470.0,,
Ccdc88a,137150.0,,
Asah2,125614.0,,
Cdkl5,222781.0,,
Rpl36al,1352.0,,
Gli2,219487.0,protein_coding,chr1
Ift43,79918.0,protein_coding,chr12
Rps20,4331.0,,
Cdr2l,14216.0,protein_coding,chr11
Thra,28368.0,protein_coding,chr11
Rpl31,4069.0,,
Tex2,111276.0,protein_coding,chr11
Mef2c,163046.0,protein_coding,chr13
Trank1,84036.0,,
Rpl12,3786.0,,
Snrpn,157724.0,protein_coding,chr7
Bri3,202320.0,protein_coding,chr5
Fbn2,201864.0,protein_coding,chr18
Clint1,58574.0,,
Hs3st4,416120.0,,
Arhgap21,120962.0,protein_coding,chr2
Svil,198759.0,protein_coding,chr18
Gltp,21586.0,protein_coding,chr5
Zmat1,37837.0,,
Kmt2a,77941.0,,
Hcfc1r1,1631.0,,
Rif1,49551.0,,
Plekhm3,170841.0,protein_coding,chr1
Thsd1,34021.0,protein_coding,chr8
Ubr3,126767.0,,
Trpc1,45293.0,,
Stxbp6,222225.0,protein_coding,chr12
Hivep3,404261.0,protein_coding,chr4
Surf1,3149.0,,
Acsl3,49918.0,,
Eya3,85778.0,,
Sema6a,133272.0,protein_coding,chr18
Micu1,161655.0,protein_coding,chr10
Cnot1,88013.0,,
Etnk1,65086.0,,
Bmp1,45676.0,protein_coding,chr14
Ttc17,105922.0,,
Gca,29824.0,,
Rmdn1,31770.0,,
Fam135b,296229.0,,
Grin1,28006.0,protein_coding,chr2
Btaf1,86673.0,,
Tmeff1,77957.0,protein_coding,chr4
Olfm3,221644.0,,
Dis3l2,346287.0,protein_coding,chr1
Tmem151a,14672.0,protein_coding,chr19
Scand1,,,
Zc2hc1a,50353.0,,
Ubash3b,150599.0,protein_coding,chr9
Zfp672,15225.0,,
Xpo1,42208.0,,
Wdr70,226154.0,,
Pag1,146200.0,protein_coding,chr3
Nup98,90778.0,,
Gpc6,1051229.0,protein_coding,chr14
Kif5c,155480.0,protein_coding,chr2
Dmxl2,136468.0,,
Pdss2,243396.0,protein_coding,chr10
Naa15,61359.0,,
Sccpdh,18979.0,,
Dgat2,29061.0,protein_coding,chr7
Nrxn2,125438.0,protein_coding,chr19
Tmed7,37300.0,protein_coding,chr18
Tusc3,159269.0,protein_coding,chr8
4632427E13Rik,7302.0,,
Elovl7,71279.0,protein_coding,chr13
Gpr37,24851.0,protein_coding,chr6
Rpl39,2882.0,,
Rlf,69711.0,,
Pkm,23007.0,protein_coding,chr9
Gm16759,170090.0,,
Ubl5,4262.0,,
Slc6a1,34897.0,protein_coding,chr6
St6galnac5,165165.0,,
Car10,503721.0,,
Fkbp2,2760.0,,
Wdr7,281091.0,,
Coa3,1146.0,protein_coding,chr11
Itgav,82519.0,protein_coding,chr2
Atg10,288612.0,protein_coding,chr13
Puf60,10742.0,protein_coding,chr15
Runx1t1,150213.0,protein_coding,chr4
Tcf25,30082.0,,
Ndufa8,13080.0,,
Prdx2,5247.0,protein_coding,chr8
Mrpl20,7097.0,,
9330182L06Rik,215707.0,,
Snx17,5916.0,,
Psmb3,10101.0,protein_coding,chr11
Sv2a,14370.0,,
Arhgdia,3520.0,,
Usp15,91989.0,protein_coding,chr10
Trmt1l,29619.0,,
Antxr1,201968.0,protein_coding,chr6
Epn2,62438.0,protein_coding,chr11
Eif4a1,5487.0,,
Mt3,1539.0,protein_coding,chr8
Mgll,103948.0,protein_coding,chr6
Gm12353,45679.0,,
Fam189a1,400479.0,protein_coding,chr7
Kcnj10,32875.0,protein_coding,chr1
Ttll5,237234.0,protein_coding,chr12
Zbtb44,45241.0,protein_coding,chr9
Bace1,25819.0,protein_coding,chr9
Cpd,68594.0,protein_coding,chr11
Eif3c,19956.0,,
Gm10701,77052.0,,
Pea15a,10076.0,protein_coding,chr1
Calm3,8735.0,,
Mid1ip1,4677.0,,
Mlf2,5852.0,,
Pmm1,9822.0,,
Las1l,21627.0,,
Mir99ahg,537110.0,processed_transcript,chr16
Rbms3,1057167.0,,
Pias1,109556.0,protein_coding,chr9
Nhlrc2,55242.0,protein_coding,chr19
Vps13b,560069.0,protein_coding,chr15
Tmem189,47214.0,protein_coding,chr2
Ptpn4,185146.0,,
Kctd13,16752.0,protein_coding,chr7
Ech1,7030.0,protein_coding,chr7
Npc1,46708.0,protein_coding,chr18
Dpy19l1,91364.0,protein_coding,chr9
Idi1,6950.0,,
Gatm,16836.0,protein_coding,chr2
Sema4d,108218.0,protein_coding,chr13
Zbtb38,70061.0,,
Nisch,46016.0,,
Sytl2,108467.0,protein_coding,chr7
Uqcr10,2369.0,protein_coding,chr11
Chrm3,485361.0,,
Trmt112,1351.0,,
Ttll7,131642.0,protein_coding,chr3
Dnm2,82851.0,protein_coding,chr9
Mms19,40071.0,,
Txndc15,11577.0,protein_coding,chr13
Col27a1,120987.0,protein_coding,chr4
Mien1,1283.0,,
Lrba,558012.0,protein_coding,chr3
Ap2m1,9431.0,,
Scarb1,64007.0,protein_coding,chr5
Uqcrc1,12990.0,,
Tpk1,321277.0,protein_coding,chr6
Akap13,299075.0,,
Fbxo11,74432.0,protein_coding,chr17
Neto1,111766.0,protein_coding,chr18
Zfp740,12357.0,protein_coding,chr15
Ptpro,210914.0,protein_coding,chr6
Psmd14,88682.0,,
Eif3f,8534.0,,
Ccdc47,18936.0,,
Timm8b,1410.0,,
Foxp2,540628.0,protein_coding,chr6
Ppdpf,1524.0,,
Ddx39b,11961.0,protein_coding,chr17
Creb1,71903.0,protein_coding,chr1
Chchd3,269284.0,protein_coding,chr6
Gm11659,8459.0,,
Rrp1,12659.0,,
Raph1,84812.0,protein_coding,chr1
Gab1,116081.0,protein_coding,chr8
Atp9b,199919.0,,
Arl2,7174.0,,
Gdap1,18909.0,protein_coding,chr1
Phf3,71582.0,,
1500004A13Rik,49604.0,processed_transcript,chr3
Tuba1b,3140.0,,
Hnrnph2,5881.0,,
Acss2,67776.0,,
Asxl1,58178.0,,
B830012L14Rik,7001.0,,
Ndfip1,54907.0,,
Ralgds,39956.0,protein_coding,chr2
Fem1c,24225.0,,
Irak3,60482.0,protein_coding,chr10
Ado,4444.0,,
Tbl1xr1,139942.0,protein_coding,chr3
Myo18a,102734.0,protein_coding,chr11
Praf2,2625.0,,
Klf3,29513.0,,
Osbpl7,18276.0,protein_coding,chr11
Gdi1,6864.0,,
Car14,6923.0,,
Itsn2,121324.0,,
Xpo4,87909.0,protein_coding,chr14
Malt1,48129.0,protein_coding,chr18
Tprgl,3181.0,,
Ermn,7751.0,protein_coding,chr2
Dusp11,19399.0,,
9930021J03Rik,91587.0,,
Wipf1,100124.0,protein_coding,chr2
Cerk,47013.0,protein_coding,chr15
Lta4h,31464.0,,
6720427I07Rik,13595.0,,
Acat1,29860.0,,
Ppp3cb,47209.0,,
4930445B16Rik,96543.0,,
Asb3,217288.0,protein_coding,chr11
Ppp6r3,120821.0,protein_coding,chr19
Pola1,327388.0,,
Slmap,121763.0,protein_coding,chr14
Piezo2,376970.0,protein_coding,chr18
Rnf169,60194.0,protein_coding,chr7
Dach1,382912.0,,
Unc5b,68988.0,protein_coding,chr10
Dnajc1,197176.0,,
Tle1,83777.0,protein_coding,chr4
Mllt10,157151.0,,
Ppm1l,243941.0,,
Plag1,37427.0,,
Zfp536,301506.0,protein_coding,chr7
Tmem108,278890.0,protein_coding,chr9
BC005537,14540.0,,
Gpc5,1432964.0,protein_coding,chr14
Ascc3,258816.0,,
Tom1l2,126191.0,,
Dzip1,49940.0,protein_coding,chr14
D3Ertd751e,60709.0,,
Aup1,3287.0,,
Ncald,426395.0,protein_coding,chr15
Amd1,14728.0,protein_coding,chr10
Arf1,16858.0,,
Ctdspl2,57641.0,,
Gna11,16466.0,,
Wscd1,39727.0,protein_coding,chr11
Trim44,107709.0,,
Cyb5r4,55760.0,protein_coding,chr9
Psmb5,3903.0,,
Dnajc13,111648.0,,
Sqle,16115.0,,
Hps4,35331.0,protein_coding,chr5
Osbpl8,132497.0,,
Rnf216,122101.0,protein_coding,chr5
Ranbp2,47436.0,,
Tmbim4,23327.0,protein_coding,chr10
Epha7,154368.0,protein_coding,chr4
Slc3a2,16487.0,,
Abca6,74956.0,,
Dusp23,2198.0,protein_coding,chr1
Sec14l5,40162.0,protein_coding,chr16
Grina,3140.0,protein_coding,chr15
Rb1,142149.0,protein_coding,chr14
Cog5,282761.0,protein_coding,chr12
D430041D05Rik,267940.0,protein_coding,chr2
Uqcrh,8106.0,,
Gm10863,61483.0,antisense,chr15
Jkamp,15872.0,,
Ndufaf4,6918.0,protein_coding,chr4
Fam171a1,113582.0,protein_coding,chr2
Camk2a,62534.0,,
Nr3c1,108876.0,protein_coding,chr18
Fam120b,37381.0,protein_coding,chr17
Psma7,6059.0,,
Mtch1,15862.0,,
Slc2a13,305565.0,protein_coding,chr15
Cdkal1,663928.0,protein_coding,chr13
Atp5g2,9488.0,protein_coding,chr15
Sh3d19,159417.0,protein_coding,chr3
Zcwpw2,164259.0,,
Ypel2,57282.0,protein_coding,chr11
Cdc27,47875.0,,
Dcaf10,37658.0,,
Nme2,6445.0,,
Cpm,57852.0,protein_coding,chr10
Ndufs5,5492.0,,
Crlf3,34498.0,protein_coding,chr11
Dhx15,40311.0,,
Abhd17a,6687.0,,
Cnot4,111659.0,protein_coding,chr6
Nol4,348472.0,protein_coding,chr18
Arid4b,136371.0,,
Pnkd,68764.0,protein_coding,chr1
Adamts2,205489.0,protein_coding,chr11
Tbcb,8141.0,,
Rgs7bp,109026.0,protein_coding,chr13
Adcy2,379498.0,,
Sulf2,82574.0,protein_coding,chr2
Fam189a2,58269.0,protein_coding,chr19
Bnip3l,23638.0,,
Ptov1,6721.0,protein_coding,chr7
Sar1b,28238.0,,
Rps18,4002.0,,
Ankrd13a,31523.0,protein_coding,chr5
Atp6v1g1,5978.0,,
Ociad1,21285.0,,
Mrpl43,1613.0,,
Mbip,17591.0,protein_coding,chr12
Sgk3,102738.0,protein_coding,chr1
Klhl1,416366.0,,
Yme1l1,42891.0,,
Mmp16,266252.0,protein_coding,chr4
Ipo13,20513.0,protein_coding,chr4
Mad1l1,312863.0,protein_coding,chr5
Taf3,134044.0,protein_coding,chr2
Ube3a,82786.0,,
Zfp385b,409005.0,,
1700123M08Rik,27715.0,processed_transcript,chr4
Pcm1,92592.0,,
Akap7,138780.0,protein_coding,chr10
Rpn1,20822.0,protein_coding,chr6
D8Ertd738e,3481.0,,
Bax,5201.0,protein_coding,chr7
Msra,333278.0,protein_coding,chr14
Nup205,70175.0,,
Ppp1ca,3355.0,protein_coding,chr19
Ergic3,10234.0,,
Lrrn3,34763.0,protein_coding,chr12
Cux2,193736.0,protein_coding,chr5
Mboat2,133518.0,protein_coding,chr12
Pds5b,136951.0,,
Faf1,287372.0,protein_coding,chr4
Gabrb2,209271.0,,
Mpp5,91807.0,,
Atp6ap2,29248.0,,
Lpar6,5399.0,protein_coding,chr14
Lonp2,99830.0,protein_coding,chr8
Golga7,15728.0,protein_coding,chr8
Sparc,28683.0,protein_coding,chr11
Emc4,5016.0,,
Cln8,20385.0,protein_coding,chr8
Usp45,70716.0,,
Sbf2,306909.0,,
Xaf1,12104.0,protein_coding,chr11
Il18,27013.0,,
Trappc4,3902.0,,
St3gal5,56979.0,protein_coding,chr6
5330438D12Rik,74463.0,,
Atp5a1,9140.0,,
Homer1,105494.0,protein_coding,chr13
Zfyve1,50664.0,,
Zer1,27302.0,protein_coding,chr2
Sypl,25969.0,,
Lrpap1,14265.0,protein_coding,chr5
Brk1,12179.0,,
Clpp,5883.0,,
Fbxo7,29901.0,protein_coding,chr10
Atf2,76130.0,,
Ank,128232.0,protein_coding,chr15
Uimc1,72420.0,,
Tpr,57097.0,,
Cbx5,48272.0,,
Rnf150,227912.0,protein_coding,chr8
Msn,72510.0,protein_coding,chrX
Psmd7,8083.0,,
Tmem131,151475.0,,
Tspan7,111447.0,,
Glod4,122738.0,protein_coding,chr11
Polr2f,10765.0,,
Ddx42,32213.0,,
Pum2,78447.0,,
Hist1h2bc,8709.0,,
Eif1b,3098.0,protein_coding,chr9
Nsdhl,39957.0,,
Fgd4,183632.0,,
Appl1,52244.0,,
Usp40,63432.0,,
Enpp5,7754.0,,
Akap10,58945.0,,
Rad18,76836.0,protein_coding,chr6
Hnrnpk,12201.0,protein_coding,chr13
Sh3glb1,36657.0,protein_coding,chr3
Arpc5,9055.0,,
Ddr1,23054.0,,
Naa38,1193.0,,
Tmsb10,1401.0,,
Rasal2,277413.0,protein_coding,chr1
Rassf2,40843.0,protein_coding,chr2
Rab3a,3998.0,,
Xrcc5,87525.0,,
Arhgef12,143397.0,,
Usp7,102713.0,protein_coding,chr16
Exoc2,160174.0,,
Azi2,29295.0,,
Fsd1l,75538.0,protein_coding,chr4
Ndufa1,3575.0,,
Usp47,88157.0,,
1700028E10Rik,63443.0,,
Atp5j2,8364.0,,
Tmem14c,6294.0,,
Eif4h,19769.0,,
Ube2e3,53169.0,,
Gm16638,34832.0,antisense,chr7
Paip2,18570.0,,
Eif3g,4274.0,,
Insc,106689.0,,
Cnpy2,5094.0,,
Mfn1,49774.0,protein_coding,chr3
Ppp1r13b,79653.0,protein_coding,chr12
Dctn3,8372.0,protein_coding,chr4
Pld1,194667.0,,
Tpd52,79130.0,protein_coding,chr3
Basp1,50487.0,protein_coding,chr15
2610316D01Rik,97823.0,lincRNA,chr3
Rnf38,107579.0,protein_coding,chr4
Dvl1,11901.0,,
Ndufa7,13745.0,,
Hdx,127148.0,,
Rpl35,4044.0,,
Clu,13064.0,,
Uqcrb,4761.0,,
Rasa1,74350.0,,
Micu2,83001.0,protein_coding,chr14
Wrn,151143.0,,
Sdf4,20738.0,protein_coding,chr4
Hnrnpd,23003.0,,
Txndc16,86863.0,protein_coding,chr14
Sh3tc2,71327.0,protein_coding,chr18
Trappc5,4956.0,,
Clock,94924.0,,
Fzd3,70014.0,,
Vps29,10615.0,,
Cyhr1,16722.0,,
B3galt5,84058.0,protein_coding,chr16
Spidr,257627.0,protein_coding,chr16
Bmpr1a,92607.0,,
Arsb,171386.0,,
Ust,314069.0,protein_coding,chr10
Rsu1,194594.0,protein_coding,chr2
Samd4,222961.0,protein_coding,chr14
Pcbp3,200030.0,,
Olfml1,23648.0,,
Eef1g,11438.0,,
Sfr1,3906.0,protein_coding,chr19
Sparcl1,34622.0,,
Pkd2,46369.0,,
Pik3c2a,106184.0,,
5031439G07Rik,44615.0,protein_coding,chr15
Atp9a,107971.0,protein_coding,chr2
Sptlc2,83297.0,protein_coding,chr12
Serac1,37545.0,protein_coding,chr17
Timp3,49134.0,,
Ints8,55100.0,protein_coding,chr4
Slc9a8,55288.0,,
Rps6kb1,45934.0,,
Ubtd2,61317.0,,
Chsy3,360598.0,protein_coding,chr18
Nkain1,42571.0,protein_coding,chr4
March7,40789.0,,
Lyst,188406.0,,
Cck,5870.0,,
Atp6v0e,36416.0,,
Fus,18244.0,,
Eml1,168660.0,protein_coding,chr12
Idh3b,5238.0,,
9330159F19Rik,19173.0,,
Sfmbt1,107872.0,protein_coding,chr14
Fdft1,34428.0,,
Fktn,63892.0,protein_coding,chr4
Nr1d2,35073.0,protein_coding,chr14
Cbx6,10792.0,protein_coding,chr15
Zdhhc9,36909.0,protein_coding,chrX
Cep295,40873.0,,
Rps28,5535.0,,
Atp5f1,17401.0,,
Tmem134,6373.0,processed_transcript,chr19
Hist1h2be,37454.0,,
Sel1l3,106844.0,protein_coding,chr5
Tmpo,33744.0,,
Strn,87283.0,protein_coding,chr17
Psmb7,56051.0,,
Spire1,122581.0,protein_coding,chr18
Kat2b,105859.0,protein_coding,chr17
Pcmtd1,84708.0,protein_coding,chr1
Tsn,16961.0,,
Clgn,38685.0,,
Fubp1,26404.0,,
Tpgs1,6758.0,,
Stat5b,69993.0,protein_coding,chr11
Pcdh10,57225.0,protein_coding,chr3
Lbh,23642.0,protein_coding,chr17
Hist1h1c,1559.0,protein_coding,chr13
Orc5,63944.0,,
Trappc2l,5020.0,,
Lima1,96986.0,protein_coding,chr15
Scamp3,5292.0,protein_coding,chr3
Supt3,342138.0,protein_coding,chr17
Arhgap26,408477.5,protein_coding,chr18
Senp7,141674.0,,
Zfp608,104507.0,protein_coding,chr18
Tep1,46501.0,protein_coding,chr14
Lpp,599071.0,protein_coding,chr16
Capns1,11875.0,,
Pmp22,30565.0,protein_coding,chr11
Cntn6,370616.0,,
Ldlrad3,236182.0,protein_coding,chr2
Dnaja1,14999.0,,
Bod1,6704.0,,
Trerf1,221083.0,processed_transcript,chr17
Pibf1,155069.0,,
Spcs2,25893.0,,
Emc6,1518.0,,
Tubb3,10591.0,protein_coding,chr8
Parp12,31939.0,protein_coding,chr6
Eif4g2,15280.0,,
Fam57a,35156.0,,
Extl3,97795.0,protein_coding,chr14
Sos2,98090.0,protein_coding,chr12
Gnptg,6793.0,,
Lsm4,5504.0,,
Rnpep,21372.0,,
Abcb8,16391.0,,
Wsb1,15299.0,protein_coding,chr11
Rab37,70805.0,protein_coding,chr11
Myo1e,192416.0,,
Dnajc15,54444.0,protein_coding,chr14
Riok1,24438.0,,
Mga,72353.0,,
Pja2,50911.0,,
Clasp1,223620.0,protein_coding,chr1
Ccdc85b,4714.0,,
Brd8,25986.0,,
Fchsd2,191542.0,protein_coding,chr7
Cenpc1,53559.0,,
Gm12940,15667.0,,
Lclat1,135383.0,protein_coding,chr17
Tmem160,2715.0,,
Pim3,3540.0,protein_coding,chr15
Akr1a1,15170.0,,
AI413582,2183.0,protein_coding,chr17
Eml5,114679.0,,
Zfp521,285774.0,protein_coding,chr18
Fbxl20,67847.0,protein_coding,chr11
Uqcrq,2909.0,,
Unc13c,489544.0,,
Pou3f1,3848.0,protein_coding,chr4
Dhrs7,14556.0,,
Prdx5,3409.0,,
Gclm,25175.0,protein_coding,chr3
