start,end,2mo,9mo,18mo,gene_start,gene_end,gene_name,distance
76545785,76545843,0.36,0.59,0.3,76414734,76624314,Abr,78529
76674136,76674162,0.11,0.38,0.25,76670470,76675676,Bhlha9,1540
76678245,76678322,0.75,0.94,0.99,76677808,76700664,Tusc5,437
76699479,76699482,0.0,0.36,0.09,76677808,76700664,Tusc5,1185
76817790,76818117,0.65,0.86,0.67,76776424,76849018,Cpd,31228
77286892,77286968,1.0,0.94,0.74,77214287,77462220,Ssh2,72605
77446829,77446862,0.04,0.25,0.18,77214287,77462220,Ssh2,15391
77477471,77477490,0.61,0.72,0.42,77468485,77491678,Ankrd13b,8986
77499329,77499352,0.38,0.08,0.23,77491562,77509786,Git1,7767
77800864,77800884,0.58,0.51,0.32,77761246,77867980,Myo18a,39618
77840829,77840904,0.22,0.37,0.13,77761246,77867980,Myo18a,27151
77887318,77887348,0.59,0.45,0.69,77878615,77896096,Pipox,8703
78054826,78054835,0.74,0.95,0.84,78035931,78062434,Flot2,7608
78102380,78102385,0.59,0.59,0.29,78092660,78158700,Fam222b,9720
78268522,78268543,0.86,0.76,0.6,78259752,78292623,2610507B11Rik,8770
78279006,78279012,0.33,0.09,0.19,78276738,78281066,Gm11192,2060
78279006,78279012,0.33,0.09,0.19,78259752,78292623,2610507B11Rik,13617
78492033,78492058,0.54,0.31,0.2,78470330,78499754,Sarm1,7721
79135155,79135160,0.64,1.0,0.78,79011440,79148407,Ksr1,13252
79578702,79578708,0.62,0.8,0.51,79337693,79583612,Nf1,4910
79644121,79644149,0.47,0.69,0.46,79589212,79700023,Rab11fip4,54909
79783711,79783819,0.38,0.61,0.48,79779979,79874394,9130204K15Rik,3732
79789605,79789624,0.52,0.76,0.57,79779979,79874394,9130204K15Rik,9626
79855027,79855058,0.44,0.21,0.19,79779979,79874394,9130204K15Rik,19367
80564943,80564948,0.4,0.18,0.14,80480126,80782025,Myo1d,84817
80679880,80679943,0.19,0.47,0.31,80480126,80782025,Myo1d,102145
80956047,80956138,0.49,0.28,0.15,80878169,81970457,Asic2,77878
81014890,81014925,0.04,0.27,0.14,80878169,81970457,Asic2,136721
82236767,82236967,0.61,0.83,0.63,82174657,82307690,Ccl1,62110
82823794,82823819,0.42,0.71,0.53,82800449,82873210,Rffl,23345
83020078,83020100,0.8,0.95,0.72,83000158,83022810,Slfn8,2732
83419385,83419392,0.4,0.18,0.4,83407137,83423039,Rasl10b,3654
83878034,83878065,0.61,0.33,0.26,83848063,83907819,Hnf1b,29785
83995220,83995329,0.48,0.64,0.36,83962428,84046578,Synrg,32792
84032083,84032093,0.78,0.61,0.55,83962428,84046578,Synrg,14495
84150386,84150440,0.76,0.91,0.97,84127672,84403651,Acaca,22714
84150386,84150440,0.76,0.91,0.97,84146351,84169476,Gm11437,4035
84901690,84901736,0.6,0.42,0.25,84878148,84913226,Myo19,11536
85681801,85681805,0.22,0.51,0.48,85351167,85828058,Bcas3,146257
85760045,85760096,0.37,0.52,0.28,85758616,85762702,Mir5110,1429
85760045,85760096,0.37,0.52,0.28,85351167,85828058,Bcas3,68013
87587446,87587456,0.78,0.74,0.53,87566903,87592539,Sept4,5093
88424513,88424548,0.63,0.24,0.44,88337382,88720513,Msi2,87131
88431719,88431748,0.39,0.32,0.17,88430986,88435514,Gm11510,733
88431719,88431748,0.39,0.32,0.17,88337382,88720513,Msi2,94337
88467881,88467890,0.7,0.42,0.43,88337382,88720513,Msi2,130499
88539199,88539269,0.28,0.6,0.45,88337382,88720513,Msi2,181314
88553169,88553172,0.62,0.4,0.27,88337382,88720513,Msi2,167344
88585362,88585414,0.29,0.36,0.54,88337382,88720513,Msi2,135151
88586331,88586392,0.93,0.69,0.94,88337382,88720513,Msi2,134182
88999748,88999757,0.18,0.34,0.13,88997376,89022293,Trim25,2372
89135113,89135265,0.42,0.7,0.5,89134505,89138766,Gm24734,608
89430661,89430695,0.24,0.65,0.55,89418987,89641631,Ankfn1,11674
89526813,89526830,0.42,0.71,0.54,89418987,89641631,Ankfn1,107826
89566342,89566357,0.2,0.51,0.27,89418987,89641631,Ankfn1,75289
90207018,90207021,1.0,0.75,0.62,90185684,90280589,Mmd,21334
90257617,90257624,0.34,0.63,0.6,90185684,90280589,Mmd,22972
90355824,90355834,0.25,0.55,0.37,90334536,90392895,Hlf,21288
90844173,90844189,0.22,0.32,0.09,90802692,90897149,4930405D11Rik,41481
93240351,93240362,0.91,0.62,0.66,93096028,93603749,Car10,144323
93878284,93878320,0.26,0.6,0.32,93857243,93887766,Utp18,9482
93908026,93908131,0.33,0.62,0.42,93883852,93948985,Mbtd1,24174
94382985,94383070,0.89,0.73,0.96,94341295,94394997,Abcc3,12012
94425732,94425760,0.07,0.3,0.1,94406391,94476198,Cacna1g,19341
94999297,94999316,0.38,0.61,0.36,94989035,95008899,Ppp1r9b,9602
95260940,95260954,0.64,0.66,0.45,95259529,95271265,Tac4,1411
95356855,95356898,0.43,0.23,0.16,95335018,95383872,Fam117a,21837
95733588,95733818,0.09,0.35,0.25,95710673,95837115,Zfp652,22915
95749762,95749767,0.66,0.96,0.82,95710673,95837115,Zfp652,39089
95962763,95962786,0.15,0.38,0.08,95961292,95965383,Mir3063,1471
95962763,95962786,0.15,0.38,0.08,95955163,96007940,Igf2bp1,7600
96624655,96624793,0.37,0.52,0.3,96462593,96761130,Skap1,136475
96656080,96656146,0.37,0.46,0.21,96462593,96761130,Skap1,105050
96945340,96945416,0.77,0.39,0.67,96914270,96967060,D030028A08Rik,21720
96945340,96945416,0.77,0.39,0.67,96935825,96945986,Pnpo,646
96952659,96952692,0.02,0.23,0.06,96914270,96967060,D030028A08Rik,14401
96952659,96952692,0.02,0.23,0.06,96951340,96984959,Sp2,1319
97175910,97175943,0.61,0.47,0.68,97157714,97189881,Kpnb1,13971
97462072,97462231,0.71,0.91,0.82,97413533,97504402,Arhgap23,42330
97463415,97463425,0.42,0.74,0.48,97413533,97504402,Arhgap23,40987
97486095,97486125,0.11,0.42,0.3,97413533,97504402,Arhgap23,18307
97533838,97533883,0.26,0.43,0.2,97507340,97577226,Srcin1,26498
97608522,97608533,0.17,0.49,0.34,97596511,97624893,2410003L11Rik,12011
97753554,97753561,0.46,0.21,0.14,97743481,97768556,Cwc25,10073
97810754,97810826,0.74,0.84,0.59,97797000,97840764,Lasp1,13754
98047602,98047612,0.87,0.67,0.68,98034623,98055462,Stac2,7860
98140483,98140495,0.52,0.78,0.53,98080556,98152403,Fbxl20,11920
98387345,98387351,0.67,0.86,0.66,98384450,98390181,Pnmt,2836
98387345,98387351,0.67,0.86,0.66,98386677,98402490,Pgap3,668
98399716,98399724,0.13,0.45,0.32,98386677,98402490,Pgap3,2774
98433895,98433900,0.38,0.7,0.65,98410470,98439716,Erbb2,5821
98550024,98550086,0.38,0.3,0.11,98549097,98560665,Zpbp2,927
98719771,98719804,0.6,0.33,0.59,98702591,98731435,Med24,11664
98722786,98722796,0.38,0.68,0.45,98702591,98731435,Med24,8649
98947988,98948026,0.9,0.91,0.7,98944444,98948550,Gm22061,562
98947988,98948026,0.9,0.91,0.7,98925818,98976942,Rara,22170
98955610,98955624,0.03,0.33,0.13,98925818,98976942,Rara,21332
98970623,98970627,0.4,0.65,0.45,98925818,98976942,Rara,6319
99283091,99283145,0.92,0.69,0.61,99277959,99287262,Krt24,4171
99480020,99480024,0.46,0.23,0.1,99475974,99495137,Krt23,4046
100112442,100112447,0.68,0.83,0.47,100103771,100114106,Gm12347,1664
100192938,100193014,0.52,0.58,0.33,100184781,100195246,Krt9,2308
100395346,100395375,0.43,0.7,0.47,100366958,100399763,Jup,4417
100395395,100395404,0.32,0.56,0.31,100366958,100399763,Jup,4368
100752411,100752425,0.17,0.43,0.2,100738376,100761942,Kcnh4,9531
100753822,100753833,0.8,0.97,0.67,100738376,100761942,Kcnh4,8120
100754079,100754084,0.5,0.73,0.37,100738376,100761942,Kcnh4,7863
100899477,100899565,0.5,0.65,0.37,100883098,100941540,Stat3,16379
101028922,101028941,0.15,0.36,0.14,101028340,101032409,Mir6928,582
101028922,101028941,0.15,0.36,0.14,101007452,101065719,Atp6v0a1,21470
101049094,101049100,0.58,0.54,0.32,101007452,101065719,Atp6v0a1,16625
101063596,101063603,0.1,0.38,0.31,101007452,101065719,Atp6v0a1,2123
101184634,101184649,0.67,0.46,0.76,101168523,101192724,Cntnap1,8090
101513466,101513524,0.27,0.61,0.39,101486764,101553955,Brca1,26702
101518224,101518363,0.53,0.79,0.57,101486764,101553955,Brca1,31460
101543895,101543902,0.33,0.09,0.24,101486764,101553955,Brca1,10060
101784048,101784073,0.4,0.62,0.41,101767742,101787371,Etv4,3323
101893707,101893765,0.23,0.1,0.02,101875510,101896374,Meox1,2667
102001679,102001682,0.91,0.99,0.78,101997652,102030461,Mpp3,4027
102054226,102054233,0.51,0.57,0.32,102039509,102057620,Cd300lg,3394
102398359,102398392,0.76,0.82,0.51,102391403,102404555,Rundc3a,6196
102579398,102579409,0.08,0.18,0.35,102574398,102581461,Gm11627,2063
102609223,102609252,0.52,0.66,0.75,102602396,102610058,Fzd2,835
103037033,103037117,0.25,0.56,0.38,103026190,103070912,Nmt1,10843
103037033,103037117,0.25,0.56,0.38,102861337,103077903,Gm26668,40870
103056835,103056894,0.29,0.13,0.08,103026190,103070912,Nmt1,14077
103056835,103056894,0.29,0.13,0.08,102861337,103077903,Gm26668,21068
104251404,104251414,0.16,0.36,0.12,104248902,104261361,Gm11659,2502
104251404,104251414,0.16,0.36,0.12,104249012,104253144,Gm22743,1740
104251404,104251414,0.16,0.36,0.12,104229390,104334090,Mapt,22014
104415963,104416006,0.79,0.56,0.3,104331229,104470861,Kansl1,54898
104416802,104416912,0.74,0.98,0.94,104331229,104470861,Kansl1,54059
104661919,104661924,0.23,0.28,0.08,104606000,104672476,Itgb3,10557
105673469,105673479,0.11,0.28,0.07,105587986,105931304,Tanc2,85483
106033458,106033480,0.43,0.76,0.16,106006124,106036549,Kcnh6,3091
106033717,106033816,0.3,0.4,0.14,106006124,106036549,Kcnh6,2832
106103073,106103134,0.41,0.14,0.36,106082613,106157446,Map3k3,20460
106152542,106152633,0.05,0.3,0.21,106082613,106157446,Map3k3,4904
106376133,106376143,0.76,0.86,0.59,106363472,106379558,2310007L24Rik,3425
106376133,106376143,0.76,0.86,0.59,106375656,106390075,Icam2,477
106380712,106380809,0.5,0.65,0.37,106375656,106390075,Icam2,5056
106709612,106709615,0.0,0.25,0.07,106652217,106752628,Pecam1,43016
106846109,106846199,0.76,0.96,0.83,106818066,106922715,Smurf2,28043
107115401,107115404,0.98,0.75,0.84,107031081,107134127,Bptf,18726
107248951,107248999,0.66,0.34,0.47,107205892,107472699,Pitpnc1,43059
107379824,107379831,0.92,0.66,0.92,107205892,107472699,Pitpnc1,92875
107406704,107406737,0.52,0.41,0.75,107205892,107472699,Pitpnc1,65995
107458364,107458369,0.93,0.85,0.69,107205892,107472699,Pitpnc1,14335
107671022,107671036,0.38,0.38,0.63,107545930,107695826,Helz,24804
107778706,107778783,0.56,0.78,0.84,107730357,107796557,Cacng4,17851
108040214,108040221,0.24,0.59,0.37,107931387,108345928,Prkca,108827
108230852,108230863,0.41,0.73,0.58,107931387,108345928,Prkca,115076
108477291,108477342,0.77,0.46,0.71,108423192,108862615,Cep112,54099
108774462,108774564,0.4,0.61,0.46,108423192,108862615,Cep112,88153
109264361,109264466,0.23,0.53,0.38,109223355,109300129,Rgs9,35768
109431382,109431397,0.27,0.91,0.23,109423946,109454813,Amz2,7436
109471380,109471404,0.37,0.5,0.64,109448855,109475598,Slc16a6,4218
109471380,109471404,0.37,0.5,0.64,109471374,109575330,Arsg,6
109572156,109572201,0.35,0.21,0.12,109471374,109575330,Arsg,3174
109572156,109572201,0.35,0.21,0.12,109571331,109613967,Wipi1,825
109792587,109792724,0.52,0.7,0.44,109785651,109830046,1700012B07Rik,6936
110108235,110108255,0.06,0.31,0.08,110098749,110170196,Abca9,9486
110487332,110487376,0.51,0.7,0.43,110397122,110527522,Map2k6,40190
111066907,111066925,0.1,0.23,0.01,111064164,111078821,Kcnj2,2743
111070187,111070200,0.48,0.85,0.57,111064164,111078821,Kcnj2,6023
112824698,112824732,0.61,0.86,0.67,112823154,112834469,4933434M16Rik,1544
113088006,113088036,0.47,0.74,0.49,113041895,113203838,2610035D17Rik,46111
113139063,113139097,0.55,0.67,0.41,113041895,113203838,2610035D17Rik,64775
113143047,113143276,0.3,0.44,0.2,113041895,113203838,2610035D17Rik,60791
113408260,113408288,0.75,0.97,0.85,113242853,113652079,Slc39a11,165407
113412124,113412130,0.27,0.6,0.41,113242853,113652079,Slc39a11,169271
113418808,113418819,0.77,1.0,0.81,113242853,113652079,Slc39a11,175955
113564854,113564866,0.14,0.42,0.18,113242853,113652079,Slc39a11,87225
113622366,113622429,0.2,0.53,0.32,113617342,113628028,Sstr2,5024
113622366,113622429,0.2,0.53,0.32,113242853,113652079,Slc39a11,29713
113638342,113638355,0.37,0.64,0.46,113242853,113652079,Slc39a11,13737
113842929,113842938,0.66,0.4,0.81,113774374,114069046,Sdk2,68555
113936173,113936281,0.13,0.44,0.32,113774374,114069046,Sdk2,132873
113958197,113958202,0.26,0.46,0.21,113774374,114069046,Sdk2,110849
114746505,114746544,0.56,0.8,0.63,114725408,114759889,Dnaic2,13384
115128704,115128721,0.43,0.67,0.37,115089431,115164236,Rab37,35532
115128704,115128721,0.43,0.67,0.37,115114214,115135992,Cd300lf,7288
115223648,115223677,0.39,0.66,0.41,115185487,115249023,Tmem104,25375
115236800,115236806,0.49,0.74,0.47,115185487,115249023,Tmem104,12223
115467559,115467586,0.37,0.72,0.48,115460474,115476398,Slc16a5,7085
115488939,115488983,0.2,0.37,0.11,115488420,115493862,Nt5c,519
115488939,115488983,0.2,0.37,0.11,115473667,115492467,Armc7,3528
115769313,115769320,0.48,0.27,0.59,115763433,115801366,2310067B10Rik,5880
115819718,115819730,0.69,0.39,0.5,115812724,115825094,Tsen54,5376
115990000,115990054,0.18,0.37,0.55,115986052,115995715,B230344G16Rik,3948
115990000,115990054,0.18,0.37,0.55,115972709,116010412,Itgb4,17291
116065484,116065552,0.34,0.66,0.54,116060095,116079961,Unc13d,5389
116256365,116256399,0.74,0.51,0.51,116243166,116276217,Srp68,13199
116342371,116342381,0.76,0.48,0.62,116334353,116415032,Rnf157,8018
116366041,116366050,0.09,0.41,0.16,116334353,116415032,Rnf157,31688
116531051,116531106,0.4,0.7,0.51,116527215,116535077,Gm29292,3836
116531051,116531106,0.4,0.7,0.51,116528925,116538674,Sphk1,2126
116616868,116616890,0.25,0.58,0.44,116596165,116629019,Rhbdf2,12151
116652628,116652704,0.19,0.48,0.26,116643595,116656313,Cygb,3685
116652628,116652704,0.19,0.48,0.26,116651534,116670389,Gm11744,1094
116652981,116652984,0.42,0.62,0.33,116643595,116656313,Cygb,3332
116652981,116652984,0.42,0.62,0.33,116651534,116670389,Gm11744,1447
116653061,116653075,0.23,0.56,0.32,116643595,116656313,Cygb,3252
116653061,116653075,0.23,0.56,0.32,116651534,116670389,Gm11744,1527
116680176,116680180,0.06,0.41,0.21,116673303,116696868,St6galnac2,6873
116936118,116936127,0.26,0.08,0.31,116916863,116988948,Mgat5b,19255
117121207,117121237,0.12,0.38,0.19,117113168,117161268,Sec14l1,8039
117341349,117341467,0.73,0.31,0.5,117197661,117364325,Sept9,22976
118083131,118083141,0.3,0.59,0.36,118019723,118131219,Dnah17,48088
118101019,118101025,0.68,0.7,0.92,118019723,118131219,Dnah17,30200
118185882,118185904,0.29,0.58,0.32,118130019,118250592,Cyth1,55863
118397457,118397521,0.34,0.63,0.53,118390751,118404092,Lgals3bp,6635
118507259,118507493,0.37,0.71,0.49,118487762,118913597,Rbfox3,19497
118684871,118685021,0.18,0.49,0.4,118487762,118913597,Rbfox3,197109
118721267,118721289,0.33,0.64,0.38,118487762,118913597,Rbfox3,192330
118728885,118728889,0.4,0.75,0.47,118487762,118913597,Rbfox3,184712
118736716,118736736,0.36,0.66,0.32,118487762,118913597,Rbfox3,176881
118764702,118764732,0.51,0.55,0.73,118487762,118913597,Rbfox3,148895
118781583,118781640,0.01,0.23,0.2,118487762,118913597,Rbfox3,132014
118807722,118807778,0.28,0.55,0.28,118487762,118913597,Rbfox3,105875
118807842,118807890,0.37,0.6,0.29,118487762,118913597,Rbfox3,105755
118874483,118874548,0.57,0.65,0.45,118487762,118913597,Rbfox3,39114
118877682,118877760,0.67,0.88,0.64,118487762,118913597,Rbfox3,35915
118884361,118884391,0.62,0.78,0.55,118487762,118913597,Rbfox3,29236
118891546,118891563,0.03,0.32,0.17,118487762,118913597,Rbfox3,22051
118893028,118893040,0.38,0.7,0.52,118487762,118913597,Rbfox3,20569
118898765,118898785,0.59,0.8,0.55,118487762,118913597,Rbfox3,14832
118899036,118899121,0.25,0.57,0.36,118487762,118913597,Rbfox3,14561
118913436,118913462,0.38,0.67,0.35,118487762,118913597,Rbfox3,161
119034893,119034927,0.26,0.48,0.49,119034305,119042969,Cbx8,588
119216317,119216390,0.48,0.73,0.47,119141045,119230499,Tbc1d16,14182
119251581,119251584,0.88,0.67,1.0,119226572,119267236,Ccdc40,15655
119938330,119938336,0.52,0.73,0.42,119933803,119944698,Gm11767,4527
119938330,119938336,0.52,0.73,0.42,119936511,119944074,Gm11766,1819
120012970,120012980,0.13,0.4,0.19,120005313,120049167,Aatk,7657
120012970,120012980,0.13,0.4,0.19,120012765,120016862,Mir338,205
120014845,120014858,0.19,0.41,0.19,120005313,120049167,Aatk,9532
120014845,120014858,0.19,0.41,0.19,120012765,120016862,Mir338,2017
120026583,120026593,0.02,0.24,0.28,120005313,120049167,Aatk,21270
120080954,120080979,0.41,0.68,0.43,120062430,120088827,Cep131,7873
120254102,120254118,1.0,0.67,0.78,120230947,120294296,Bahcc1,23155
120382321,120382328,0.18,0.35,0.12,120378370,120439708,Nploc4,3951
120559936,120559950,0.17,0.53,0.32,120558298,120575253,P4hb,1638
120565207,120565224,0.7,0.54,0.4,120558298,120575253,P4hb,6909
120654293,120654324,0.25,0.53,0.32,120651788,120663175,Notum,2505
120654293,120654324,0.25,0.53,0.32,120645670,120659061,Myadml2os,4768
120697767,120697803,0.74,0.42,0.62,120670973,120711447,Aspscr1,13680
120697767,120697803,0.74,0.42,0.62,120687146,120711447,Gm17178,10621
121096091,121096129,0.0,0.37,0.1,121094641,121099207,Gm11791,1450
121364157,121364293,0.64,0.85,0.76,121354125,121390251,Rab40b,10032
3374842,3374921,0.04,0.12,0.25,3363132,3408494,Kif3c,11710
3389682,3389689,0.27,0.18,0.05,3363132,3408494,Kif3c,18812
3857928,3857952,0.57,0.35,0.29,3857293,3864244,Dnmt3aos,635
3857928,3857952,0.57,0.35,0.29,3804007,3916443,Dnmt3a,53921
3897437,3897474,0.57,0.79,0.54,3804007,3916443,Dnmt3a,19006
4022077,4022127,0.3,0.64,0.54,3960554,4040915,Efr3b,18838
4166684,4166710,0.69,0.41,0.67,4131103,4215525,Adcy3,35581
4689921,4689935,0.65,0.71,0.43,4687402,4691926,Gm17541,2005
4689921,4689935,0.65,0.71,0.43,4591008,4715950,Itsn2,26029
4734008,4734035,0.3,0.55,0.23,4711817,4740383,Fam228a,6375
5122201,5122223,0.18,0.44,0.13,5075472,5377682,Klhl29,46729
5122352,5122412,0.2,0.49,0.22,5075472,5377682,Klhl29,46880
5214157,5214179,0.11,0.39,0.26,5075472,5377682,Klhl29,138685
5254417,5254452,0.28,0.1,0.02,5075472,5377682,Klhl29,123265
5324721,5324764,0.43,0.7,0.39,5075472,5377682,Klhl29,52961
5357359,5357396,0.21,0.51,0.34,5075472,5377682,Klhl29,20323
5367432,5367531,0.35,0.65,0.45,5075472,5377682,Klhl29,10250
8874099,8874108,0.52,0.21,0.43,8871187,8879459,9930038B18Rik,2912
8951019,8951023,0.27,0.49,0.18,8945929,8974028,Matn3,5090
9574479,9574502,0.18,0.22,0.48,9572442,9583499,Osr1,2037
11110659,11110712,0.68,0.94,0.96,11088202,11152842,Kcns3,22457
11208168,11208197,0.38,0.4,0.17,11206382,11210948,Msgn1,1786
12307489,12307532,0.9,0.6,0.71,12260139,12378359,Fam49a,47350
12333174,12333200,0.31,0.74,0.33,12260139,12378359,Fam49a,45185
12905015,12905024,0.02,0.23,0.07,12900720,12909251,4930519A11Rik,4236
12907402,12907413,0.05,0.33,0.19,12900720,12909251,4930519A11Rik,1849
13429251,13429258,0.43,0.71,0.73,13267127,13585810,Nbas,156559
15793752,15793768,0.53,0.82,0.64,15789727,15818877,Trib2,4025
16819611,16819661,0.7,0.91,0.76,16808965,16828743,E2f6,9132
17307099,17307143,0.13,0.42,0.35,17282721,17331359,Atp6v1c2,24260
21241807,21241848,0.25,0.56,0.45,21238825,21288237,Itgb1bp1,2982
21241807,21241848,0.25,0.56,0.45,21109748,21272171,Asap2,30364
24638329,24638361,0.36,0.69,0.46,24636669,24641010,Gm6969,1660
24871242,24871249,0.07,0.32,0.24,24829599,24962301,Mboat2,41643
24951865,24951873,0.2,0.49,0.38,24829599,24962301,Mboat2,10436
26478690,26478710,0.62,0.31,0.4,26467204,26481835,Cmpk2,3145
28780563,28780628,0.17,0.3,0.09,28749828,28869491,Tssc1,30735
29683003,29683019,0.1,0.45,0.26,29526384,29925209,Myt1l,156619
29992521,29992673,0.46,0.26,0.16,29936036,30019658,Pxdn,27137
30015696,30016073,0.13,0.39,0.11,29936036,30019658,Pxdn,3962
30054766,30054772,0.24,0.49,0.24,30052659,30134624,Tpo,2107
31642827,31642870,0.29,0.59,0.35,31638055,31656826,Dus4l,4772
31709099,31709103,0.0,0.17,0.22,31704867,31715947,Gpr22,4232
31709099,31709103,0.0,0.17,0.22,31652869,31939630,Cog5,56230
31725644,31725723,0.54,0.78,0.63,31652869,31939630,Cog5,72775
31962335,31962352,0.1,0.28,0.07,31956476,32063296,Prkar2b,5859
31993505,31993553,0.38,0.59,0.26,31956476,32063296,Prkar2b,37029
32052908,32052921,0.16,0.49,0.24,31956476,32063296,Prkar2b,10388
33045170,33045189,0.13,0.26,0.06,33031796,33094875,Cdhr3,13374
33072649,33072677,0.51,0.23,0.28,33031796,33094875,Cdhr3,22226
33330704,33330738,0.43,0.63,0.4,33145693,33377659,Atxn7l1,46955
34496593,34496621,0.58,0.69,0.33,34369503,34530889,Hdac9,34296
36092140,36092153,0.09,0.34,0.21,36088379,36093829,Gm5434,1689
36092140,36092153,0.09,0.34,0.21,36089846,36158825,Bzw2,2294
36455851,36456071,0.29,0.49,0.23,36379519,36691444,Ispd,76332
37324127,37324133,0.03,0.26,0.12,37239641,37584202,Agmo,84486
38362455,38362657,0.47,0.79,0.48,37878705,38635410,Dgkb,272955
38504457,38504520,1.0,0.78,0.64,37878705,38635410,Dgkb,130953
38842371,38842375,0.31,0.19,0.09,38777380,38870215,Etv1,27844
40233915,40233929,0.92,0.8,0.63,40199567,40250504,Ifrd1,16589
40487263,40487290,0.34,0.58,0.25,40444053,40848486,Dock4,43210
40514061,40514137,0.3,0.56,0.37,40444053,40848486,Dock4,70008
40831343,40831452,0.67,0.55,0.41,40444053,40848486,Dock4,17143
41756072,41756387,0.92,0.89,0.69,41022090,41957588,Immp2l,201516
44294462,44294466,0.86,0.71,1.0,44219370,44314343,Pnpla8,19881
44327345,44327430,0.62,0.85,0.58,44326885,44603846,Nrcam,460
45019224,45019228,0.11,0.32,0.15,44850488,45076493,Stxbp6,57269
50408592,50408687,0.73,1.0,0.94,50339231,50651223,Prkd1,69361
51808928,51809018,0.73,0.51,0.4,51741722,51831536,Hectd1,22608
54179720,54179729,0.36,0.28,0.54,54176981,54205860,Egln3,2739
54242231,54242252,0.0,0.25,0.16,54238755,54242900,Gm24692,669
55327952,55327959,0.69,0.98,0.8,55297577,55384533,1110008L16Rik,30375
55600364,55600375,0.04,0.28,0.2,55596917,55604018,Insm2,3447
69834230,69834308,0.51,0.55,0.28,69788288,69842479,4930512B01Rik,8249
69834230,69834308,0.51,0.55,0.28,69801750,69895200,Map4k5,32480
70045412,70045481,0.18,0.46,0.19,70009435,70113925,Nin,35977
70113614,70113860,0.06,0.32,0.21,70009435,70113925,Nin,311
70213067,70213092,0.08,0.31,0.15,70188811,70233488,Pygl,20421
70467849,70467913,0.71,0.54,0.41,70451095,70470040,Tmx1,2191
70883440,70883485,0.57,0.74,0.39,70823514,70904232,Frmd6,20792
70897157,70897163,0.55,0.7,0.5,70823514,70904232,Frmd6,7075
71129655,71129667,0.2,0.58,0.48,71121173,71138675,Timm9,8482
71880701,71881064,0.12,0.35,0.31,71829078,71994367,Daam1,51623
71990334,71990371,0.57,0.3,0.29,71829078,71994367,Daam1,4033
72214333,72214699,0.3,0.53,0.27,72209752,72411054,Rtn1,4581
72282712,72282820,0.95,0.73,0.89,72209752,72411054,Rtn1,72960
73628185,73628189,0.47,0.74,0.51,73582797,73780185,Prkch,45388
74198794,74198805,0.26,0.6,0.53,73995761,74269916,Syt16,71122
76095694,76095719,0.53,0.52,0.32,75816134,76112926,Syne2,17232
76274506,76274542,0.3,0.63,0.49,76253232,76321820,Mthfd1,21274
76288797,76288804,0.55,0.83,0.57,76253232,76321820,Mthfd1,33023
76552476,76552525,0.38,0.3,0.14,76531560,76581039,Plekhg3,20916
76566253,76566257,0.13,0.24,0.42,76531560,76581039,Plekhg3,14786
76566818,76566852,0.11,0.46,0.2,76531560,76581039,Plekhg3,14221
76620539,76620803,0.6,0.57,0.38,76578488,76712547,Sptb,42051
76635434,76635450,0.25,0.05,0.23,76578488,76712547,Sptb,56946
76674215,76674400,0.3,0.59,0.39,76578488,76712547,Sptb,38332
76803442,76803503,0.79,0.64,0.58,76763589,76923412,Fntb,39853
76803442,76803503,0.79,0.64,0.58,76795960,76824908,Rab15,7482
76892708,76892764,0.17,0.41,0.36,76763589,76923412,Fntb,30704
78974212,78974250,0.65,0.69,0.36,78959795,79009627,Tmem229b,14417
79060479,79060504,0.75,0.94,0.73,79027163,79083648,Plekhh1,23169
80168329,80168336,0.06,0.0,0.21,80165542,80262371,Actn1,2787
80202722,80202736,0.42,0.78,0.6,80165542,80262371,Actn1,37180
80205345,80205354,0.81,0.98,0.78,80165542,80262371,Actn1,39803
80691654,80691681,0.23,0.55,0.31,80684370,80694466,Plekhd1os,2812
80691654,80691681,0.23,0.55,0.31,80690591,80726214,Plekhd1,1063
80758143,80758150,0.36,0.67,0.43,80752046,80762541,Ccdc177,4398
80758143,80758150,0.36,0.67,0.43,80756406,80763267,Gm26796,1737
81135743,81135789,0.44,0.67,0.49,81024808,81188414,Smoc1,52671
81166125,81166129,0.35,0.68,0.49,81164151,81168234,Mir3067,1974
81166125,81166129,0.35,0.68,0.49,81024808,81188414,Smoc1,22289
81169905,81169940,0.14,0.38,0.29,81024808,81188414,Smoc1,18509
81175496,81175510,0.18,0.37,0.4,81024808,81188414,Smoc1,12918
81175666,81175675,0.27,0.56,0.28,81024808,81188414,Smoc1,12748
81198859,81198910,0.69,0.71,0.46,81195915,81335180,Slc8a3,2944
81765487,81765491,0.28,0.63,0.27,81712950,81783170,Map3k9,17683
81859810,81859831,0.02,0.36,0.02,81858030,82002924,Pcnx,1780
81882109,81882240,0.23,0.5,0.32,81858030,82002924,Pcnx,24079
82193661,82193788,0.27,0.31,0.61,82168016,82453782,Sipa1l1,25645
82281258,82281262,1.0,0.58,0.96,82168016,82453782,Sipa1l1,113242
82288830,82288847,0.44,0.24,0.54,82168016,82453782,Sipa1l1,120814
82651929,82651942,0.52,0.82,0.65,82614925,83164056,Rgs6,37004
82940396,82940413,0.26,0.54,0.28,82930520,82941155,1700085C21Rik,759
82940396,82940413,0.26,0.54,0.28,82614925,83164056,Rgs6,223660
83112787,83112850,0.45,0.68,0.43,82614925,83164056,Rgs6,51269
