,DEG,pred
Pdpk1,0,0
Atp11b,0,0
Usf1,0,0
Ap2m1,0,0
Mef2a,2,2
Syn2,1,0
Slc6a17,0,0
Lrrc4,2,2
Ubr2,1,0
Pkig,1,1
Kcnv1,0,1
Kcnd2,2,2
Slc16a4,2,2
Gm13269,2,2
Neurod2,0,0
Crat,0,0
Ccr9,2,2
Tro,0,1
Ccdc93,0,1
Man1b1,0,0
Pak6,0,0
Sept11,0,0
Spag5,0,0
Tef,0,0
Hdac3,0,0
Syngr1,0,0
Chga,0,0
Cdh8,1,2
Ehmt2,0,0
Hrk,0,0
Mybbp1a,0,1
Ring1,0,0
Amz1,0,0
Rps15,0,0
Vkorc1l1,1,1
Rps26,0,1
Kansl2,1,0
Syt5,0,0
Pdia6,0,1
Ciart,0,0
Gm17066,0,1
Stt3a,0,1
Ppp5c,0,0
Efcab12,0,1
Rgl2,0,0
Aamp,0,0
Abtb1,0,1
Mettl17,0,0
Clk2,0,0
5530401A14Rik,2,2
Epn1,0,0
Dip2b,1,0
Phyhd1,0,0
Chm,2,2
Arhgap20os,2,2
Ncl,0,1
Tnrc6b,1,0
Tnpo2,0,0
Smg9,0,0
Mccc1,0,1
Iffo1,0,0
Ggt7,0,0
Bhlhe40,0,0
Rps14,0,1
Rpl17,0,1
Rgs7bp,1,1
Snx32,0,0
Yeats2,0,0
Wdr34,0,0
Ckmt1,0,1
Ubr4,0,0
Wscd2,0,0
3110021N24Rik,2,2
Prkd1,0,0
Slc27a4,0,0
Ddx6,1,1
Radil,0,0
Ankrd10,1,0
Prr16,1,2
Arl15,1,2
Sec61a2,1,1
Rasa1,1,2
Tenm2,2,2
Farsa,0,0
Src,0,0
Ogdh,1,0
Hdgf,0,0
Dmpk,0,0
Begain,0,1
Mtdh,1,2
Ptov1,0,0
Zfp365,0,0
Nab2,0,0
Clcn2,0,0
Sumf2,0,0
Stmn4,0,1
Srrt,0,0
Cbl,0,0
Micu3,2,2
1110051M20Rik,1,0
Rusc1,0,0
Pum1,1,0
Macf1,1,0
Slc25a44,0,0
Cep89,0,0
Ilf3,0,0
Cnot10,0,0
Snhg9,0,0
Tnrc6a,1,1
Pde4a,0,0
Ube2e2,1,0
Lrfn2,1,0
Hnrnph2,0,1
Wipf2,0,0
Gpsm1,0,0
Phf3,1,1
Ints3,0,0
Trim41,0,1
Kcnb2,1,2
Fsd1,0,1
Nomo1,0,1
Plch1,0,0
Zfp407,2,2
Slc25a37,0,1
Mapre3,0,0
Hsp90ab1,0,0
Pik3c2a,1,1
Mbd4,0,1
Gpr158,1,0
Sh3rf3,1,0
Chpf,0,0
Mgrn1,0,0
Brd9,0,1
Marc2,0,0
Man2b1,0,1
Mical2,0,0
Sphkap,1,1
Exoc1,0,1
Mtpap,1,1
Cbfa2t3,0,0
Col25a1,0,0
Slc22a17,0,0
Rnpepl1,0,0
Rap1a,1,1
Tmem120b,0,0
Dlgap3,0,0
Szt2,0,0
Pcyt2,0,1
Mtmr12,0,0
Fam227a,0,0
Pan2,0,0
Senp2,0,1
Glis3,0,0
Ube2r2,0,0
Sema6a,0,0
Taco1,0,0
2210408I21Rik,1,2
Atraid,0,0
Slc35e2,1,0
Dgkh,1,2
Rpl19,0,0
Limd2,0,0
Guf1,0,1
Crhr1,0,1
Actr3b,0,0
Tmem63c,0,0
Pcdh8,0,0
Esrrg,2,2
Ambra1,1,1
Scrib,0,0
Csde1,1,1
Dlk2,0,0
Clasrp,0,0
Csnk1g3,1,1
Ranbp10,0,0
Fam81a,0,0
Pogz,1,0
March4,0,0
Tenm3,1,1
Cabin1,0,0
Fam120b,0,0
Gde1,0,1
Setd1b,0,0
5730522E02Rik,2,2
Slc9a9,1,2
Chuk,1,1
Thoc1,0,1
Trmt10a,0,1
Terf2,0,0
Rnf8,0,1
Nin,1,0
Hspa8,0,1
Fance,0,0
Actg1,0,0
Numa1,0,0
Fam168a,1,1
Vamp2,0,0
Ift140,0,0
Fbrs,0,0
Camk2d,1,1
Arhgef4,0,0
Ptprz1,0,0
Atxn7l3,0,0
Zfp697,0,2
Aqr,1,1
Map4k3,1,1
Cers1,0,0
Xpr1,2,2
Nmnat2,1,1
Chd9,1,0
Chchd3,2,2
Rela,0,0
Dagla,0,0
Dip2c,1,1
Actr1a,0,0
Sox8,0,0
Lrtm1,2,2
Ampd2,0,0
Rabgef1,0,0
Exosc10,0,0
Golga2,0,0
Ipo9,0,0
Rras2,0,0
Aff2,1,1
4930447C04Rik,1,1
Gm2415,0,0
Hyou1,0,0
Pank1,1,1
Gm11655,2,2
Gkap1,0,1
Smarca4,1,0
Slc45a1,0,0
Ppargc1b,0,0
Rps28,0,0
Sirt1,1,1
Gatad2b,0,1
Atat1,0,0
Cdk8,1,0
Pnpt1,1,1
Atp6v0a2,0,1
Ankrd33b,0,0
Atf4,0,1
Carm1,0,0
Ecd,0,0
Cpsf7,0,0
Flna,0,1
Hspa5,0,1
Rps8,0,1
Gnb4,0,1
Lcor,1,1
Pten,1,1
Pcbp2,1,1
Rfwd3,0,0
Luc7l,0,1
Fbf1,0,0
Phf14,1,2
Pkp4,1,1
Lrp8,0,0
1600010M07Rik,2,2
B4galt3,0,0
Sugp2,0,0
Il34,0,0
Becn1,0,1
Bzw2,0,0
Chordc1,1,1
Cog4,0,0
Nrg1,1,1
Diablo,0,0
Ophn1,1,1
Tpp1,0,0
Bcl11a,1,1
Ece2,0,0
Ncoa1,1,1
Gtf2i,1,0
Mctp1,1,1
Nrn1,0,0
Trim8,0,0
Ppp2r5d,0,0
Aco2,0,0
Slx1b,0,0
Vps16,0,1
Etf1,0,0
Kif5b,1,1
Dgkd,0,0
Hdac4,1,2
Pfkl,0,1
Cntnap2,2,2
Nckap1,1,1
Rpl41,0,0
Fam49a,1,0
Dvl1,0,0
Bag6,0,0
Phrf1,0,0
Atp6v0d1,0,0
Rbm27,1,1
Cramp1l,0,0
Igf2bp3,2,2
Grcc10,0,0
Rgp1,0,0
Atf6b,0,0
Fbxo31,0,0
Gabrb3,1,2
Ubxn6,0,0
Ncapd2,0,0
Sgms1,0,0
Brd3,0,0
Pdia3,0,1
Drg1,1,1
Hsp90b1,0,1
Pdgfc,0,0
Gmip,0,1
Gpr107,0,0
Adamts2,0,0
Sipa1l3,0,0
Naa25,1,1
Cnot2,1,2
Aaas,0,1
Tmem179,0,0
Brsk2,0,0
Ppp4r2,0,1
Tsn,0,1
Tmeff2,2,2
Gm26954,2,2
Usp19,0,0
Actr1b,0,0
Dennd6b,0,0
Ypel1,0,0
Rph3a,0,0
Fam76a,0,0
Sh3pxd2b,0,0
4933434E20Rik,0,0
Acot7,0,0
Rin1,0,0
Pck2,0,0
Smpd1,0,0
Cuedc1,0,0
Plcl1,2,2
Prkcz,0,0
Dhdds,0,0
Gm15336,2,2
Ankib1,1,1
Dvl3,0,0
Rbm28,0,1
Sdf2,0,0
Hpcal4,0,0
Fbxo42,0,0
Ipo5,0,1
Hnrnpa0,0,0
Kcnab2,0,0
Phtf2,1,2
Pdgfa,0,0
Cisd3,0,0
Nit1,0,0
Pbx4,0,0
Gga2,1,1
D3Ertd751e,2,2
Greb1l,1,1
Acbd6,2,2
Sorbs1,0,0
Kri1,0,0
Gsk3b,1,2
Alkbh8,1,1
Daglb,0,0
Mapkap1,2,2
Sdf4,0,0
Uchl1,0,0
Pkm,0,0
Phyhip,0,0
Uggt1,1,1
Timm44,0,0
Ndufv3,0,0
Focad,1,2
Appl1,1,1
Camsap1,0,0
Pus7,0,0
Fut8,1,2
Cand1,0,0
Tuba4a,0,0
Pcf11,1,1
Ammecr1,2,2
Herc3,1,1
Cdh11,1,0
Usp32,1,2
Tfrc,0,0
Unc45a,0,0
Slc44a2,0,0
Pcdh17,1,1
Eaf2,2,2
Zmym5,0,1
Lonrf2,1,1
Trpm3,2,2
Arl3,0,1
Ufc1,0,0
Cept1,2,2
Cnih2,0,0
Esyt2,1,1
Zyg11b,0,0
Atp5b,0,0
Pdgfb,0,0
Eef2k,0,0
Dpysl5,0,0
Rad18,0,1
Ergic3,0,1
Fau,0,0
Grasp,0,0
Gng3,0,0
Sgta,0,0
Kif5a,0,0
Atp13a2,0,0
Psmd2,0,0
Tardbp,0,0
Cfap20,0,1
Luc7l2,1,0
Btbd10,1,1
Ift122,0,0
Clcn6,0,0
Enc1,0,0
Stard7,0,0
Satb2,1,0
Wwox,2,2
Otud4,1,1
Col4a2,0,0
Fam173a,0,0
Mfsd10,0,1
Chrd,0,0
Ywhae,1,1
Nr6a1os,2,2
Traf7,0,0
Rbm39,1,0
Ist1,0,0
Ythdc1,1,1
Kif5c,1,2
F730043M19Rik,0,1
Vps4b,1,1
Tssc4,0,1
Pcmt1,0,0
Raf1,0,0
Klhl7,1,1
Erp44,2,2
Ppp6r2,1,0
Atp6v1h,1,1
Sf3b1,1,1
Asic1,0,0
Ptprj,1,1
Zfp811,0,0
Klhl5,0,0
Tbc1d10b,0,0
Efcab6,0,0
Cdkl3,0,0
Pigq,0,0
Slc25a28,0,1
Vps33a,0,0
Hps4,0,0
Drap1,0,1
Gle1,0,0
Lrpprc,1,1
Hook1,1,2
Abca2,0,0
Jazf1,1,2
Strip1,0,1
Rnf130,1,1
Jmjd6,0,0
Kcnip2,0,0
Nek4,1,0
Rapgef1,0,0
Ndufs7,0,0
Tbc1d24,0,0
Akr1a1,0,0
Zfp653,0,0
Mtmr9,0,0
Ldb2,1,2
Arhgdig,0,0
Zfyve26,0,1
Nbr1,0,1
Fstl5,0,0
Gpx4,0,0
Cstf2,0,0
Eif4a2,0,0
Usp3,2,2
Otub1,0,0
Pisd,0,0
Noc2l,0,0
Ell,0,0
Dcaf11,0,0
Akap8,0,0
Pold3,0,0
Foxj3,1,1
Plekha6,0,0
Dmxl2,1,0
Maz,0,0
Man1a,1,1
Apba2,1,0
Ddb2,0,1
Hectd1,1,0
Serbp1,1,1
Mtcl1,1,0
Tshz3,1,0
Scai,1,1
Deaf1,0,0
Agpat1,0,0
Afmid,0,1
Hsph1,0,1
Cacna2d3,1,2
Aff4,1,1
Nme7,1,1
Aatf,1,1
Acaa1a,0,0
Rapgef6,1,1
Gm17167,0,1
March7,1,1
Npas2,1,1
Mtus2,1,0
Cblb,1,2
Kcnf1,0,0
Cdkl4,0,1
Gm12002,2,2
Atp6ap1l,0,1
Riok1,0,1
Cntfr,0,0
Sept8,0,0
Clasp1,1,0
Vps11,0,1
Zpr1,0,0
Kif3c,0,0
9330182L06Rik,1,1
Matr3,1,1
Nup155,0,0
Asxl3,0,0
Lrfn1,0,0
Abcb9,0,0
5031415H12Rik,2,2
Prkar1b,0,0
Ppp2r5b,0,0
Btaf1,1,0
Atf7ip,2,2
Mapk11,0,0
Upp2,1,2
Ythdf3,1,1
Sema4d,0,0
Kpna6,0,0
Adam9,1,0
Aacs,0,0
Scaf1,0,0
Ppp3cc,0,1
G3bp2,0,1
Marf1,0,0
Narf,0,0
Tada2a,0,0
Fbn2,0,0
Igsf8,0,0
Htr2a,0,2
Pcnp,1,1
Vgf,0,0
Lsm14a,1,0
Atf1,0,0
Prcc,0,0
Atp1b3,2,2
Trp53bp1,1,1
Ywhaq,0,0
Zzz3,1,1
Bend7,0,0
Evc2,0,0
Sema4a,0,0
Mapk8ip2,0,0
Sdk2,0,0
Ino80,1,1
Stim2,1,1
Nckipsd,0,0
Prpf38b,0,0
Zfp943,2,2
Rab6a,1,0
Gse1,0,0
Htt,1,0
Scaper,1,2
Brd7,0,1
Ppp2r2a,1,2
Pcca,1,2
Chfr,1,0
Extl1,0,0
Fam45a,1,1
Zfr2,0,0
Rabac1,0,0
Rpl13,0,1
Rnf115,1,1
Wscd1,0,1
Ski,0,0
Prkar1a,1,1
Nmt1,0,0
Gm10827,0,1
St6gal2,0,1
Exoc2,1,1
Dync1li2,1,1
Sel1l3,1,1
Zbtb43,0,0
Zfp704,1,1
P2ry12,2,2
Nfrkb,0,0
Hexdc,0,1
Azin1,1,1
Nr4a1,0,0
Tspan5,1,1
Gsg1l,1,0
P4htm,0,0
Synpr,2,2
Xndc1,0,0
Smarca5,1,1
Nelfb,0,0
Lrch3,1,0
Ppp1r14c,0,0
Lypla2,0,0
Lrrc42,0,1
Pacrg,2,2
Napa,0,0
Tln2,1,2
Khsrp,0,1
Wwp2,0,0
Skiv2l,0,0
Tipin,0,1
Cmss1,1,2
Zfp654,1,1
Gnptg,1,0
Arid1a,1,0
Rnf208,1,1
Bcr,1,0
Eml6,1,2
Dclk3,1,1
Zc3h14,1,1
Pi4k2a,1,0
Dnajc17,1,1
Ints10,1,0
Mapk14,1,0
Hnrnpdl,1,1
a,1,1
Abhd17c,1,0
Sae1,1,1
Cd2ap,1,1
Map3k12,1,0
Rragb,1,1
Dab2ip,1,1
Spryd3,1,0
Sidt2,1,1
Ccs,1,1
Ube2q2,1,1
Sppl2a,1,1
9530026P05Rik,1,2
Fndc3a,1,1
Tmem44,1,1
Hmgb1,1,1
Atl2,1,1
Rnf146,1,1
Gm17106,1,1
Hdac2,1,1
Sub1,1,1
Uba52,1,1
Epha8,1,1
Myh10,1,0
Entpd6,1,1
Fam163b,1,1
Smurf2,1,1
Xbp1,1,0
Eif1b,1,1
Nol6,1,1
Ttc7b,1,0
Syncrip,1,1
Ttll7,1,2
Tarbp2,1,0
Zc3h3,1,0
Wipi2,1,1
Xylt1,1,2
Gm16226,1,1
Prnp,1,1
Elp4,1,2
Fbxo8,1,1
Dtx1,1,0
Thbs3,1,0
Sh3glb1,1,1
Ankrd45,1,1
Rps5,1,1
Neo1,1,1
Sacs,1,2
Dnajc6,1,0
Zfp711,1,1
Dkk3,1,0
Snx15,1,1
Gm11149,1,1
Nebl,1,2
Chl1,1,1
Syn1,1,1
Npepps,1,0
Pgr,1,2
Rnf123,1,0
Pgrmc1,1,1
Rpl27,1,1
Rnf138,1,1
Rap1gap2,1,0
Smpd4,1,0
Atf6,1,0
Ddx46,1,0
Syt4,1,1
Blzf1,1,1
Prpf6,1,0
Igfn1,1,1
Cntn3,1,2
Sox12,1,0
Mpc2,1,1
Ube2w,1,1
Kctd3,1,1
Cmtr1,1,0
Fez1,1,0
Cemip,1,1
Stk11,1,0
Dlx1as,1,1
Zcchc14,1,0
Plxnd1,1,1
Gys1,1,0
Ugdh,1,1
Lypd1,1,1
Cdkal1,1,2
Ttc9b,1,1
Atp13a1,1,1
Dscam,1,2
Minpp1,1,1
Basp1,1,1
Txnl1,1,1
Itsn2,1,2
Gpt2,1,0
Btbd7,1,1
Zfp384,1,0
Tubb3,1,0
Man2a1,1,1
Klf9,1,1
Map7,1,1
Arrb2,1,1
Naa10,1,1
Zdhhc21,1,1
Rpl8,1,1
Atp1a2,1,0
Smarcad1,1,1
Sox4,1,0
Atp2b1,1,0
Pkd1l3,1,1
Acrbp,1,0
Commd10,1,1
Tyk2,1,1
Nyap1,1,0
Sec16a,1,1
Tbck,1,2
Setd2,1,0
Spopl,1,2
Mbnl1,1,1
Neto2,1,1
Swi5,1,0
Fbxl20,1,0
Cacna1i,1,1
Sec24a,1,1
Reps2,1,1
Ap3d1,1,0
Dynll1,1,0
Tfe3,1,1
Tbc1d32,1,2
Polr1a,1,1
Cep170b,1,0
Agpat4,1,0
Srgap2,1,2
Pikfyve,1,2
Fam169a,1,1
Tspyl2,1,1
Peak1,1,0
Nr2c2,1,1
Slc16a2,1,2
Tpst1,1,0
Cdk5r2,1,0
Mas1,1,0
Ttc8,1,1
Socs2,1,1
Tpr,1,1
Dcx,1,2
Smyd3,1,2
Ndufs3,1,1
Cdc27,1,1
Golga5,1,1
Slc6a7,1,0
Mir99ahg,1,2
Gas2l1,1,0
Ntng1,1,2
Kcnj6,1,0
Gfod1,1,0
Emc2,1,1
Ttc26,1,1
Pacs1,1,0
Ptk7,1,1
Ap2a2,1,0
Ppm1b,1,0
Zfand2b,1,1
Plaa,1,1
Gm4258,1,1
Ccar1,1,1
Copb1,1,1
Cep164,1,1
Tmem240,1,0
Asah1,1,1
Scyl3,1,1
Mrps15,1,1
Smarcd2,1,0
Gnai2,1,0
Gbf1,1,1
Rps23,1,1
Srsf2,1,1
Etnk2,1,1
Mpped1,1,0
St7,1,1
Acvr1b,1,0
Rnps1,1,0
Adrm1,1,1
Ranbp2,1,2
Pde3b,1,2
Afg3l2,1,1
Atp5d,1,0
Tmem38a,1,1
Zfp609,1,1
Nfyc,1,0
Chchd6,1,2
Snrnp40,1,1
Zfp608,1,1
Immp2l,1,2
Lgi1,1,1
Dgke,1,1
Klhl23,1,1
Tpcn1,1,1
Exoc5,1,2
Napg,1,1
2810049E08Rik,1,1
Cfp,1,1
Fbxo21,1,0
Dhx36,1,1
Sirt7,1,0
Caly,1,1
Prr12,1,0
Pclo,1,2
Zfyve9,1,2
Dlg3,1,1
Atp6v1g2,1,0
Mlx,1,1
Cstf3,1,1
Rpl39,1,1
A830082K12Rik,1,1
Top3b,1,1
Arhgef7,1,0
Ube2d3,1,1
Atp5k,1,1
Hk1,1,0
Slc26a8,1,0
Calcoco1,1,0
Osbpl9,1,1
Zfp106,1,1
Ppil2,1,1
Kcnn2,1,1
Lrtm2,1,0
Cacul1,1,1
Ciz1,1,0
Wnt4,1,1
Slc35f4,1,1
Rps6ka5,1,1
Polb,1,1
Ak6,1,1
Baz2b,1,2
Pdlim7,1,0
Rprml,1,0
Egr3,1,0
9130024F11Rik,1,1
Tbc1d19,1,2
Pdzrn3,1,1
Nsmce2,1,1
Prpf3,1,1
Man2c1,1,1
A730081D07Rik,1,1
Cox5b,1,1
Hkdc1,1,1
Wdr73,1,0
Banp,1,0
Rbbp7,1,1
Kdm2a,1,0
Cops5,1,1
Prdm15,1,1
Rab2b,1,1
Dazap2,1,1
Usp25,1,2
Eif2a,1,1
Angptl3,1,1
Golga1,1,1
Slc25a22,1,0
Bcl2l11,1,1
Plk2,1,1
5330417C22Rik,1,1
Creld1,1,0
Lrfn4,1,0
Dcakd,1,1
Phf23,1,0
Slc25a19,1,1
Chtop,1,1
Adra1a,1,1
Scn3b,1,0
Pibf1,1,1
Camk2g,1,0
Kif17,1,0
Mrpl38,1,1
Tesc,1,0
Ube2d2a,1,1
Ap2b1,1,0
Dlg5,1,1
Papolg,1,1
Nln,1,1
Rpn1,1,1
Wdr1,1,1
Sos1,1,1
Zfp292,1,1
Gnl1,1,1
Cadm4,1,0
Tsc22d1,1,1
Bcl2l2,1,1
Hspa14,1,1
Cluap1,1,0
Syt1,1,2
Stat3,1,1
Stip1,1,0
Cnep1r1,1,1
Gga1,1,1
Ctcf,1,0
Usp5,1,0
Slc29a4,1,1
Naa20,1,1
Sbf1,1,0
Map3k3,1,1
Lamtor4,1,1
Dus3l,1,1
Slc35b1,1,1
Slc35f1,1,0
Zfp513,1,1
Rnf126,1,0
Mapk10,1,0
Dleu2,1,1
Flot1,1,0
St8sia5,1,0
Plxnc1,1,2
Bcas2,1,1
Glrb,1,1
Rpl21,1,1
Lmbrd2,1,1
Col20a1,1,1
Rnf187,1,1
Ep400,1,0
Cobl,1,2
Rnf167,1,1
Cadm3,1,1
Trpc5,1,2
Rbm15,1,1
Xrcc1,1,1
Dennd4a,1,1
Ylpm1,1,1
Ncs1,1,0
Rsrc2,1,1
Ano8,1,0
Fam98c,1,1
Rad17,1,1
Cep250,1,0
Farsb,1,1
Plcg1,1,0
Polr3gl,1,0
Cfap54,1,2
Bbs7,1,1
Dnah9,1,2
Hspa9,1,1
Usp10,1,1
Snrpg,1,1
Scfd2,1,2
Ccdc159,1,1
Stk3,1,2
Ncbp1,1,1
Sdha,1,1
Ccsap,1,1
Klf7,1,0
Klhl22,1,1
Wasf3,1,0
Gpt,1,1
Kat2a,1,0
Ddx41,1,0
Rccd1,1,1
Abce1,1,1
Efcab5,1,1
Prpf40b,1,1
Actr3,1,1
Mettl1,1,1
Sesn3,1,1
Mfn2,1,0
Tsacc,1,1
Trp53i11,1,1
Gpr180,1,1
Cspg5,1,0
Tesk1,1,1
Ago2,1,0
Col6a4,1,1
Fastk,1,0
Ccdc73,1,2
Mcmbp,1,1
Rufy2,1,0
Atp8b2,1,0
Dbnl,1,1
Polr3c,1,0
Zfp445,1,1
Ankrd16,1,1
Hnrnpm,1,1
Mapk4,1,0
Pik3cb,1,1
Canx,1,1
4930517O19Rik,1,1
Phka2,1,2
Pde8b,1,1
Brd8,1,1
Rab6b,1,0
Inpp4a,1,0
Ubc,1,1
Pigx,1,1
Atg3,1,1
Rab36,1,1
Psmd3,1,0
Map3k5,1,1
Otud5,1,0
Pxn,1,0
Rrp1,1,1
Tbc1d13,1,1
Ubqln4,1,1
Ccdc107,1,1
Bcl9l,1,0
Srpk1,1,0
Gcfc2,1,1
Myo6,1,2
Ccdc66,1,1
Doc2a,1,0
Naa30,1,1
Tmem39b,1,1
Pmm1,1,0
Rprd1a,1,0
Osbpl11,1,1
Nsun2,1,1
Gm12216,1,0
Dpysl2,1,0
Fars2,1,2
Zfp148,1,0
Tulp4,1,1
Rc3h1,1,1
Arpc1a,1,1
Akap9,1,1
Nol7,1,1
Sf3b2,1,0
Tmem30a,1,1
Prr3,1,1
Glcci1,1,1
Rnf145,1,1
Phf20,1,1
Map2k7,1,0
L3mbtl4,1,2
Bcl7a,1,0
Ftl1,1,1
Ice1,1,1
Soga1,1,1
Aebp2,1,1
Dhx9,1,1
Zfp81,1,1
Hax1,1,1
Arhgap15,1,2
A830009L08Rik,1,1
Per2,1,1
Morf4l1,1,1
Cnrip1,1,1
Me3,1,1
Ndst1,1,1
Rab12,1,0
Tug1,1,1
Homer2,1,1
Tmem147,1,1
Rps6kb2,1,1
Edc4,1,1
Csad,1,1
Gmeb1,1,1
Ube2e3,1,1
Slc25a4,1,1
E4f1,1,0
Sars,1,0
1700080N15Rik,1,1
Ndufb7,1,1
Wwp1,1,1
Pdzd8,1,1
Tln1,1,0
Utp20,1,1
Snd1,1,2
Ulk4,1,1
Nsg1,1,0
Ctr9,1,1
Tmem87a,1,1
Fam20b,1,1
Rnasek,1,0
Tob2,1,0
Nup153,1,1
Dhx57,1,1
Dgcr8,1,1
Zfp385b,1,1
Tbc1d22b,1,1
Gas8,1,1
Mvb12a,1,1
Rbm4,1,1
Fam49b,1,1
Asxl2,1,0
Zkscan3,1,1
Serac1,1,0
Gpaa1,1,1
Zfyve27,1,1
Gtf2f2,1,1
Dpp3,1,0
Mier1,1,1
Cops2,1,1
Lmf1,1,1
Phip,1,2
Lrrc45,1,0
2700097O09Rik,1,1
Tet2,1,1
Malt1,1,1
Cdk12,1,0
Tbc1d9b,1,0
Tbpl1,1,0
Adck5,1,1
Snx2,1,1
Tsen2,1,1
Msi2,1,1
Xylt2,1,1
Tll1,1,1
Rps11,1,1
Asap2,1,0
Slitrk4,1,1
Sergef,1,0
Mmp24,1,1
Mrpl9,1,1
Cwh43,1,1
Mms19,1,0
Tusc3,1,2
Garnl3,1,1
Wwc2,1,1
Vps35,1,1
Shroom1,1,1
Itfg1,1,1
Med6,1,1
Lnx1,1,2
Zfp280c,1,1
Ddrgk1,1,0
Trim37,1,1
Itgbl1,1,1
Osbpl1a,1,1
Ids,1,1
Uso1,1,1
Dnajc5,1,1
Ap3b2,1,0
Spg7,1,1
Mpdu1,1,0
Kmt2d,1,0
Hnrnpa3,1,1
Vps52,1,1
Tsc1,1,1
Rasa2,1,1
Iqcb1,1,1
Vstm2l,1,0
Cdc7,1,1
Sec14l2,1,0
Tmod1,1,1
Dclre1c,1,1
Zfp236,1,1
Nap1l1,1,1
Tmem150c,1,1
Fxyd6,1,1
Mga,1,1
Snrnp48,1,1
Igfbp5,1,1
Gm26827,1,1
Brd2,1,0
5031439G07Rik,1,0
Phc3,1,1
Cbfb,1,1
Itgb3bp,1,2
Gm20713,1,1
Ywhab,1,0
Yars,1,0
Cops8,1,1
Nlgn3,1,1
Slc45a4,1,0
Rpusd1,1,1
Foxj2,1,1
Dimt1,1,1
Nrf1,1,1
Zmym6,1,1
Ubqln1,1,1
Dcaf8,1,1
Inpp5b,1,0
Hgs,1,1
Wdr90,1,0
Zfp821,1,1
Insr,1,0
Hmbox1,1,2
Dhx40,1,1
Fam126a,1,0
Frs2,1,1
9430015G10Rik,1,0
Bicc1,1,0
Tmx3,1,1
Dtna,1,2
Cyld,1,1
Ppp1r1a,1,1
Fktn,1,1
Zfp512,1,1
Nup188,1,0
Rpl36al,1,1
Ddx18,1,1
Mettl16,1,0
Rbmx,1,1
Rab10,1,1
Chkb,1,1
Arhgap39,1,0
Zfp932,1,1
Sec61a1,1,1
Sgsm3,1,0
Rasgrf2,1,0
Pou6f1,1,1
Mcoln1,1,1
Angpt2,1,0
H13,1,0
Dazap1,1,0
Ptma,1,0
Cnot6,1,1
Tiam1,1,1
Os9,1,0
Zbtb46,1,1
Rab28,1,1
Ap1b1,1,0
Uimc1,1,1
Cars2,1,0
Ttc4,1,1
Gm15764,1,1
Zbtb11,1,1
Col19a1,1,2
Cpne5,1,0
Glrx3,1,1
Cers2,1,1
Neurod1,1,1
Strn,1,2
Tbc1d17,1,1
Btf3,1,1
Rexo1,1,0
Dhx38,1,1
Pnmal1,1,1
Gm28375,1,1
Kirrel3,1,0
Lrrcc1,1,1
Ralgps2,1,1
Gm11508,1,1
Prpsap1,1,0
Mmp17,1,1
Cntln,1,2
Rfc2,1,1
Rftn1,1,1
9530052E02Rik,1,1
Mnat1,1,1
Hic2,1,1
Ncoa6,1,2
Zdhhc20,1,1
Scamp2,1,0
Plekha3,1,1
Gm15577,1,1
Trim9,1,1
Snupn,1,0
Spns1,1,0
Cox14,1,1
Gtpbp2,1,1
Gm15594,1,1
Ptprr,1,1
Nucks1,1,1
Dnajb5,1,0
Vat1l,1,1
Ccdc85c,1,0
Rbck1,1,1
Kifap3,1,1
Rpl9,1,1
Vps8,1,0
Smarcd3,1,0
Rpl36,1,1
Actr10,1,1
Prkar2a,1,0
Vstm2a,1,2
Scpep1,1,1
Armc8,1,1
Rps25,1,1
Clmp,1,1
Dhcr24,1,0
Gpc4,1,1
Riok3,1,1
2310061I04Rik,1,1
Pfdn2,1,1
Get4,1,0
Cyth1,1,0
Pnma2,1,0
Zfp318,1,1
Arhgap17,1,1
Glyr1,1,0
Cdc23,1,1
Larp1,1,1
Kdm3a,1,1
Gm14330,1,1
Maoa,1,1
Memo1,1,1
Gm13963,1,1
Qars,1,0
Hnrnpf,1,0
Pds5b,1,1
Ccser2,1,1
Lclat1,1,1
Tfcp2,1,1
Ctnnal1,1,1
4930599N23Rik,1,1
Qsox2,1,1
Coq5,1,1
Rhbdl1,1,1
Scfd1,1,1
Drg2,1,1
Pgap2,1,1
Zranb1,1,1
Uck2,1,1
Tax1bp1,1,1
Dnah2,1,0
Gcdh,1,0
Stub1,1,0
Grik2,1,2
Fam102a,1,0
Rassf1,1,0
Clvs1,1,2
Sesn1,1,1
Gm14372,1,0
Mllt1,1,1
Smyd2,1,1
Gapdh,1,0
Dvl2,1,0
Cox4i1,1,1
Rgs4,1,1
Edf1,1,1
Tubb2a,1,1
Sp4,1,1
Gtf2ird1,1,1
Eml1,1,0
Prkaca,1,0
Zfp598,1,0
Pcgf5,1,1
Cdh20,1,2
Fads1,1,0
Tmem151a,1,0
Pcdh10,1,1
Comt,1,1
Kdm2b,1,0
Parg,1,1
Arntl,1,0
Gnl3l,1,1
Cacna1h,1,0
Letm1,1,0
Hnrnpa1,1,1
Cic,1,0
Arih2,1,1
Rsbn1,1,2
Kdm6b,1,0
Epc1,1,1
Fgfr1op2,1,1
Syap1,1,1
Vegfa,1,0
Fhod3,1,2
Usp20,1,1
Syt13,1,1
Ap4e1,1,2
Zfp579,1,1
Tmem138,1,1
Cdan1,1,2
2310022A10Rik,1,1
Ddx3x,1,1
Stard3,1,0
Plscr3,1,0
Scap,1,0
Stk10,1,1
