,DEG,pred
Fryl,1,1
Ccny,1,1
Rai14,1,1
Mapk8,1,1
St6galnac3,1,1
Sar1b,1,1
Clvs1,1,1
Csmd1,1,1
Chka,1,1
Zdhhc22,1,1
Agbl3,1,1
Prpf39,1,1
Dzip3,1,1
Myo10,1,1
Ppp3cc,1,1
Lrfn4,1,1
Tmem240,1,1
Pcdh10,1,1
Uchl1,1,1
Zfand3,1,1
Dhps,1,1
Hrh3,1,1
Tuba1b,1,1
Limk2,1,1
Camkmt,1,1
Gm11099,1,1
Rhbdl1,1,1
Armc8,1,1
Slc38a1,1,1
Stat2,1,1
Napa,1,1
Fdft1,1,1
Dnajb5,1,1
1810026B05Rik,1,1
Synpr,1,1
Gm26901,1,1
Nyap1,1,1
Rbms1,1,1
Ankrd33b,1,1
Ndrg3,1,1
Xrcc1,1,1
Uba52,1,1
Slc7a4,1,1
Atp6v1a,1,1
Hars2,1,1
Cdc42,1,1
Ccdc73,1,1
Med17,1,1
Plekhh2,1,1
Eml2,1,1
Klc2,1,1
Ube2m,1,1
Tmem214,1,1
Rbpj,1,1
Alas1,1,1
Creg2,1,1
Iqcb1,1,1
Kat6a,1,1
Dars,1,1
Hcn1,1,1
Ppp2r3a,1,1
Capn1,1,1
Ap3b2,1,1
Epc1,1,1
Bcan,1,1
Akap11,1,1
Prdm2,1,1
Rce1,1,1
Myo18a,1,1
Emc2,1,1
Gm13832,1,1
Sgsm2,1,1
Apc,1,1
Zfat,1,1
Dlc1,1,1
Eif2b3,1,1
Pter,1,1
Rims1,1,1
Gnl3l,1,1
Tomm20,1,1
Cwc25,1,1
Trerf1,1,1
Nfasc,1,1
Vps54,1,1
Dynll2,1,1
Pdia6,1,1
Tubb2a,1,1
Hnrnpk,1,1
Ndc1,1,1
Sugt1,1,1
Podxl2,1,1
Sntb2,1,1
Smim14,1,1
Xpo1,1,1
Nsun7,1,1
Otub2,1,1
Arhgap39,1,1
Ogfrl1,1,1
Inpp4a,1,0
Fez1,1,1
Ptdss2,1,1
Trim23,1,1
Gm26749,1,1
Hdgf,1,1
Nop10,1,1
Epn1,1,1
Rpl8,1,1
Rnpepl1,1,1
Mt3,1,1
Colgalt1,1,1
Arid1b,1,1
Ppp1r12b,1,1
Dleu2,1,1
Fam126b,1,1
Dync1i2,1,1
Osbpl6,1,1
Taf6,1,1
Jarid2,1,1
Tspan9,1,1
Mmd2,1,1
Msmo1,1,1
Prmt1,1,1
Dcun1d1,1,1
Ccr9,1,1
Map3k3,1,1
Dhx15,1,1
Wdr33,1,1
Cct6a,1,1
Hax1,1,1
Pdpr,1,1
Pak7,1,1
Plbd2,1,1
Mcoln1,1,1
Rtn4r,1,1
Yars,1,1
Mdm4,1,1
Spg7,1,1
Zswim4,1,1
Zc3h7b,1,1
Entpd1,1,1
Uqcrc2,1,1
Kcna6,1,1
Gm20721,1,1
BC052040,1,1
Phip,1,1
Ppp1r15b,1,1
Slc17a5,1,1
Vstm2b,1,1
Tbc1d19,1,1
Cblb,1,1
Satb2,1,1
Pbx1,1,1
Txnrd2,1,1
Pde3b,1,1
Gm28294,1,1
Xrcc4,1,1
Cep250,1,1
Arl6,1,1
Rbm41,1,1
Rsf1os1,1,1
9930021J03Rik,1,1
Rps26,1,1
Il34,1,1
Vps35,1,1
Mkx,1,1
Sec24b,1,1
Smyd3,1,1
Naa20,1,1
Abhd12,1,1
Syngr1,1,1
Gm26549,1,1
Capzb,1,1
Npdc1,1,1
Smoc2,1,1
Uqcrh,1,1
Snrpd2,1,1
Taf1c,1,1
Bcl9l,1,1
Pgrmc1,1,1
Pias4,1,1
Zbtb48,1,1
Rapgef4os1,1,1
Ankfn1,1,1
Zfp407,1,1
Zfp592,1,1
Enox1,1,1
Itpk1,1,1
Cic,1,1
Jmy,1,1
Timm9,1,1
Smpd3,1,1
Med12l,1,1
Med14,1,1
Parvb,1,1
Uqcrq,1,1
Luc7l3,1,1
Tsn,1,1
Rnf157,1,1
Cox7c,1,1
Nebl,1,1
Efnb3,1,1
Tyro3,1,1
Fam219a,1,1
Pgs1,1,1
Tada2a,1,1
Dbi,1,1
Tiam1,1,1
Man1a,1,1
Sfswap,1,1
Chkb,1,1
Aifm3,1,1
Mvp,1,1
Nadk,1,1
Wipf3,1,1
4930579G18Rik,1,1
Cabp1,1,1
Ptk7,1,1
Fam193b,1,1
Ccs,1,1
Xndc1,1,1
Rpl37,1,1
Necab1,1,1
Ap1ar,1,1
Kcnn2,1,1
B3gat3,1,1
Apbb1,1,1
Senp7,1,1
Etv5,1,1
Npr3,1,1
Heg1,1,1
Tmem150c,1,1
Cx3cl1,1,1
2810049E08Rik,1,1
Rpl23,1,1
Usp2,1,1
Wwc1,1,1
Scube1,1,1
Banp,1,1
Glrx2,1,1
Ywhaq,1,1
Ltbp4,1,1
Rbbp6,1,1
Inpp5f,1,1
Dvl3,1,1
Pmepa1,1,1
Arel1,1,1
Snx10,1,1
Tmem150a,1,1
Atf6b,1,1
Maged1,1,1
Cpeb4,1,1
Herpud2,1,1
Cfap45,1,1
Hdac2,1,1
Matr3,1,1
Atp5f1,1,1
Pygb,1,1
Aftph,1,1
Rarb,1,1
Exosc7,1,1
Gm14858,1,1
Tef,1,0
Slc25a42,1,1
Ube3b,1,1
Eif4g2,1,1
Tpcn1,1,1
Igfn1,1,1
Obsl1,1,1
Sbf1,1,1
Gps1,1,1
Gabrb2,1,1
Pdcd4,1,1
Wipf2,1,1
Lrch2,1,1
Gga3,1,1
Slitrk4,1,1
Txlna,1,1
Ptprz1,1,1
Otof,1,1
Kdm2b,1,1
Capns1,1,1
Nipa1,1,1
Tbc1d1,1,1
Rnps1,1,1
A230004M16Rik,1,1
Nelfb,1,1
Pgm2l1,1,1
Lrrc49,1,1
Khdrbs3,1,1
Lrrc45,1,1
Trim41,1,1
Wdpcp,1,1
Ppfia2,1,1
Cisd3,1,1
Gm3294,1,1
Son,1,1
Nnat,1,1
2210408I21Rik,1,1
Brd7,1,1
Clmp,1,1
Arhgef7,1,1
Slmap,1,1
Zscan22,1,1
Gm26713,1,2
Ppp5c,1,1
Tro,1,1
1110051M20Rik,1,1
Ist1,1,1
Trappc3,1,1
Edrf1,1,1
Arfgef2,1,1
Gdap1,1,1
Aqr,1,1
Scamp1,1,1
Ptpn3,1,1
Mpdu1,1,1
Ctdspl2,1,1
Mrpl38,1,1
Ankrd24,1,1
Gpatch1,1,1
Kdm4c,1,1
Ablim2,1,1
Arhgap17,1,1
Usp35,1,1
Pigt,1,1
Gng3,1,1
Ctsd,1,1
Cd34,1,1
Zfp810,1,1
Wnk2,1,1
Acsl3,1,1
Bscl2,1,1
Hps1,1,1
Vps29,1,1
Klf10,1,1
B4galt6,1,1
Atxn10,1,1
Nsf,1,1
Rabl6,1,1
Rps8,1,1
Hells,1,1
Kcnf1,1,1
Cfap69,1,1
Mthfr,1,1
Slc27a1,1,1
Fto,1,1
Recql5,1,1
Gm1043,1,1
Pnmal2,1,1
Flot1,1,1
Mllt6,1,1
Ski,1,0
Syt5,1,1
Cttn,1,1
Dip2b,1,1
Csf2ra,1,1
Narf,1,1
Rhoa,1,1
Thrb,1,1
G3bp2,1,1
Cyhr1,1,1
Prr3,1,1
Cbfa2t3,1,1
Rnpep,1,1
Nup210,1,1
Gnb4,1,1
Edf1,1,1
Gm26854,1,1
Dus3l,1,1
Bptf,1,1
Hinfp,1,1
Myh9,1,1
Usp14,1,1
Dok5,1,1
Slc26a8,1,1
Kmt2c,1,1
Wdr17,1,1
Mapk1,1,1
Rit2,1,1
Rufy2,1,1
Sept3,1,1
March8,1,1
Pum1,1,1
Nrxn1,1,1
Btbd9,1,1
Fancc,1,1
Ahctf1,1,1
Prdm11,1,1
Lrp12,1,1
Kif1c,1,1
Add1,1,1
Drosha,1,1
Slc4a4,1,1
Pcsk5,1,1
Gm16310,1,1
Nudt3,1,1
Phlpp2,1,1
Igdcc4,1,1
Prpf31,1,1
Zfp668,1,1
Clip2,1,0
Hdac6,1,1
Zbtb34,1,1
Ccdc117,1,1
Ddx50,1,1
Fbxw4,1,1
Enpp5,1,1
Napb,1,1
Tnrc6b,1,1
Arl6ip1,1,1
Zranb1,1,1
Slc44a2,1,1
Tmprss7,1,1
Slit3,1,1
Gria3,1,1
Peg3,1,1
Tank,1,1
Ncam2,1,1
Cox7a2,1,1
Usp50,1,1
Pex3,1,1
Rita1,1,1
Nlgn3,1,1
Slc7a8,1,0
Rnf25,1,1
Cabin1,1,1
Col15a1,1,1
2810032G03Rik,1,1
Gatad2b,1,1
Pdhb,1,1
Rps16,1,1
Bpnt1,1,1
Carf,1,1
Dock7,1,1
Lhfpl4,1,1
Nr4a3,1,1
Tnpo2,1,1
Ppfia4,1,1
Cnpy2,1,1
Ralgds,1,1
Atp6v1b2,1,1
Fam32a,1,1
Polr1a,1,1
Grb2,1,1
Ypel1,1,1
Fam129b,1,1
Lypla1,1,1
Mettl23,1,1
Shisa7,1,1
Ttc7b,1,1
Tm9sf1,1,1
Sccpdh,1,1
Habp4,1,1
Clip1,1,1
Ahi1,1,1
4930447C04Rik,1,1
Vps36,1,1
Panx1,1,1
Nrcam,1,1
Kcnh2,1,1
Zfp704,1,1
Nat9,1,1
Cstf3,1,1
S100pbp,1,1
Ppwd1,1,1
Btf3l4,1,1
Adar,1,1
Chuk,1,1
Kcnj3,1,1
BC005561,1,1
Ddx10,1,1
Atp13a2,1,1
Rap1gap2,1,1
Mmp16,1,1
Sclt1,1,1
Tceal5,1,1
Klhl7,1,1
Tmem38a,1,1
Ppm1d,1,1
Olfml2b,1,1
Dnah9,1,1
Ssr4,1,1
Ddx47,1,1
Dennd1b,1,1
Uqcc2,1,1
Lrrc73,1,1
Clptm1,1,1
Scrib,1,1
Rsrc1,1,1
Sorbs1,1,1
Pls3,1,1
Abtb1,1,1
Slc30a9,1,1
Ranbp9,1,1
Atp6v0a1,1,0
Mrpl53,1,1
Ubxn4,1,1
Fam13c,1,1
Trpm2,1,1
Igflr1,1,1
Aldh3a2,1,1
Tmem260,1,1
Ccdc62,1,1
Osbpl2,1,1
Cab39,1,1
Glce,1,1
Mllt3,1,1
Tomm40,1,1
Spry2,1,1
Fads2,1,1
Acvr1c,1,1
Slc2a8,1,1
B3galt2,1,1
Gfm2,1,1
Usp46,1,1
Dkk2,1,1
Slit1,1,1
Xpr1,1,1
Sidt1,1,1
Odc1,1,1
Josd2,1,1
Gm2824,1,1
Cherp,1,1
Sema4d,1,1
Grk4,1,1
Tmem87b,1,1
Eif4e3,1,1
Rasd2,1,1
Atxn7l3,1,1
Zfyve28,1,1
Ppp1r9b,1,1
Slc38a7,1,1
Uba2,1,1
Cd163l1,1,1
Dnajb4,1,1
Kitl,1,1
Eif3a,1,1
Wsb2,1,1
1600020E01Rik,1,1
Khsrp,1,1
Tmem86b,1,1
E230016M11Rik,1,1
Rhbdd3,1,1
Bicd2,1,1
Rab26,1,1
Tomm70a,1,1
Dap3,1,1
Rhot1,1,1
Ercc4,1,1
Fam171a1,1,1
Ajap1,1,1
Nckap5l,1,1
Ppp2r2c,1,0
Amotl1,1,1
Gabra3,1,1
Scamp2,1,1
Porcn,1,1
Rft1,1,1
Strip1,1,1
Usp5,1,1
Kxd1,1,1
Kcnmb4,1,1
Gnb5,1,1
Cuta,1,1
Gemin8,1,1
Iqsec2,1,1
Dlgap3,1,1
Srsf9,1,1
Pfn2,1,1
Peak1,1,1
Galnt18,1,1
Prtg,1,1
Pigk,1,1
Gpaa1,1,1
Zdhhc21,1,1
Cobl,1,1
Cdk5,1,1
Apopt1,1,1
Hnrnph1,1,1
Zfp365,1,1
Prkcsh,1,1
Adcy5,1,1
Mgat5,1,1
Inha,1,1
Zdhhc9,1,1
Ago1,1,1
Zkscan17,1,1
Zfp580,1,1
Armc1,1,1
Adcy2,1,1
Timm44,1,1
Ahr,1,1
Lonp2,1,1
Rps2,1,1
Zfp523,1,1
Zfp532,1,1
Slc41a1,1,1
1600002K03Rik,1,1
Ptma,1,1
Pigl,1,1
Phc2,1,1
Fam49b,1,1
Mpp3,1,1
Twist2,1,1
Ksr2,1,1
A830082K12Rik,1,1
Heatr1,1,1
Gm28375,1,1
Celf1,1,1
Col20a1,1,1
Fsd1,1,1
Adamts14,1,1
Arhgef1,1,1
Gm13052,1,1
Atf2,1,1
Gm16599,1,1
Chchd4,1,1
Tcerg1,1,1
Fgfr1op2,1,1
4933406I18Rik,1,1
Slc25a22,1,1
Zfyve26,1,1
Synrg,1,1
Fam117b,1,1
Taok2,1,1
Epha7,1,1
Mtmr7,1,1
Reep2,1,1
Lysmd4,1,1
Mnat1,1,1
Vps39,1,1
Bcap29,1,1
Wasf3,1,1
Smg6,1,1
Ralgapa2,1,1
Ttf1,1,1
Spcs2,1,1
Nup214,1,1
Satb1,1,1
Pcdh1,1,1
Ankrd13a,1,1
Impad1,1,1
Dusp11,1,1
Tsen2,1,1
Grn,1,1
Arl8b,1,1
Ylpm1,1,1
Serf2,1,1
Cyp7b1,1,1
Sfxn4,1,1
Rbm12b2,1,1
Clcn6,1,1
Copg2,1,1
Uba6,1,1
Prkd1,1,1
Tm9sf4,1,1
Arpc5l,1,1
Hmgb1,1,1
Lin52,1,1
Lancl3,1,1
Ppp3cb,1,1
Phb,1,1
Atf4,1,1
Gstm1,1,1
Bloc1s2,1,1
Fgd6,1,1
Psmd12,1,1
Wwox,1,1
Fkbp1a,1,1
Ube2v1,1,1
Fam160b2,1,1
Ctdnep1,1,1
Zfp932,1,1
Alg12,1,1
Hic2,1,1
9330159F19Rik,1,1
Ank,1,1
Enkur,1,1
Plcb4,1,1
Pisd,1,1
Yipf5,1,1
Rela,1,1
Ago2,1,1
Bbs5,1,1
Kdm4b,1,1
Ccdc186,1,1
Gspt1,1,1
Dhrs7,1,1
Zfp511,1,1
Prcp,1,1
Klhl42,1,1
Fam131a,1,1
Gm17106,1,1
Slc3a2,1,1
Tubb3,1,1
Tada1,1,1
Sec62,1,1
Dhx16,1,1
Rec114,1,1
Stk39,1,1
Med8,1,1
Trim62,1,1
Aco2,1,1
Usp28,1,1
Erp44,1,1
1700120C14Rik,1,1
Zfp287,1,1
Rfng,1,1
Lrfn1,1,1
Acaa2,1,1
Heatr6,1,1
Ap2s1,1,1
Cpne9,1,1
Carns1,1,1
Zbtb7a,1,1
Plaa,1,1
Mical2,1,1
Cdk19,1,1
Pam,1,1
Fam189b,1,1
Cog4,1,1
Zkscan2,1,1
Ccdc3,1,1
Cers2,1,1
Bicd1,1,1
Sv2b,1,1
Setd6,1,1
Ptpro,1,1
Sesn1,1,1
Zfp618,1,1
Mms19,1,1
Tnrc6a,1,1
Cox4i1,1,1
Ezh1,1,1
Ascc3,1,1
Gm12353,1,1
Piga,1,1
Snx5,1,1
Rpl36,1,1
Atp6v0e2,1,1
Smurf1,1,1
Dlst,1,1
Fhod3,1,1
Ppp2r1a,1,1
Lrch3,1,1
Akap8,1,1
Kif21b,1,1
Nmt1,1,1
Scamp5,1,1
Rps17,1,1
Dlg3,1,1
Ubfd1,1,1
Ubash3b,1,1
Rnf165,1,1
Mib2,1,1
Abcd4,1,1
Prkcz,1,1
Exd2,1,1
Xbp1,1,1
Slc9a9,1,1
Unc5d,1,1
Mrpl21,1,1
Zfp651,1,1
Ift43,1,1
Rpl35,1,1
Pitpnm1,1,1
Prmt7,1,1
Csgalnact1,1,1
Dpf3,1,1
Rsf1,1,1
Cdc5l,1,1
Eif4e2,1,1
Tor1aip1,1,1
Necap1,1,1
Fbxl2,1,1
Sept11,1,1
Bcas3,1,1
Rgs9,1,1
Tenm4,1,1
Abca7,1,1
Tmem44,1,1
Gtf3c1,1,1
Pde4b,1,1
Lars,1,1
Pold3,1,1
Sprn,1,1
Cr1l,1,1
Kif3b,1,1
Ublcp1,1,1
Ei24,1,1
Syngap1,1,1
Timp2,1,1
Col4a1,1,1
Fbxo31,1,1
Map2k2,1,1
Tbpl1,1,1
Zeb1,1,1
AI480526,1,1
Tab2,1,1
Rpn2,1,1
Ikbip,1,1
Mcu,1,1
Unkl,1,1
Actn2,1,1
Cript,1,1
Atp11b,1,1
Pdia5,1,1
Nfrkb,1,1
Myt1l,1,1
Eepd1,1,1
Igf2bp3,1,1
Etfa,1,1
Pex13,1,1
Il6st,1,1
Rabac1,1,1
Smarcad1,1,1
Cd320,1,1
Gm17491,1,1
Tipin,1,1
Sos2,1,1
Vipr1,1,1
Aars2,1,1
2900052L18Rik,1,1
Dnah2,1,1
L3mbtl1,1,1
Trip11,1,1
Atp1a2,1,1
Mnt,1,1
Sorcs3,1,1
Atp5j,1,1
Ppib,1,1
Dennd6b,1,1
Cmtm4,1,1
Ldb1,1,1
Cnppd1,1,1
Rundc3b,1,1
Jag2,1,1
Esr1,1,1
Gm28153,1,1
Prex1,1,1
Gapdh,1,1
Ano6,1,1
Arid4a,1,1
Fam210a,1,1
Ift88,1,1
Slc9a3r2,1,1
Galnt1,1,1
Zfp248,1,1
Wrn,1,1
Bckdk,1,1
Crip2,1,1
Dhdds,1,1
4930517O19Rik,1,1
G2e3,1,1
Eif4b,1,1
Plch2,1,1
Dnal1,1,1
Smarcc1,1,1
Sh3gl2,1,1
Arc,1,1
Gmip,1,1
Myef2,1,1
Ndufaf4,1,1
Ciart,1,1
Zfp771,1,1
Zfp292,1,1
Lrpprc,1,1
Kmt2d,1,1
Tcf7l1,1,1
Vhl,1,1
Cdh7,1,1
Cct5,1,1
Ccz1,1,1
Rgs7bp,1,1
Pde4dip,1,1
Cdk8,1,1
Ackr1,1,1
Gm13889,1,1
Kif1b,1,1
2510002D24Rik,1,1
Tnks,1,1
Alk,1,2
Ogfr,1,1
Senp2,1,1
Prmt2,1,1
Pbx3,1,1
Epm2a,1,1
Zdhhc2,1,1
Usp15,1,1
Krt10,1,1
Surf4,1,1
Brd3,1,1
Nol4l,1,1
Lias,1,1
Dars2,1,1
Mus81,1,1
Fat4,1,1
Dimt1,1,1
Pck2,1,1
Ugp2,1,1
Vps33a,1,1
Zcchc14,1,1
Kdm1a,1,1
Spryd3,1,1
Sorcs1,1,1
Ubxn11,1,1
Gnptg,1,1
Ebf4,1,1
Usp45,1,1
Mrpl28,1,1
Peli1,1,1
Smc4,1,1
Glrx5,1,1
Dock10,1,1
Mcts1,1,1
Dennd5a,1,1
Aatf,1,1
Nhsl2,1,1
Tcf20,1,1
Clta,1,1
Ccdc171,1,1
Prss12,1,1
Malt1,1,1
Xpot,1,1
Fam135a,1,1
Zcchc18,1,1
Cdipt,1,1
Ice2,1,1
Exoc7,1,1
Sec24d,1,1
Dcaf15,1,1
Lamc1,1,1
Gm17036,1,1
Rnf111,1,1
Ccdc6,1,1
Scpep1,1,1
Fgd3,1,1
Irf9,1,1
Ptpn1,1,1
Rnmt,1,1
Maml1,1,1
Zfp180,1,1
Col4a3bp,1,1
Cplx1,1,1
Ino80e,1,1
Rhbdd2,1,1
Zfp46,1,1
Naa15,1,1
Zfp35,1,1
Eif2s3x,1,1
Map3k4,1,1
Wwc2,1,1
Mgat5b,1,1
Lypla2,1,1
Gas2l3,1,1
Kansl2,1,1
Sppl2a,1,1
Mfsd6,1,1
Chd2,1,1
Prpf38b,1,1
Zmat3,1,1
Anxa11,1,1
Htr6,1,1
Atxn3,1,1
Mtf1,1,1
Mrps27,1,1
Grb14,1,1
Lnx1,1,1
D1Ertd622e,1,1
Me1,1,1
A230077H06Rik,1,1
March4,1,1
Gpatch11,1,1
Myl6,1,1
Nr6a1,1,1
Ptpn9,1,1
Lpcat3,1,1
Ctsa,1,1
Aup1,1,1
Gas2l1,1,1
1700023F02Rik,1,1
Gas2,1,1
9330162012Rik,1,1
Smad4,1,1
Ptcd3,1,1
Phf21b,1,1
Sgcz,1,1
Kcna1,1,1
Galnt16,1,1
Nxpe2,1,1
Sgms1,1,1
Nars,1,1
Crk,1,1
Mef2d,1,0
Zfp667,1,1
Ube2z,1,1
Tbc1d22b,1,1
Rcc2,1,1
Timp4,1,1
Eri3,1,1
Sumo1,1,1
Ptpn23,1,1
Fubp3,1,1
Gadd45gip1,1,1
Mtmr2,1,1
Zbtb20,1,1
Park7,1,1
Ece1,1,1
Cul7,1,1
Taf12,1,1
0610040B10Rik,1,1
Igsf8,1,1
Dhx29,1,1
Prr14l,1,1
Gm26954,1,1
Slc23a2,1,1
Mettl8,1,1
Apoe,1,1
Tpd52,1,1
B3galnt2,1,1
Ntn1,1,1
Hspa8,1,1
Ippk,1,1
Hdac5,1,1
Ric3,1,1
Acat1,1,1
Idh1,1,1
Nrg4,1,1
P2ry12,1,1
Blnk,1,1
Pacs2,1,1
Ddx41,1,1
Fam76a,1,1
Atp13a5,1,1
Matn2,1,1
Sap30l,1,1
Tmtc2,1,1
2610001J05Rik,1,1
Ggct,1,1
Ptpn2,1,1
Nr2f1,1,1
Uvrag,1,1
Plk2,1,1
Zfp277,1,1
Meis3,1,1
Aplp2,1,1
Trip12,1,1
5730455P16Rik,1,1
Ncaph2,1,1
5430405H02Rik,1,1
Ube2n,1,1
Sin3b,1,1
Kdm6b,1,1
Npsr1,1,1
St6gal2,1,1
Nr1d1,1,1
Mpv17l,1,1
Mprip,1,1
Glrx3,1,1
Atp6v0e,1,1
Ift20,1,1
Gm12002,1,1
Zfp948,1,1
Zfp827,1,1
Lrrc57,1,1
Lman2l,1,1
Anapc5,1,1
Rcor3,1,1
Cpne5,1,1
Sybu,1,1
Prdm15,1,1
Irf2bp2,1,1
Sgpp1,1,1
Lysmd3,1,1
Morf4l1,1,1
Vps11,1,1
Mok,1,1
Kctd6,1,1
Pex1,1,1
Gm12064,1,1
Wdr47,1,1
Pdrg1,1,1
Tnfrsf23,1,1
Dlk2,1,1
Maneal,1,1
Hars,1,1
Homer1,1,1
Rilpl2,1,1
Zfp943,1,1
Trappc4,1,1
Cdkn1b,1,1
Nup155,1,1
Nsg1,1,1
Mrpl24,1,1
Ipo9,1,1
Prkar1a,1,1
Psmb1,1,1
Abl2,1,1
Adat1,1,1
Atg3,1,1
Nfe2l1,1,1
Fbln2,1,1
Inpp5k,1,1
Cog2,1,1
Abca8a,1,1
Ubqln2,1,1
Mlip,1,1
Nln,1,1
Zrsr2,1,1
Btbd3,1,1
Arhgap25,1,1
Tpt1,1,1
Chpf,1,1
Arhgap20,1,1
Palm,1,1
Trmt10a,1,1
Plekhn1,1,1
B3galt5,1,1
Jazf1,1,1
Zfp189,1,1
Rbm25,1,1
Gm20629,1,1
Tbr1,1,1
Rps5,1,1
Tnks1bp1,1,1
Cerk,1,1
Rcbtb1,1,1
9330020H09Rik,1,1
Pacs1,1,1
Brms1,1,1
Gm28578,1,1
Fam111a,1,1
Nrep,1,1
Cbx5,1,1
Ammecr1l,1,1
Lrrn2,1,1
Sec23ip,1,1
Kifc3,1,1
Ift46,1,1
Cox19,1,1
Bace1,1,0
Rprml,1,1
Tcf12,1,1
Prkab2,1,1
Focad,1,1
Cacnb4,1,1
Gm26512,1,1
Dtd1,1,1
Ankrd10,1,1
Atp6v1h,1,1
Maml3,1,1
Tyk2,1,1
Mast1,1,1
Mapk8ip2,1,1
Kctd17,1,1
Gnptab,1,1
Tfb2m,1,1
Pard3,1,1
Spast,1,1
Ubtf,1,1
Ncoa2,1,1
Ccdc30,1,1
Chgb,1,1
Zbtb40,1,1
Ddx49,1,1
Ccdc138,1,1
Fam107b,1,1
Htr2a,1,1
Abce1,1,1
Ndufb8,1,1
Nrbp1,1,1
Tra2a,1,1
Plxna1,1,1
Laptm4a,1,1
Gpx4,1,1
Uhmk1,1,1
Smpd4,1,1
Plekha3,1,1
Sbno1,1,1
Cpeb1,1,1
Fstl5,1,1
Dnajc6,1,1
Fam160a2,1,1
Naa35,1,1
Wdr78,1,1
Telo2,1,1
Mroh1,1,1
Atp5e,1,1
Paqr8,1,1
Gm11290,1,1
Sumf1,1,1
Pgap1,1,1
Lipg,1,1
Fam135b,1,1
Ecsit,1,1
Ubr2,1,1
Vmp1,1,1
Derl2,1,1
Pex7,1,1
Mier3,1,1
Als2,1,1
Cep89,1,1
Ralbp1,1,1
Sars2,1,1
Ddx39b,1,1
Las1l,1,1
Garnl3,1,1
Fyco1,1,1
Cdh18,1,1
Snhg9,1,1
Sgce,1,1
Ptbp1,1,1
Ano2,1,1
Eif2b4,1,1
Trp53inp1,1,1
Rbck1,1,1
Atox1,1,1
Wfs1,1,1
Slc25a46,1,1
Chtop,1,1
Gdap2,1,1
Trim24,1,1
Ifrd1,1,1
Stxbp5,1,1
Csmd3,1,1
Paf1,1,1
Ccdc71,1,1
Cacng2,1,1
Ldlr,1,1
Ccnt1,1,1
Slc38a9,1,1
Arhgef10,1,1
Pou2f1,1,1
Bmp1,1,1
Ube4b,1,1
Nucks1,1,1
Sh3kbp1,1,1
Adck5,1,1
Lrrc4c,1,1
Socs2,1,1
Cacnb1,1,1
Mmel1,1,1
Fank1,1,1
Pdzd8,1,1
Stxbp6,1,1
U2af2,1,1
Spon1,1,1
2300009A05Rik,1,1
Hnrnpc,1,1
Spag5,1,1
Nipa2,1,1
Fbxo8,1,1
Robo2,1,1
Smim20,1,1
Slc25a11,1,1
Arhgap33,1,1
Rps6ka2,1,1
Sepsecs,1,1
Spock1,1,1
Actr10,1,1
Resp18,1,1
Cnnm3,1,1
Usp21,1,1
Gabbr1,1,1
Vmn2r57,1,1
Riok2,1,1
Src,1,1
Gne,1,1
Zfp579,1,1
Tpst2,1,1
Zfhx2,1,1
Rsf1os2,1,1
Kpna4,1,1
Tmem108,1,1
Mapre1,1,1
Gm26618,1,1
Kazn,1,1
Slc6a17,1,1
Begain,1,1
Arcn1,1,1
Avl9,1,1
1110038F14Rik,1,1
Dnajc24,1,1
Vmn2r85,1,1
Dynll1,1,1
1700016P03Rik,1,1
Bahcc1,1,1
Ube2e3,1,1
Pan2,1,1
Unc45a,1,1
Ppp1r16b,1,1
Csnk1d,1,1
Zfp799,1,1
Slc4a3,1,1
Cnot6,1,1
Ier3ip1,1,1
Upf3b,1,1
Slc22a5,1,1
Tacr1,1,1
Atg4d,1,1
Grhl1,1,1
Sh2b1,1,1
Mtg2,1,1
Zwint,1,1
Sult4a1,1,1
Rps28,1,1
Usp54,1,1
Rev3l,1,1
Lpgat1,1,1
Zfp933,1,1
Baz2b,1,1
Pvt1,1,1
Syt1,1,1
Myg1,1,1
Gramd4,1,1
Mas1,1,1
Rpl35a,1,1
Pnpla8,1,1
Slc9a7,1,1
Ghitm,1,1
Dhx40,1,1
Zfp944,1,1
Npas2,1,1
Zfp513,1,1
Adnp,1,1
Mpp6,1,1
Slc41a2,1,1
Dnttip1,1,1
Pip4k2a,1,1
Sdhaf2,1,1
Ndufv3,1,1
Zfyve9,1,1
Snx15,1,1
Irf2,1,1
Sun1,1,1
Magi2,1,1
Dnajc1,1,1
Rab36,1,1
Snph,1,1
Serac1,1,1
Ints7,1,1
Fam216a,1,1
Prnp,1,1
Otub1,1,1
Tpd52l1,1,1
Cdc27,1,1
Tle1,1,1
Nomo1,1,1
Alkbh8,1,1
Efcab6,1,1
Pigu,1,1
Acp6,1,1
Nipal2,1,1
Zfp790,1,1
Dhx8,1,1
Psmg1,1,1
Abhd16a,1,1
Hmgn1,1,1
Gsk3b,1,1
Lurap1l,1,1
Gabrd,1,1
BC005537,1,1
Naa50,1,1
Zfp105,1,1
Lrrk2,1,1
Adam19,1,1
Nol11,1,1
Ndufa2,1,1
Tbce,1,1
Dram1,1,1
Ctcf,1,1
Zfp276,1,1
Ccdc85a,1,1
Guk1,1,1
Dpf1,1,1
Cep192,1,1
Pnck,1,1
Ap4m1,1,1
Clint1,1,1
Nagk,1,1
Tjp1,1,1
Tmem101,1,1
Kcnq5,1,1
Nfic,1,1
Hkdc1,1,1
St3gal5,1,1
Fam3a,1,1
Astn2,1,1
