gene_name,gene_length,gene_type,gene_chr
Adss,33549.0,,
Map2,267310.0,protein_coding,chr1
Rasgef1b,511639.0,protein_coding,chr5
Fnbp1,115802.0,protein_coding,chr2
Zbtb9,35209.0,,
Scamp5,26733.0,protein_coding,chr9
Gigyf1,9387.0,,
Slc25a11,3283.0,,
Cckbr,45167.0,,
Fkbp8,7604.0,,
Snf8,12545.0,,
Psd,15069.0,protein_coding,chr19
Ring1,3888.0,,
Cabin1,118229.0,protein_coding,chr10
Igsf3,85976.0,,
Bap1,8494.0,protein_coding,chr14
Yipf4,10784.0,,
Pick1,20311.0,protein_coding,chr15
Wdr60,56760.0,protein_coding,chr12
Rtn4rl1,73986.0,protein_coding,chr11
Srsf7,7227.0,,
Taz,8239.0,,
Unk,30892.0,protein_coding,chr11
Zdhhc21,61220.0,,
1810030O07Rik,18789.0,,
Kif3c,41362.0,protein_coding,chr12
Pik3c2a,106184.0,,
Agbl4,1266663.0,protein_coding,chr4
Ftl1,1940.0,protein_coding,chr7
Slc24a2,247353.0,,
Egfem1,609186.0,protein_coding,chr3
Stim1,169513.0,protein_coding,chr7
Ddx49,9623.0,protein_coding,chr8
Taf1b,60180.0,protein_coding,chr12
Zkscan3,15752.0,,
Zmat1,37837.0,,
Sst,1385.0,,
Asic1,30762.0,protein_coding,chr15
Stip1,19265.0,,
Uggt1,104693.0,protein_coding,chr1
Grip2,65741.0,protein_coding,chr6
Utp14a,25591.0,,
Ctnnbip1,48201.0,protein_coding,chr4
Rcan2,238165.0,protein_coding,chr17
Swi5,9259.0,protein_coding,chr2
Lhx2,30452.0,,
Ak2,19571.0,,
Oaz1,2634.0,,
Fbxw8,90499.0,protein_coding,chr5
Zcchc14,54198.0,,
Acsl6,60958.0,protein_coding,chr11
4732471J01Rik,189598.0,,
Mast3,26937.0,protein_coding,chr8
Col24a1,259539.0,protein_coding,chr3
Wasl,51204.0,protein_coding,chr6
Gak,60344.0,protein_coding,chr5
Jmjd6,6017.0,,
Slc7a4,11196.0,protein_coding,chr16
Tubgcp5,37523.0,,
Zfp711,34544.0,protein_coding,chrX
Serbp1,59560.0,protein_coding,chr6
Rab3gap2,82642.0,,
Fndc4,3838.0,,
Ppp4r1,59353.0,,
Xylt2,13664.0,,
Satb2,184669.0,protein_coding,chr1
Desi1,41339.0,,
Atn1,13980.0,,
Rgp1,8772.0,,
Gm11906,304582.0,processed_transcript,chr4
Nabp2,10097.0,,
Crat,15342.0,,
Sap130,88690.0,protein_coding,chr18
Gmip,13191.0,,
Npat,37295.0,,
Efr3b,76361.0,protein_coding,chr12
Rnf138,26883.0,protein_coding,chr18
Rpl24,5160.0,,
Tle2,16284.0,,
Wasf3,88630.0,protein_coding,chr5
Trim35,14393.0,,
Hook2,12746.0,,
Atg2b,69075.0,,
Rab36,17690.0,,
Sh2b1,8430.0,protein_coding,chr7
Vps8,221562.0,protein_coding,chr16
Chd5,51543.0,protein_coding,chr4
Nars2,113253.0,,
Fmnl2,275944.0,,
Unc80,230781.0,protein_coding,chr1
A330008L17Rik,316796.0,protein_coding,chr8
Cntln,247612.0,protein_coding,chr4
Lrfn5,335192.0,protein_coding,chr12
Osbpl9,141127.0,protein_coding,chr4
Sumf2,17064.0,,
Mios,27052.0,,
BC005537,14540.0,,
H3f3b,6050.0,,
Ppp5c,23284.0,protein_coding,chr7
Slc35f4,227527.0,protein_coding,chr14
N4bp2l2,58176.0,,
Car11,4839.0,protein_coding,chr7
Desi2,69884.0,,
Sun1,49203.0,protein_coding,chr5
Lrfn1,16262.0,,
Yipf3,4457.0,,
Marcks,5545.0,protein_coding,chr10
Homer1,105494.0,protein_coding,chr13
Kctd8,232394.0,protein_coding,chr5
Eif4a1,5487.0,protein_coding,chr11
Jund,1667.0,,
2210408F21Rik,117053.0,processed_transcript,chr6
Chdh,31504.0,,
Dpf1,14292.0,protein_coding,chr7
Glrb,70061.0,protein_coding,chr3
Rilpl1,38311.0,protein_coding,chr5
Gga1,17395.0,,
Acaa1a,10623.0,,
Mia2,95784.0,,
Hprt,33522.0,,
Rps10,6251.0,,
Lmf1,83741.0,protein_coding,chr17
Gdpd5,80463.0,,
Itpa,14004.0,,
Psmd11,44633.0,,
Scfd2,326943.0,protein_coding,chr5
Rab11a,22459.0,protein_coding,chr9
Hagh,24307.0,protein_coding,chr17
Ralgps2,135460.0,,
Gtf3c3,42967.0,protein_coding,chr1
Clvs1,182398.0,,
Ttc4,16688.0,,
Flywch1,18809.0,protein_coding,chr17
Macrod2os1,56560.0,,
Abcg4,15427.0,,
Snx14,62208.0,protein_coding,chr9
Kif3a,34588.0,protein_coding,chr11
Slc24a3,474412.0,protein_coding,chr2
Dnajc11,48446.0,protein_coding,chr4
Pfkfb2,40071.0,,
Ggps1,12829.0,,
Ryr1,121835.0,protein_coding,chr7
Glrx5,10218.0,,
Kcnj4,21527.0,protein_coding,chr15
Cds2,48902.0,,
Cdk5r1,4161.0,,
Mphosph9,77013.0,protein_coding,chr5
Eif3e,32661.0,protein_coding,chr15
Esrra,10836.0,protein_coding,chr19
Zfx,49071.0,protein_coding,chrX
Sbno2,48579.0,protein_coding,chr10
Ralbp1,37380.0,,
Myl6,3285.0,,
Cd200,26918.0,,
Irs2,23777.0,protein_coding,chr8
Camk2g,59213.0,,
Slc35b1,7084.0,protein_coding,chr11
Kmt2b,19868.0,protein_coding,chr7
Frrs1l,33218.0,,
Ythdc1,32438.0,protein_coding,chr5
Tex10,42601.0,,
Hexb,22026.0,,
Ints8,55100.0,,
Nr2f1,10784.0,,
Cdh22,123346.0,protein_coding,chr2
Prkdc,204369.0,,
Man2a2,22278.0,,
Stat3,54442.0,,
Gm11613,16183.0,,
Pkn1,32643.0,,
Cfap20,14620.0,,
Runx2,318810.0,protein_coding,chr17
Ddhd2,29250.0,,
Lysmd4,84786.0,,
Rpl18a,2690.0,,
Luc7l,32608.0,protein_coding,chr17
Ccr9,105891.0,,
Kcnj3,162175.0,protein_coding,chr2
Ube2m,3155.0,protein_coding,chr7
Jtb,4241.0,,
Rhoa,31805.0,,
Rbmx,9506.0,,
Med12,23435.0,,
Scyl2,47564.0,,
Trpc4ap,58113.0,protein_coding,chr2
Ndst1,64156.0,protein_coding,chr18
Gm29587,12642.0,,
Phactr3,219517.0,protein_coding,chr2
Sirt2,21926.0,protein_coding,chr7
D5Ertd579e,95539.0,,
Sdccag8,205777.0,protein_coding,chr1
Pgbd5,70609.0,,
Mtm1,104924.0,,
Tmem201,22669.0,protein_coding,chr4
Jade2,44198.0,,
Zbtb38,70061.0,protein_coding,chr9
Ndufb8,6868.0,,
Igf2bp2,104290.0,,
Ano8,9944.0,,
Naa35,50663.0,,
Nckap5l,35713.0,,
Dusp3,15870.0,protein_coding,chr11
Mrpl14,12173.0,protein_coding,chr17
Panx2,13833.0,protein_coding,chr15
Tmem50a,17175.0,,
Tuba1a,3866.0,,
Thap3,6358.0,,
Rps9,2904.0,protein_coding,chr7
Mapk1ip1l,24938.0,,
Pcdh9,877269.0,protein_coding,chr14
Gnptg,6793.0,,
Stk11ip,15806.0,,
Pi4kb,32112.0,,
Gfpt1,49351.0,,
Atp5f1,17401.0,,
Wdr83os,1599.0,,
Tgs1,41744.0,,
Dus2,62503.0,,
Nipsnap1,20249.0,protein_coding,chr11
Crtc1,57224.0,protein_coding,chr8
Fam120c,127667.0,protein_coding,chrX
Map3k10,18223.0,,
Ppil4,30244.0,,
Mrps28,121772.0,,
Synj2,103010.0,protein_coding,chr17
Flot2,22503.0,,
Kat6a,83724.0,protein_coding,chr8
Tpm1,26816.0,protein_coding,chr9
Exosc10,23972.0,protein_coding,chr4
B2m,5397.0,,
Lcorl,160434.0,,
Sgce,72857.0,,
Fam222b,62040.0,,
Jag2,21957.0,protein_coding,chr12
Ldhb,17708.0,protein_coding,chr6
Ube2i,12706.0,protein_coding,chr17
Vcpip1,29760.0,,
Tmem117,466866.0,protein_coding,chr15
Cep63,41946.0,,
Ndufaf4,6918.0,protein_coding,chr4
Zfp423,297785.0,protein_coding,chr8
Man1a,171824.0,protein_coding,chr10
Clint1,58574.0,protein_coding,chr11
Trmt10a,16373.0,,
Tspyl4,3878.0,,
Cacna1e,493770.0,protein_coding,chr1
Agk,71590.0,,
Lgi1,47678.0,,
Irak1,10004.0,,
Ift172,37839.0,,
Klhl18,50768.0,,
Baz1b,58865.0,,
Qsox1,36860.0,,
4933413L06Rik,13247.0,,
Sox8,4794.0,protein_coding,chr17
Psen2,36434.0,protein_coding,chr1
Ppm1a,42364.0,,
Itm2c,14394.0,protein_coding,chr1
Hs2st1,140475.0,protein_coding,chr3
Ube2q2,58675.0,,
Lmna,29809.0,protein_coding,chr3
Vdac2,20641.0,,
Ybx1,16623.0,protein_coding,chr4
Pkia,78697.0,protein_coding,chr3
Gm10563,30995.0,protein_coding,chr4
Epha7,154368.0,protein_coding,chr4
Ulk1,25609.0,protein_coding,chr5
Pfdn2,13584.0,,
Heatr3,34172.0,,
Irf9,6459.0,,
Zfp644,80548.0,protein_coding,chr5
Cdh6,144974.0,protein_coding,chr15
Spaca6,15851.0,protein_coding,chr17
Bckdha,29035.0,protein_coding,chr7
Pea15a,10076.0,,
Sdf4,20738.0,protein_coding,chr4
Brd8,25986.0,,
Clk3,15236.0,,
Polq,83631.0,,
Ftx,62883.0,lincRNA,chrX
Cacnb3,13689.0,,
Msantd2,35306.0,protein_coding,chr9
Fkbp15,60206.0,protein_coding,chr4
Rala,63668.0,,
Sptlc1,44649.0,,
Dgkg,188760.0,protein_coding,chr16
Ephx4,27299.0,,
Plec,61600.0,protein_coding,chr15
Phb,13816.0,,
Atp5o,124528.5,protein_coding,chr16
Tmc4,11763.0,protein_coding,chr7
Eif3k,10492.0,protein_coding,chr7
Psmb3,10101.0,,
Prkar2a,61122.0,protein_coding,chr9
Agps,99173.0,,
Tbc1d32,214396.0,protein_coding,chr10
Fgfr1,62064.0,,
Pwwp2a,39493.0,,
Ngef,97036.0,protein_coding,chr1
Brf1,40619.0,protein_coding,chr12
Zc2hc1a,50353.0,,
Mettl1,4951.0,,
Susd4,132731.0,protein_coding,chr1
Cox4i1,5985.0,,
Egr1,5161.0,protein_coding,chr18
Mfn1,49774.0,,
Adcy8,225212.0,protein_coding,chr15
Mrpl33,67449.0,protein_coding,chr5
Gars,41493.0,,
Cic,26455.0,protein_coding,chr7
Zc3h7b,51203.0,,
Atp5k,1204.0,,
Map1lc3a,1776.0,,
Smarcc1,122470.0,protein_coding,chr9
Flrt3,20555.0,protein_coding,chr2
Sec24c,20544.0,,
Exosc2,10634.0,,
Skiv2l,10982.0,protein_coding,chr17
Mier1,51364.0,,
March11,100528.0,protein_coding,chr15
B4galt6,61805.0,,
Lyzl4,64253.0,,
Ddx10,149418.0,protein_coding,chr9
Rgs17,96737.0,protein_coding,chr10
Ppp4r4,81548.0,protein_coding,chr12
Zbtb11,35030.0,,
Zfp57,9472.0,,
Dym,268183.0,protein_coding,chr18
Tmem151a,14672.0,,
Pde4d,1503513.0,protein_coding,chr13
Pnpla8,101162.0,,
Lypla1,40622.0,,
Stau1,48750.0,,
Bola2,4397.0,,
Cenpv,14315.0,,
Rims1,519743.0,protein_coding,chr1
Epn1,17943.0,protein_coding,chr7
Pcdh17,95439.0,protein_coding,chr14
Sfmbt1,107872.0,protein_coding,chr14
Cars2,36806.0,protein_coding,chr8
Chst8,138243.0,protein_coding,chr7
Usp4,44692.0,,
Doc2a,5289.0,protein_coding,chr7
Pmpca,7783.0,,
Pacrg,437299.0,protein_coding,chr17
Mrpl3,26649.0,,
Cwc25,21075.0,protein_coding,chr11
Txnl1,47707.0,,
Vldlr,37747.0,,
Pdss1,44744.0,,
Dapk3,10192.0,,
Mapk10,303386.0,protein_coding,chr5
Slc2a6,6635.0,,
Nelfb,11777.0,,
Galnt1,81474.0,protein_coding,chr18
C2cd2l,11048.0,,
Cyc1,2737.0,,
Gle1,24945.0,,
5330434G04Rik,43494.0,lincRNA,chrX
Srpk1,35061.0,,
Arap2,163714.0,protein_coding,chr5
Trub1,38093.0,,
Ccpg1,30911.0,,
Apba2,252172.0,protein_coding,chr7
Herc4,74068.0,protein_coding,chr10
Sema6b,17258.0,protein_coding,chr17
Tbc1d30,87458.0,,
Eprs,65316.0,,
Slc27a4,14888.0,,
Vars2,11958.0,protein_coding,chr17
Zfp942,35504.0,protein_coding,chr17
Clvs2,112483.0,,
Ccdc120,19191.0,,
Nmnat2,164268.0,,
Letm2,19092.0,,
Rnf145,46556.0,,
Pcyox1,11148.0,,
Spryd3,19706.0,,
Tmem147,1839.0,protein_coding,chr7
Mpp6,88698.0,,
Rab4b,10472.0,protein_coding,chr7
Fxyd7,8954.0,protein_coding,chr7
Nvl,57066.0,,
Sat2,1846.0,protein_coding,chr11
Cul2,53389.0,,
2310057M21Rik,24539.0,,
Dennd5a,66690.0,protein_coding,chr7
Tm9sf2,52566.0,,
Pebp4,219498.0,protein_coding,chr14
Ghr,265732.0,protein_coding,chr15
Acvr1,178513.0,protein_coding,chr2
Tbc1d13,18267.0,,
Dhdds,31890.0,protein_coding,chr4
Jpx,72140.0,,
Shisa7,19144.0,protein_coding,chr7
Mapk9,39670.0,protein_coding,chr11
Fkbp1a,19209.0,,
Epha8,27397.0,protein_coding,chr4
Pgap1,84690.0,,
Rpl27,3231.0,,
Uvssa,41205.0,,
Setx,58290.0,,
Syt5,7776.0,protein_coding,chr7
Gaa,17567.0,protein_coding,chr11
Aatk,39854.0,protein_coding,chr11
Uqcrc2,24348.0,,
Gm1992,46966.0,,
9330162012Rik,4016.0,,
4930586N03Rik,72274.0,processed_transcript,chr13
Ano3,295722.0,protein_coding,chr2
Pcgf2,11674.0,,
Iws1,36587.0,,
Cys1,15980.0,protein_coding,chr12
Syde2,33850.0,protein_coding,chr3
Lrrc8c,93630.0,protein_coding,chr5
Ap3m1,21066.0,,
Edem2,27798.0,,
Vstm2b,32266.0,protein_coding,chr7
Lynx1,5194.0,,
Ppwd1,23719.0,,
Map3k3,70833.0,,
Coro7,53644.0,protein_coding,chr16
Cog4,35627.0,,
Upf2,105234.0,,
Pck2,10976.0,,
Lrrc4,169916.0,protein_coding,chr6
Mterf4,6704.0,,
Hspa5,5577.0,,
Gtf3c1,66826.0,,
Ccdc88c,117533.0,,
Urm1,24927.0,,
Tab2,50577.0,,
Ptgds,3337.0,,
Fam184a,117978.0,,
2010315B03Rik,20892.0,,
Ltk,9111.0,protein_coding,chr2
Pmepa1,52075.0,,
Khsrp,10471.0,,
Rnf13,99171.0,protein_coding,chr3
Dab2ip,172728.0,protein_coding,chr2
Pnkp,5853.0,protein_coding,chr7
Rbm15,8252.0,,
Gm13269,26652.0,antisense,chr2
Uqcr10,2369.0,,
Sh3bp4,84653.0,protein_coding,chr1
Hirip3,3405.0,,
Sox11,8310.0,protein_coding,chr12
Fgf12,592970.0,protein_coding,chr16
Rgs9,72774.0,protein_coding,chr11
Timm10b,3581.0,,
Fam173a,2821.0,,
Gtf3c5,17440.0,,
Ywhae,32976.0,protein_coding,chr11
Parl,22569.0,protein_coding,chr16
Cntn6,370616.0,,
Cep112,435423.0,,
Erlin1,34841.0,,
Farsb,70922.0,,
Tub,84122.0,protein_coding,chr7
Cep19,8269.0,,
Atp5d,7186.0,protein_coding,chr10
Gnaz,49730.0,,
Ino80b,3666.0,protein_coding,chr6
Gm15414,32417.0,,
2700097O09Rik,34449.0,,
Ubap2,80831.0,,
Cep170b,26137.0,protein_coding,chr12
Psmd7,8083.0,,
Abhd2,92309.0,,
Myo6,146698.0,protein_coding,chr9
Foxk2,49906.0,protein_coding,chr11
Etfa,57735.0,,
Pik3r1,87654.0,protein_coding,chr13
Atat1,12480.0,protein_coding,chr17
Lnx1,110465.0,,
Tle1,83777.0,,
Fam57b,32551.0,protein_coding,chr7
Usp48,64782.0,protein_coding,chr4
Csf2ra,4472.0,protein_coding,chr19
Nat14,2978.0,protein_coding,chr7
Mtmr1,54436.0,,
Fyttd1,31375.0,,
Gm26953,18259.0,,
Josd1,13668.0,protein_coding,chr15
Slc39a7,3413.0,protein_coding,chr17
Wipi2,42890.0,protein_coding,chr5
Rpgrip1l,96232.0,protein_coding,chr8
Nrf1,105470.0,,
Nr1d2,35073.0,,
Plekha1,47556.0,,
Tmem68,25812.0,,
Ntng1,363971.0,protein_coding,chr3
Ak3,27128.0,,
Pja1,5539.0,,
Lmbrd1,87671.0,,
Tet2,81460.0,protein_coding,chr3
Trappc12,59844.0,protein_coding,chr12
Snx29,432564.0,protein_coding,chr16
Cox6b1,9290.0,protein_coding,chr7
Rprd1a,45244.0,,
Ipo5,36775.0,,
Rbm24,12661.0,,
Wdr19,60719.0,,
Ext2,161540.0,,
Pdlim1,50669.0,,
Trub2,27278.0,,
Bcap29,43691.0,,
Tubb3,10591.0,,
Htr1f,181125.0,protein_coding,chr16
Srrt,11970.0,protein_coding,chr5
Atp5b,7118.0,,
Osbpl7,18276.0,,
Tmem175,19012.0,protein_coding,chr5
Baiap3,13705.0,protein_coding,chr17
Gm26936,40851.0,,
Narf,18603.0,,
Ube2q1,10384.0,,
Cbwd1,41694.0,,
Rev1,77015.0,protein_coding,chr1
Zfp106,57023.0,,
Dnajb5,9611.0,,
Atpif1,3104.0,,
Ccdc186,34709.0,protein_coding,chr19
Dcaf10,37658.0,,
Yipf5,15533.0,,
Mlf2,5852.0,,
Mcph1,208058.0,protein_coding,chr8
Pfkl,23136.0,,
9330182L06Rik,215707.0,protein_coding,chr5
Arhgap1,22466.0,,
Acvr2a,89160.0,,
Usp33,47139.0,,
Zfyve28,93556.0,,
Spock3,406094.0,,
Pianp,6402.0,,
Med23,43695.0,protein_coding,chr10
Fcor,1174.0,,
Mapre3,51465.0,,
Samd8,48195.0,protein_coding,chr14
Grb2,64552.0,protein_coding,chr11
Rtf1,60339.0,,
Hdac4,266920.0,,
Pcsk7,23229.0,,
Ypel1,17349.0,,
Pgr,68778.0,,
Gm10827,10966.0,lincRNA,chr10
Rps15,1661.0,,
Nup214,79539.0,protein_coding,chr2
Pik3r3,81438.0,protein_coding,chr4
Rpl11,25163.0,,
Hectd2,66496.0,protein_coding,chr19
Esco1,43845.0,,
Hcfc1r1,1631.0,protein_coding,chr17
Ddx27,19754.0,,
Invs,152194.0,,
Elp3,62626.0,,
Ints3,42234.0,protein_coding,chr3
Plxna1,46306.0,,
Ptprq,203002.0,,
Sgsm2,47799.0,protein_coding,chr11
Slc30a9,51488.0,,
Nfkbid,7014.0,protein_coding,chr7
Klf10,9243.0,,
Cul4a,42319.0,,
Trpv2,26029.0,,
Eef1a2,9361.0,,
Coro6,8073.0,,
Plekhn1,13401.0,,
Myh10,125073.0,protein_coding,chr11
Slc35f3,256983.0,protein_coding,chr8
Actr2,50609.0,,
Ice1,85927.0,,
Tmtc3,43448.0,protein_coding,chr10
Rpl27a,3220.0,,
Mtg2,15314.0,,
Fbxw4,82058.0,,
Prkaa2,80016.0,,
Carf,55706.0,,
Cluap1,32346.0,protein_coding,chr16
Ubxn4,35414.0,protein_coding,chr1
Nsg1,22715.0,,
Cntnap5b,713177.0,protein_coding,chr1
Rrnad1,8116.0,,
Syvn1,7136.0,,
Fam110b,464133.0,protein_coding,chr4
Sos2,98090.0,,
Mbtps2,63344.0,,
Ppm1h,267033.0,protein_coding,chr10
Wwp1,100690.0,,
Txndc15,11577.0,,
Orc3,44148.0,,
Rbm18,20694.0,,
Nme7,133604.0,protein_coding,chr1
Cbx1,19513.0,,
Nit1,7638.0,,
Tmem11,14820.0,,
Tada3,11858.0,,
Txlng,50535.0,,
Anks1,153469.0,protein_coding,chr17
Rasgrf2,251256.0,protein_coding,chr13
Atp6v1g2,5107.0,protein_coding,chr17
Gm21887,9622.0,,
Mcf2l,147099.0,protein_coding,chr8
Cacul1,56329.0,,
Rfx3,249445.0,protein_coding,chr19
Acrbp,13578.0,,
Atxn10,126967.0,protein_coding,chr15
Cdh10,195289.0,protein_coding,chr15
Map4,152495.0,protein_coding,chr9
Ppp2r5b,8107.0,,
Ablim3,112432.0,,
Zfp335os,8599.0,antisense,chr2
Wrn,151143.0,protein_coding,chr8
Ddx25,21881.0,,
Eri3,123932.0,protein_coding,chr4
Zfp799,14812.0,,
Atp5g1,6818.0,,
Scfd1,72591.0,protein_coding,chr12
Fam189b,6152.0,,
Mybbp1a,10413.0,,
Vbp1,20643.0,,
4933434E20Rik,16711.0,,
Slc25a44,14641.0,,
Cpne2,37541.0,,
Hdac8,220720.0,,
Chchd6,212506.0,protein_coding,chr6
Gm10125,102002.0,processed_transcript,chr18
Trim24,95485.0,,
Nfatc2,125247.0,,
Dnajc18,37311.0,,
a,259610.0,,
Ggact,97534.0,,
Arfip2,6213.0,,
Usp35,22640.0,,
Lrp3,15471.0,protein_coding,chr7
Bbs4,31518.0,,
Arfgap1,15301.0,,
Ubac1,23204.0,protein_coding,chr2
Dffa,16501.0,protein_coding,chr4
Slc38a7,17619.0,,
Creld1,10046.0,,
Nudt16l1,2271.0,,
Ppp1r3f,16987.0,,
Grin3a,184133.0,protein_coding,chr4
Btbd8,73210.0,protein_coding,chr5
Dync1li2,25367.0,,
Rexo2,12111.0,,
Lnpep,103640.0,protein_coding,chr17
Acbd6,133210.0,,
Fyn,196526.0,,
Mcts1,12848.0,,
Vrk3,29102.0,protein_coding,chr7
Eya3,85778.0,,
Reep2,6874.0,protein_coding,chr18
Ascc2,47952.0,,
Zscan21,17362.0,protein_coding,chr5
Tmem87a,48801.0,,
Arhgef17,62355.0,protein_coding,chr7
Mfsd6,71176.0,,
Src,53418.0,protein_coding,chr2
Fry,379108.0,protein_coding,chr5
Usp54,92151.0,protein_coding,chr14
Mrfap1,1905.0,protein_coding,chr5
Gm15813,8044.0,,
Snrpb,7989.0,,
Slc2a13,305565.0,protein_coding,chr15
Cox14,3885.0,,
Zdhhc18,44855.0,protein_coding,chr4
4930512B01Rik,50191.0,,
Eftud2,42512.0,,
Dhps,3405.0,,
Ndufs3,10193.0,,
Cog5,282761.0,protein_coding,chr12
Hip1r,31930.0,,
Wtap,27373.0,protein_coding,chr17
Ranbp10,59042.0,,
Slc25a42,27965.0,protein_coding,chr8
Gramd2,38730.0,protein_coding,chr9
Btf3,7110.0,,
Fam13b,64480.0,,
Preb,9508.0,protein_coding,chr5
Ell,53401.0,protein_coding,chr8
Sema3e,231413.0,protein_coding,chr5
Uqcc2,11253.0,protein_coding,chr17
Map1s,11597.0,,
Tmem104,59536.0,,
Cdk18,27447.0,,
Mfn2,31105.0,protein_coding,chr4
Trpc1,45293.0,protein_coding,chr9
Taf8,18928.0,,
Tctn2,28989.0,,
Mettl17,8197.0,,
Hnrnpm,40627.0,protein_coding,chr17
Acat1,29860.0,,
Rusc1,9330.0,,
Tmem63c,68703.0,protein_coding,chr12
Cry2,30397.0,protein_coding,chr2
Nphp3,41274.0,protein_coding,chr9
Snap25,68975.0,protein_coding,chr2
Gm17494,37762.0,,
Ncdn,9688.0,,
Zfp943,108616.0,protein_coding,chr17
Ypel3,3559.0,protein_coding,chr7
Stmn4,17384.0,,
Rps27,1129.0,,
Ctdspl2,57641.0,,
Sbk1,22397.0,,
Napa,19517.0,protein_coding,chr7
Ndufb9,5732.0,,
Txndc11,59739.0,,
Rps28,5535.0,protein_coding,chr17
Ralgds,39956.0,protein_coding,chr2
Fermt2,71323.0,,
Snx25,118898.0,protein_coding,chr8
Brwd3,97356.0,protein_coding,chrX
Rps3,5842.0,protein_coding,chr7
Etfdh,25712.0,,
Polr1a,75882.0,,
Lmtk2,87768.0,protein_coding,chr5
Ly6e,4854.0,,
Gpbp1,64431.0,,
Xpr1,141714.0,,
Clptm1,33462.0,protein_coding,chr7
Zw10,23162.0,protein_coding,chr9
Tyk2,27175.0,,
Gm20404,19843.0,,
Slc35a2,10464.0,,
Cd81,15195.0,,
Gm17167,,,
Ajap1,109590.0,protein_coding,chr4
Ppan,4003.0,protein_coding,chr9
Rab27b,162474.0,,
Zfp944,23411.0,,
Afap1,110604.0,protein_coding,chr5
Cdk5r2,2798.0,,
Rpl28,2192.0,protein_coding,chr7
Mapk8ip2,10555.0,,
Rela,10647.0,protein_coding,chr19
Lage3,2342.0,,
Tesc,34135.0,,
Bfar,31754.0,,
Gmeb2,36586.0,,
Dnajc8,18192.0,protein_coding,chr4
Ccni,24562.0,protein_coding,chr5
Ssr4,3802.0,,
Rnf41,29784.0,,
9330175M20Rik,115393.0,antisense,chr1
Lrpprc,85542.0,,
Lrtm2,15633.0,,
Tmed4,4501.0,,
Nab2,7650.0,,
Reps2,231695.0,,
Vps36,28034.0,,
Cntn2,33829.0,protein_coding,chr1
Adamts10,29578.0,,
Nup188,57869.0,protein_coding,chr2
Pom121,18405.0,,
Crhr1,42668.0,,
Gm16794,17348.0,,
Boc,73848.0,,
Mov10,23727.0,,
Colgalt1,13913.0,,
Bloc1s2,7200.0,,
Mau2,26611.0,,
Rlim,24121.0,protein_coding,chrX
Plcb1,689191.0,protein_coding,chr2
Dbndd2,7213.0,protein_coding,chr2
Psma1,11512.0,,
Akr7a5,7682.0,,
Rbm4,9608.0,,
Sppl2a,42844.0,,
Atg4c,65853.0,protein_coding,chr4
Psmc6,19917.0,,
Cbl,91073.0,protein_coding,chr9
Eaf2,82119.0,,
Ipo13,20513.0,,
Lars,59896.0,,
Smim12,4025.0,,
Zfp597,26240.0,,
Hspa12a,147904.0,,
Ppip5k2,64363.0,protein_coding,chr1
Rnf214,43486.0,,
Usp16,28814.0,,
Gnas,62424.0,protein_coding,chr2
Sdha,28026.0,,
Trim32,11252.0,protein_coding,chr4
Pnpla6,28883.0,,
Xkr4,465597.0,,
Eml1,168660.0,protein_coding,chr12
Syn2,147104.0,protein_coding,chr6
Ctsa,8159.0,,
Nacad,8230.0,,
Tysnd1,7259.0,,
Unkl,46046.0,,
Calcoco1,15401.0,,
Ccdc73,150099.0,,
Dph7,9763.0,,
Zfp654,71305.0,,
Ampd2,12589.0,,
Cox7a2,4517.0,,
Usp20,41307.0,protein_coding,chr2
Degs2,23604.0,,
Mnat1,150271.0,protein_coding,chr12
Bcl11a,96067.0,protein_coding,chr11
Becn1,16334.0,,
Gm11290,6270.0,antisense,chr13
Brd2,10611.0,protein_coding,chr17
Slc6a17,50475.0,protein_coding,chr3
Psmb4,2868.0,,
Copg1,25781.0,,
Psmc4,8394.0,protein_coding,chr7
Wscd2,99392.0,protein_coding,chr5
Blmh,62570.0,protein_coding,chr11
Trnau1ap,17775.0,,
Rnf146,18266.0,,
Zmym5,21131.0,,
Csnk2a1,55013.0,,
Ube2g1,79198.0,protein_coding,chr11
Kcnk3,37101.0,,
Shisa6,314239.0,,
Ndfip2,50725.0,protein_coding,chr14
Ppp1r14c,98918.0,,
Arhgef25,7558.0,,
Gde1,17233.0,,
Pigo,8184.0,protein_coding,chr4
Rap1a,74069.0,,
Gna11,16466.0,,
Ap2b1,106011.0,protein_coding,chr11
Trim41,10949.0,,
Prr3,7695.0,protein_coding,chr17
Marf1,54178.0,,
Gtpbp6,4222.0,,
Necap1,14467.0,,
Zfp61,10193.0,protein_coding,chr7
Atp5a1,9140.0,,
Klf13,52564.0,protein_coding,chr7
1700016P03Rik,5073.0,processed_transcript,chr11
Rce1,3050.0,protein_coding,chr19
Bcl7b,13572.0,protein_coding,chr5
Gm12353,45679.0,,
Hs6st3,731474.0,protein_coding,chr14
Nrsn1,18462.0,protein_coding,chr13
D10Wsu102e,128284.0,,
Car7,15654.0,protein_coding,chr8
Sestd1,100252.0,protein_coding,chr2
Fyco1,62399.0,,
Eif4g2,15280.0,,
Frmd6,76720.0,protein_coding,chr12
Far2,135499.0,,
Parp1,32330.0,,
Cep162,65959.0,protein_coding,chr9
4930545L23Rik,46043.0,antisense,chr2
