chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr6,99520933,99521434,0.4274692821224418,chr6,98923338,99524721,ENSMUSG00000030067.13,-,Foxp1,protein_coding,3.45004822818276,4.21262234892165,4.6601790334063
chr6,99520933,99521434,0.4274692821224418,chr6,99255484,99668797,ENSMUSG00000030068.3,-,Gm20696,protein_coding,3.45004822818276,4.21262234892165,4.6601790334063
chr9,29817839,29818340,0.379969686667668,chr9,28992750,29965141,ENSMUSG00000059974.6,-,Ntm,protein_coding,2.84051998203726,3.20028674569241,3.71154208004115
chr11,20304307,20304808,0.4445938853502614,chr11,20300180,20334713,ENSMUSG00000020142.8,-,Slc1a4,protein_coding,2.6984939829354,3.57038793396977,3.68782615620702
chr2,153529398,153529899,0.3672107989330408,chr2,153405462,153531971,ENSMUSG00000061411.8,-,Nol4l,protein_coding,4.01815222459021,5.19230196494994,5.20564528159126
chr9,108597367,108597868,0.2674706473092325,chr9,108576862,108599667,ENSMUSG00000006675.6,-,P4htm,protein_coding,8.9417201934548,10.341062613632,10.8144612683627
chr8,120177245,120177746,0.2741194971325576,chr8,120164397,120179466,ENSMUSG00000042269.11,-,Fam92b,protein_coding,11.4271751777374,12.8011469827697,13.8856734048824
chr8,120177245,120177746,0.2741194971325576,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,11.4271751777374,12.8011469827697,13.8856734048824
chr12,3891215,3891716,0.4407448015519778,chr12,3804007,3916443,ENSMUSG00000020661.11,+,Dnmt3a,protein_coding,2.90561523162562,3.69012655370656,3.9605592802995
chr2,32570576,32571077,0.2895273613643163,chr2,32533332,32571756,ENSMUSG00000039157.8,+,Fam102a,protein_coding,12.9657901680076,14.4230610137498,15.9252428546174
chr2,32570576,32571077,0.2895273613643163,chr2,32568858,32575579,ENSMUSG00000026810.8,+,Dpm2,protein_coding,12.9657901680076,14.4230610137498,15.9252428546174
chr5,115430389,115430890,0.2911436431768404,chr5,115427599,115457698,ENSMUSG00000054256.7,+,Msi1,protein_coding,4.95907446864005,5.80188039270087,6.09499242537109
chr17,31073171,31073672,0.4853535126381605,chr17,31055698,31117777,ENSMUSG00000024030.6,+,Abcg1,protein_coding,3.37311747866925,3.62481457930467,4.74318476682575
chr15,85821512,85822013,0.3284412287684654,chr15,85812676,85823733,ENSMUSG00000052496.4,-,Pkdrej,protein_coding,7.23740820423244,8.61029529198197,9.13063067613957
chr12,103241980,103242481,0.3184058296061144,chr12,103194908,103244150,ENSMUSG00000041669.11,-,Prima1,protein_coding,6.90009645636551,8.73003391171876,8.64445423753993
chr16,84703072,84703573,0.3562028480691339,chr16,84701167,84717245,ENSMUSG00000097418.3,+,Gm26667,lincRNA,3.53289672765884,3.60304392117071,4.54159941423565
chr2,30398941,30399442,0.3659294283533007,chr2,30390254,30402529,ENSMUSG00000026856.10,+,Dolpp1,protein_coding,3.02397023087717,3.64658523743864,3.91312743263124
chr2,30398941,30399442,0.3659294283533007,chr2,30398471,30417813,ENSMUSG00000026853.11,-,Crat,protein_coding,3.02397023087717,3.64658523743864,3.91312743263124
chr4,149378354,149378855,0.3209125181192618,chr4,149326416,149428749,ENSMUSG00000028960.14,-,Ube4b,protein_coding,3.63941622698524,3.91871846411316,4.56531533806978
chr1,168386121,168386622,0.3339041321932464,chr1,168117364,168434270,ENSMUSG00000052534.11,-,Pbx1,protein_coding,5.67512221411195,6.05224296124144,7.18592492174101
chr7,30321492,30321993,0.3871217998376742,chr7,30319406,30325895,ENSMUSG00000074211.4,-,Sdhaf1,protein_coding,3.71042922653617,4.77865946040466,4.87362234791346
chr7,30321492,30321993,0.3871217998376742,chr7,30319740,30325472,ENSMUSG00000074210.3,+,E130208F15Rik,protein_coding,3.71042922653617,4.77865946040466,4.87362234791346
chr15,78899531,78900032,0.2831733000380352,chr15,78897667,78921517,ENSMUSG00000022436.11,+,Sh3bp1,protein_coding,9.85305368769175,11.4187101912631,12.0476893077374
chr11,97840416,97840917,0.3966045839278501,chr11,97797000,97840764,ENSMUSG00000038366.11,+,Lasp1,protein_coding,3.13048973020357,3.77720918624241,4.13842870905547
chr11,97840416,97840917,0.3966045839278501,chr11,97838780,97846099,ENSMUSG00000050538.7,+,B230217C12Rik,protein_coding,3.13048973020357,3.77720918624241,4.13842870905547
chr6,28876435,28876936,0.2847486387410676,chr6,28473139,28937162,ENSMUSG00000001424.10,+,Snd1,protein_coding,3.93530372511412,4.46298491746221,4.81433253832813
chr4,141213720,141214221,0.3159763265094005,chr4,141211956,141228756,ENSMUSG00000073733.4,+,Rsg1,protein_coding,7.14864195479378,9.06747911279517,8.94090328546654
chr14,8296308,8296809,0.2807687878285223,chr14,8294274,8320023,ENSMUSG00000021750.11,-,Fam107a,protein_coding,3.50922572780853,3.29825470729524,4.28072425206024
chr3,133543079,133543580,0.2553048608485858,chr3,133461679,133546390,ENSMUSG00000040943.8,-,Tet2,protein_coding,7.139605427930455,9.694563732413712,12.03838896323107
chr7,27353992,27354493,0.36802183336322,chr7,27350649,27359419,ENSMUSG00000092367.1,-,Gm20479,protein_coding,2.86419098188757,4.24527833612259,3.71154208004115
chr7,27353992,27354493,0.36802183336322,chr7,27340133,27358019,ENSMUSG00000089832.4,-,Shkbp1,protein_coding,2.86419098188757,4.24527833612259,3.71154208004115
chr7,27353992,27354493,0.36802183336322,chr7,27354383,27449686,ENSMUSG00000011751.12,-,Sptbn4,protein_coding,2.86419098188757,4.24527833612259,3.71154208004115
chr17,31856412,31856913,0.268078809459458,chr17,31842248,31857792,ENSMUSG00000024042.6,-,Sik1,protein_coding,8.0954819488062,8.67560726638386,9.79467654349517
chr1,64918686,64919187,0.2927099244437506,chr1,64783983,64958824,ENSMUSG00000051344.9,-,Plekhm3,protein_coding,4.07732972421599,5.35558190095465,5.01591789091823
chr4,137679867,137680368,0.2645286366922154,chr4,137662726,137731861,ENSMUSG00000041351.12,+,Rap1gap,protein_coding,7.26107920408275,8.74091924078574,8.76303385671057
chr1,168245511,168246012,0.2592466325549006,chr1,168117364,168434270,ENSMUSG00000052534.11,-,Pbx1,protein_coding,5.85857246295185,6.55296809832256,7.04362937873624
chr13,55487117,55487618,0.5135902380672226,chr13,55471429,55490111,ENSMUSG00000034675.13,-,Dbn1,protein_coding,2.70441173289798,4.03845708384995,3.87755354688005
chr2,31435532,31436033,0.3751577276754956,chr2,31312415,31462738,ENSMUSG00000055632.13,+,Hmcn2,protein_coding,4.66910472047375,5.59505914042823,6.08313446345402
chr8,120334818,120335319,0.3985160715090887,chr8,120228536,120583390,ENSMUSG00000031822.14,+,Gse1,protein_coding,2.54463248390838,4.20173701985467,3.36766118444628
chr8,120334818,120335319,0.3985160715090887,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,2.54463248390838,4.20173701985467,3.36766118444628
chr11,3291979,3292480,0.256904718181328,chr11,3286874,3311083,ENSMUSG00000020453.13,+,Patz1,protein_coding,8.29668544753384,9.26341503600083,9.96068801033407
chr9,110742897,110743398,0.4240136318587555,chr9,110720088,110745686,ENSMUSG00000032492.10,-,Pth1r,protein_coding,3.39678847851956,4.48475557559617,4.57717329998685
chr11,116129912,116130413,0.4259688948768996,chr11,116129817,116140868,ENSMUSG00000020775.9,-,Mrpl38,protein_coding,2.97071048121397,3.65747056650562,4.00799112796776
chr11,116129912,116130413,0.4259688948768996,chr11,116119846,116133128,ENSMUSG00000054517.5,-,Trim65,protein_coding,2.97071048121397,3.65747056650562,4.00799112796776
chr7,97519913,97520414,0.2535999401704035,chr7,97519808,97523916,ENSMUSG00000065360.1,+,Gm24412,snoRNA,6.08936471149238,6.85775731219803,7.29264657899459
chr7,97519913,97520414,0.2535999401704035,chr7,97478956,97543397,ENSMUSG00000025133.8,+,Ints4,protein_coding,6.08936471149238,6.85775731219803,7.29264657899459
chr2,34993811,34994312,0.329527322953428,chr2,34981331,35063438,ENSMUSG00000026874.6,-,Hc,protein_coding,4.39688822219518,5.09433400334711,5.54952617718613
chr2,34993811,34994312,0.329527322953428,chr2,34991973,35015446,ENSMUSG00000085599.1,+,Gm13449,antisense,4.39688822219518,5.09433400334711,5.54952617718613
chr15,79804480,79804981,0.3893036491259401,chr15,79784352,79806766,ENSMUSG00000022421.14,-,Nptxr,protein_coding,5.11885371762965,6.59650941459049,6.73532236889256
chr15,79804480,79804981,0.3893036491259401,chr15,79787675,79836237,ENSMUSG00000089837.5,-,Npcd,protein_coding,5.11885371762965,6.59650941459049,6.73532236889256
chr17,47739089,47739590,0.4086278949537683,chr17,47735030,47794419,ENSMUSG00000023990.14,+,Tfeb,protein_coding,8.102963505628818,10.577421723249667,9.187487596523262
chr4,138819014,138819515,0.3395992976727612,chr4,138797244,138865482,ENSMUSG00000041193.11,-,Pla2g5,protein_coding,5.1306892175548,7.10811988073859,6.5218790543854
chr19,24029520,24030021,0.4535710837362221,chr19,23970751,24033019,ENSMUSG00000071604.4,-,Fam189a2,protein_coding,2.81093123222437,3.67924122463958,3.86569558496298
chr7,45924344,45924845,0.4400268642189788,chr7,45922072,45950956,ENSMUSG00000040189.11,+,Ccdc114,protein_coding,2.55055023387096,3.2655987200943,3.47438284169986
chr5,31294797,31295298,0.483414225455142,chr5,31290255,31297877,ENSMUSG00000038552.10,-,Fndc4,protein_coding,2.21323848600403,2.83018555741506,3.10678602227087
chr7,99876296,99876797,0.3590541974697533,chr7,99857218,99919824,ENSMUSG00000035211.8,+,Xrra1,protein_coding,3.81103097589999,4.59360886626598,4.90919623366465
chr4,154855916,154856417,0.3043728419693305,chr4,154854200,154869125,ENSMUSG00000046637.2,+,Ttc34,protein_coding,9.10741719240697,10.1342413613593,11.3006377069623
chr3,94373148,94373649,0.4134890773008169,chr3,94370831,94399839,ENSMUSG00000028150.10,+,Rorc,protein_coding,2.65115198323478,3.08054812595562,3.54553061320225
chr4,134701840,134702341,0.3703407754547829,chr4,134559690,134706290,ENSMUSG00000037306.9,-,Man1c1,protein_coding,3.46188372810791,4.43032893026127,4.4941675665674
chr7,34265968,34266469,0.3171701164334451,chr7,34234707,34315551,ENSMUSG00000066571.9,-,4931406P16Rik,protein_coding,3.35536422878152,3.6683558955726,4.19771851864079
chr14,8300205,8300706,0.2806039872020147,chr14,8294274,8320023,ENSMUSG00000021750.11,-,Fam107a,protein_coding,5.43249446564626,4.88751275107447,6.62860071163898
chr15,101174484,101174985,0.4730152761728891,chr15,101172067,101215679,ENSMUSG00000000532.10,+,Acvr1b,protein_coding,2.39077098488136,3.42887865609902,3.33208729869509
chr2,155512384,155512885,0.3927920940960857,chr2,155488379,155520237,ENSMUSG00000027603.11,-,Ggt7,protein_coding,2.94112173140108,3.28736937822826,3.87755354688005
chr2,166115838,166116339,0.2582764273798767,chr2,166071089,166157663,ENSMUSG00000006800.9,-,Sulf2,protein_coding,2.86419098188757,2.89549753181695,3.43880895594867
chr4,117866025,117866526,0.433961439856587,chr4,117864524,117874557,ENSMUSG00000078588.6,-,Ccdc24,protein_coding,3.39087072855698,4.34324629772542,4.60088922382098
chr4,117866025,117866526,0.433961439856587,chr4,117832506,117877198,ENSMUSG00000028542.13,+,Slc6a9,protein_coding,3.39087072855698,4.34324629772542,4.60088922382098
chr4,117866025,117866526,0.433961439856587,chr4,117833299,117870558,ENSMUSG00000091237.1,-,Gm17114,3prime_overlapping_ncrna,3.39087072855698,4.34324629772542,4.60088922382098
chr3,81919620,81920121,0.2738910519089793,chr3,81916008,81926463,ENSMUSG00000056023.3,-,Gm9989,processed_transcript,3.4382127282576,4.51741156279712,4.17400259480666
chr6,97981652,97982153,0.3065750011942459,chr6,97805058,98023349,ENSMUSG00000035158.11,+,Mitf,protein_coding,3.87612622548835,4.07111307105089,4.81433253832813
chr8,122444401,122444902,0.2520845936656086,chr8,122441656,122447647,ENSMUSG00000103515.1,+,AL591003.1,pseudogene,8.28484994760868,9.32872701040272,9.91325616266581
chr8,122444401,122444902,0.2520845936656086,chr8,122431596,122445422,ENSMUSG00000006517.4,-,Mvd,protein_coding,8.28484994760868,9.32872701040272,9.91325616266581
chr8,122444401,122444902,0.2520845936656086,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,8.28484994760868,9.32872701040272,9.91325616266581
chr4,136462392,136462893,0.3345341592828535,chr4,136460250,136465977,ENSMUSG00000066178.2,+,6030445D17Rik,protein_coding,5.66328671418679,7.15166119700652,7.17406695982394
chr19,10847234,10847735,0.3508256706146845,chr19,10837727,10861362,ENSMUSG00000024737.2,+,Slc15a3,protein_coding,4.75787096991241,6.41145882045181,6.09499242537109
chr10,128524875,128525376,0.4878726414951643,chr10,128508248,128527859,ENSMUSG00000025366.7,-,Esyt1,protein_coding,2.18956748615372,2.19883647153016,3.08307009843674
chr10,128524875,128525376,0.4878726414951643,chr10,128520263,128547359,ENSMUSG00000100548.1,+,Gm29585,antisense,2.18956748615372,2.19883647153016,3.08307009843674
chr8,122333076,122333577,0.331424100113687,chr8,122280141,122339251,ENSMUSG00000049577.10,+,Zfpm1,protein_coding,5.0004987183781,5.82365105083484,6.32029370179531
chr8,122333076,122333577,0.331424100113687,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,5.0004987183781,5.82365105083484,6.32029370179531
chr7,45699673,45700174,0.3976131089887658,chr7,45697843,45706682,ENSMUSG00000003273.9,+,Car11,protein_coding,19.18395950694284,19.063608991885612,16.056892610119725
chr18,37217186,37217687,0.3361059647342321,chr18,36950741,37842200,ENSMUSG00000103458.1,+,PCDHA4,protein_coding,2.591974483609,2.97169483528581,3.28465545102683
chr18,37217186,37217687,0.3361059647342321,chr18,36967916,37835296,ENSMUSG00000102836.1,+,RP23-407E2.5,protein_coding,2.591974483609,2.97169483528581,3.28465545102683
chr18,37217186,37217687,0.3361059647342321,chr18,36973941,37835296,ENSMUSG00000103125.1,+,RP23-407E2.6,protein_coding,2.591974483609,2.97169483528581,3.28465545102683
chr19,55749473,55749974,0.3117156863413372,chr19,55739810,55935654,ENSMUSG00000024985.14,+,Tcf7l2,protein_coding,3.13048973020357,3.65747056650562,3.90126947071418
chr1,38836338,38836839,0.286704835706394,chr1,38791645,38838711,ENSMUSG00000048814.6,-,Lonrf2,protein_coding,6.33791020992064,8.21842344557066,7.76696505567716
chr11,79961673,79962174,0.3867247928460298,chr11,79930321,79964390,ENSMUSG00000035575.7,-,Utp6,protein_coding,2.91745073155077,3.29825470729524,3.83012169921179
chr17,56141620,56142121,0.4214323817636529,chr17,56121085,56142343,ENSMUSG00000001227.7,-,Sema6b,protein_coding,2.66298748315993,2.76487358301317,3.58110449895344
chr10,4375101,4375602,0.3660092538974107,chr10,4365074,4390108,ENSMUSG00000075327.5,-,Zbtb2,protein_coding,3.22517372960481,3.439763985166,4.17400259480666
chr4,104303079,104303580,0.3224839163299129,chr4,103617359,104746844,ENSMUSG00000028519.12,+,Dab1,protein_coding,3.2015027297545,3.6683558955726,4.01984908988482
chr12,73044967,73045468,0.4417577522980946,chr12,73038015,73055887,ENSMUSG00000051367.8,-,Six1,protein_coding,2.40852423476909,2.65602029234336,3.28465545102683
chr9,69358758,69359259,0.3991389632197263,chr9,69346889,69366247,ENSMUSG00000086648.1,-,Gm15511,antisense,3.45596597814533,4.43032893026127,4.57717329998685
chr9,69358758,69359259,0.3991389632197263,chr9,68651786,69390246,ENSMUSG00000032238.13,+,Rora,protein_coding,3.45596597814533,4.43032893026127,4.57717329998685
chr8,123982123,123982624,0.4659889534112144,chr8,123950459,123985122,ENSMUSG00000031974.8,-,Abcb10,protein_coding,2.2487449857795,2.66690562141035,3.11864398418793
chr8,123982123,123982624,0.4659889534112144,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,2.2487449857795,2.66690562141035,3.11864398418793
chr7,29309178,29309679,0.2952410125587102,chr7,29301951,29319588,ENSMUSG00000030584.9,+,Dpf1,protein_coding,7.29066795389564,8.75180456985272,8.98833513313479
chr8,20549965,20550466,0.256058602130058,chr8,20548331,20583999,ENSMUSG00000095403.3,+,Gm21092,protein_coding,8.98314444319284,9.93830543815365,10.7788873826115
chr15,12613990,12614491,0.2674655988345372,chr15,12357711,12741924,ENSMUSG00000022197.11,-,Pdzd2,protein_coding,5.55084946489782,5.92161901243766,6.71160644505843
chr2,38688733,38689234,0.3441371640337145,chr2,38669158,38689651,ENSMUSG00000083722.1,+,Gpr144-ps,transcribed_unprocessed_pseudogene,3.75777122623679,4.50652623373013,4.79061661449401
chr4,147890221,147890722,0.3128571235623628,chr4,147871599,147906704,ENSMUSG00000029020.9,-,Mfn2,protein_coding,3.16599622997903,3.69012655370656,3.94870131838244
chr19,22656797,22657298,0.3050074777248678,chr19,22137119,22991884,ENSMUSG00000052387.11,+,Trpm3,protein_coding,7.18414845456924,7.53264771435085,8.91718736163241
chr14,22018891,22019392,0.4013186532533048,chr14,22017712,23058085,ENSMUSG00000063458.8,+,1700112E06Rik,protein_coding,1.90551548795,2.22060712966412,2.52574588833471
chr2,32876572,32877073,0.5065984816922982,chr2,32871755,32878001,ENSMUSG00000087496.1,-,Gm13523,antisense,2.65115198323478,3.29825470729524,3.78268985154353
chr2,32876572,32877073,0.5065984816922982,chr2,32874114,32927254,ENSMUSG00000026796.12,+,Fam129b,protein_coding,2.65115198323478,3.29825470729524,3.78268985154353
chr8,67950690,67951191,0.2516174290384724,chr8,67687082,68064286,ENSMUSG00000030465.14,-,Psd3,protein_coding,5.56268496482297,5.66037111483012,6.65231663547311
chr3,121169601,121170102,0.2862908035494733,chr3,121153400,121173695,ENSMUSG00000028133.13,-,Rwdd3,protein_coding,7.24153695706122,7.282761507643435,7.449072295320248
chr4,46506656,46507157,0.4037068669014405,chr4,46491781,46538141,ENSMUSG00000039853.14,-,Trim14,protein_coding,3.24884472945512,3.63569990837165,4.31629813781143
chr11,63914267,63914768,0.4077770136217565,chr11,63883792,63924290,ENSMUSG00000070407.5,-,Hs3st3b1,protein_coding,3.40862397844471,4.44121425932825,4.54159941423565
chr2,91101335,91101836,0.3040169724458467,chr2,91080390,91117756,ENSMUSG00000002111.8,+,Spi1,protein_coding,7.0362047055048,8.2510794327716,8.72745997095938
chr5,142502374,142502875,0.2620285622409843,chr5,142482839,142553098,ENSMUSG00000029576.13,-,Radil,protein_coding,6.05385821171691,6.9339546156669,7.29264657899459
chr7,30181854,30182355,0.4070338613212728,chr7,30182171,30188028,ENSMUSG00000074218.2,+,Cox7a1,protein_coding,2.62748098338447,3.23294273289336,3.49809876553399
chr7,30181854,30182355,0.4070338613212728,chr7,30167875,30182209,ENSMUSG00000066647.5,+,Gm5113,protein_coding,2.62748098338447,3.23294273289336,3.49809876553399
chr2,118373217,118373718,0.303651792258751,chr2,118275110,118375419,ENSMUSG00000040133.2,-,Gpr176,protein_coding,6.84683670670232,7.75035429569047,8.49030073261809
chr10,80084726,80085227,0.3990647333290003,chr10,80055416,80104698,ENSMUSG00000035673.9,-,Sbno2,protein_coding,2.66890523312251,3.67924122463958,3.53367265128518
chr2,125723157,125723658,0.4619945573690822,chr2,125625447,125726148,ENSMUSG00000035109.10,-,Shc4,protein_coding,2.42627748465683,3.38533733983109,3.35580322252922
chr11,69235127,69235628,0.3048917866550085,chr11,69216117,69239036,ENSMUSG00000020890.7,-,Gucy2e,protein_coding,5.5804382147107,6.10666960657634,6.92504975956559
chr11,102434357,102434858,0.3401125393993905,chr11,102428315,102439048,ENSMUSG00000034708.7,+,Grn,protein_coding,4.79337746968788,5.71479776016503,6.09499242537109
chr11,109439798,109440299,0.4399046899342048,chr11,109435172,109440145,ENSMUSG00000085326.1,-,Gm15642,antisense,2.84643773199984,3.7227825409075,3.87755354688005
chr11,109439798,109440299,0.4399046899342048,chr11,109423946,109454813,ENSMUSG00000020610.12,+,Amz2,protein_coding,2.84643773199984,3.7227825409075,3.87755354688005
chr5,111581119,111581620,0.3120991268860232,chr5,111579422,111589945,ENSMUSG00000052848.3,+,C130026L21Rik,protein_coding,6.74031720737592,8.34904739437443,8.40729499919864
chr19,22883898,22884399,0.4216393829894746,chr19,22137119,22991884,ENSMUSG00000052387.11,+,Trpm3,protein_coding,2.9884637311017,3.4941906305009,4.01984908988482
chr11,76399918,76400419,0.3975684690753728,chr11,76255198,76401140,ENSMUSG00000020844.6,-,Nxn,protein_coding,3.02988798083975,3.47241997236694,4.00799112796776
chr19,5924635,5925136,0.2939167875469277,chr19,5915556,5926816,ENSMUSG00000045664.4,-,Cdc42ep2,protein_coding,8.43279369667312,9.81856681841686,10.3875746393484
chr6,47787668,47788169,0.2871312900520619,chr6,47783996,47788374,ENSMUSG00000097255.1,-,Rpl31-ps7,processed_pseudogene,3.89979722533866,4.77865946040466,4.77875865257694
chr6,47787668,47788169,0.2871312900520619,chr6,47786069,47790180,ENSMUSG00000065701.1,-,Rny1,misc_RNA,3.89979722533866,4.77865946040466,4.77875865257694
chr7,28451688,28452189,0.3322770088236535,chr7,28449980,28470242,ENSMUSG00000030600.11,+,Lrfn1,protein_coding,5.95325646235309,6.99926659006878,7.52980581733588
chr7,28451688,28452189,0.3322770088236535,chr7,28397549,28600185,ENSMUSG00000030602.8,-,Pak4,protein_coding,5.95325646235309,6.99926659006878,7.52980581733588
chr14,50869835,50870336,0.3595822791171577,chr14,50868364,50881003,ENSMUSG00000097431.1,+,Gm26782,lincRNA,2.13630773649052,2.52539634353959,2.75104716475893
chr14,50869835,50870336,0.3595822791171577,chr14,50822062,50872560,ENSMUSG00000006281.7,-,Tep1,protein_coding,2.13630773649052,2.52539634353959,2.75104716475893
chr19,52992976,52993477,0.3591105395396229,chr19,52941417,53042214,ENSMUSG00000025027.13,-,Xpnpep1,protein_coding,3.64533397694782,4.10376905825184,4.69575291915749
chr17,30279623,30280124,0.2867537746314447,chr17,30213524,30578287,ENSMUSG00000062202.9,-,Btbd9,protein_coding,4.24894447313074,4.86574209294051,5.20564528159126
chr6,120039598,120040099,0.3493727961351029,chr6,119921969,120040672,ENSMUSG00000045962.12,-,Wnk1,protein_coding,4.50340772152158,5.32292591375371,5.76296949169328
chr6,90802491,90802992,0.331404498944693,chr6,90657598,90812123,ENSMUSG00000034312.9,-,Iqsec1,protein_coding,4.88806146908912,5.20318729401692,6.17799815879054
chr15,62106437,62106938,0.2743146374716481,chr15,62105187,62109272,ENSMUSG00000099295.1,+,Gm27718,misc_RNA,3.87612622548835,5.37735255908861,4.70761088107456
chr15,62106437,62106938,0.2743146374716481,chr15,62035986,62380096,ENSMUSG00000097039.4,+,Pvt1,lincRNA,3.87612622548835,5.37735255908861,4.70761088107456
chr1,170481009,170481510,0.2650337935551854,chr1,170300668,170591861,ENSMUSG00000038473.10,-,Nos1ap,protein_coding,6.2964859601826,6.54208276925558,7.60095358883826
chr14,14345026,14345527,0.3799058717814079,chr14,14344495,14357490,ENSMUSG00000068758.7,+,Il3ra,protein_coding,2.12447223656537,2.55805233074054,2.77476308859306
chr15,73512223,73512724,0.2689418359372458,chr15,73510560,73574242,ENSMUSG00000036661.9,+,Dennd3,protein_coding,6.90601420632809,7.48910639808293,8.35986315153038
chr7,16892222,16892723,0.4291879833749913,chr7,16889786,16897435,ENSMUSG00000063594.4,+,Gng8,protein_coding,2.23690948585434,2.60159364700846,3.02378028885141
chr1,69105360,69105861,0.3715759914944426,chr1,69089913,69108740,ENSMUSG00000087514.1,-,Gm16076,sense_intronic,3.01213473095201,3.37445201076411,3.91312743263124
chr1,69105360,69105861,0.3715759914944426,chr1,68030186,69110059,ENSMUSG00000062209.11,-,Erbb4,protein_coding,3.01213473095201,3.37445201076411,3.91312743263124
chr19,34583264,34583765,0.3660797169143917,chr19,34581531,34590731,ENSMUSG00000074896.3,+,Ifit3,protein_coding,3.42637722833245,3.7227825409075,4.43487775698207
chr9,37552533,37553034,0.331793450903628,chr9,37542492,37554904,ENSMUSG00000053310.7,-,Nrgn,protein_coding,4.40872372212033,5.02902202894522,5.57324210102025
chr8,71507508,71508009,0.2516280513705107,chr8,71495754,71513769,ENSMUSG00000034845.5,-,Plvap,protein_coding,8.57481969577498,11.0050676867178,10.2571370582607
chr10,42637183,42637684,0.3826845124333587,chr10,42581822,42704459,ENSMUSG00000038280.8,+,Ostm1,protein_coding,3.58615647732204,3.92960379318014,4.69575291915749
chr5,122054396,122054897,0.3268302274840146,chr5,122046382,122057654,ENSMUSG00000087386.1,+,Gm15637,antisense,4.57442072107251,5.87807769616974,5.76296949169328
chr1,132374011,132374512,0.4838784051922147,chr1,132354315,132393281,ENSMUSG00000042066.11,-,Tmcc2,protein_coding,2.65115198323478,4.00580109664901,3.72340004195821
chr16,43965971,43966472,0.2774343641862352,chr16,43887800,43966314,ENSMUSG00000022701.13,+,2610015P09Rik,protein_coding,4.56850297110993,4.92016873827541,5.56138413910319
chr6,49039465,49039966,0.3299562713892886,chr6,49034518,49060182,ENSMUSG00000029816.8,+,Gpnmb,protein_coding,3.98264572481474,4.74600347320372,5.02777585283529
chr17,5941521,5942022,0.5481290560984986,chr17,5939280,6046290,ENSMUSG00000023805.12,+,Synj2,protein_coding,2.23690948585434,2.73221759581223,3.28465545102683
chr1,64717486,64717987,0.3606774346251804,chr1,64688455,64727644,ENSMUSG00000070871.6,+,Ccnyl1,protein_coding,2.97071048121397,3.15674542942449,3.83012169921179
chr7,30193672,30194173,0.3972768556272886,chr7,30184942,30197164,ENSMUSG00000001794.8,-,Capns1,protein_coding,3.62166297709751,4.90928340920843,4.79061661449401
chr2,55436151,55436652,0.2980893748677406,chr2,55431514,55439860,ENSMUSG00000097837.1,-,Gm26794,lincRNA,3.23700922952996,3.42887865609902,3.99613316605069
chr2,55436151,55436652,0.2980893748677406,chr2,55433970,55600145,ENSMUSG00000026824.7,+,Kcnj3,protein_coding,3.23700922952996,3.42887865609902,3.99613316605069
chr17,56263977,56264478,0.4177740573718509,chr17,56254793,56265608,ENSMUSG00000043683.3,+,Fem1a,protein_coding,3.40270622848214,3.8969478059792,4.56531533806978
chr14,59625987,59626488,0.3207182136905894,chr14,59623281,59633658,ENSMUSG00000044461.5,+,Shisa2,protein_coding,4.31995747268167,5.66037111483012,5.41908859609842
chr16,35587652,35588153,0.4062213042505732,chr16,35539145,35666732,ENSMUSG00000052133.12,+,Sema5b,protein_coding,12.174262216229163,8.96840217727387,14.797428075900811
chr19,6335221,6335722,0.3268983733953258,chr19,6332979,6342891,ENSMUSG00000024947.12,+,Men1,protein_coding,4.36729947238229,5.30115525561975,5.50209432951787
chr15,25842903,25843404,0.2625259003812347,chr15,25841264,25975687,ENSMUSG00000022270.11,+,Fam134b,protein_coding,6.01243396197887,6.57473875645652,7.24521473132633
chr4,72182587,72183088,0.3540635112583786,chr4,72115142,72202919,ENSMUSG00000008305.14,-,Tle1,protein_coding,2.78134248241149,2.83018555741506,3.56924653703638
chr12,111426020,111426521,0.3034504094067778,chr12,111415430,111433182,ENSMUSG00000021280.8,+,Exoc3l4,protein_coding,7.62206195179999,8.87154318958952,9.4507956479003
chr12,111426020,111426521,0.3034504094067778,chr12,111424874,111432946,ENSMUSG00000097081.1,-,Gm10425,lincRNA,7.62206195179999,8.87154318958952,9.4507956479003
chr2,30903027,30903528,0.4671223168783767,chr2,30887471,30931863,ENSMUSG00000050737.13,-,Ptges,protein_coding,3.16007848001645,4.09288372918486,4.38744590931382
chr11,69125929,69126430,0.4458156780516893,chr11,69118404,69126055,ENSMUSG00000023781.2,+,Hes7,protein_coding,7.55838327826616,10.769214008620636,10.118785574526607
chr11,69125929,69126430,0.4458156780516893,chr11,69123896,69151115,ENSMUSG00000020892.6,+,Aloxe3,protein_coding,7.55838327826616,10.769214008620636,10.118785574526607
