2mo,9mo,18mo,gene_name,distance
0.3,0.52,0.55,RP23-103H9.5,116
0.3,0.52,0.55,Ebf1,3583
0.33,0.45,0.54,Ebf1,55335
0.36,0.48,0.57,Ebf1,125882
0.22,0.45,0.39,Ebf1,170099
0.29,0.41,0.49,Ebf1,177935
0.45,0.62,0.68,Ebf1,105844
0.58,0.48,0.37,Clint1,4488
0.48,0.6,0.7,Adam19,37219
0.5,0.71,0.66,Havcr1,8143
0.63,0.84,0.76,Timd4,1699
0.53,0.36,0.28,Mgat4b,9151
0.55,0.75,0.76,Mgat4b,5844
0.55,0.75,0.76,Mir6919,1014
0.28,0.4,0.51,Mgat4b,5798
0.28,0.4,0.51,Mir6919,1060
0.71,0.48,0.5,Adamts2,55765
0.26,0.45,0.47,Fstl4,148344
0.4,0.2,0.18,Cdc42se2,29397
0.54,0.42,0.27,Gpx3,3834
0.32,0.45,0.52,Galnt10,28709
0.24,0.31,0.44,Wnt3a,20582
0.18,0.33,0.4,Wnt9a,4359
0.37,0.56,0.59,Wnt9a,12618
0.56,0.78,0.78,Nt5m,13666
0.55,0.46,0.32,Rai1,36531
0.59,0.51,0.38,Mir6921,645
0.59,0.51,0.38,Srebf1,2094
0.59,0.51,0.38,Rai1,2014
0.52,0.41,0.32,Mir6921,1823
0.52,0.41,0.32,Mir6922,532
0.52,0.41,0.32,Srebf1,3705
0.52,0.41,0.32,Rai1,403
0.55,0.39,0.35,Srebf1,10181
0.49,0.31,0.27,Srebf1,10615
0.47,0.3,0.25,Srebf1,11029
0.42,0.23,0.2,Srebf1,13073
0.39,0.19,0.19,Srebf1,12505
0.42,0.31,0.22,Llgl1,5947
0.54,0.45,0.33,Kcnj12,4885
0.76,0.6,0.55,Epn2,30903
0.48,0.6,0.69,Specc1,69531
0.52,0.7,0.72,Ttc19,4151
0.6,0.71,0.81,Ttc19,4180
0.52,0.41,0.26,Cdrt4os1,2232
0.47,0.29,0.15,Pmp22,7446
0.66,0.53,0.41,Pmp22,7506
0.33,0.17,0.08,Pmp22,8175
0.63,0.55,0.38,Pmp22,10270
0.52,0.38,0.31,B430319H21Rik,1936
0.53,0.64,0.78,B430319H21Rik,8108
0.27,0.51,0.53,Shisa6,4292
0.35,0.18,0.12,Gas7,108949
0.49,0.62,0.71,Gas7,46419
0.45,0.32,0.24,Stx8,64701
0.55,0.68,0.77,Ntn1,1882
0.23,0.41,0.47,9130213A22Rik,2275
0.23,0.41,0.47,Hes7,1925
0.39,0.26,0.19,Wrap53,9530
0.33,0.44,0.54,Atp1b2,1898
0.47,0.38,0.21,Wscd1,12131
0.71,0.52,0.4,Xaf1,6259
0.73,0.58,0.43,Spns2,340
0.62,0.78,0.83,Smg6,59729
0.62,0.81,0.83,Rtn4rl1,5266
0.4,0.26,0.19,Rilp,1286
0.4,0.26,0.19,Prpf8,2069
0.57,0.43,0.36,Vps53,21624
0.4,0.22,0.17,Vps53,30324
0.4,0.22,0.17,Glod4,32336
0.49,0.47,0.7,Nxn,69794
0.35,0.16,0.09,Abr,21294
0.57,0.48,0.34,Abr,17748
0.49,0.72,0.61,Cpd,16388
0.38,0.23,0.17,Git1,8263
0.62,0.53,0.42,Git1,8604
0.78,0.7,0.57,Myo18a,4633
0.58,0.39,0.27,Myo18a,9200
0.6,0.47,0.4,Gm10277,1654
0.6,0.47,0.4,Myo18a,23861
0.42,0.21,0.19,Myo18a,39420
0.42,0.22,0.21,Myo18a,49799
0.31,0.13,0.09,Myo18a,18593
0.44,0.29,0.21,Myo18a,469
0.47,0.31,0.22,Pipox,7625
0.36,0.21,0.12,Sez6,15436
0.65,0.77,0.85,Traf4,299
0.65,0.77,0.85,Fam222b,1902
0.63,0.36,0.3,Supt6,18957
0.3,0.08,0.12,Ksr1,36117
0.49,0.3,0.2,Ksr1,51587
0.5,0.22,0.16,Ksr1,52269
0.4,0.19,0.2,Ksr1,58399
0.55,0.38,0.35,Ksr1,63348
0.56,0.28,0.32,Ksr1,59256
0.56,0.35,0.29,Ksr1,54057
0.43,0.23,0.23,Ksr1,49482
0.67,0.5,0.38,Ksr1,48346
0.65,0.4,0.3,Ksr1,46679
0.66,0.46,0.42,Ksr1,8086
0.57,0.42,0.35,Gm21975,5313
0.57,0.42,0.35,Evi2a,2716
0.57,0.42,0.35,Nf1,56336
0.37,0.26,0.17,Rab11fip4,336
0.42,0.18,0.28,Rab11fip4,8203
0.66,0.46,0.5,Myo1d,84817
0.5,0.65,0.71,Asic2,10961
0.45,0.66,0.64,Asic2,520647
0.44,0.65,0.65,Asic2,508705
0.4,0.57,0.63,Tmem132e,13263
0.39,0.24,0.19,1700020L24Rik,1521
0.39,0.24,0.19,Mmp28,2944
0.35,0.24,0.14,Synrg,35768
0.57,0.72,0.78,Acaca,126390
0.39,0.49,0.62,Car4,3216
0.54,0.73,0.74,2610027K06Rik,4861
0.15,0.31,0.37,Tbx2,5449
0.52,0.72,0.72,Brip1,68363
0.51,0.74,0.68,Vmp1,8940
0.45,0.35,0.24,Ypel2,6083
0.54,0.37,0.23,Ypel2,696
0.54,0.41,0.33,Mtmr4,8915
0.48,0.36,0.28,Rnf43,2949
0.44,0.32,0.24,Rnf43,5542
0.39,0.23,0.18,Msi2,185725
0.33,0.16,0.12,Msi2,177528
0.38,0.23,0.12,Msi2,136914
0.46,0.28,0.23,Msi2,136044
0.5,0.61,0.73,Msi2,130972
0.49,0.67,0.45,Ankfn1,37061
0.44,0.56,0.64,Ankfn1,51609
0.17,0.34,0.4,Ankfn1,17817
0.29,0.47,0.51,Ankfn1,17690
0.49,0.6,0.71,Ankfn1,17078
0.44,0.6,0.66,Car10,77056
0.4,0.55,0.61,Car10,42753
0.47,0.61,0.68,Spag9,58666
0.75,0.58,0.52,B230206L02Rik,3328
0.71,0.41,0.28,B230206L02Rik,9492
0.47,0.3,0.26,Tob1,3342
0.62,0.46,0.42,Wfikkn2,4
0.67,0.51,0.38,Wfikkn2,1886
0.52,0.6,0.74,Cacna1g,18219
0.27,0.41,0.49,Cacna1g,4431
0.41,0.61,0.66,Ppp1r9b,7084
0.43,0.6,0.64,Tac4,5590
0.43,0.28,0.22,Gm11520,994
0.37,0.5,0.58,Ngfr,10234
0.47,0.67,0.67,Gm11528,1535
0.89,0.73,0.61,Gm11528,3226
0.54,0.67,0.74,Phb,6492
0.29,0.5,0.48,Gm11524,431
0.29,0.5,0.48,Gm11523,3384
0.25,0.35,0.45,Gm11523,2859
0.34,0.46,0.56,Arhgap23,4204
0.34,0.46,0.56,4933428G20Rik,2142
0.33,0.52,0.58,Arhgap23,4075
0.33,0.52,0.58,4933428G20Rik,2013
0.38,0.54,0.59,Arhgap23,4038
0.38,0.54,0.59,4933428G20Rik,1976
0.17,0.33,0.38,Arhgap23,4014
0.17,0.33,0.38,4933428G20Rik,1952
0.29,0.43,0.51,Arhgap23,3802
0.29,0.43,0.51,4933428G20Rik,1740
0.28,0.18,0.06,Srcin1,13404
0.59,0.48,0.32,Nr1d1,4964
0.59,0.48,0.32,Thra,110
0.7,0.55,0.5,Nr1d1,5285
0.3,0.51,0.46,Rara,15005
0.48,0.7,0.71,Rara,6682
0.38,0.22,0.17,Jup,11939
0.58,0.79,0.84,Acly,27115
0.75,0.54,0.54,Cnp,5899
0.75,0.54,0.54,Dnajc7,7012
0.56,0.3,0.33,Dnajc7,18332
0.28,0.09,0.08,Stat5b,23746
0.58,0.67,0.78,Atp6v0a1,1524
0.38,0.24,0.18,Fam134c,6963
0.68,0.55,0.48,Nbr1,5588
0.85,0.7,0.59,Arl4d,2574
0.68,0.46,0.39,Arl4d,3001
0.62,0.4,0.34,Arl4d,2597
0.42,0.22,0.17,Arl4d,2204
0.71,0.56,0.47,Mpp2,9433
0.54,0.36,0.28,Grn,4429
0.47,0.57,0.68,Fzd2,2620
0.54,0.31,0.3,Adam11,8155
0.45,0.66,0.68,Plcd3,6126
0.29,0.46,0.53,Fmnl1,2325
0.29,0.46,0.53,1700023F06Rik,1632
0.48,0.27,0.28,Mapt,427
0.39,0.19,0.16,Mapt,9248
0.53,0.35,0.31,Gm11659,391
0.53,0.35,0.31,Gm22743,281
0.53,0.35,0.31,Mapt,19903
0.54,0.39,0.28,Gm11659,2677
0.54,0.39,0.28,Gm22743,1565
0.54,0.39,0.28,Mapt,22189
0.38,0.25,0.18,Mapt,44137
0.68,0.5,0.45,Kansl1,47294
0.5,0.63,0.71,Cyb561,7285
0.63,0.44,0.41,Tex2,56257
0.68,0.58,0.42,Tex2,56847
0.57,0.29,0.26,Tex2,55303
0.79,0.62,0.58,Tex2,50720
0.28,0.13,0.07,Tex2,42402
0.66,0.42,0.28,Tex2,39910
0.54,0.34,0.3,Smurf2,40202
0.69,0.5,0.39,Smurf2,36230
0.21,0.37,0.42,Pitpnc1,59365
0.25,0.42,0.5,C330019F10Rik,630
0.73,0.68,0.52,C330019F10Rik,2934
0.33,0.14,0.13,Gm11657,314
0.33,0.14,0.13,Prkca,60949
0.31,0.11,0.07,Prkca,72206
0.33,0.14,0.08,Prkca,86107
0.69,0.61,0.47,Prkca,97139
0.66,0.46,0.5,Prkca,196706
0.42,0.29,0.21,Prkca,130103
0.71,0.47,0.47,Prkca,129391
0.77,0.63,0.52,Prkca,9281
0.72,0.63,0.51,Axin2,4847
0.44,0.65,0.63,Rgs9,14512
0.32,0.17,0.1,Arsg,6356
0.63,0.5,0.34,Arsg,14724
0.49,0.4,0.28,Arsg,21549
0.62,0.4,0.33,Arsg,33332
0.86,0.65,0.51,Abca8a,19912
0.48,0.67,0.74,Kcnj16,9850
0.49,0.67,0.72,BC006965,48221
0.62,0.45,0.36,2610035D17Rik,21171
0.39,0.21,0.17,2610035D17Rik,75297
0.5,0.36,0.27,2610035D17Rik,71880
0.49,0.24,0.17,2610035D17Rik,65151
0.35,0.19,0.14,2610035D17Rik,59536
0.52,0.34,0.22,2610035D17Rik,55500
0.44,0.26,0.15,2610035D17Rik,24205
0.45,0.23,0.25,2610035D17Rik,20235
0.35,0.17,0.07,Slc39a11,16902
0.34,0.18,0.11,Slc39a11,40465
0.69,0.46,0.43,Slc39a11,40951
0.43,0.25,0.22,Slc39a11,41915
0.57,0.72,0.81,Slc39a11,109398
0.21,0.37,0.41,Sstr2,533
0.21,0.37,0.41,Slc39a11,34204
0.63,0.83,0.76,Sdk2,17177
0.47,0.3,0.27,Ttyh2,12724
0.67,0.46,0.41,Fads6,3254
0.56,0.37,0.29,Fads6,3003
0.41,0.56,0.64,Ush1g,4819
0.41,0.56,0.64,Otop2,12848
0.49,0.58,0.7,Recql5,18345
0.51,0.71,0.69,B230344G16Rik,2408
0.51,0.71,0.69,Itgb4,17105
0.59,0.46,0.33,Foxj1,3638
0.4,0.25,0.2,Rnf157,18378
0.44,0.2,0.16,Rhbdf2,8069
0.39,0.29,0.16,Sec14l1,5607
0.36,0.14,0.11,Tmc6,2523
0.36,0.14,0.11,Tmc8,1599
0.36,0.14,0.11,Gm11723,349
0.31,0.42,0.53,Gm11725,9879
0.34,0.13,0.12,Timp2,20008
0.34,0.13,0.12,BC100451,6768
0.45,0.29,0.24,Timp2,12604
0.55,0.4,0.34,Timp2,7916
0.4,0.24,0.18,Timp2,5313
0.53,0.4,0.29,Timp2,4157
0.51,0.28,0.26,Rbfox3,164849
0.54,0.73,0.81,Cbx2,3636
0.5,0.31,0.3,Gm11755,6430
0.66,0.54,0.41,Gm11752,1018
0.66,0.54,0.41,Tbc1d16,11321
0.3,0.11,0.08,Gm11752,2210
0.3,0.11,0.08,Tbc1d16,8236
0.5,0.32,0.26,Tbc1d16,4665
0.48,0.3,0.26,Rptor,10140
0.59,0.8,0.74,Rptor,9132
0.47,0.33,0.25,Aatk,14421
0.28,0.15,0.06,Bahcc1,12589
0.43,0.16,0.11,Bahcc1,22254
0.47,0.27,0.24,Bahcc1,28520
0.5,0.66,0.73,Bahcc1,13588
0.62,0.47,0.41,Slc16a3,4648
0.34,0.0,0.3,Gm26520,1615
0.53,0.43,0.32,Kif3c,3903
0.46,0.38,0.25,Kif3c,4018
0.57,0.39,0.35,Kif3c,4095
0.39,0.22,0.18,Dtnb,44703
0.73,0.55,0.52,Ncoa1,25854
0.36,0.21,0.11,Hs1bp3,14019
0.52,0.43,0.28,Rhob,1060
0.48,0.33,0.26,Rhob,791
0.46,0.23,0.2,Nbas,37289
0.54,0.33,0.19,Nbas,37446
0.87,0.72,0.65,Nbas,41357
0.7,0.54,0.43,Nbas,45454
0.44,0.62,0.67,Nbas,88359
0.55,0.35,0.3,Mir6387,474
0.55,0.35,0.3,Trib2,9741
0.73,0.46,0.33,Lpin1,6650
0.39,0.61,0.57,Nol10,8267
0.4,0.58,0.65,Gm21989,4513
0.4,0.58,0.65,Asap2,73765
0.59,0.77,0.81,Taf1b,24000
0.4,0.62,0.49,Grhl1,23006
0.63,0.81,0.53,Cys1,7076
0.47,0.27,0.16,Mboat2,41643
0.35,0.13,0.14,Mboat2,47858
0.52,0.27,0.22,Rnf144a,13885
0.3,0.43,0.52,Myt1l,179095
0.32,0.48,0.54,Sypl,448
0.6,0.7,0.8,Atxn7l1,30729
0.48,0.29,0.2,Atxn7l1,102329
0.46,0.33,0.24,Atxn7l1,36845
0.52,0.73,0.73,Ispd,151792
0.62,0.46,0.39,Ispd,133375
0.61,0.8,0.84,Dgkb,138048
0.33,0.2,0.12,Dock4,20998
0.27,0.08,0.05,Dock4,55666
0.48,0.39,0.28,Dock4,123757
0.39,0.18,0.19,Dock4,151594
0.7,0.57,0.49,Dock4,152107
0.64,0.51,0.38,Dock4,58701
0.63,0.47,0.37,Dock4,58246
0.44,0.28,0.19,Dock4,56389
0.57,0.75,0.78,Dock4,43856
0.45,0.58,0.69,Dock4,11316
0.39,0.29,0.15,Stxbp6,33615
0.65,0.8,0.86,Nubpl,25610
0.51,0.37,0.3,Nubpl,12589
0.53,0.64,0.75,Akap6,1396
0.75,0.65,0.52,Akap6,4614
0.71,0.56,0.46,Akap6,138877
0.57,0.77,0.78,Akap6,216344
0.45,0.22,0.18,Akap6,54506
0.35,0.2,0.13,Npas3,365502
0.63,0.42,0.37,Npas3,321662
0.51,0.4,0.29,Npas3,274764
0.62,0.46,0.4,Npas3,56677
0.44,0.6,0.68,Egln3,6732
0.53,0.64,0.73,Egln3,4063
0.55,0.78,0.61,Gm25917,194
0.35,0.24,0.12,Nkx2-9,119
0.23,0.42,0.47,4921518K17Rik,3673
0.23,0.42,0.47,Ttc6,25535
0.47,0.61,0.68,Klhl28,8977
0.3,0.43,0.54,Klhl28,3889
0.3,0.43,0.54,Fam179b,95
0.33,0.52,0.55,Mdga2,2858
0.33,0.55,0.5,Pygl,16791
0.62,0.49,0.41,Frmd6,22860
0.55,0.75,0.76,2700049A03Rik,7641
0.49,0.27,0.25,Daam1,33652
0.6,0.32,0.27,Daam1,76743
0.45,0.3,0.21,Daam1,77082
0.52,0.67,0.73,Six4,1508
0.56,0.66,0.76,Mnat1,76388
0.67,0.55,0.45,Syt16,360
0.85,0.68,0.63,1700086L19Rik,6786
0.41,0.12,0.08,Rhoj,21359
0.47,0.31,0.22,Rhoj,40627
0.54,0.7,0.75,Wdr89,21067
0.59,0.47,0.39,Syne2,81751
0.67,0.45,0.49,Fut8,29468
0.28,0.13,0.06,Tmem229b,1619
0.37,0.24,0.15,Galnt16,34697
0.86,0.7,0.59,Smoc1,64625
0.5,0.7,0.61,Smoc1,74443
0.64,0.46,0.43,Pcnx,3458
0.53,0.7,0.77,Rgs6,136403
0.57,0.71,0.78,Dpf3,71229
0.53,0.35,0.3,Elmsan1,27957
0.41,0.19,0.15,Tmed10,8765
0.49,0.34,0.23,Tmed10,15599
0.68,0.51,0.44,Tmed10,7832
0.31,0.54,0.55,Fos,3602
0.64,0.75,0.84,Fos,3607
0.46,0.27,0.25,Jdp2,8052
0.46,0.28,0.2,Tgfb3,3907
0.59,0.5,0.38,Ift43,29174
0.56,0.32,0.38,Ift43,11733
0.42,0.2,0.12,Cipc,7933
0.59,0.44,0.36,Cipc,8350
0.54,0.62,0.74,Adck1,26657
0.41,0.6,0.63,Nrxn3,538136
0.42,0.34,0.22,Dio2,2232
0.42,0.34,0.22,Gm26512,2005
0.68,0.57,0.47,Tshr,6222
0.49,0.6,0.69,Flrt2,3070
0.36,0.5,0.58,Foxn3,27840
0.5,0.39,0.29,Foxn3,40712
0.39,0.25,0.17,Gm20682,3800
0.39,0.25,0.17,Foxn3,101840
0.42,0.26,0.22,Foxn3,127088
0.52,0.35,0.32,Foxn3,87503
0.57,0.76,0.78,Foxn3,8862
0.47,0.54,0.68,Gm26839,12146
0.42,0.25,0.21,Kcnk13,5099
0.28,0.13,0.08,Ttc7b,14555
0.58,0.38,0.31,Ttc7b,43018
0.61,0.75,0.81,Ttc7b,110689
0.63,0.73,0.84,Ttc7b,84710
0.47,0.72,0.64,Rps6ka5,89113
0.44,0.53,0.64,Trip11,24530
0.44,0.3,0.22,Itpk1,13752
0.76,0.6,0.52,Itpk1,65025
0.38,0.28,0.16,Mir1936,1380
0.38,0.28,0.16,Gm21971,14623
0.38,0.28,0.16,Itpk1,21290
0.24,0.47,0.39,Unc79,17871
0.6,0.76,0.84,Unc79,52735
0.46,0.32,0.25,Ifi27,1427
0.53,0.73,0.83,Ppp4r4,25329
0.31,0.14,0.1,Clmn,50076
0.57,0.47,0.34,Clmn,50581
0.49,0.3,0.28,Clmn,13294
0.65,0.49,0.42,Clmn,10353
0.68,0.46,0.47,Clmn,9022
0.41,0.26,0.21,4930408O17Rik,595
0.41,0.26,0.21,Clmn,3151
0.45,0.26,0.17,Syne3,27325
0.36,0.22,0.12,Syne3,16498
0.54,0.63,0.75,Gskip,6270
0.37,0.5,0.57,1700013N06Rik,4310
0.32,0.52,0.54,1700013N06Rik,4720
0.79,0.54,0.76,Gm9599,1298
0.55,0.4,0.33,Bcl11b,22417
0.19,0.35,0.39,Hhipl1,3438
0.4,0.59,0.62,Hhipl1,9391
0.4,0.59,0.62,4930478K11Rik,9121
0.41,0.64,0.56,Hhipl1,9256
0.41,0.64,0.56,4930478K11Rik,8986
0.36,0.56,0.62,Cyp46a1,6711
0.43,0.61,0.64,Cyp46a1,11322
0.78,0.6,0.55,Eml1,30419
0.37,0.46,0.59,Evl,39347
0.47,0.56,0.69,Yy1,737
0.51,0.71,0.66,Wdr25,12639
0.53,0.4,0.32,Begain,3611
0.53,0.4,0.32,BEGAIN,3561
0.41,0.35,0.19,Begain,3059
0.41,0.35,0.19,BEGAIN,3009
0.33,0.15,0.11,Ppp2r5c,27513
0.4,0.21,0.15,Ppp2r5c,29000
0.73,0.66,0.51,Wdr20,11136
0.33,0.12,0.1,Tecpr2,25430
0.38,0.55,0.59,Apopt1,19519
0.49,0.36,0.28,Inf2,1154
0.64,0.49,0.44,Inf2,9929
0.45,0.38,0.24,Inf2,9980
0.6,0.41,0.37,Inf2,11187
0.52,0.34,0.28,Adssl1,11581
0.37,0.23,0.17,Akt1,9177
0.4,0.28,0.19,Akt1,5757
0.37,0.51,0.58,Cep170b,1489
0.44,0.25,0.22,Cep170b,2877
0.26,0.04,0.06,Cep170b,10631
0.51,0.38,0.3,Brf1,3
0.53,0.6,0.74,Ptprn2,287344
0.41,0.51,0.63,Gm10421,1598
0.41,0.51,0.63,Ptprn2,126796
0.4,0.23,0.16,Rapgef5,30976
0.87,0.75,0.67,Adarb2,6798
0.09,0.21,0.3,Gm23923,415
0.09,0.21,0.3,Idi2,3484
0.67,0.52,0.72,Gpr137b-ps,10475
0.53,0.48,0.31,Amph,39605
0.35,0.13,0.14,Stard3nl,14907
0.56,0.38,0.34,Elmo1,227455
0.54,0.78,0.52,Hist1h4m,78
0.36,0.23,0.45,Vmn1r202,1789
0.61,0.48,0.4,Aldh5a1,1133
0.61,0.48,0.4,9330162012Rik,3127
0.32,0.24,0.1,Gpld1,7639
0.42,0.53,0.64,Cdkal1,84795
0.62,0.44,0.4,Cdkal1,90211
0.65,0.44,0.57,E2f3,32059
0.36,0.56,0.51,Gmds,3325
0.87,0.68,0.62,Gmds,222666
0.16,0.31,0.39,Tubb2b,960
0.49,0.65,0.71,Tubb2b,338
0.32,0.49,0.61,Tubb2b,55
0.67,0.59,0.46,Rpp40,79
0.61,0.7,0.81,Rreb1,52222
0.67,0.74,0.54,Dsp,19911
0.42,0.65,0.63,5033403F01Rik,1694
0.84,0.75,0.63,Nedd9,17482
0.8,0.56,0.55,1700061E18Rik,418
0.8,0.56,0.55,Adtrp,42229
0.76,0.46,0.5,1700061E18Rik,410
0.76,0.46,0.5,Adtrp,42237
0.76,0.59,0.48,Hivep1,30223
0.41,0.62,0.44,Phactr1,119322
0.48,0.31,0.22,Phactr1,159825
0.49,0.34,0.28,Gfod1,43782
0.46,0.56,0.7,Gm23755,982
0.74,0.62,0.53,Cap2,72021
0.79,0.65,0.57,Kif13a,87079
0.61,0.4,0.4,Kif13a,61700
0.67,0.59,0.41,Kif13a,60581
0.66,0.44,0.38,Kif13a,50418
0.55,0.36,0.28,Kif13a,44845
0.71,0.61,0.51,Kif13a,23107
0.27,0.48,0.61,Id4,2877
0.27,0.48,0.61,A330033J07Rik,1464
0.3,0.52,0.5,Id4,2844
0.3,0.52,0.5,A330033J07Rik,1431
0.37,0.2,0.13,Ptpdc1,19997
0.6,0.74,0.81,Ninj1,5578
0.37,0.58,0.49,Sema4d,31140
0.68,0.84,0.89,Auh,26464
0.89,0.98,0.75,Ror2,29195
0.49,0.61,0.7,Sptlc1,9094
0.34,0.46,0.56,Prr7,5680
0.27,0.44,0.47,4930550C17Rik,903
0.59,0.45,0.38,Slc25a48,14629
0.78,0.49,0.38,Trpc7,6717
0.68,0.59,0.42,Trpc7,10376
0.72,0.71,0.51,Spock1,79897
0.45,0.56,0.66,Spock1,183895
0.77,0.58,0.56,Spock1,199940
0.44,0.26,0.22,Spock1,127960
0.47,0.52,0.68,Klhl3,7146
0.42,0.55,0.63,Agtpbp1,63198
0.35,0.44,0.56,Dapk1,3198
0.47,0.3,0.26,Fbp1,10061
0.43,0.66,0.63,Fbp1,2079
0.36,0.17,0.12,2010111I01Rik,67939
0.39,0.27,0.19,2010111I01Rik,135789
0.37,0.21,0.15,2010111I01Rik,157273
0.42,0.28,0.19,2010111I01Rik,85469
0.75,0.55,0.49,2010111I01Rik,56446
0.44,0.29,0.18,2010111I01Rik,53792
0.42,0.27,0.2,2010111I01Rik,53592
0.25,0.39,0.46,Nsun2,6729
0.39,0.57,0.6,Ube2ql1,2926
0.64,0.85,0.74,Adamts16,14880
0.75,0.89,0.68,Ell2,5912
0.46,0.3,0.23,9330111N05Rik,80114
0.6,0.35,0.4,9330111N05Rik,69085
0.55,0.77,0.65,Mef2c,6882
0.63,0.54,0.43,RP23-88A13.4,947
0.63,0.54,0.43,Mir9-2,1304
0.63,0.54,0.43,C130071C03Rik,20207
0.59,0.46,0.33,Edil3,7885
0.53,0.72,0.75,Xrcc4,117187
0.4,0.29,0.17,Xrcc4,91230
0.45,0.62,0.66,Ssbp2,89251
0.63,0.5,0.38,Serinc5,51893
0.36,0.21,0.11,Jmy,6708
0.58,0.46,0.35,Bhmt,2730
0.71,0.91,0.94,Arsb,61799
0.63,0.78,0.85,Lhfpl2,9970
0.74,0.63,0.53,Lhfpl2,26882
0.63,0.49,0.38,Lhfpl2,22259
0.6,0.43,0.35,Lhfpl2,21716
0.51,0.36,0.3,Lhfpl2,13583
0.38,0.61,0.62,Ap3b1,5374
0.56,0.71,0.78,Snora47,278
0.56,0.71,0.78,Zbed3,5641
0.43,0.3,0.22,Col4a3bp,47947
0.55,0.66,0.76,C430039J16Rik,1761
0.68,0.54,0.46,Gm26619,6128
0.64,0.46,0.39,Tmem171,4642
0.61,0.42,0.3,Zfp366,9867
0.36,0.18,0.14,Map1b,44405
0.41,0.21,0.2,Pik3r1,14100
0.41,0.22,0.18,Pik3r1,14278
0.63,0.44,0.4,Pik3r1,39813
0.64,0.55,0.4,Pik3r1,37434
0.61,0.46,0.41,Pik3r1,37034
0.68,0.42,0.36,Pik3r1,35620
0.47,0.25,0.25,Pik3r1,32530
0.47,0.31,0.22,Pik3r1,30844
0.32,0.14,0.09,Pik3r1,23427
0.63,0.47,0.31,RP23-411M4.2,958
0.63,0.47,0.31,RP23-411M4.1,2124
0.63,0.47,0.31,Pik3r1,17287
0.51,0.39,0.27,Pik3r1,12506
0.62,0.4,0.3,Pik3r1,12334
0.3,0.19,0.09,Pik3r1,12146
0.62,0.52,0.38,Pik3r1,11393
0.43,0.28,0.23,Pik3r1,11161
0.34,0.23,0.12,Pik3r1,8062
0.33,0.43,0.54,Cd180,7582
0.75,0.53,0.54,Mast4,144414
0.63,0.49,0.38,Mast4,168512
0.39,0.23,0.19,Mast4,214198
0.65,0.52,0.39,Mast4,287924
0.91,0.75,0.68,Mast4,246701
0.71,0.57,0.5,Mast4,244925
0.52,0.39,0.31,Mast4,241272
0.69,0.46,0.43,Mast4,223670
0.57,0.41,0.32,Erbb2ip,46467
0.54,0.42,0.3,Nln,3454
0.51,0.65,0.73,Pde4d,306146
0.51,0.69,0.71,Pde4d,720982
0.65,0.53,0.44,Pde4d,377838
0.69,0.77,0.9,Pde4d,290305
0.43,0.26,0.19,Pde4d,55583
0.58,0.65,0.8,Gpbp1,754
0.26,0.42,0.47,Arl15,87883
0.36,0.57,0.55,Arl15,59979
0.57,0.77,0.79,Hmgcs1,5558
0.57,0.8,0.77,Hmgcs1,6062
0.6,0.71,0.82,Hmgcs1,6542
0.21,0.36,0.45,Gm3264,2780
0.8,0.53,0.7,Gm3344,1097
0.8,0.53,0.7,Gm3383,3671
0.35,0.14,0.13,Flnb,51289
0.44,0.52,0.65,Flnb,16488
0.44,0.28,0.22,Flnb,10024
0.36,0.5,0.58,Ptprg,79144
0.49,0.66,0.7,Ptprg,64684
0.63,0.77,0.83,Rarb,9918
0.54,0.34,0.33,Nr1d2,3456
0.33,0.16,0.11,Ube2e2,97433
0.48,0.56,0.73,Gng2,8670
0.5,0.61,0.75,1810062O18Rik,1161
0.5,0.61,0.75,Usp54,24614
0.36,0.23,0.16,Plau,925
0.34,0.15,0.11,Adk,168965
0.49,0.63,0.7,RP24-428B12.3,399
0.49,0.63,0.7,Zfp503,766
0.4,0.56,0.66,RP24-428B12.3,440
0.4,0.56,0.66,Zfp503,725
0.56,0.77,0.75,RP24-428B12.3,653
0.56,0.77,0.75,Zfp503,512
0.53,0.65,0.76,RP24-428B12.3,827
0.53,0.65,0.76,Zfp503,338
0.68,0.76,0.89,RP24-428B12.3,868
0.68,0.76,0.89,Zfp503,297
0.49,0.65,0.71,1700112E06Rik,43309
0.32,0.22,0.12,1700112E06Rik,480454
0.36,0.53,0.59,Kcnma1,48274
0.11,0.09,0.38,Dlg5,41275
0.72,0.45,0.42,Gm26660,11557
0.59,0.44,0.35,Zmiz1os1,912
0.59,0.44,0.35,Zmiz1,5031
0.75,0.88,0.97,Zmiz1,20753
0.61,0.42,0.32,Zmiz1,40480
0.41,0.24,0.2,Zmiz1,48165
0.66,0.76,0.87,Zmiz1,55235
0.45,0.28,0.23,Slmap,6370
0.57,0.44,0.33,Il17rd,26895
0.42,0.27,0.18,Arhgef3,80998
0.64,0.47,0.44,Arhgef3,33999
0.29,0.41,0.52,Erc2,29452
0.33,0.53,0.48,Wnt5a,6254
0.33,0.53,0.48,Gm2670,2930
0.35,0.59,0.57,Wnt5a,6410
0.35,0.59,0.57,Gm2670,3086
0.8,0.66,0.53,Cacna2d3,283309
0.46,0.28,0.17,Cacna2d3,74998
0.4,0.32,0.19,Chdh,13512
0.51,0.38,0.29,Sfmbt1,4232
0.5,0.36,0.3,Sh3bp5,26940
0.26,0.16,0.06,Sh3bp5,36228
0.62,0.43,0.35,Sh3bp5,3597
