2mo,9mo,18mo,gene_name,distance
0.43,0.51,0.7,Gphb5,3594
0.21,0.5,0.32,Ppp2r5e,18506
0.55,0.75,0.48,Ppp2r5e,74616
0.84,0.83,0.63,Wdr89,19770
0.35,0.52,0.19,Syne2,3467
0.59,0.51,0.31,Syne2,137127
0.14,0.26,0.35,Mthfd1,20391
0.23,0.28,0.52,Mthfd1,8159
0.13,0.35,0.34,Mthfd1,8104
0.42,0.29,0.52,Zbtb1,8479
0.87,0.83,0.62,Sptb,39806
0.12,0.33,0.35,Sptb,12938
0.1,0.21,0.33,Fntb,63910
0.95,0.67,0.93,Fntb,69022
0.57,0.77,0.82,Fut8,1464
0.58,0.48,0.37,Gphn,181670
0.59,0.47,0.34,Galnt16,34697
0.91,0.8,0.65,Slc39a9,20257
0.73,0.71,0.5,Ccdc177,4004
0.73,0.71,0.5,Gm26796,2131
0.92,0.82,0.69,4933426M11Rik,15600
0.5,0.75,0.46,Smoc1,56163
0.63,0.82,0.6,Slc8a3,34461
0.88,0.95,0.69,Sipa1l1,127443
0.36,0.2,0.44,Rgs6,56656
0.82,0.68,0.91,Gm29530,1811
0.82,0.68,0.91,Rgs6,64993
0.89,0.67,0.72,Dpf3,56855
0.72,0.84,0.55,Dpf3,121346
0.6,0.67,0.34,Dpf3,13338
0.66,0.7,0.45,Dpf3,13246
0.83,0.83,0.58,Papln,1495
0.85,1.0,0.59,Acot2,2149
0.77,0.56,0.53,Elmsan1,3269
0.6,0.42,0.39,Elmsan1,1422
0.53,0.84,0.81,Entpd5,12236
0.11,0.14,0.39,Ltbp2,16208
0.5,0.57,0.76,Arel1,10575
0.88,0.68,1.0,Rps6kl1,8567
0.56,0.8,0.59,Mlh3,3051
0.95,0.79,0.74,Jdp2,851
0.21,0.41,0.37,Ttll5,40264
0.87,0.88,0.63,Ttll5,56572
0.89,0.84,0.66,Gm805,14093
0.31,0.25,0.48,Angel1,6823
0.81,0.58,0.8,Lrrc74a,4572
0.19,0.45,0.33,Irf2bpl,779
0.44,0.73,0.54,Irf2bpl,65
0.55,0.43,0.29,Cipc,2909
0.11,0.33,0.34,Tmem63c,13085
0.71,0.91,0.68,Ahsa1,3389
0.71,0.91,0.68,Vipas39,151
0.54,0.77,0.74,Sptlc2,41364
0.57,0.41,0.65,Adck1,43625
0.0,0.2,0.09,Nrxn3,3779
0.91,0.91,0.71,Nrxn3,99097
0.87,0.91,0.61,Nrxn3,151923
0.92,0.83,0.69,Nrxn3,373119
0.74,0.67,0.5,Nrxn3,612784
0.66,0.84,0.62,Nrxn3,294299
0.19,0.33,0.42,Nrxn3,164428
0.25,0.3,0.62,Nrxn3,26534
0.78,0.98,0.71,Cep128,140915
0.47,0.39,0.66,Cep128,120606
0.88,0.76,0.97,Galc,12761
0.74,0.61,0.84,Kcnk10,54104
0.14,0.02,0.23,Ttc8,2793
0.87,0.66,0.82,Gm28933,269
0.87,0.66,0.82,Foxn3,235
0.59,0.44,0.34,Foxn3,27566
0.9,0.87,0.69,Foxn3,73703
0.97,0.89,0.72,Foxn3,117902
0.79,0.73,0.95,Efcab11,21959
0.9,0.78,0.69,Tdp1,21591
0.71,0.68,0.46,Kcnk13,3791
0.48,0.4,0.18,Gm26723,1677
0.48,0.4,0.18,Calm1,3141
0.79,0.7,0.52,Ttc7b,14683
0.13,0.27,0.36,Ttc7b,85798
0.87,0.67,0.77,Ttc7b,97112
0.52,0.68,0.73,9030617O03Rik,50164
0.94,0.81,0.72,Gm8482,249
0.94,0.81,0.72,9030617O03Rik,32791
0.98,0.94,0.74,Slc24a4,27413
0.8,0.6,0.65,Rin3,27448
0.37,0.54,0.67,Itpk1,28197
0.98,0.95,0.75,Gm21971,25609
0.98,0.95,0.75,Itpk1,10304
0.91,0.82,0.71,Unc79,79421
0.3,0.54,0.58,Gm27976,109
0.3,0.54,0.58,Unc79,59767
0.99,0.88,0.77,Prima1,18103
0.11,0.04,0.31,Asb2,2074
0.49,0.29,0.22,Ddx24,5988
0.67,0.45,0.76,Ddx24,3645
0.82,0.77,0.58,Serpina9,6989
0.91,0.83,0.64,D430019H16Rik,7992
0.87,0.87,0.66,D430019H16Rik,8456
0.96,0.64,0.94,D430019H16Rik,12020
0.64,0.88,0.74,Gskip,6423
0.64,0.83,0.86,Vrk1,18441
0.77,0.66,0.88,Vrk1,26311
0.07,0.25,0.37,4933406K04Rik,9206
0.67,0.48,0.33,Gm16086,6369
0.84,0.91,0.58,Gm15208,1029
0.85,0.81,0.59,Gm15208,1079
0.27,0.53,0.48,Bcl11b,24591
0.41,0.55,0.63,Bcl11b,24444
0.5,0.38,0.67,Ccdc85c,36321
0.69,0.76,0.5,Hhipl1,1602
0.72,0.45,0.77,Eml1,50445
0.59,0.68,0.81,Eml1,32529
0.52,0.64,0.78,Eml1,32507
0.35,0.66,0.45,Eml1,7727
0.2,0.35,0.54,Evl,9332
0.54,0.37,0.3,Wdr25,23481
0.39,0.59,0.34,Meg3,13578
0.6,0.33,0.59,Meg3,13137
0.35,0.62,0.44,Rian,5537
0.38,0.66,0.54,Mir341,856
0.38,0.66,0.54,Mir1188,534
0.38,0.66,0.54,Rian,8416
0.59,0.85,0.67,AF357425,351
0.59,0.85,0.67,Rian,25983
0.53,0.73,0.81,B830012L14Rik,4162
0.42,0.6,0.36,Mir299b,170
0.42,0.6,0.36,Gm25750,1335
0.42,0.6,0.36,Mir1197,1881
0.42,0.6,0.36,Mir323,2038
0.42,0.6,0.36,Mir758,1745
0.42,0.6,0.36,Mir329,1074
0.55,0.62,0.36,Mir541,76
0.55,0.62,0.36,Mirg,10975
0.55,0.62,0.36,Mir154,22
0.55,0.62,0.36,Mir496a,712
0.55,0.62,0.36,Mir377,1975
0.33,0.59,0.46,Ppp2r5c,4506
0.83,0.67,0.89,Ppp2r5c,28679
0.44,0.37,0.64,Ppp2r5c,44789
0.86,0.81,0.62,Rcor1,10752
0.8,0.59,0.73,4930595D18Rik,7591
0.8,0.59,0.73,Traf3,14530
0.32,0.61,0.44,Amn,1983
0.07,0.21,0.3,Amn,2694
0.94,0.96,0.75,Cdc42bpb,12879
0.89,0.72,0.98,A230065H16Rik,43
0.97,0.91,0.76,Mark3,31003
0.26,0.37,0.13,Klc1,9692
0.81,0.69,0.91,Aspg,8704
0.55,0.34,0.53,Cep170b,5054
0.98,0.91,0.73,Ahnak2,7189
0.89,0.64,0.7,Gpr132,734
0.86,0.79,0.64,Ighv2-3,1110
0.86,0.79,0.64,Ighv5-5,1518
0.76,0.84,0.61,Ighv1-4,1976
0.69,0.74,0.92,Wdr60,10217
0.72,0.95,0.89,Esyt2,26269
0.62,0.57,0.38,Ptprn2,354654
0.13,0.05,0.29,Ptprn2,171389
0.68,0.44,0.6,Ptprn2,143512
0.82,0.67,0.88,Rapgef5,82275
0.91,0.79,1.0,Rapgef5,83280
0.86,0.64,0.79,Dnah11,78632
0.58,0.75,0.48,Itgb8,3431
0.42,0.55,0.74,Akr1c18,3785
0.79,1.0,0.91,Adarb2,69078
0.28,0.29,0.57,Adarb2,158390
0.51,0.6,0.75,Dip2c,50960
1.0,0.73,0.8,Dip2c,193629
0.6,0.64,0.86,Dip2c,133437
0.99,0.87,0.78,Chrm3,75865
0.87,0.83,0.65,Chrm3,158008
0.69,0.91,0.75,Chrm3,193320
0.04,0.09,0.25,Gm26861,23950
0.87,0.75,0.62,Ryr2,228279
0.74,0.83,0.51,Ryr2,205852
0.82,0.73,0.95,Ryr2,6095
0.9,0.76,1.0,Mtr,33032
0.68,0.52,0.35,Actn2,33783
0.66,0.79,0.93,Lgals8,7045
0.42,0.48,0.63,Gli3,111394
0.89,0.97,0.75,Sugct,279426
0.19,0.1,0.33,Amph,11179
0.17,0.27,0.38,Amph,62043
0.79,0.69,0.55,Amph,33473
0.42,0.69,0.43,Stard3nl,3534
0.1,0.18,0.34,Elmo1,70933
0.59,0.51,0.8,Prss16,3414
0.09,0.07,0.34,Gm11290,1608
0.09,0.08,0.29,Hist1h2ah,982
0.09,0.08,0.29,Hist1h2bk,1759
0.31,0.55,0.21,Lrrc16a,62161
0.81,0.73,0.43,Lrrc16a,100148
0.92,0.87,0.71,Lrrc16a,124853
0.77,0.53,0.53,Cmah,32062
1.0,0.67,0.72,Gm11346,2751
1.0,0.67,0.72,Fam65b,23985
0.6,0.82,0.63,Gm22358,495
0.6,0.82,0.63,BC005537,6071
0.32,0.18,0.47,Acot13,6753
0.31,0.07,0.3,Mrs2,6967
0.71,0.72,0.51,Dcdc2a,45653
0.91,0.5,0.57,Dcdc2a,46882
0.36,0.53,0.61,2610307P16Rik,130122
0.19,0.1,0.32,2610307P16Rik,93823
0.6,0.4,0.64,Cdkal1,74537
0.92,0.78,0.68,Cdkal1,84168
0.07,0.17,0.27,Cdkal1,88848
0.02,0.23,0.11,Cdkal1,66942
0.02,0.12,0.22,Mboat1,18228
0.7,0.59,0.84,Agtr1a,8252
0.79,0.76,0.57,4930519D14Rik,732
0.22,0.26,0.48,Exoc2,23961
0.92,0.87,0.64,Dsp,13464
0.28,0.53,0.31,Bmp6,37291
0.92,0.72,0.88,Bmp6,32511
0.08,0.22,0.36,Eef1e1,6392
0.86,0.81,0.61,Ofcc1,135903
0.02,0.28,0.32,Tfap2a,5514
0.02,0.28,0.32,Gm26688,4501
0.04,0.16,0.32,Tfap2a,5505
0.04,0.16,0.32,Gm26688,4510
0.72,0.65,0.46,A730081D07Rik,9078
0.7,0.69,0.95,Hivep1,20922
0.24,0.19,0.42,Phactr1,59764
0.34,0.21,0.12,Phactr1,93708
0.58,0.72,0.49,Phactr1,151228
0.22,0.4,0.51,Phactr1,205552
0.74,0.68,0.88,Phactr1,216049
0.73,0.47,0.68,Phactr1,154387
0.81,0.55,0.58,Gm15813,4012
0.81,0.55,0.58,Phactr1,20841
0.43,0.18,0.41,Gfod1,15959
0.8,0.91,0.64,Gfod1,32834
0.66,0.66,0.44,Gfod1,16694
0.16,0.23,0.42,Gm27007,25819
0.15,0.03,0.29,Atxn1,8233
0.61,0.48,0.37,Atxn1,34566
0.81,0.82,0.61,Atxn1,182628
0.05,0.1,0.27,Atxn1,185076
0.24,0.33,0.47,Atxn1,192975
0.44,0.57,0.69,Atxn1,179860
0.66,0.9,0.79,Atxn1,159625
0.33,0.6,0.49,Atxn1,143606
0.24,0.12,0.32,Atxn1,142246
0.1,0.46,0.37,Atxn1,44401
0.32,0.3,0.56,Atxn1,42590
0.54,0.64,0.81,Atxn1,32866
0.06,0.13,0.26,Stmnd1,1517
0.88,0.82,0.58,Rbm24,5707
0.17,0.1,0.41,Rbm24,6182
0.18,0.47,0.34,Cap2,27566
0.98,0.93,0.76,Cap2,45439
0.12,0.28,0.33,Rnf144b,50879
0.05,0.25,0.26,Rnf144b,63444
0.45,0.73,0.56,Rnf144b,49863
0.08,0.23,0.35,Rnf144b,38357
0.33,0.42,0.6,Rnf144b,33698
0.24,0.44,0.5,Rnf144b,29216
0.02,0.22,0.11,Rnf144b,24848
0.16,0.22,0.41,Rnf144b,10626
0.93,0.93,0.73,4931429P17Rik,16337
0.86,0.79,0.64,A330033J07Rik,52393
0.83,0.68,0.56,A330033J07Rik,52809
0.66,0.88,0.78,6720427I07Rik,594
0.66,0.88,0.78,Mirlet7d,105
0.95,0.96,0.68,Ptpdc1,23658
0.41,0.43,0.18,Fam120a,18039
0.82,0.89,0.68,Wnk2,56432
0.28,0.48,0.2,Fgd3,15181
0.84,0.73,0.96,Gm25394,1868
0.84,0.73,0.96,Iars,4069
0.57,0.34,0.39,Gm8739,29012
0.5,0.69,0.45,Spin1,9601
0.33,0.57,0.63,Syk,5138
0.74,0.65,0.5,Auh,14503
0.31,0.09,0.3,Auh,39526
0.13,0.19,0.38,Nfil3,6397
0.87,0.67,0.89,Ror2,39050
0.52,0.74,0.48,Msx2,4375
0.17,0.43,0.14,Msx2,4334
0.34,0.39,0.11,Sfxn1,15265
0.84,0.59,0.68,Cplx2,3921
0.72,0.87,0.95,Cdhr2,5733
0.63,0.86,0.85,Cdhr2,14929
0.69,0.59,0.43,5330429C05Rik,1648
0.94,0.9,0.74,Unc5a,29039
0.34,0.54,0.67,Nsd1,30067
0.3,0.34,0.54,H2afy,33312
0.86,0.6,0.85,H2afy,29391
0.53,0.55,0.73,4930550C17Rik,2211
0.7,0.85,0.93,Slc25a48,46
0.95,0.73,0.7,Trpc7,44599
0.62,0.86,0.81,Spock1,11626
0.86,0.7,0.58,Spock1,30969
0.95,0.84,0.73,Spock1,113191
0.64,0.4,0.38,Spock1,857
0.76,0.84,0.64,Klhl3,43216
0.64,0.56,0.33,Ubqln1,6041
0.8,0.7,0.91,Hnrnpk,8009
0.67,0.64,0.85,Ntrk2,47926
0.39,0.29,0.58,Ntrk2,59915
0.12,0.32,0.13,Ntrk2,92007
0.13,0.2,0.33,Ntrk2,139747
0.0,0.0,0.23,Ntrk2,85195
0.62,0.45,0.77,Agtpbp1,52697
0.43,0.55,0.68,Golm1,4247
0.71,0.81,0.58,Golm1,5580
0.81,0.65,0.55,Dapk1,80429
0.89,0.91,0.62,Dapk1,21912
0.7,0.85,0.61,2010111I01Rik,69958
0.89,0.97,0.75,2010111I01Rik,50574
0.18,0.4,0.38,Ptch1,24577
0.27,0.23,0.47,1190003K10Rik,6714
0.43,0.64,0.43,Gm10775,1335
0.38,0.54,0.24,Gm10775,1448
0.4,0.2,0.5,Adcy2,174922
0.67,0.59,0.85,Adcy2,87602
0.97,0.76,0.76,Papd7,16573
0.28,0.43,0.53,Ube2ql1,2862
0.34,0.11,0.14,Ice1,12412
0.39,0.33,0.16,Irx4,4937
0.39,0.26,0.49,Rhobtb3,10032
0.73,0.54,0.77,Spata9,2557
0.64,0.47,0.34,2210408I21Rik,217553
0.95,0.84,0.75,Fam172a,31009
0.92,0.89,0.65,Fam172a,3609
0.87,0.74,0.57,Nr2f1,1404
0.61,0.64,0.37,Nr2f1,3600
0.25,0.23,0.04,A830082K12Rik,13326
0.38,0.32,0.65,Arrdc3,1432
0.88,0.72,0.66,Gpr98,43634
0.24,0.2,0.46,Gpr98,258557
0.02,0.27,0.16,Mef2c,21322
0.22,0.45,0.23,Mef2c,55737
0.15,0.29,0.06,Mef2c,67063
0.33,0.47,0.69,Mef2c,69824
0.32,0.45,0.58,Mef2c,60511
0.26,0.48,0.57,Mef2c,43711
0.21,0.34,0.44,Mef2c,19838
0.13,0.07,0.31,Mef2c,2320
0.93,0.82,0.69,Tmem161b,33484
0.86,0.79,1.0,Rasa1,15296
0.6,0.74,0.82,Rasa1,12963
0.36,0.37,0.71,Gm26120,761
0.99,0.73,0.93,Gm4117,47247
0.99,0.73,0.93,Xrcc4,12680
0.8,0.9,1.0,Tmem167,620
0.8,0.9,1.0,Xrcc4,3865
0.95,0.92,0.72,Ssbp2,106746
0.62,0.84,0.68,Rasgrf2,100170
0.56,0.3,0.53,Rasgrf2,7612
0.0,0.22,0.09,Msh3,44553
0.36,0.39,0.64,Msh3,19599
0.79,0.84,1.0,Fam151b,8131
0.52,0.75,0.82,Zfyve16,3291
0.64,0.76,0.85,Thbs4,23064
0.23,0.13,0.41,Jmy,31476
0.66,0.83,0.55,Dmgdh,26172
0.85,0.59,0.75,Gm26527,809
0.85,0.59,0.75,Arsb,5217
0.02,0.12,0.24,Otp,1341
0.89,1.0,0.73,Wdr41,11747
0.83,0.8,0.63,Pde8b,3539
0.95,0.88,0.71,Pde8b,4442
0.89,0.75,0.62,Pde8b,86891
0.25,0.47,0.47,F2rl2,3166
0.25,0.47,0.47,Iqgap2,72842
0.17,0.29,0.44,Iqgap2,94286
0.1,0.31,0.29,Iqgap2,123597
0.12,0.18,0.41,Iqgap2,128797
0.27,0.23,0.53,Iqgap2,23776
0.3,0.23,0.53,Sv2c,53781
0.1,0.29,0.3,Sv2c,66527
0.15,0.3,0.46,Polk,32030
0.66,0.79,0.87,Gfm2,4249
0.66,0.79,0.87,Hexb,4614
0.84,0.64,0.63,Enc1,4794
0.85,0.76,0.6,Enc1,2323
0.89,0.73,0.96,Arhgef28,13604
0.8,0.52,0.59,Arhgef28,21798
0.91,0.9,0.68,Arhgef28,67442
0.83,0.77,0.6,Arhgef28,23615
0.46,0.59,0.27,Arhgef28,15427
0.66,0.8,0.41,Tnpo1,39045
0.74,0.66,0.88,Mrps27,20092
0.72,0.94,0.79,6430562O15Rik,8134
0.72,0.94,0.79,Mrps27,14503
0.7,0.88,0.9,Cartpt,33
0.62,0.77,0.88,Cartpt,2821
0.27,0.51,0.28,Naip3,4147
0.54,0.46,0.27,Marveld2,244
0.94,0.82,0.74,4932411K12Rik,15326
0.34,0.24,0.52,Cd180,2114
0.28,0.06,0.23,Mast4,143963
0.92,0.9,0.68,Mast4,209650
0.87,0.74,0.53,Srek1,5978
0.51,0.73,0.63,Nln,10413
0.63,0.73,0.84,Nln,26969
0.28,0.4,0.51,Sgtb,14461
0.26,0.49,0.63,2610204G07Rik,2498
0.26,0.49,0.63,Cwc27,65356
0.81,0.68,0.58,Rgs7bp,18220
0.85,0.91,0.68,Rgs7bp,23726
0.58,0.59,0.33,Rgs7bp,54689
0.17,0.38,0.19,Rgs7bp,6766
0.45,0.72,0.77,4933425L06Rik,3559
0.14,0.4,0.27,Zswim6,35697
0.35,0.65,0.52,Zswim6,69039
0.45,0.71,0.41,Zswim6,51818
0.5,0.64,0.75,Zswim6,15127
0.15,0.39,0.19,Gm2822,2966
0.15,0.39,0.19,Depdc1b,975
0.93,0.95,0.75,Pde4d,76503
0.92,0.71,0.69,Pde4d,103988
0.62,0.86,0.67,Pde4d,743315
0.8,0.58,0.57,Pde4d,676883
0.74,0.95,0.75,Pde4d,472010
0.89,0.66,0.66,Pde4d,386142
0.46,0.64,0.78,Mir1904,692
0.46,0.64,0.78,Pde4d,50265
0.92,0.78,0.72,Rab3c,19596
0.98,0.82,0.75,Rab3c,42883
0.39,0.25,0.15,Rab3c,87237
0.95,0.81,0.69,Plk2,2682
0.21,0.17,0.46,Gm15327,1725
0.18,0.18,0.38,Gm15327,1610
0.28,0.35,0.15,Gm15326,3909
0.32,0.56,0.41,Ankrd55,2380
0.59,0.47,0.75,Il6st,8351
0.97,0.92,0.75,Il31ra,21445
0.53,0.88,0.96,Ppap2a,25361
0.4,0.21,0.42,Ppap2a,34539
0.94,0.85,0.72,Dhx29,19819
0.83,0.88,0.66,Gzmk,4718
0.41,0.4,0.6,BC067074,32976
0.81,0.96,0.67,BC067074,24048
0.55,0.77,0.45,Gm17509,1018
0.55,0.77,0.45,Emb,3432
0.54,0.73,0.74,4933413L06Rik,1587
0.54,0.73,0.74,Hcn1,105871
0.3,0.56,0.57,Hcn1,156026
0.41,0.4,0.72,Gm21378,837
0.75,0.8,0.97,Gm26680,8063
0.26,0.12,0.04,4933406F09Rik,22863
0.53,0.74,0.84,Gm17121,1587
0.53,0.74,0.84,Gm3558,4048
0.23,0.0,0.27,Gm17121,785
0.23,0.0,0.27,Gm3558,3246
0.8,0.87,1.0,4930452B06Rik,46944
0.7,0.89,0.96,4930452B06Rik,75320
0.05,0.3,0.18,4930452B06Rik,67533
0.99,0.78,0.99,Fhit,27854
0.94,0.89,0.7,Fhit,268389
0.88,0.94,0.71,Fhit,274048
0.62,0.72,0.92,Fhit,59863
0.74,0.57,0.48,Ptprg,79269
0.86,0.6,0.77,Ptprg,313512
0.23,0.34,0.09,Ptprg,343131
0.06,0.06,0.29,Ptprg,338832
0.07,0.28,0.13,Ptprg,307982
0.6,0.8,0.81,Ptprg,106559
0.66,0.87,0.6,Ptprg,86083
0.47,0.22,0.35,Cadps,136742
0.53,0.86,0.47,Synpr,145295
0.48,0.59,0.21,Atxn7,13148
0.66,0.64,0.87,Ngly1,385
0.13,0.07,0.33,Thrb,3379
0.88,0.71,0.97,Thrb,182267
0.54,0.64,0.31,Ube2e2,61195
0.78,0.93,0.71,Ube2e2,158662
0.73,0.91,0.5,Gm2237,3326
0.97,0.88,0.76,Fam149b,6747
0.19,0.55,0.35,Cfap70,9864
0.91,0.93,0.73,Anxa7,5781
0.91,0.71,0.79,Usp54,12967
0.2,0.37,0.51,Vcl,20071
0.95,0.82,0.72,Adk,113551
0.46,0.49,0.22,Kat6b,65794
0.79,0.96,0.6,Kat6b,65188
0.74,0.95,0.92,Dupd1,281
0.15,0.21,0.44,Zfp503,2082
0.3,0.4,0.54,RP24-428B12.3,1879
0.06,0.3,0.12,1700112E06Rik,329071
0.12,0.07,0.32,Kcnma1,293838
0.19,0.41,0.48,Kcnma1,154676
0.61,0.36,0.59,Kcnma1,120312
0.91,0.95,0.73,Kcnma1,89548
0.69,0.43,0.59,Kcnma1,83619
0.64,0.78,0.88,Kcnma1,21071
0.13,0.27,0.39,Kcnma1,16845
0.76,0.9,0.66,Kcnma1,15042
0.45,0.53,0.7,Kcnma1,10834
0.86,0.64,0.7,Dlg5,41595
0.66,0.51,0.45,Dlg5,15163
0.69,0.92,0.58,4931403M11Rik,1302
0.69,0.92,0.58,4930542C16Rik,2441
0.98,0.75,0.8,Zmiz1,9434
0.56,0.51,0.26,Gm26772,749
0.56,0.51,0.26,Zmiz1,98435
0.68,0.45,0.54,Zmiz1,57692
0.21,0.45,0.36,Slmap,38756
0.55,0.85,0.66,Slmap,44036
0.91,0.91,0.7,Dnah12,34495
0.72,0.94,0.66,Il17rd,29129
0.94,0.71,0.85,Erc2,52451
0.63,0.77,0.57,Erc2,96865
0.66,0.76,0.91,Erc2,203728
0.0,0.28,0.17,Erc2,260424
0.91,0.63,0.76,Erc2,422699
0.98,0.96,0.68,Cacna2d3,16102
0.67,0.71,0.49,Lrtm1,6998
0.67,0.71,0.49,Cacna2d3,125701
0.91,0.89,0.7,Cacna2d3,209444
0.83,0.89,0.6,Cacna2d3,209563
0.87,0.79,0.6,Cacna2d3,233760
0.88,0.94,0.73,Cacna2d3,253660
0.75,0.55,0.77,Cacna2d3,318372
0.9,0.66,0.75,Cacna2d3,245311
0.65,0.57,0.4,Cacna2d3,135570
0.7,0.79,0.52,Cacna1d,67520
0.3,0.27,0.53,Cacna1d,109973
0.37,0.64,0.67,Cacna1d,210344
0.93,0.86,0.67,Cacna1d,225683
0.86,0.79,0.65,Cacna1d,123087
0.92,0.84,0.72,Cacna1d,87032
0.55,0.64,0.76,Tkt,5215
0.76,0.48,0.55,Nisch,23857
0.93,0.76,0.71,Nisch,19501
0.85,0.82,0.64,Btd,2194
0.64,0.58,0.86,Ankrd28,31789
0.94,0.76,0.98,D830044D21Rik,3898
0.16,0.25,0.4,Parg,38444
0.79,0.66,0.52,1700024G13Rik,5077
0.47,0.68,0.49,Slc18a3,1410
0.47,0.68,0.49,Chat,6061
0.58,0.44,0.33,Ercc6,21380
0.36,0.26,0.52,Wdfy4,100232
0.74,0.53,0.55,Arhgap22,38747
0.6,0.72,0.82,Arhgap22,73288
0.66,0.72,0.52,Arhgap22,14267
0.23,0.2,0.46,Ptpn20,9478
0.37,0.34,0.12,Rbp3,6732
0.36,0.41,0.59,Bmpr1a,39569
0.51,0.58,0.76,A930038B10Rik,5441
0.29,0.45,0.51,A930038B10Rik,5677
0.76,0.49,0.62,Grid1,142548
0.78,0.57,0.51,Nrg3,438431
0.14,0.24,0.41,Nrg3,300784
0.48,0.76,0.43,Nrg3,84532
0.75,0.97,0.88,Sh2d4b,18628
0.91,0.75,0.7,Tspan14,15431
0.52,0.8,0.49,1700024B05Rik,31018
0.69,1.0,0.92,Gm7951,1265
0.59,0.52,0.86,Gm3141,2032
0.72,0.91,0.93,Gm8113,3063
0.58,0.48,0.29,Fermt2,24946
0.12,0.31,0.33,Fermt2,19489
0.93,0.85,0.72,Ddhd1,19374
0.2,0.41,0.25,Ddhd1,4810
0.75,0.9,0.63,Gm15217,425
0.75,0.9,0.63,Bmp4,3663
0.87,0.66,0.75,Gm15221,88
0.2,0.24,0.44,Samd4,51933
0.05,0.26,0.09,Samd4,71658
0.9,0.94,0.74,Fbxo34,12542
0.65,0.84,1.0,Ktn1,20175
0.38,0.14,0.36,Peli2,70648
0.53,0.72,0.78,Gm6498,3644
0.53,0.72,0.78,Peli2,36114
0.17,0.31,0.41,Peli2,12219
0.5,0.7,0.73,Otx2os1,7419
0.48,0.54,0.29,Otx2os1,54844
0.04,0.07,0.24,Slc35f4,92107
0.51,0.57,0.31,3632451O06Rik,41092
0.43,0.72,0.57,Gm5622,25593
0.91,0.8,0.63,Arhgef40,8118
0.6,0.72,0.9,Chd8,4111
0.51,0.85,0.77,Trav10d,2240
0.2,0.31,0.47,Slc7a7,20434
0.9,0.9,0.66,Mmp14,3620
0.75,0.95,0.82,Nrl,3053
0.71,0.74,0.45,Mdp1,1455
0.71,0.74,0.45,Nedd8,788
0.33,0.56,0.41,Nfatc4,1291
0.19,0.45,0.26,Nfatc4,3767
0.84,1.0,0.76,Gzmf,4723
0.87,0.81,0.61,Parp4,33407
0.91,0.93,0.71,Gjb6,3214
0.26,0.48,0.26,Zdhhc20,23320
0.11,0.14,0.38,3110083C13Rik,2024
0.37,0.6,0.42,Atp8a2,39787
0.91,0.66,0.82,Atp8a2,222482
0.82,0.9,0.57,Atp8a2,232101
0.92,0.7,0.87,Spata13,24213
0.82,0.66,0.58,Spata13,54911
0.8,0.61,0.85,Spata13,59945
0.86,0.77,0.55,Spata13,30719
1.0,0.92,0.8,Ebpl,4181
0.29,0.53,0.49,RP24-271M20.2,1629
0.6,0.83,0.52,Rnaseh2b,912
0.44,0.74,0.49,Gm4131,969
0.72,0.79,0.47,Wdfy2,9586
0.74,0.5,0.72,Blk,9708
0.65,0.77,0.4,Gm17232,2252
0.65,0.77,0.4,Tdh,3604
0.8,0.75,0.59,Xkr6,46346
0.85,0.77,0.65,Xkr6,93100
0.61,0.73,0.46,Msra,4604
0.19,0.4,0.14,Msra,24518
0.67,0.46,0.45,Msra,100456
0.65,0.6,0.32,Msra,41439
0.75,0.57,0.43,Msra,41236
0.76,0.6,0.37,Msra,39554
0.92,0.93,0.62,Kif13b,8981
0.05,0.22,0.0,Fzd3,17457
0.93,0.92,0.71,Fbxo16,20913
0.87,0.79,0.62,Elp3,28440
0.67,0.7,0.44,Ccdc25,11192
0.84,0.63,0.67,Clu,7096
0.59,0.91,0.73,Gm10233,1829
0.59,0.91,0.73,Adam2,19488
0.97,0.94,0.75,Adam2,8946
0.82,0.74,0.6,Ptk2b,48192
0.5,0.81,0.8,Adra1a,9037
0.33,0.54,0.5,Adra1a,16503
0.73,0.88,0.67,Adra1a,20537
0.52,0.78,0.6,Dpysl2,3808
0.34,0.56,0.51,Dpysl2,11061
0.46,0.72,0.34,Dpysl2,11501
0.82,0.99,0.77,Dpysl2,30110
0.73,0.63,0.47,Ebf2,19173
0.13,0.38,0.24,Gm6878,2199
0.13,0.38,0.24,Ebf2,73795
0.32,0.27,0.53,Ebf2,8111
0.27,0.46,0.57,Dock5,34521
0.53,0.59,0.31,Nefm,1144
0.67,0.81,0.96,4930480K23Rik,3202
0.67,0.81,0.96,Chmp7,584
0.27,0.21,0.06,Pebp4,70133
0.52,0.45,0.68,Sorbs3,3793
0.52,0.45,0.68,Gm26908,2520
0.37,0.3,0.6,Sorbs3,3711
0.37,0.3,0.6,Gm26908,2602
0.51,0.75,0.64,Hr,2443
0.54,0.77,0.72,Dmtn,4137
0.43,0.47,0.66,Dmtn,5448
0.3,0.16,0.39,Xpo7,8239
0.53,0.6,0.75,Xpo7,37476
0.34,0.58,0.45,Xpo7,45573
0.84,0.89,0.61,Gfra2,15601
0.38,0.29,0.55,Cysltr2,1620
0.41,0.25,0.13,Rcbtb2,14636
0.41,0.25,0.13,Rb1,13534
0.98,0.88,0.73,Rb1,12016
0.54,0.27,0.43,Itm2b,11163
0.0,0.15,0.2,Htr2a,4775
0.88,0.72,0.95,Lrch1,41423
