cell_type,gene,DEG,pred,atac
CA1-ProS_Glut,Rnf216,1,1,1.0
CA1-ProS_Glut,Osbp2,-1,1,1.0
CA1-ProS_Glut,Dnajc6,1,1,1.0
CA1-ProS_Glut,Smarca2,1,1,1.0
CA1-ProS_Glut,Crocc,1,1,1.0
CA1-ProS_Glut,Pcyt2,1,-1,1.0
CA1-ProS_Glut,Uqcrb,-1,-1,1.0
CA1-ProS_Glut,Eml2,1,1,1.0
CA1-ProS_Glut,Porcn,1,0,1.0
CA1-ProS_Glut,Unc45a,1,1,1.0
CA1-ProS_Glut,Cpeb1,1,1,1.0
CA1-ProS_Glut,Inhba,-1,-1,1.0
CA1-ProS_Glut,Lrrc4,-1,-1,1.0
CA1-ProS_Glut,Stard13,1,1,1.0
CA1-ProS_Glut,Gm17106,-1,1,1.0
CA1-ProS_Glut,Asxl1,1,1,1.0
CA1-ProS_Glut,Neurod6,-1,-1,1.0
CA1-ProS_Glut,Ccnd3,1,1,1.0
CA1-ProS_Glut,Numb,1,1,1.0
CA1-ProS_Glut,Trpm3,1,1,1.0
CA1-ProS_Glut,Mms19,1,1,1.0
CA1-ProS_Glut,Dalrd3,-1,-1,1.0
CA1-ProS_Glut,St8sia3os,-1,-1,1.0
CA1-ProS_Glut,Hook2,1,0,1.0
CA1-ProS_Glut,Pebp1,-1,-1,1.0
CA1-ProS_Glut,Golga4,1,1,1.0
CA1-ProS_Glut,Spag9,1,1,1.0
CA1-ProS_Glut,Phf12,1,1,1.0
CA1-ProS_Glut,Gramd1a,1,0,1.0
CA1-ProS_Glut,Kndc1,1,1,1.0
CA1-ProS_Glut,Cdh6,-1,-1,1.0
CA1-ProS_Glut,Gbf1,1,1,1.0
CA1-ProS_Glut,Rabep1,1,1,1.0
CA1-ProS_Glut,Slc16a2,1,0,1.0
CA1-ProS_Glut,Rbbp4,1,1,1.0
CA1-ProS_Glut,Itm2b,-1,-1,1.0
CA1-ProS_Glut,A830018L16Rik,1,1,1.0
CA1-ProS_Glut,Dpyd,1,1,1.0
CA1-ProS_Glut,Atp6v1f,-1,-1,1.0
CA1-ProS_Glut,Brk1,-1,0,1.0
CA1-ProS_Glut,Prmt8,-1,1,1.0
CA1-ProS_Glut,Tnni3k,1,1,1.0
CA1-ProS_Glut,Ptpn14,1,1,1.0
CA1-ProS_Glut,Chst9,1,-1,1.0
CA1-ProS_Glut,Cck,-1,-1,1.0
CA1-ProS_Glut,Tuba4a,-1,-1,1.0
CA1-ProS_Glut,Necab1,1,1,1.0
CA1-ProS_Glut,Gm15810,-1,-1,1.0
CA1-ProS_Glut,Gm17171,-1,-1,1.0
CA1-ProS_Glut,Fndc3a,1,1,1.0
CA1-ProS_Glut,Ehmt2,1,0,1.0
CA1-ProS_Glut,3110021N24Rik,-1,1,1.0
CA1-ProS_Glut,Rps6kl1,1,-1,1.0
CA1-ProS_Glut,Atp2c1,-1,1,1.0
CA1-ProS_Glut,5330438D12Rik,-1,-1,1.0
CA1-ProS_Glut,Cttn,-1,0,1.0
CA1-ProS_Glut,2900026A02Rik,-1,1,1.0
CA1-ProS_Glut,Caskin1,1,1,1.0
CA1-ProS_Glut,Srebf2,1,1,1.0
CA1-ProS_Glut,Eid1,-1,-1,1.0
CA1-ProS_Glut,Adamts9,1,1,1.0
CA1-ProS_Glut,Gm15398,-1,1,1.0
CA1-ProS_Glut,Rpl28,-1,-1,1.0
CA1-ProS_Glut,Pfkp,1,1,1.0
CA1-ProS_Glut,Pcdh20,-1,-1,1.0
CA1-ProS_Glut,Rpl9,-1,-1,1.0
CA1-ProS_Glut,Nsg2,-1,-1,1.0
CA1-ProS_Glut,Smg5,1,0,1.0
CA1-ProS_Glut,Mif,-1,-1,1.0
CA1-ProS_Glut,Gm14329,-1,0,1.0
CA1-ProS_Glut,4933413L06Rik,-1,-1,1.0
CA1-ProS_Glut,Dcaf10,1,1,1.0
CA1-ProS_Glut,Myo18a,1,1,1.0
CA1-ProS_Glut,Gnal,1,1,1.0
CA1-ProS_Glut,Ccz1,1,0,1.0
CA1-ProS_Glut,Tubb2a,-1,-1,1.0
CA1-ProS_Glut,Igf1r,1,1,1.0
CA1-ProS_Glut,Pkp2,-1,1,1.0
CA1-ProS_Glut,Gm15478,-1,-1,1.0
CA1-ProS_Glut,Epha7,-1,-1,1.0
CA1-ProS_Glut,Ipo8,1,1,1.0
CA1-ProS_Glut,Ak5,1,1,1.0
CA1-ProS_Glut,Chrd,1,0,1.0
CA1-ProS_Glut,Parp1,-1,1,1.0
CA1-ProS_Glut,Pou2f2,1,1,1.0
CA1-ProS_Glut,Aifm3,1,1,1.0
CA1-ProS_Glut,Ypel4,1,-1,1.0
CA1-ProS_Glut,Chrna5,-1,-1,1.0
CA1-ProS_Glut,Lpcat4,1,-1,1.0
CA1-ProS_Glut,Cul1,1,1,1.0
CA1-ProS_Glut,Enpp2,1,-1,1.0
CA1-ProS_Glut,Rps3a1,-1,0,1.0
CA1-ProS_Glut,Rb1,-1,-1,1.0
CA1-ProS_Glut,Cdc7,1,0,1.0
CA1-ProS_Glut,Numa1,1,1,1.0
CA1-ProS_Glut,Eif4g1,1,1,1.0
CA1-ProS_Glut,Gpatch1,1,1,1.0
CA1-ProS_Glut,Kdm5c,1,0,1.0
CA1-ProS_Glut,Foxn3,1,1,1.0
CA1-ProS_Glut,Smc3,1,1,1.0
CA1-ProS_Glut,Unc5a,1,1,1.0
CA1-ProS_Glut,Arhgap5,1,1,1.0
CA1-ProS_Glut,Rps9,-1,-1,1.0
CA1-ProS_Glut,Itgbl1,1,1,1.0
CA1-ProS_Glut,Flt3,1,1,1.0
CA1-ProS_Glut,Ncald,1,1,1.0
CA1-ProS_Glut,Xndc1,1,0,1.0
CA1-ProS_Glut,Ptprn,1,0,1.0
CA1-ProS_Glut,Prickle2,-1,-1,1.0
CA1-ProS_Glut,Setdb1,1,0,1.0
CA1-ProS_Glut,Gm13986,-1,-1,1.0
CA1-ProS_Glut,Prkca,-1,-1,1.0
CA1-ProS_Glut,Pbx3,1,1,1.0
CA1-ProS_Glut,Erbb4,1,1,1.0
CA1-ProS_Glut,Dennd4c,1,1,1.0
CA1-ProS_Glut,Hsp90aa1,-1,0,1.0
CA1-ProS_Glut,Hnrnpl,1,0,1.0
CA1-ProS_Glut,Psmc6,-1,0,1.0
CA1-ProS_Glut,Ptn,-1,-1,1.0
CA1-ProS_Glut,Atp5k,-1,-1,1.0
CA1-ProS_Glut,Plxna4os3,-1,-1,1.0
CA1-ProS_Glut,Mt3,-1,-1,1.0
CA1-ProS_Glut,Srgap1,-1,-1,1.0
CA1-ProS_Glut,Gid4,1,1,1.0
CA1-ProS_Glut,Kcnh3,1,0,1.0
CA1-ProS_Glut,Gsg1l,1,1,1.0
CA1-ProS_Glut,Firre,1,1,1.0
CA1-ProS_Glut,Mrfap1,-1,-1,1.0
CA1-ProS_Glut,Fam13b,1,1,1.0
CA1-ProS_Glut,Rpl14,-1,-1,1.0
CA1-ProS_Glut,Map1lc3a,-1,-1,1.0
CA1-ProS_Glut,Tmem241,1,1,1.0
CA1-ProS_Glut,Phka2,1,0,1.0
CA1-ProS_Glut,Cacna1c,1,1,1.0
CA1-ProS_Glut,Ntng2,1,1,1.0
CA1-ProS_Glut,Zadh2,1,-1,1.0
CA1-ProS_Glut,Ano6,1,1,1.0
CA1-ProS_Glut,Gm21798,-1,-1,1.0
CA1-ProS_Glut,Nol4l,1,1,1.0
CA1-ProS_Glut,Dhx33,-1,0,1.0
CA1-ProS_Glut,Pigk,-1,1,1.0
CA1-ProS_Glut,Pitrm1,1,-1,1.0
CA1-ProS_Glut,Sh3bp1,1,0,1.0
CA1-ProS_Glut,Srcap,1,1,1.0
CA1-ProS_Glut,Rnf217,1,1,1.0
CA1-ProS_Glut,Tsc1,1,1,1.0
CA1-ProS_Glut,0610012G03Rik,-1,-1,1.0
CA1-ProS_Glut,Gpi1,1,0,1.0
CA1-ProS_Glut,Uqcr11,-1,-1,1.0
CA1-ProS_Glut,Ctps2,1,-1,1.0
CA1-ProS_Glut,Mdm2,1,0,1.0
CA1-ProS_Glut,Sorl1,-1,-1,1.0
CA1-ProS_Glut,Mical3,1,1,1.0
CA1-ProS_Glut,Ndst4,-1,-1,1.0
CA1-ProS_Glut,Map3k10,1,1,1.0
CA1-ProS_Glut,Tubb5,-1,-1,1.0
CA1-ProS_Glut,Tbc1d24,1,1,1.0
CA1-ProS_Glut,Car10,1,1,1.0
CA1-ProS_Glut,Gm16152,-1,-1,1.0
CA1-ProS_Glut,Ccnl1,1,-1,1.0
CA1-ProS_Glut,Nap1l5,-1,-1,1.0
CA1-ProS_Glut,Rpl34,-1,-1,1.0
CA1-ProS_Glut,Mrpl41,-1,-1,1.0
CA1-ProS_Glut,Serinc1,-1,0,1.0
CA1-ProS_Glut,Rps25,-1,-1,1.0
CA1-ProS_Glut,Cdkl4,1,0,1.0
CA1-ProS_Glut,Hspa8,-1,-1,1.0
CA1-ProS_Glut,Sos2,1,1,1.0
CA1-ProS_Glut,Nmnat2,1,1,1.0
CA1-ProS_Glut,L1cam,1,0,1.0
CA1-ProS_Glut,2310002F09Rik,-1,1,1.0
CA1-ProS_Glut,Cecr2,1,1,1.0
CA1-ProS_Glut,Plekha6,1,1,1.0
CA1-ProS_Glut,Nr4a3,-1,-1,1.0
CA1-ProS_Glut,Gm21860,-1,0,1.0
CA1-ProS_Glut,Agap2,1,0,1.0
CA1-ProS_Glut,Dst,1,1,1.0
CA1-ProS_Glut,Naa15,1,1,1.0
CA1-ProS_Glut,Prr12,1,1,1.0
CA1-ProS_Glut,Ube2o,1,1,1.0
CA1-ProS_Glut,Rps24,-1,0,1.0
CA1-ProS_Glut,Glra2,-1,0,1.0
CA1-ProS_Glut,Gm6994,-1,-1,1.0
CA1-ProS_Glut,Bdnf,-1,-1,1.0
CA1-ProS_Glut,Arap2,-1,-1,1.0
CA1-ProS_Glut,Gm11613,1,0,1.0
CA1-ProS_Glut,Cep250,1,1,1.0
CA1-ProS_Glut,Gle1,1,0,1.0
CA1-ProS_Glut,Dennd5b,1,1,1.0
CA1-ProS_Glut,Cnih2,-1,-1,1.0
CA1-ProS_Glut,Pcmt1,1,-1,1.0
CA1-ProS_Glut,Stk3,1,1,1.0
CA1-ProS_Glut,Spock1,1,1,1.0
CA1-ProS_Glut,Grm8,1,1,1.0
CA1-ProS_Glut,Cdk9,1,0,1.0
CA1-ProS_Glut,Ppp3r1,-1,-1,1.0
CA1-ProS_Glut,Rnf130,1,1,1.0
CA1-ProS_Glut,Rpl36a,-1,-1,1.0
CA1-ProS_Glut,Zdhhc20,1,1,1.0
CA1-ProS_Glut,Mmp24,1,1,1.0
CA1-ProS_Glut,Cox7a2,-1,-1,1.0
CA1-ProS_Glut,Myo5a,1,1,1.0
CA1-ProS_Glut,Itch,1,1,1.0
CA1-ProS_Glut,Cebpz,1,0,1.0
CA1-ProS_Glut,Adcy1,-1,-1,1.0
CA1-ProS_Glut,Ppt1,1,0,1.0
CA1-ProS_Glut,P2ry14,-1,-1,1.0
CA1-ProS_Glut,Gpr22,-1,-1,1.0
CA1-ProS_Glut,Hjurp,0,0,1.0
CA1-ProS_Glut,Col4a2,0,1,1.0
CA1-ProS_Glut,Smn1,0,0,1.0
CA1-ProS_Glut,Cwc25,0,1,1.0
CA1-ProS_Glut,Dnajc27,0,1,1.0
CA1-ProS_Glut,Psenen,0,-1,1.0
CA1-ProS_Glut,Calr,0,0,1.0
CA1-ProS_Glut,Pparg,0,0,1.0
CA1-ProS_Glut,Invs,0,1,1.0
CA1-ProS_Glut,Ehd3,0,1,1.0
CA1-ProS_Glut,Psmg2,0,0,1.0
CA1-ProS_Glut,Zfp65,0,0,1.0
CA1-ProS_Glut,Mef2c,0,-1,1.0
CA1-ProS_Glut,Cd163l1,0,0,1.0
CA1-ProS_Glut,Gls2,0,1,1.0
CA1-ProS_Glut,Ino80b,0,-1,1.0
CA1-ProS_Glut,Nr4a2,0,-1,1.0
CA1-ProS_Glut,Map3k13,0,0,1.0
CA1-ProS_Glut,Kcng2,0,1,1.0
CA1-ProS_Glut,Sh2b1,0,0,1.0
CA1-ProS_Glut,2610044O15Rik8,0,0,1.0
CA1-ProS_Glut,Fam160b1,0,0,1.0
CA1-ProS_Glut,Coa6,0,-1,1.0
CA1-ProS_Glut,Mapk11,0,0,1.0
CA1-ProS_Glut,Gpsm1,0,0,1.0
CA1-ProS_Glut,Sepsecs,0,0,1.0
CA1-ProS_Glut,Gm9968,0,-1,1.0
CA1-ProS_Glut,Pgrmc2,0,0,1.0
CA1-ProS_Glut,Cdh13,0,1,1.0
CA1-ProS_Glut,Gm10406,0,-1,1.0
CA1-ProS_Glut,Snrpb,0,-1,1.0
CA1-ProS_Glut,Tmem256,0,-1,1.0
CA1-ProS_Glut,Stx4a,0,1,1.0
CA1-ProS_Glut,Map2k7,0,1,1.0
CA1-ProS_Glut,Sqstm1,0,0,1.0
CA1-ProS_Glut,Jkamp,0,0,1.0
CA1-ProS_Glut,Crybg3,0,0,1.0
CA1-ProS_Glut,Fastkd3,0,0,1.0
CA1-ProS_Glut,Plec,0,1,1.0
CA1-ProS_Glut,Pmpca,0,0,1.0
CA1-ProS_Glut,Tnip1,0,1,1.0
CA1-ProS_Glut,Fam168b,0,0,1.0
CA1-ProS_Glut,D430036J16Rik,0,-1,1.0
CA1-ProS_Glut,Alkbh8,0,1,1.0
CA1-ProS_Glut,Gm14004,0,0,1.0
CA1-ProS_Glut,Kcnab1,0,-1,1.0
CA1-ProS_Glut,Wnk1,0,1,1.0
CA1-ProS_Glut,Elp3,0,1,1.0
CA1-ProS_Glut,Rgs4,0,-1,1.0
CA1-ProS_Glut,Aip,0,0,1.0
CA1-ProS_Glut,Rfng,0,-1,1.0
CA1-ProS_Glut,Sult4a1,0,1,1.0
CA1-ProS_Glut,Bod1,0,-1,1.0
CA1-ProS_Glut,Ankrd28,0,1,1.0
CA1-ProS_Glut,Acd,0,-1,1.0
CA1-ProS_Glut,Mafg,0,0,1.0
CA1-ProS_Glut,Hps4,0,1,1.0
CA1-ProS_Glut,Coq10a,0,-1,1.0
CA1-ProS_Glut,Akt2,0,1,1.0
CA1-ProS_Glut,Ttc13,0,0,1.0
CA1-ProS_Glut,Med20,0,1,1.0
CA1-ProS_Glut,2810405F17Rik,0,-1,1.0
CA1-ProS_Glut,Chrnb2,0,0,1.0
CA1-ProS_Glut,Dync1li2,0,-1,1.0
CA1-ProS_Glut,Nme1,0,0,1.0
CA1-ProS_Glut,Antxr1,0,1,1.0
CA1-ProS_Glut,Eif2s3x,0,1,1.0
CA1-ProS_Glut,Rabggta,0,-1,1.0
CA1-ProS_Glut,Csf2ra,0,-1,1.0
CA1-ProS_Glut,Vps45,0,1,1.0
CA1-ProS_Glut,Actn1,0,1,1.0
CA1-ProS_Glut,Arv1,0,0,1.0
CA1-ProS_Glut,Rab11a,0,0,1.0
CA1-ProS_Glut,Swi5,0,0,1.0
CA1-ProS_Glut,Dnajc10,0,0,1.0
CA1-ProS_Glut,Cox7a2l,0,0,1.0
CA1-ProS_Glut,Mettl17,0,0,1.0
CA1-ProS_Glut,1700037C18Rik,0,0,1.0
CA1-ProS_Glut,Prr7,0,0,1.0
CA1-ProS_Glut,Arf4,0,1,1.0
CA1-ProS_Glut,Babam1,0,0,1.0
CA1-ProS_Glut,Ppt2,0,0,1.0
CA1-ProS_Glut,Appbp2,0,1,1.0
CA1-ProS_Glut,U2af2,0,1,1.0
CA1-ProS_Glut,Rasal1,0,1,1.0
CA1-ProS_Glut,Cant1,0,0,1.0
CA1-ProS_Glut,Rbbp6,0,1,1.0
CA1-ProS_Glut,B3gntl1,0,1,1.0
CA1-ProS_Glut,M6pr,0,0,1.0
CA1-ProS_Glut,Samd4,0,1,1.0
CA1-ProS_Glut,Ehmt1,0,1,1.0
CA1-ProS_Glut,2810049E08Rik,0,0,1.0
CA1-ProS_Glut,Tk2,0,0,1.0
CA1-ProS_Glut,Lgals8,0,0,1.0
CA1-ProS_Glut,Zfp940,0,1,1.0
CA1-ProS_Glut,Celsr2,0,0,1.0
CA1-ProS_Glut,Zfp553,0,-1,1.0
CA1-ProS_Glut,Ipo4,0,0,1.0
CA1-ProS_Glut,Pcbd2,0,0,1.0
CA1-ProS_Glut,Chst10,0,1,1.0
CA1-ProS_Glut,Pqlc2,0,0,1.0
CA1-ProS_Glut,Clstn1,0,1,1.0
CA1-ProS_Glut,Micall1,0,0,1.0
CA1-ProS_Glut,Scn3a,0,1,1.0
CA1-ProS_Glut,Xpnpep1,0,1,1.0
CA1-ProS_Glut,Abcc5,0,1,1.0
CA1-ProS_Glut,Ptpn13,0,-1,1.0
CA1-ProS_Glut,Bhlhe22,0,-1,1.0
CA1-ProS_Glut,Galnt14,0,1,1.0
CA1-ProS_Glut,Acr,0,0,1.0
CA1-ProS_Glut,Ube4bos1,0,0,1.0
CA1-ProS_Glut,Coq2,0,-1,1.0
CA1-ProS_Glut,Stau1,0,1,1.0
CA1-ProS_Glut,Ccl27a,0,-1,1.0
CA1-ProS_Glut,Thra,0,1,1.0
CA1-ProS_Glut,Zmiz1os1,0,-1,1.0
CA1-ProS_Glut,Rtn4,0,0,1.0
CA1-ProS_Glut,Gigyf1,1,-1,1.0
CA1-ProS_Glut,Dchs2,1,1,1.0
CA1-ProS_Glut,Scand1,-1,-1,1.0
CA1-ProS_Glut,Rpl10,-1,0,1.0
CA1-ProS_Glut,Nrbp2,1,0,1.0
CA1-ProS_Glut,Gm13269,-1,0,1.0
CA1-ProS_Glut,Tiam1,1,1,1.0
CA1-ProS_Glut,Hist3h2ba,-1,-1,1.0
CA1-ProS_Glut,Fbxl5,-1,-1,1.0
CA1-ProS_Glut,Ubr2,1,1,1.0
CA1-ProS_Glut,March3,1,1,1.0
CA1-ProS_Glut,H2afj,-1,-1,1.0
CA1-ProS_Glut,Rps5,-1,0,1.0
CA1-ProS_Glut,Inpp4b,1,1,1.0
CA1-ProS_Glut,Safb2,1,1,1.0
CA1-ProS_Glut,Ncaph2,1,1,1.0
CA1-ProS_Glut,AI593442,-1,-1,1.0
CA1-ProS_Glut,Imp3,-1,-1,1.0
CA1-ProS_Glut,Cacnb4,1,-1,1.0
CA1-ProS_Glut,Sec14l1,-1,1,1.0
CA1-ProS_Glut,A230004M16Rik,-1,-1,1.0
CA1-ProS_Glut,Nr6a1os,-1,-1,1.0
CA1-ProS_Glut,Mpdz,1,1,1.0
CA1-ProS_Glut,Slc12a5,1,1,1.0
CA1-ProS_Glut,Zmym3,1,0,1.0
CA1-ProS_Glut,Rgs6,1,1,1.0
CA1-ProS_Glut,Ap1b1,1,1,1.0
CA1-ProS_Glut,Rap2b,-1,-1,1.0
CA1-ProS_Glut,Kif13b,1,1,1.0
CA1-ProS_Glut,Clmp,-1,-1,1.0
CA1-ProS_Glut,Slc4a1ap,1,0,1.0
CA1-ProS_Glut,Rtca,1,0,1.0
CA1-ProS_Glut,Cebpd,-1,-1,1.0
CA1-ProS_Glut,Gm11906,-1,-1,1.0
CA1-ProS_Glut,Ndufb8,-1,-1,1.0
CA1-ProS_Glut,Brd8,1,0,1.0
CA1-ProS_Glut,Sf3b5,-1,-1,1.0
CA1-ProS_Glut,Fkbp1a,-1,0,1.0
CA1-ProS_Glut,Ppm1e,-1,-1,1.0
CA1-ProS_Glut,Ptp4a2,1,1,1.0
CA1-ProS_Glut,Mark2,1,1,1.0
CA1-ProS_Glut,Simc1,1,0,1.0
CA1-ProS_Glut,Epha5,-1,-1,1.0
CA1-ProS_Glut,Neurod2,1,-1,1.0
CA1-ProS_Glut,Uchl3,-1,0,1.0
CA1-ProS_Glut,Gm26827,-1,1,1.0
CA1-ProS_Glut,Ablim1,1,1,1.0
CA1-ProS_Glut,Irak1,1,0,1.0
CA1-ProS_Glut,Scube1,1,1,1.0
CA1-ProS_Glut,Fam45a,1,1,1.0
CA1-ProS_Glut,Fbxo21,1,1,1.0
CA1-ProS_Glut,Sppl3,1,1,1.0
CA1-ProS_Glut,Celf4,1,1,1.0
CA1-ProS_Glut,Klf12,1,-1,1.0
CA1-ProS_Glut,Brip1os,-1,1,1.0
CA1-ProS_Glut,Ptpn9,1,0,1.0
CA1-ProS_Glut,Scn3b,-1,0,1.0
CA1-ProS_Glut,Dhdds,1,1,1.0
CA1-ProS_Glut,Apbb2,1,1,1.0
CA1-ProS_Glut,Klf9,-1,0,1.0
CA1-ProS_Glut,Cox7b,-1,0,1.0
CA1-ProS_Glut,Strip2,-1,-1,1.0
CA1-ProS_Glut,Cdon,1,1,1.0
CA1-ProS_Glut,Robo1,-1,-1,1.0
CA1-ProS_Glut,Epha6,-1,-1,1.0
CA1-ProS_Glut,Rsrc2,1,1,1.0
CA1-ProS_Glut,Cpne4,1,1,1.0
CA1-ProS_Glut,Cul9,1,1,1.0
CA1-ProS_Glut,Vwa8,1,1,1.0
CA1-ProS_Glut,Ptprs,1,1,1.0
CA1-ProS_Glut,Manf,-1,1,1.0
CA1-ProS_Glut,Rps3,-1,-1,1.0
CA1-ProS_Glut,Suz12,1,1,1.0
CA1-ProS_Glut,Ilf2,1,0,1.0
CA1-ProS_Glut,Odf2,1,1,1.0
CA1-ProS_Glut,Rbms3,1,1,1.0
CA1-ProS_Glut,Hs3st2,1,1,1.0
CA1-ProS_Glut,Prr16,1,1,1.0
CA1-ProS_Glut,Rps6ka5,1,1,1.0
CA1-ProS_Glut,1700111E14Rik,-1,-1,1.0
CA1-ProS_Glut,Tbc1d1,-1,-1,1.0
CA1-ProS_Glut,D030068K23Rik,-1,1,1.0
CA1-ProS_Glut,Setd1b,1,1,1.0
CA1-ProS_Glut,Tbc1d9b,1,1,1.0
CA1-ProS_Glut,Gpr107,1,1,1.0
CA1-ProS_Glut,Cep290,1,1,1.0
CA1-ProS_Glut,Adap1,1,1,1.0
CA1-ProS_Glut,Rc3h1,1,0,1.0
CA1-ProS_Glut,Cdc26,1,0,1.0
CA1-ProS_Glut,Ipo9,1,1,1.0
CA1-ProS_Glut,Pbx2,1,-1,1.0
CA1-ProS_Glut,Cars2,1,1,1.0
CA1-ProS_Glut,Ppia,-1,-1,1.0
CA1-ProS_Glut,Cux1,1,1,1.0
CA1-ProS_Glut,Capza2,-1,-1,1.0
CA1-ProS_Glut,Ndufa5,-1,-1,1.0
CA1-ProS_Glut,Calm3,-1,1,1.0
CA1-ProS_Glut,Traf7,1,1,1.0
CA1-ProS_Glut,Rpl12,-1,0,1.0
CA1-ProS_Glut,Slc44a5,1,1,1.0
CA1-ProS_Glut,Cfl1,-1,0,1.0
CA1-ProS_Glut,Rims2,1,1,1.0
CA1-ProS_Glut,Cdh18,1,1,1.0
CA1-ProS_Glut,Kirrel3,1,1,1.0
CA1-ProS_Glut,Copa,1,0,1.0
CA1-ProS_Glut,Zmynd8,1,1,1.0
CA1-ProS_Glut,Sema3e,-1,-1,1.0
CA1-ProS_Glut,Plxnc1,1,1,1.0
CA1-ProS_Glut,Zbtb4,1,0,1.0
CA1-ProS_Glut,Adarb2,1,1,1.0
CA1-ProS_Glut,Mapkbp1,1,1,1.0
CA1-ProS_Glut,Atxn7l3b,-1,-1,1.0
CA1-ProS_Glut,Shkbp1,1,0,1.0
CA1-ProS_Glut,Fhl2,-1,-1,1.0
CA1-ProS_Glut,Rps12,-1,-1,1.0
CA1-ProS_Glut,A230077H06Rik,1,1,1.0
CA1-ProS_Glut,Gfra1,1,1,1.0
CA1-ProS_Glut,Gm17231,-1,0,1.0
CA1-ProS_Glut,Ube2r2,1,1,1.0
CA1-ProS_Glut,Mrps9,-1,0,1.0
CA1-ProS_Glut,Rnf170,1,0,1.0
CA1-ProS_Glut,Man2a2,1,0,1.0
CA1-ProS_Glut,Kansl1l,-1,1,1.0
CA1-ProS_Glut,Rttn,1,1,1.0
CA1-ProS_Glut,Ggnbp2,1,0,1.0
CA1-ProS_Glut,Wipf3,-1,-1,1.0
CA1-ProS_Glut,Smc5,1,0,1.0
CA1-ProS_Glut,Gprasp2,1,0,1.0
CA1-ProS_Glut,Cox5b,-1,-1,1.0
CA1-ProS_Glut,Dpysl2,1,1,1.0
CA1-ProS_Glut,Ubr4,1,1,1.0
CA1-ProS_Glut,4930545L23Rik,-1,-1,1.0
CA1-ProS_Glut,Cpt1c,1,0,1.0
CA1-ProS_Glut,Bin1,1,0,1.0
CA1-ProS_Glut,Zbtb20,-1,-1,1.0
CA1-ProS_Glut,Micu2,1,1,1.0
CA1-ProS_Glut,Gm11099,-1,-1,1.0
CA1-ProS_Glut,Mark4,1,1,1.0
CA1-ProS_Glut,Slc2a13,1,1,1.0
CA1-ProS_Glut,D430041D05Rik,1,1,1.0
CA1-ProS_Glut,Glp2r,-1,1,1.0
CA1-ProS_Glut,Cacna1g,1,1,1.0
CA1-ProS_Glut,Adam15,1,0,1.0
CA1-ProS_Glut,Edf1,-1,-1,1.0
CA1-ProS_Glut,Gm16552,-1,-1,1.0
CA1-ProS_Glut,Elavl3,1,0,1.0
CA1-ProS_Glut,Sgsm2,1,1,1.0
CA1-ProS_Glut,Hs3st1,-1,0,1.0
CA1-ProS_Glut,Lrtm1,-1,-1,1.0
CA1-ProS_Glut,Stt3b,-1,0,1.0
CA1-ProS_Glut,B830012L14Rik,1,-1,1.0
CA1-ProS_Glut,Chchd10,-1,-1,1.0
CA1-ProS_Glut,Slc25a5,-1,0,1.0
CA1-ProS_Glut,Camk2g,1,1,1.0
CA1-ProS_Glut,Rora,1,1,1.0
CA1-ProS_Glut,Khdrbs2,1,1,1.0
CA1-ProS_Glut,Tnpo2,1,1,1.0
CA1-ProS_Glut,Hpgds,-1,-1,1.0
CA1-ProS_Glut,Sec16a,1,1,1.0
CA1-ProS_Glut,Itpr2,1,1,1.0
CA1-ProS_Glut,Fmnl2,1,1,1.0
CA1-ProS_Glut,Rpl22l1,-1,-1,1.0
CA1-ProS_Glut,Nfkb1,1,-1,1.0
CA1-ProS_Glut,Gm20721,-1,0,1.0
CA1-ProS_Glut,Calb1,1,0,1.0
CA1-ProS_Glut,Arhgap23,1,1,1.0
CA1-ProS_Glut,Nr6a1,1,1,1.0
CA1-ProS_Glut,4430402I18Rik,-1,-1,1.0
CA1-ProS_Glut,Trim35,-1,0,1.0
CA1-ProS_Glut,Mkx,1,1,1.0
CA1-ProS_Glut,Atp1b1,-1,-1,1.0
CA1-ProS_Glut,Sgsm1,1,1,1.0
CA1-ProS_Glut,Fbrs,1,0,1.0
CA1-ProS_Glut,Igf2bp3,-1,0,1.0
CA1-ProS_Glut,Egr1,-1,-1,1.0
CA1-ProS_Glut,Fbxl7,1,-1,1.0
CA1-ProS_Glut,Mbd6,1,0,1.0
CA1-ProS_Glut,Iqgap1,1,1,1.0
CA1-ProS_Glut,Aars,1,1,1.0
CA1-ProS_Glut,Nlgn2,1,1,1.0
CA1-ProS_Glut,Jakmip1,1,1,1.0
CA1-ProS_Glut,Mageh1,-1,0,1.0
CA1-ProS_Glut,Gm20629,1,-1,1.0
CA1-ProS_Glut,Sel1l3,1,1,1.0
CA1-ProS_Glut,Ablim2,1,-1,1.0
CA1-ProS_Glut,BC005537,1,1,1.0
CA1-ProS_Glut,Dnajc13,1,1,1.0
CA1-ProS_Glut,Snrpf,-1,-1,1.0
CA1-ProS_Glut,Prdm2,1,1,1.0
CA1-ProS_Glut,Ccdc171,1,1,1.0
CA1-ProS_Glut,Tubgcp5,1,1,1.0
CA1-ProS_Glut,Lzts3,1,-1,1.0
CA1-ProS_Glut,Tmsb10,-1,-1,1.0
CA1-ProS_Glut,Spag6,1,0,1.0
CA1-ProS_Glut,Itm2c,-1,0,1.0
CA1-ProS_Glut,Gm15965,-1,0,1.0
CA1-ProS_Glut,Gripap1,1,0,1.0
