2mo,9mo,18mo,gene_name,distance
0.59,0.39,0.3,Gm12153,11156
0.5,0.31,0.3,Gm12153,15000
0.44,0.3,0.18,Gm12153,58420
0.51,0.41,0.3,Rnf145,21247
0.76,0.65,0.51,Rnf145,23316
0.66,0.55,0.27,Rnf145,24718
0.36,0.32,0.13,Rnf145,4503
0.8,0.66,0.6,Lsm11,3237
0.57,0.5,0.21,Nipal4,3123
0.65,0.5,0.37,Cyfip2,27827
0.42,0.28,0.2,Cyfip2,54671
0.81,0.64,0.58,Cyfip2,61421
0.71,0.75,0.53,Cyfip2,54384
0.81,0.62,0.49,Cyfip2,49136
0.68,0.59,0.43,Cyfip2,31774
0.61,0.47,0.32,Cyfip2,30956
0.76,0.8,0.56,Cyfip2,18224
0.59,0.46,0.35,Cyfip2,12856
0.63,0.44,0.34,Cyfip2,9113
0.69,0.36,0.48,Cyfip2,9010
0.37,0.37,0.15,Itk,29324
0.5,0.26,0.32,Havcr2,8874
0.74,0.56,0.43,Sgcd,354628
0.58,0.5,0.19,Sgcd,354330
0.4,0.27,0.19,Sgcd,46625
0.67,0.41,0.46,Gm12178,576
1.0,0.95,0.78,Gm12185,45518
1.0,0.95,0.78,9930111J21Rik1,4558
0.57,0.41,0.25,Mgat1,6907
0.44,0.46,0.22,Mapk9,20854
0.63,0.74,0.53,Mapk9,4367
0.71,0.54,0.34,Tbc1d9b,10648
0.7,0.65,0.46,Tbc1d9b,21092
0.81,0.59,0.6,Tbc1d9b,19619
0.73,0.51,0.48,Tbc1d9b,15140
0.4,0.23,0.18,3010026O09Rik,4883
0.78,0.66,0.53,Gm26542,23778
0.78,0.66,0.53,Maml1,5153
0.59,0.37,0.43,Cby3,3206
0.59,0.37,0.43,Mir804,1386
0.64,0.57,0.4,Zfp2,3623
0.81,0.79,0.55,Prop1,3216
0.5,0.46,0.71,Zfp354a,2970
0.51,0.71,0.45,Col23a1,48813
0.79,0.67,0.58,Col23a1,133562
0.55,0.54,0.34,Nhp2,469
0.55,0.43,0.23,Rmnd5b,6230
0.49,0.36,0.24,N4bp3,1930
0.84,0.59,0.66,N4bp3,2437
0.49,0.38,0.23,N4bp3,3067
0.41,0.3,0.21,N4bp3,5868
0.41,0.3,0.18,D930048N14Rik,607
0.41,0.3,0.18,N4bp3,3281
0.59,0.37,0.43,D930048N14Rik,377
0.46,0.2,0.16,Jade2,9699
0.65,0.52,0.39,Cdkn2aipnl,1025
0.65,0.52,0.39,Gm26551,30427
0.26,0.46,0.19,Ube2b,3821
0.26,0.46,0.19,Gm12204,88
0.26,0.46,0.19,Gm26551,51059
0.74,0.86,0.56,Gm26551,126989
0.74,0.86,0.56,Cdkl3,16913
0.8,0.87,0.65,Gm26551,128079
0.8,0.87,0.65,Cdkl3,15823
0.81,0.83,0.59,Gm26551,128171
0.81,0.83,0.59,Cdkl3,15731
0.25,0.15,0.04,Gm26551,143562
0.25,0.15,0.04,Cdkl3,340
0.82,0.65,0.61,Gm26551,147095
0.77,0.81,0.55,Fstl4,206223
0.89,0.76,0.65,Fstl4,88508
0.87,0.67,0.7,Fstl4,64107
0.64,0.87,0.74,Shroom1,6370
0.64,0.87,0.74,Gm12212,2217
0.46,0.3,0.23,Sept8,13952
0.34,0.17,0.12,Sept8,12366
0.41,0.28,0.2,Mir7671,1356
0.67,0.45,0.42,P4ha2,1151
0.52,0.39,0.24,Acsl6,226
0.53,0.41,0.32,Acsl6,30227
0.34,0.18,0.13,Fnip1,27347
0.75,0.93,0.61,Rapgef6,31177
0.84,0.77,0.59,Slc36a1os,5002
0.65,0.67,0.45,Slc36a1,4079
0.83,0.88,0.64,Slc36a1,16874
0.51,0.4,0.3,Slc36a1,17074
0.55,0.35,0.33,Slc36a1,16668
0.68,0.5,0.39,Slc36a1,16415
0.79,0.76,0.55,Slc36a1,12634
0.86,0.8,0.66,Slc36a1,11606
0.99,0.99,0.78,Sparc,2464
0.53,0.4,0.29,Glra1,27861
0.59,0.48,0.33,Gm12239,2382
0.4,0.33,0.18,Gria1,119542
0.48,0.28,0.18,Gria1,131007
0.78,0.71,0.57,Gria1,151027
0.76,0.65,0.55,Gria1,153099
0.31,0.34,0.13,Gria1,155542
0.45,0.24,0.36,Gria1,158060
0.59,0.46,0.36,Gria1,97287
0.91,0.63,0.64,Gria1,96319
0.59,0.48,0.35,Gria1,95838
0.74,0.58,0.51,Gria1,95308
0.53,0.46,0.3,Gria1,87346
0.71,0.68,0.51,Gria1,53534
0.74,0.64,0.51,Gm12242,2356
0.65,0.46,0.4,Galnt10,67783
0.68,0.6,0.81,Hand1,157
0.48,0.34,0.23,Gemin5,8327
0.48,0.34,0.23,Gm12246,2261
0.91,0.89,0.68,Gemin5,22064
0.79,0.72,0.58,Mrpl22,3336
0.51,0.67,0.46,Olfr312,1248
0.51,0.45,0.24,Trim11,5258
0.64,0.62,0.31,Trim11,7666
0.36,0.21,0.12,Trim11,8339
0.57,0.43,0.24,Trim11,8669
0.67,0.55,0.42,Trim11,6440
0.45,0.35,0.25,Trim11,3064
0.46,0.29,0.19,Wnt9a,7355
0.56,0.35,0.36,Wnt9a,9303
0.64,0.41,0.42,Wnt9a,11794
0.76,0.63,0.49,Wnt9a,8117
0.61,0.54,0.36,Wnt9a,7754
0.73,0.68,0.52,Gm24756,44
0.73,0.68,0.52,Wnt9a,457
0.61,0.37,0.45,Snap47,19745
0.62,0.64,0.44,Nlrp3,4792
0.78,0.63,0.54,Mprip,21284
0.07,0.27,0.16,Mprip,47494
0.77,0.89,0.66,Mprip,21953
0.43,0.39,0.23,Mprip,12809
0.72,0.46,0.42,Mprip,10707
0.79,0.76,0.56,Pemt,33534
0.53,0.54,0.27,Rai1,5036
0.61,0.38,0.43,Rai1,39811
0.58,0.54,0.33,Rai1,39209
0.31,0.26,0.08,Rai1,16629
0.35,0.2,0.1,Rai1,15307
0.29,0.21,0.08,Srebf1,12645
0.76,0.65,0.52,Tom1l2,8834
0.78,0.77,0.56,Gm27711,21
0.78,0.77,0.56,Tom1l2,54219
0.32,0.25,0.08,Tom1l2,20511
0.57,0.38,0.37,Atpaf2,8703
0.49,0.37,0.22,Alkbh5,6214
0.76,0.59,0.48,Llgl1,9100
0.65,0.49,0.42,Llgl1,8884
0.86,0.73,0.64,Llgl1,8585
0.44,0.3,0.18,Flii,8002
0.44,0.21,0.37,Tmem11,8086
0.45,0.28,0.18,Kcnj12,4487
0.78,0.74,0.54,Kcnj12,3799
0.73,0.62,0.48,Tnfrsf13b,2502
0.76,0.65,0.86,Slc47a2,8082
0.76,0.54,0.57,A530017D24Rik,1320
0.76,0.54,0.57,Gm26964,413
0.79,0.67,0.53,Zswim7,4012
0.62,0.39,0.37,Zswim7,4080
0.16,0.01,0.24,Ncor1,18923
0.78,0.73,0.57,Trpv2,2754
0.65,0.34,0.29,Lrrc75a,9859
0.65,0.34,0.29,Lrrc75aos1,124
0.72,0.77,0.53,Lrrc75a,8855
0.73,0.91,0.6,Tekt3,13814
0.39,0.14,0.19,Elac2,4520
0.5,0.35,0.27,Gm25991,4
0.5,0.35,0.27,Arhgap44,65666
0.55,0.39,0.29,Arhgap44,64693
0.55,0.52,0.33,Arhgap44,40022
0.9,0.88,0.68,Arhgap44,34111
0.55,0.41,0.32,Gm12295,777
0.7,0.46,0.56,Dnah9,96465
0.69,0.58,0.86,Shisa6,85096
0.32,0.24,0.11,Gm12298,2771
0.71,0.87,0.62,Mir6923,1828
0.71,0.87,0.62,Myh3,4244
0.58,0.44,0.36,Myh1,6806
0.58,0.44,0.36,Gm12300,10513
0.31,0.28,0.55,Myh4,9085
0.5,0.42,0.27,Gas7,34872
0.54,0.32,0.26,Gas7,40715
0.46,0.38,0.26,Gas7,79313
0.34,0.45,0.18,Gas7,89043
0.33,0.12,0.13,Gas7,71838
0.47,0.31,0.27,Gas7,68401
0.39,0.18,0.22,Gas7,37193
0.5,0.5,0.26,Gas7,31734
0.82,0.75,0.43,Stx8,46552
0.52,0.37,0.27,Stx8,30899
0.52,0.41,0.25,Stx8,24047
0.51,0.47,0.31,C78197,1295
0.51,0.47,0.31,Stx8,17660
0.7,0.65,0.41,Stx8,6366
0.45,0.24,0.56,Mir6406,1489
0.45,0.24,0.56,Ntn1,14158
0.38,0.18,0.19,Myh10,27937
0.39,0.23,0.13,Myh10,28113
0.52,0.38,0.26,Myh10,54227
0.4,0.3,0.19,Myh10,43538
0.31,0.21,0.07,Myh10,42940
0.57,0.5,0.35,Myh10,14181
0.58,0.52,0.32,Myh10,6278
0.61,0.45,0.38,Ndel1,13594
0.46,0.32,0.16,Arhgef15,3222
0.8,0.86,0.65,Per1,9335
0.44,0.47,0.24,Aloxe3,1654
0.61,0.5,0.36,Alox12b,2401
0.72,0.57,0.45,Alox12b,2243
0.93,0.82,0.7,Gucy2e,7153
0.65,0.62,0.43,Kcnab3,200
0.62,0.66,0.42,Chd3os,248
0.62,0.66,0.42,Chd3,3120
0.4,0.42,0.21,Chd3,9208
0.4,0.42,0.21,Gm17305,179
0.56,0.44,0.29,Kdm6b,8805
0.73,0.62,0.87,Dnah2,30074
0.39,0.74,0.66,Dnah2,23556
0.75,0.58,0.5,Wrap53,3749
0.53,0.34,0.32,Wrap53,10832
0.7,0.49,0.49,Mpdu1,943
0.7,0.49,0.49,Mir1934,1426
0.7,0.49,0.49,Cd68,1486
0.61,0.69,0.48,Tnk1,5709
0.43,0.36,0.17,Camta2,342
0.43,0.36,0.17,Inca1,3402
0.83,0.71,0.92,9230020A06Rik,829
0.54,0.43,0.31,Aipl1,689
0.17,0.38,0.24,Pitpnm3,5335
0.55,0.5,0.31,Pitpnm3,27653
0.58,0.46,0.37,4933427D14Rik,4927
0.61,0.49,0.37,Xaf1,3055
0.7,0.61,0.4,Smtnl2,9498
0.71,0.53,0.5,Spns2,13398
0.84,0.72,0.64,RP23-263M10.12,578
0.84,0.72,0.64,1200014J11Rik,2956
0.48,0.36,0.18,Itgae,18369
0.81,0.68,0.46,Olfr394,1335
0.8,0.72,0.46,Olfr398,5198
0.89,0.73,0.56,Olfr398,5029
0.79,0.65,0.47,Olfr407-ps1,692
0.79,0.55,0.48,Gm12332,434
0.72,0.63,0.36,Rap1gap2,104047
0.83,0.79,0.61,Rap1gap2,50861
0.75,0.64,0.5,Rap1gap2,50828
0.48,0.38,0.27,Rap1gap2,33873
0.69,0.63,0.48,Rap1gap2,33475
0.85,0.74,0.61,E130309D14Rik,6356
0.42,0.26,0.19,E130309D14Rik,4864
0.4,0.29,0.1,E130309D14Rik,4474
0.49,0.39,0.27,E130309D14Rik,4387
0.81,0.61,0.63,Cluh,10290
0.72,0.74,0.54,Mnt,8559
0.73,0.51,0.54,Mnt,5523
0.41,0.2,0.26,Mnt,5490
0.5,0.33,0.24,Mnt,5401
0.62,0.51,0.36,Mnt,5156
0.74,0.46,0.45,Mnt,4772
0.76,0.64,0.49,Sgsm2,12884
0.63,0.55,0.37,Sgsm2,17057
0.47,0.42,0.21,Sgsm2,16958
0.52,0.38,0.26,Gm28180,1710
0.52,0.38,0.26,Smg6,68660
0.63,0.47,0.34,Smg6,91967
0.67,0.54,0.34,Smg6,118241
0.58,0.51,0.34,Dph1,8181
0.81,0.69,0.58,Dph1,8507
0.6,0.4,0.42,Rpa1,17261
0.63,0.4,0.42,Smyd4,5439
0.66,0.57,0.44,Slc43a2,15153
0.7,0.62,0.48,Slc43a2,15732
0.68,0.57,0.4,Slc43a2,15486
0.39,0.4,0.17,Myo1c,4421
0.38,0.34,0.17,Myo1c,10442
0.66,0.45,0.38,Myo1c,10706
0.8,0.68,0.58,Fam57a,19565
0.8,0.68,0.58,Glod4,48489
0.79,0.79,0.58,Timm22,3896
0.56,0.44,0.35,Abr,11422
0.83,0.7,0.59,Abr,20422
0.67,0.64,0.44,Abr,22393
0.77,0.58,0.52,Abr,22634
0.57,0.44,0.19,Abr,46618
0.64,0.54,0.35,Abr,46675
0.71,0.52,0.44,Abr,47214
0.33,0.15,0.13,Abr,69104
0.43,0.31,0.19,Abr,78432
0.83,0.74,0.62,Abr,85900
0.48,0.49,0.26,Abr,95005
0.56,0.4,0.26,Abr,86719
0.72,0.75,0.51,Abr,78346
0.52,0.48,0.26,Abr,77391
0.48,0.27,0.18,Abr,76695
0.55,0.34,0.39,Abr,18240
0.57,0.5,0.31,Bhlha9,1503
0.48,0.44,0.28,Bhlha9,1123
0.64,0.54,0.42,Efcab5,39105
0.64,0.54,0.42,Gm12345,662
0.75,0.69,0.96,Ssh2,65384
0.41,0.2,0.1,Ssh2,15391
0.54,0.43,0.24,Ssh2,15335
0.47,0.34,0.22,Git1,8958
0.55,0.41,0.35,Git1,7129
0.41,0.27,0.21,Myo18a,19995
0.67,0.55,0.4,Myo18a,41524
0.72,0.68,0.91,Myo18a,47526
0.68,0.71,0.5,Myo18a,50503
0.7,0.57,0.49,Myo18a,51132
0.46,0.24,0.25,Myo18a,46257
0.65,0.53,0.36,Myo18a,38381
0.4,0.23,0.18,Myo18a,27522
0.31,0.18,0.09,Myo18a,7053
0.59,0.47,0.29,Gm11190,2030
0.59,0.47,0.29,Sez6,458
0.64,0.65,0.4,Sez6,18725
0.61,0.82,0.55,Phf12,16665
0.3,0.25,0.09,Fam222b,5591
0.85,0.95,0.69,Proca1,7440
0.33,0.18,0.08,Supt6,6112
0.71,0.57,0.49,Foxn1,9152
0.57,0.68,0.39,Nlk,28655
0.74,0.55,0.53,Nlk,36785
0.76,0.66,0.5,Nlk,48231
0.75,0.6,0.48,Lyrm9,5566
0.48,0.27,0.38,Lyrm9,8265
0.57,0.43,0.26,Lyrm9,8706
0.34,0.15,0.09,Nos2,4326
0.47,0.42,0.23,Ksr1,4313
0.43,0.22,0.28,Ksr1,4866
0.61,0.5,0.39,Gm11201,1547
0.61,0.5,0.39,Ksr1,20070
0.53,0.54,0.27,Ksr1,55518
0.52,0.36,0.18,Ksr1,23893
0.56,0.3,0.3,Nf1,4830
0.7,0.38,0.44,Gm21975,1383
0.7,0.38,0.44,Evi2a,1403
0.7,0.38,0.44,Nf1,52406
0.48,0.32,0.21,Nf1,6743
0.72,0.52,0.51,Rab11fip4,10031
0.59,0.42,0.34,Rab11fip4,54369
0.61,0.54,0.32,Rab11fip4,54128
0.51,0.26,0.19,Rab11fip4,53384
0.28,0.25,0.08,Rab11fip4os2,4062
0.28,0.25,0.08,Rab11fip4,26957
0.5,0.38,0.29,Rab11fip4os2,780
0.5,0.38,0.29,Rab11fip4,23675
0.39,0.35,0.18,Rab11fip4,21985
0.81,0.71,0.54,Rab11fip4,21429
0.46,0.26,0.29,Rab11fip4,21071
0.53,0.3,0.26,9130204K15Rik,2316
0.81,0.6,0.56,Crlf3,17142
0.66,0.5,0.39,Myo1d,7271
0.51,0.28,0.34,Myo1d,17675
0.35,0.33,0.13,Myo1d,36620
0.68,0.49,0.45,Myo1d,46819
0.59,0.56,0.34,Myo1d,49513
0.8,0.73,0.56,Myo1d,74349
0.77,0.65,0.53,Myo1d,125701
0.87,0.75,0.66,Myo1d,57000
0.55,0.44,0.34,Myo1d,34871
0.45,0.31,0.19,Asic2,13043
0.29,0.13,0.08,Asic2,58420
0.42,0.44,0.13,Asic2,160720
0.68,0.6,0.44,Asic2,217756
0.7,0.53,0.4,Asic2,324551
0.32,0.07,0.14,Asic2,345393
0.5,0.42,0.24,Asic2,441450
0.6,0.52,0.37,Asic2,457020
0.49,0.31,0.21,Asic2,533225
0.58,0.54,0.34,Asic2,399945
0.25,0.46,0.3,Gm11418,1831
0.25,0.46,0.3,Asic2,376810
0.69,0.5,0.44,Asic2,333186
0.38,0.24,0.16,Asic2,323444
0.89,0.86,0.68,Asic2,285623
0.45,0.3,0.19,Asic2,271952
0.73,0.5,0.57,Asic2,269843
0.35,0.23,0.15,Asic2,205520
0.8,0.8,0.6,Asic2,179364
0.67,0.65,0.4,Asic2,173495
0.55,0.33,0.23,Asic2,54373
0.61,0.58,0.39,Asic2,16561
0.59,0.43,0.34,Asic2,14095
0.59,0.48,0.33,Rffl,34157
0.54,0.44,0.29,Heatr6,1338
0.43,0.29,0.18,Ddx52,3518
0.46,0.27,0.24,Synrg,35195
0.51,0.38,0.27,Aatf,36977
0.72,0.56,0.49,Myo19,14343
0.88,0.67,0.71,Bcas3,16776
0.5,0.46,0.21,Bcas3,42825
0.74,0.62,0.45,Brip1,20989
0.74,0.79,0.55,Brip1,40593
0.41,0.21,0.16,Med13,20988
0.41,0.21,0.16,Brip1os,20422
0.64,0.51,0.37,Vmp1,18366
0.6,0.84,0.83,Vmp1,15345
0.73,0.62,0.46,Ypel2,11748
0.4,0.31,0.11,Ypel2,15586
0.56,0.33,0.24,Ypel2,28063
0.31,0.13,0.09,Ypel2,21582
0.74,0.6,0.47,Ypel2,20117
0.52,0.44,0.3,Ypel2,3922
0.37,0.26,0.13,Ppm1e,39726
0.64,0.56,0.39,Mtmr4,13596
0.72,0.51,0.54,Bzrap1,9370
0.4,0.35,0.16,Dynll2,4959
0.59,0.52,0.33,Gm15892,5359
0.59,0.7,0.8,Msi2,11445
0.89,0.79,0.64,Msi2,34977
0.48,0.27,0.24,Msi2,167450
0.3,0.22,0.06,Msi2,136446
0.84,0.82,0.62,Msi2,128212
0.45,0.27,0.22,Msi2,100625
0.9,0.91,0.68,Gm23507,415
0.41,0.54,0.24,Gm525,2124
0.53,0.45,0.74,Ankfn1,31569
0.66,0.52,0.43,Hap1,4590
0.79,0.56,0.5,Leprel4,1045
0.39,0.19,0.21,Cnp,8964
0.39,0.19,0.21,Dnajc7,1050
0.45,0.59,0.34,Kcnh4,8497
0.34,0.36,0.54,Stat5b,26647
0.5,0.42,0.17,Stat5b,3227
0.66,0.44,0.41,Stat3,16356
0.76,0.62,0.44,Ptrf,7564
0.34,0.25,0.11,Ptrf,3730
0.82,0.87,0.64,Mir6928,1483
0.82,0.87,0.64,Atp6v0a1,22371
0.5,0.3,0.42,Atp6v0a1,28409
0.51,0.37,0.23,Atp6v0a1,27619
0.5,0.39,0.25,Atp6v0a1,27515
0.38,0.31,0.13,Atp6v0a1,20220
0.57,0.5,0.33,Atp6v0a1,19542
0.65,0.54,0.41,Atp6v0a1,13078
0.51,0.44,0.22,Atp6v0a1,13031
0.53,0.43,0.29,Atp6v0a1,7310
0.49,0.52,0.75,Fam134c,908
0.49,0.52,0.75,Tubg1,3047
0.7,0.58,0.46,Gm27626,1737
0.25,0.13,0.04,Ezh1,316
0.25,0.13,0.04,Cntnap1,3293
0.48,0.33,0.23,Ezh1,1473
0.48,0.33,0.23,Cntnap1,2136
0.67,0.5,0.36,Ezh1,5835
0.73,0.64,0.53,Ezh1,12504
0.73,0.58,0.47,Nbr1,15015
0.49,0.39,0.26,Dhx8,12724
0.31,0.39,0.56,Meox1,1707
0.33,0.26,0.13,Rpl27-ps2,1301
0.74,0.94,0.86,Sost,3828
0.41,0.29,0.18,Dusp3,9621
0.84,0.66,0.63,Mpp3,14452
0.8,0.69,0.57,Mpp3,6894
0.86,0.75,0.65,Mpp3,6641
0.6,0.42,0.27,Cd300lg,1278
0.6,0.42,0.27,Mpp2,1327
0.71,0.64,0.44,Mpp2,9682
0.78,0.63,0.55,Mpp2,10057
0.68,0.6,0.42,G6pc3,347
0.68,0.6,0.42,Hdac5,3302
0.52,0.37,0.27,Hdac5,9364
0.57,0.48,0.25,Hdac5,16531
0.68,0.62,0.37,Hdac5,8062
0.25,0.13,0.05,Hdac5,6845
0.36,0.2,0.12,Hdac5,5851
0.31,0.18,0.09,Slc4a1,10377
0.36,0.24,0.08,Rundc3a,6080
0.33,0.19,0.12,Rundc3a,5797
0.34,0.25,0.1,Rundc3a,4678
0.28,0.35,0.1,Slc25a39,885
0.4,0.28,0.15,Grn,4582
0.33,0.26,0.1,Fam171a2,4512
0.63,0.63,0.41,Gm11627,2088
0.67,0.54,0.44,Adam11,8830
0.65,0.56,0.35,Adam11,4710
0.74,0.63,0.5,Eftud2,8196
0.74,0.63,0.5,Gm26668,13452
0.34,0.38,0.14,Gm26668,82286
0.34,0.38,0.14,Dcakd,3570
0.7,0.91,0.69,Gm26668,60474
0.7,0.91,0.69,Dcakd,12904
0.74,0.77,0.57,Nmt1,1128
0.74,0.77,0.57,Gm26668,50585
0.74,0.77,0.57,Dcakd,3015
0.56,0.39,0.28,Nmt1,19240
0.56,0.39,0.28,Gm26668,26231
0.46,0.29,0.2,Plcd3,6876
0.46,0.29,0.2,Gm26668,2723
0.29,0.42,0.56,Plcd3,12379
0.39,0.36,0.18,Fmnl1,6059
0.45,0.34,0.21,Fmnl1,12418
0.7,0.59,0.5,Fmnl1,5238
0.38,0.21,0.15,Fmnl1,3717
0.38,0.21,0.15,1700023F06Rik,240
0.61,0.57,0.29,1700023F06Rik,4260
0.61,0.57,0.29,Spata32,171
0.66,0.76,0.9,Map3k14,8720
0.36,0.3,0.13,Arhgap27os1,1717
0.36,0.3,0.13,Arhgap27,758
0.36,0.3,0.13,Plekhm1,2659
0.61,0.47,0.35,Plekhm1,12869
0.48,0.25,0.24,Plekhm1,13714
0.87,0.74,0.66,Plekhm1,14389
0.48,0.34,0.13,Plekhm1,16174
0.39,0.24,0.16,Plekhm1,16307
0.8,0.62,0.51,Lyzl6,5788
0.6,0.43,0.38,Gosr2,11611
0.69,0.72,0.49,Nsf,14
0.69,0.72,0.49,Wnt3,161
0.33,0.55,0.48,Nsf,65994
0.3,0.49,0.26,Nsf,66078
0.32,0.18,0.1,Nsf,62891
0.55,0.28,0.29,Nsf,55203
0.58,0.51,0.34,Nsf,54606
0.55,0.32,0.24,Nsf,50540
0.47,0.31,0.25,Nsf,50005
0.5,0.25,0.39,Nsf,17545
0.58,0.53,0.32,Mapt,38108
0.47,0.35,0.23,Cdc27,12010
0.64,0.58,0.41,Myl4,4194
0.63,0.48,0.39,Tlk2,4225
0.59,0.38,0.32,Mrc2,23128
0.53,0.36,0.29,Mrc2,20843
0.58,0.46,0.35,Mrc2,20144
0.55,0.69,0.45,Tanc2,94096
0.52,0.54,0.33,Tanc2,14301
0.5,0.38,0.27,Dcaf7,4203
0.74,0.52,0.39,Strada,3725
0.61,0.38,0.33,Strada,3817
0.33,0.53,0.46,Ftsj3,3968
0.99,0.86,0.77,2310007L24Rik,6143
0.75,0.55,0.53,Ern1,2733
0.7,0.69,0.42,Ern1,6018
0.63,0.48,0.41,Tex2,6760
0.56,0.4,0.28,Tex2,12428
0.35,0.28,0.09,Tex2,15095
0.78,0.56,0.53,Tex2,15582
0.41,0.5,0.24,Tex2,41743
0.87,0.73,0.66,Tex2,51567
0.62,0.51,0.34,Tex2,46705
0.51,0.62,0.23,Tex2,31249
0.61,0.43,0.38,Smurf2,4627
0.55,0.58,0.33,Smurf2,5972
0.47,0.4,0.18,Smurf2,17775
0.69,0.63,0.46,Bptf,15785
0.5,0.35,0.27,Bptf,9479
0.5,0.69,0.49,Gm11713,62
0.5,0.69,0.49,Pitpnc1,57212
0.49,0.55,0.25,Helz,31847
0.45,0.52,0.28,Helz,70393
0.68,0.48,0.41,Mir6932,490
0.68,0.48,0.41,Helz,59614
0.85,0.63,0.63,Helz,36049
0.48,0.51,0.26,Cacng4,23078
0.72,0.68,0.48,Cacng4,6908
0.67,0.64,0.43,Cacng5,5730
0.78,0.93,0.72,Prkca,37139
0.86,0.78,0.65,Prkca,107618
0.86,0.63,0.61,Prkca,131114
0.37,0.17,0.17,Prkca,174445
0.75,0.65,0.42,Prkca,108852
0.6,0.42,0.34,Prkca,102329
0.35,0.27,0.14,Prkca,40722
0.76,0.78,0.49,Prkca,34186
0.58,0.41,0.32,Cep112,37624
0.59,0.43,0.36,Cep112,142318
0.62,0.42,0.33,Cep112,127295
0.79,0.77,0.51,Axin2,5440
0.62,0.51,0.38,Axin2,9499
0.54,0.46,0.3,Axin2,16871
0.56,0.41,0.29,Axin2,16238
0.51,0.36,0.25,Axin2,16099
0.35,0.19,0.15,Gm11670,3166
0.35,0.19,0.15,Axin2,12307
0.3,0.09,0.12,Gm11670,2215
0.3,0.09,0.12,Axin2,10983
0.51,0.29,0.24,Gm11670,1786
0.51,0.29,0.24,Axin2,10554
0.53,0.52,0.32,Rgs9,21624
0.57,0.69,0.87,Rgs9,11414
0.83,0.8,0.61,Gna13,8071
0.58,0.37,0.34,Arsg,23498
0.62,0.58,0.82,Wipi1,11835
0.48,0.4,0.23,Fam20a,4887
0.58,0.41,0.28,Sox9,3308
0.3,0.41,0.1,Gm11681,1969
0.55,0.49,0.28,Gm11681,340
0.72,0.55,0.46,2610035D17Rik,25366
0.73,0.68,0.46,2610035D17Rik,46916
0.27,0.45,0.53,2610035D17Rik,57757
0.41,0.17,0.29,2610035D17Rik,61738
0.62,0.67,0.42,2610035D17Rik,68678
0.74,0.67,0.51,2610035D17Rik,28035
0.77,0.66,0.45,2610035D17Rik,25659
0.51,0.3,0.41,Slc39a11,77808
0.49,0.52,0.28,Slc39a11,117752
0.32,0.13,0.11,Slc39a11,196279
0.54,0.4,0.3,Slc39a11,198978
0.72,0.58,0.47,Slc39a11,199309
0.65,0.8,0.58,Gm16487,2301
0.65,0.8,0.58,Slc39a11,183801
0.76,0.67,0.52,Slc39a11,175141
0.25,0.14,0.05,Slc39a11,135806
0.51,0.44,0.25,Slc39a11,135133
0.43,0.21,0.2,Slc39a11,112523
0.62,0.43,0.39,Slc39a11,87634
0.49,0.6,0.34,Slc39a11,21284
0.42,0.27,0.18,Cog1,6885
0.65,0.57,0.45,Cog1,9954
0.59,0.42,0.36,Cog1,5432
0.59,0.42,0.36,Fam104a,4303
0.5,0.34,0.28,Gm11693,1995
0.5,0.34,0.28,Fam104a,7630
0.44,0.11,0.43,Cdc42ep4,12479
0.7,0.56,0.46,Cdc42ep4,3450
0.48,0.27,0.21,Sdk2,54418
0.52,0.41,0.31,Sdk2,58840
0.36,0.36,0.15,Sdk2,117622
0.53,0.3,0.32,Sdk2,119070
0.62,0.6,0.4,Sdk2,125709
0.34,0.17,0.13,Sdk2,121224
0.84,0.82,0.61,Sdk2,120901
0.43,0.21,0.17,Sdk2,117448
0.34,0.22,0.12,Sdk2,52510
0.45,0.3,0.19,Sdk2,31787
0.66,0.55,0.38,Sdk2,865
0.4,0.35,0.19,Gm11691,2491
0.39,0.34,0.18,Gm11691,314
0.78,0.77,0.57,4932435O22Rik,15930
0.63,0.5,0.41,Rpl38,1900
0.77,0.7,0.46,Btbd17,582
0.77,0.7,0.46,Gpr142,439
0.67,0.75,0.88,Slc9a3r1,10784
0.74,0.57,0.48,Tmem104,26771
0.31,0.22,0.08,Fdxr,4763
0.26,0.49,0.26,Ush1g,5404
0.26,0.49,0.26,Otop2,13474
0.63,0.46,0.41,Hid1,10112
0.83,0.79,0.62,Hid1,7694
0.51,0.45,0.27,Ict1,5555
0.51,0.45,0.27,Ict1os,2721
0.59,0.37,0.4,Gga3,6826
0.44,0.57,0.34,Gga3,1149
0.44,0.57,0.34,Mrps7,2977
0.49,0.31,0.24,2310067B10Rik,3267
0.39,0.25,0.17,2310067B10Rik,15672
0.63,0.47,0.34,Tsen54,5014
0.57,0.45,0.33,Tsen54,4012
0.73,0.62,0.5,Unk,5007
0.87,0.75,0.67,Unk,1333
0.87,0.75,0.67,Unc13d,1786
0.79,0.6,0.57,Wbp2,5918
0.6,0.46,0.38,Wbp2,5767
0.58,0.37,0.32,Wbp2,5663
0.29,0.12,0.06,Mrpl38,3306
0.29,0.12,0.06,Trim65,5
0.4,0.23,0.16,Fbf1,6522
0.41,0.3,0.19,Fbf1,9167
0.67,0.58,0.45,Fbf1,13616
0.63,0.43,0.39,Srp68,12234
0.76,0.68,0.47,Exoc7,10816
0.39,0.29,0.17,Rnf157,25296
0.27,0.22,0.02,Rnf157,24073
0.67,0.62,0.43,Rnf157,8410
