start,end,2mo,9mo,18mo,gene_start,gene_end,gene_name,distance
112994405,112994447,0.59,0.76,0.82,112957862,113002621,Brf1,8216
113546978,113547383,0.63,0.55,0.77,113541908,113548465,Adam6a,1487
113827449,113827973,0.63,0.77,0.53,113823226,113827660,Rpl26-ps3,211
113827449,113827973,0.63,0.77,0.53,113824646,113829129,Ighv5-15,1680
114388344,114391446,0.59,0.64,0.8,114389712,114394169,Ighv6-3,1368
114991713,114991902,0.91,0.86,0.69,114989108,114993580,Ighv1-47,1867
115276442,115276454,0.88,0.65,0.84,115260684,115289908,RP23-354D10.5,13466
115919187,115919296,0.43,0.64,0.65,115918279,115922712,Ighv1-81,908
116586623,116586636,0.58,0.72,0.5,116483720,117278849,Ptprn2,102903
117152677,117152700,0.49,0.7,0.55,117142530,117153651,Gm10421,974
117152677,117152700,0.49,0.7,0.55,116483720,117278849,Ptprn2,126172
117322939,117323009,0.42,0.54,0.33,117232521,117339022,Gm5441,16083
117812491,117812521,0.68,0.88,0.75,117802289,117880706,Cdca7l,10202
117898443,117898606,0.87,0.64,0.67,117875982,118201043,Dnah11,22461
118088307,118088326,0.91,0.76,0.99,117875982,118201043,Dnah11,112736
118872939,118872986,0.7,0.84,0.58,118865824,118968421,Abcb5,7115
5871137,5871157,0.45,0.54,0.32,5859489,5872393,Klf6,1256
8730360,8730367,0.23,0.3,0.47,8200866,8770747,Adarb2,40387
8943265,8943331,0.59,0.81,0.66,8939575,8950231,Gm9745,3690
8943265,8943331,0.59,0.81,0.66,8943045,8947179,Gm25274,220
9758320,9758360,0.24,0.46,0.39,9682836,9767321,Zmynd11,9001
9760093,9760116,0.46,0.33,0.54,9682836,9767321,Zmynd11,7228
10296164,10296559,0.48,0.55,0.71,9873486,10362844,Chrm3,66680
12522103,12522130,0.71,0.66,0.87,12469209,12522450,Edaradd,347
13327681,13328294,0.63,0.68,0.85,13327484,13331671,Gm25804,197
13436372,13436380,0.82,0.93,0.63,13435602,13514275,Nid1,770
14501807,14501838,0.52,0.6,0.4,14224438,14525226,Hecw1,23419
15591392,15591804,0.53,0.5,0.32,15461235,15732026,Gli3,130157
15678389,15678409,0.59,0.38,0.38,15461235,15732026,Gli3,53637
19074719,19074744,0.54,0.38,0.61,18946371,19152913,Amph,78194
20116167,20116172,0.32,0.43,0.52,20088596,20608528,Elmo1,27571
20316617,20316646,0.71,0.82,0.61,20088596,20608528,Elmo1,228021
21814108,21814116,0.57,0.69,0.45,21809746,21814147,Hist1h4m,39
22008469,22008509,0.44,0.55,0.67,22000176,22011742,Prss16,3273
22462583,22462975,0.53,0.74,0.68,22462243,22470069,Gm11298,340
23270938,23271080,0.31,0.46,0.26,23266880,23271474,Vmn1r-ps135,536
23326367,23326370,0.66,0.87,0.7,23311525,23387799,4930586N03Rik,14842
23426580,23426586,0.25,0.21,0.45,23425975,23433022,C230035I16Rik,605
23730657,23730718,0.48,0.35,0.27,23726548,23732106,Gm11338,1449
23856361,23856367,0.57,0.67,0.82,23837434,23862714,Slc17a3,6353
24050525,24050533,0.57,0.37,0.38,24010344,24282795,Lrrc16a,40181
24804705,24804841,0.48,0.63,0.68,24799657,24816013,BC005537,5048
24857978,24858006,0.44,0.66,0.58,24843135,24903270,D130043K22Rik,14843
24939360,24939369,0.74,0.69,0.43,24905579,24939661,Aldh5a1,301
24939360,24939369,0.74,0.69,0.43,24935401,24943417,9330162012Rik,3959
28520106,28520184,0.43,0.59,0.64,28458034,28887620,2610307P16Rik,62072
28860657,28860799,0.48,0.58,0.7,28458034,28887620,2610307P16Rik,26963
29274598,29274641,0.52,0.64,0.72,29189746,29857674,Cdkal1,84852
29291905,29291952,0.56,0.67,0.46,29189746,29857674,Cdkal1,102159
30169135,30169215,0.5,0.47,0.69,30134498,30248717,Mboat1,34637
30382152,30382291,0.25,0.44,0.19,30334441,30384867,Agtr1a,2715
30894151,30894193,0.71,0.56,0.5,30811919,30976047,Exoc2,81896
31343932,31344031,0.52,0.72,0.56,31297628,31398579,Gm11376,46304
32000387,32000620,0.34,0.61,0.44,31817579,32340712,Gmds,182808
34646113,34646387,0.3,0.51,0.35,34625840,34654681,Pxdc1,8568
35769927,35770083,0.62,0.78,0.49,35657862,35876064,Cdyl,106137
35843518,35843524,0.56,0.69,0.48,35657862,35876064,Cdyl,32546
35868086,35868110,0.59,0.65,0.37,35657862,35876064,Cdyl,7978
36724222,36724228,0.26,0.51,0.33,36723625,36736477,Nrn1,597
37362361,37362368,0.76,0.71,0.92,37343345,37421036,Ly86,19016
37948434,37948614,0.65,0.59,0.84,37776400,37954002,Rreb1,5568
38165291,38165298,0.06,0.29,0.14,38149328,38200577,Dsp,15963
38488627,38488659,0.68,0.57,0.78,38343716,38501728,Bmp6,13101
41249037,41249083,0.44,0.55,0.67,41247860,41278574,Smim13,1177
42116452,42116539,0.45,0.59,0.67,42050021,42187026,Hivep1,66431
42758561,42758580,0.42,0.54,0.32,42678623,43140526,Phactr1,79938
42813748,42813752,0.46,0.35,0.64,42678623,43140526,Phactr1,135125
45922365,45922484,0.54,0.67,0.4,45547758,45966991,Atxn1,44626
46173675,46173722,0.41,0.53,0.31,46173428,46193048,Gm10113,247
46516339,46516346,0.63,0.68,0.84,46499848,46651642,Cap2,16491
46846166,46846169,0.84,0.85,0.63,46747087,46931718,Kif13a,85552
46897891,46898078,0.58,0.63,0.42,46747087,46931718,Kif13a,33827
46911319,46911325,0.35,0.26,0.46,46747087,46931718,Kif13a,20399
47178533,47178540,0.3,0.44,0.51,47120720,47249991,Rnf144b,57813
47996936,47996967,0.85,0.65,0.89,47958330,48020608,4931429P17Rik,23672
48160962,48160990,0.52,0.56,0.73,48042231,48264623,A330033J07Rik,103661
48493199,48493205,0.91,0.86,0.62,48485647,48515451,Zfp169,7552
48852317,48852332,0.72,0.58,0.78,48799750,48872885,Phf2,20568
51411440,51411471,0.37,0.44,0.59,51406618,51424797,S1pr3,4822
51731119,51731238,0.68,0.84,0.64,51699246,51795747,Sema4d,31873
51736253,51736256,0.47,0.68,0.42,51699246,51795747,Sema4d,37007
51744045,51744055,0.47,0.4,0.64,51699246,51795747,Sema4d,44799
51775927,51776030,0.3,0.51,0.31,51699246,51795747,Sema4d,19820
52898009,52898020,0.3,0.42,0.51,52833119,52931681,Auh,33672
52968582,52968614,0.62,0.78,0.56,52965209,52983073,Nfil3,3373
54370651,54370701,0.38,0.46,0.59,54369349,54385917,Cplx2,1302
54976482,54976510,0.32,0.48,0.26,54947411,55008018,Unc5a,29071
55223942,55223972,0.78,0.9,0.69,55207782,55320325,Nsd1,16160
55414902,55414914,0.38,0.29,0.51,55412753,55417166,Pfn3,2149
55414902,55414914,0.38,0.29,0.51,55397648,55416695,Slc34a1,1793
55450536,55450552,0.22,0.34,0.14,55443334,55462925,Grk6,7202
55481500,55481506,0.81,0.74,0.95,55471429,55490111,Dbn1,8611
56102342,56102435,0.37,0.29,0.49,56071619,56138361,H2afy,30723
56827779,56827914,0.64,0.57,0.78,56771113,56897789,Trpc7,56666
57482232,57482327,0.66,0.45,0.58,57419195,57910314,Spock1,63037
57722710,57722735,0.61,0.57,0.86,57419195,57910314,Spock1,187604
57831015,57831025,0.65,0.43,0.4,57419195,57910314,Spock1,79299
57858744,57858813,0.49,0.6,0.4,57419195,57910314,Spock1,51570
58053283,58053470,0.63,0.51,0.72,58002221,58115592,Klhl3,51062
58125786,58125808,0.43,0.56,0.65,58123879,58130556,Hnrnpa0,1907
58283872,58283893,0.59,0.73,0.8,58279183,58301145,Gm26555,4689
58841316,58841414,0.32,0.22,0.03,58804596,59135970,Ntrk2,36720
59003290,59003301,0.6,0.77,0.82,58804596,59135970,Ntrk2,132680
59004925,59004936,0.63,0.68,0.48,58804596,59135970,Ntrk2,131045
59482316,59482381,0.41,0.62,0.44,59447537,59587227,Agtpbp1,34779
59734520,59734788,0.35,0.15,0.35,59731645,59739470,4930528D03Rik,2875
60174592,60174659,0.29,0.38,0.5,60172405,60179365,Gas1,2187
60655366,60655456,0.51,0.31,0.35,60599947,60765185,Dapk1,55419
62129442,62129458,0.59,0.49,0.28,62127916,62175419,Zfp808,1526
62855795,62855813,0.28,0.33,0.48,62834884,62860400,Fbp2,4605
63113865,63113882,0.44,0.33,0.54,63012934,63328096,2010111I01Rik,100931
63453504,63453521,0.26,0.45,0.22,63302709,63499278,Fancc,45774
63512540,63512670,0.39,0.42,0.19,63506328,63575598,Ptch1,6212
63546559,63546601,0.58,0.49,0.37,63506328,63575598,Ptch1,29039
63553677,63553727,0.32,0.24,0.11,63506328,63575598,Ptch1,21921
63561649,63561870,0.66,0.71,0.5,63506328,63575598,Ptch1,13949
64493824,64493891,0.43,0.46,0.63,64479246,64499792,1190003K10Rik,5968
64904300,64904317,0.63,0.74,0.88,64735591,64905888,Cntnap3,1588
65176723,65176729,0.46,0.52,0.68,65175111,65207716,Nlrp4f,1612
65206059,65206072,0.51,0.54,0.78,65175111,65207716,Nlrp4f,1657
65857150,65857266,0.43,0.59,0.63,65778905,65869305,Gm26758,12155
68960698,68960738,0.28,0.49,0.4,68618043,69001541,Adcy2,40843
69586508,69586558,0.66,0.79,0.55,69531746,69637780,Nsun2,51272
69586508,69586558,0.66,0.79,0.55,69571449,69613442,Srd5a1,15059
69738020,69738025,0.15,0.39,0.19,69700835,69741897,Ube2ql1,3877
73662936,73663810,0.76,0.86,0.63,73659750,73680023,Slc6a18,3186
76852482,76852501,0.77,0.53,0.71,76382535,77033810,Mctp1,181328
77947416,77947689,0.82,0.63,0.87,77706690,78168238,Fam172a,220822
78209343,78209357,0.34,0.43,0.21,78196017,78281391,A830082K12Rik,13326
80107638,80107754,0.71,0.54,0.74,79947506,80132468,Gm28526,24830
81393699,81393929,0.32,0.54,0.36,81093068,81635154,Gpr98,241455
84236019,84236022,0.86,0.96,0.73,84220314,84297870,Tmem161b,15705
89122530,89122617,0.35,0.4,0.55,88819472,89325223,Edil3,202693
89169139,89169416,0.81,0.94,0.74,88819472,89325223,Edil3,156084
89564002,89564191,0.61,0.88,0.69,89538636,89613832,Hapln1,25366
89603099,89603166,0.55,0.51,0.73,89538636,89613832,Hapln1,10733
89879266,89879301,0.44,0.39,0.6,89737460,89889166,Gm4117,9900
89879266,89879301,0.44,0.39,0.6,89772027,90091608,Xrcc4,107239
91172121,91172154,0.39,0.48,0.64,90933349,91225987,Atg10,53866
91502986,91503006,0.6,0.72,0.44,91458283,91705429,Ssbp2,44703
91631426,91631527,0.36,0.48,0.25,91458283,91705429,Ssbp2,74003
92776168,92776412,0.36,0.5,0.58,92749590,92796818,Thbs4,20650
93434481,93434530,0.48,0.37,0.59,93428097,93501808,Jmy,6384
94094992,94095088,0.62,0.54,0.74,94055796,94197409,Lhfpl2,39196
95121632,95121983,0.45,0.54,0.34,95022454,95252336,Pde8b,99178
95696353,95696381,0.59,0.81,0.67,95694853,95704739,F2rl2,1500
95696353,95696381,0.59,0.81,0.67,95625177,95893922,Iqgap2,71176
97434903,97434982,0.52,0.7,0.44,97432970,97499007,Lincenc1,1933
97493530,97493536,0.36,0.57,0.44,97432970,97499007,Lincenc1,5477
97756804,97756810,0.13,0.23,0.33,97749112,97762965,Gm26619,6161
98015385,98015453,0.66,0.75,0.53,97896595,98208165,Arhgef28,118790
98135895,98135929,0.43,0.49,0.63,97896595,98208165,Arhgef28,72270
98306995,98307005,0.52,0.34,0.59,98277887,98309154,Gm21976,2159
98315305,98315501,0.37,0.57,0.35,98307896,98319006,Btf3,3701
98315305,98315501,0.37,0.57,0.35,98314422,98326415,Gm9828,883
98864605,98864642,0.82,0.69,0.92,98837019,98928384,Tnpo1,27586
99441785,99441811,0.57,0.65,0.44,99419464,99518602,Map1b,22321
99447355,99447364,0.43,0.64,0.65,99419464,99518602,Map1b,27891
100021280,100021292,0.88,0.95,0.7,100015994,100106070,Bdp1,5286
100339760,100339769,0.97,0.77,0.99,100337485,100380960,Naip3,2275
100784155,100784258,0.31,0.42,0.51,100776650,100788570,Ccnb1,4415
101693728,101693790,0.49,0.47,0.69,101678563,101770217,Pik3r1,15165
101697061,101697146,0.44,0.49,0.29,101678563,101770217,Pik3r1,18498
101757976,101758002,0.7,0.53,0.48,101678563,101770217,Pik3r1,12241
101758071,101758081,0.51,0.39,0.29,101678563,101770217,Pik3r1,12146
102729164,102729179,0.39,0.59,0.44,102691558,102741629,Cd180,12465
102749887,102749911,0.59,0.46,0.69,102730486,103336497,Mast4,19401
102822542,102822562,0.55,0.6,0.79,102730486,103336497,Mast4,92056
104685328,104685723,0.5,0.62,0.7,104682931,104696994,2610204G07Rik,2397
104685328,104685723,0.5,0.62,0.7,104629140,104819142,Cwc27,56188
104709765,104709821,0.61,0.63,0.87,104629140,104819142,Cwc27,80625
105446295,105446430,0.49,0.32,0.28,105441693,105450133,Htr1a,3838
107814124,107814161,0.54,0.35,0.6,107722618,107892064,Zswim6,77940
107872469,107872483,0.63,0.79,0.84,107722618,107892064,Zswim6,19595
108129309,108129321,0.34,0.42,0.61,108050590,108160625,Ndufaf2,31316
109168930,109168942,0.4,0.28,0.51,108447948,109955461,Pde4d,720982
109239407,109239501,0.65,0.66,0.42,108447948,109955461,Pde4d,716054
110394055,110394131,0.73,0.59,0.81,110393044,110402844,Plk2,1011
111544002,111544011,0.81,0.81,0.59,111520436,111551911,Gm15290,7909
111563063,111563144,0.73,0.61,0.82,111559372,111570553,Gm15288,3691
112356352,112356392,0.55,0.75,0.72,112286451,112386002,Ankrd55,29650
112993119,112993144,0.27,0.36,0.15,112991868,113002394,Mcidas,1251
113603110,113603113,0.57,0.43,0.31,113590180,113620564,Snx18,12930
113976076,113976129,0.57,0.72,0.78,113792505,114159461,Arl15,183385
113995812,113995976,0.38,0.3,0.16,113792505,114159461,Arl15,163649
114017727,114017818,0.61,0.71,0.81,113792505,114159461,Arl15,141734
114038977,114038998,0.74,0.64,0.87,113792505,114159461,Arl15,120484
114052112,114052174,0.57,0.44,0.66,113792505,114159461,Arl15,107349
114055866,114055895,0.38,0.51,0.62,113792505,114159461,Arl15,103595
114077096,114077104,0.44,0.6,0.67,113792505,114159461,Arl15,82365
117642555,117642657,0.68,0.83,0.91,117600480,117978802,Hcn1,42075
117773417,117773617,0.58,0.63,0.81,117600480,117978802,Hcn1,172937
117937042,117937607,0.67,0.74,0.88,117600480,117978802,Hcn1,41760
117947340,117947412,0.42,0.6,0.65,117600480,117978802,Hcn1,31462
3946555,3946671,0.84,0.93,0.68,3808074,3968518,Gm3002,21963
4099521,4100170,0.4,0.59,0.61,4082120,4101306,Gm3115,1785
4441245,4441623,0.61,0.69,0.86,4413448,4445839,Gm3164,4594
4441245,4441623,0.61,0.69,0.86,4428992,4521452,Gm3173,12253
6333960,6334045,0.84,0.99,0.78,6312876,6345678,Gm3618,11718
6344896,6344969,0.45,0.62,0.35,6312876,6345678,Gm3618,782
6358063,6358785,0.8,0.94,0.69,6356497,6361687,Gm8340,1566
6358063,6358785,0.8,0.94,0.69,6350044,6448960,Gm26630,8019
6537167,6537523,0.5,0.75,0.65,6526612,6539290,Gm8356,2123
6774661,6774838,0.93,0.67,0.91,6763962,6776411,Gm8362,1750
6774661,6774838,0.93,0.67,0.91,6682255,6785942,Gm26680,11281
7750269,7750293,0.46,0.53,0.3,7742063,7793651,Gm10044,8206
7750269,7750293,0.46,0.53,0.3,7747945,7777528,Gm16741,2324
7889396,7889547,0.51,0.42,0.64,7815957,7953588,Flnb,64192
8222910,8223083,0.32,0.54,0.28,8212148,8225567,Kctd6,2657
8367603,8367608,0.27,0.26,0.49,8346948,8380763,Oit1,13160
8467717,8467786,0.53,0.49,0.3,8429192,8668240,4930452B06Rik,38525
8800421,8800444,0.55,0.79,0.61,8797589,8802504,Gm9800,2083
10290695,10290704,0.75,0.52,0.79,9548092,11164035,Fhit,742603
10710957,10710964,0.6,0.7,0.47,9548092,11164035,Fhit,453078
10839213,10839487,0.48,0.39,0.64,9548092,11164035,Fhit,324822
11137206,11137212,0.65,0.88,0.56,9548092,11164035,Fhit,26829
11137231,11137237,0.61,0.85,0.61,9548092,11164035,Fhit,26804
11137266,11137272,0.79,0.89,0.58,9548092,11164035,Fhit,26769
11593895,11593949,0.76,0.87,0.64,11551532,12244041,Ptprg,42363
11608607,11608617,0.46,0.35,0.55,11551532,12244041,Ptprg,57075
11811149,11811195,0.63,0.6,0.4,11551532,12244041,Ptprg,259617
12059424,12059471,0.56,0.65,0.43,11551532,12244041,Ptprg,184617
12079407,12079429,0.56,0.67,0.46,11551532,12244041,Ptprg,164634
12086281,12086331,0.21,0.35,0.15,11551532,12244041,Ptprg,157760
12342287,12342336,0.57,0.5,0.72,12339892,12347865,Fezf2,2395
12776929,12777241,0.39,0.4,0.6,12370563,12825079,Cadps,48150
13196919,13196944,0.84,0.68,0.9,13155388,13286638,Gm5087,41531
14057392,14057475,0.36,0.61,0.55,14010491,14109296,Atxn7,46901
14071692,14071718,0.29,0.39,0.18,14010491,14109296,Atxn7,37604
14862324,14862434,0.44,0.65,0.64,14818765,15008743,Nek10,43559
16567871,16567889,0.45,0.49,0.68,16428842,16577472,Rarb,9601
16572847,16572869,0.53,0.54,0.34,16428842,16577472,Rarb,4625
17698062,17698189,0.63,0.52,0.37,17658960,18040088,Thrb,39102
19903887,19903895,0.3,0.03,0.3,19870559,19979627,Gng2,33328
20768250,20768276,0.49,0.69,0.57,20732875,20796088,Camk2g,27838
20775220,20775265,0.6,0.51,0.74,20732875,20796088,Camk2g,20868
21399716,21399813,0.66,0.84,0.86,21050574,21450568,Adk,50852
21674996,21675003,0.32,0.32,0.53,21674582,21716576,Dupd1,414
21991342,21991387,0.47,0.3,0.51,21990436,21998100,RP24-428B12.3,906
21991342,21991387,0.47,0.3,0.51,21981962,21991601,Zfp503,259
22198639,22198682,0.18,0.37,0.17,22017712,23058085,1700112E06Rik,180927
23033400,23034066,0.73,0.94,0.81,22017712,23058085,1700112E06Rik,24685
23043104,23043168,0.47,0.65,0.68,22017712,23058085,1700112E06Rik,14981
23043104,23043168,0.47,0.65,0.68,23036194,23096571,Gm10248,6910
23460603,23460637,0.43,0.53,0.63,23287431,24006859,Kcnma1,173172
23892993,23893290,0.52,0.72,0.51,23287431,24006859,Kcnma1,113866
24206682,24206686,0.13,0.27,0.03,24131953,24247920,Dlg5,41238
25546657,25546787,0.47,0.67,0.62,25546390,25556369,Gm26772,267
25546657,25546787,0.47,0.67,0.62,25457185,25668743,Zmiz1,89472
25725107,25725110,0.22,0.48,0.36,25709642,25771039,Zcchc24,15465
26441075,26441353,0.45,0.51,0.3,26411168,26536931,Slmap,29907
26595899,26595907,0.66,0.69,0.46,26577578,26635394,Dennd6a,18321
29201189,29201529,0.62,0.73,0.52,28902943,29723864,Cacna2d3,298246
30128643,30128722,0.55,0.64,0.83,30037949,30493156,Cacna1d,90694
30345564,30345633,0.48,0.43,0.28,30037949,30493156,Cacna1d,147592
30555155,30555438,0.71,0.74,0.93,30546359,30576722,Tkt,8796
31138144,31138160,0.24,0.45,0.39,31132853,31141121,Nt5dc2,2977
31138144,31138160,0.24,0.45,0.39,31137013,31170641,Stab1,1131
31156978,31156991,0.61,0.49,0.72,31137013,31170641,Stab1,13663
32260094,32260105,0.59,0.59,0.79,32199949,32299550,Parg,39456
32342334,32342348,0.35,0.61,0.5,32320019,32349820,Ogdhl,7486
33027415,33027483,0.47,0.38,0.6,32957547,33187508,Wdfy4,69868
33205487,33205535,0.32,0.46,0.25,33205152,33209280,Gm25498,335
33357667,33357691,0.41,0.47,0.64,33212026,33371934,Arhgap22,14267
33599014,33599046,0.55,0.6,0.78,33587270,33642754,Ptpn20,11744
34495346,34495681,0.52,0.68,0.45,34408734,34505341,Bmpr1a,9995
34504376,34504460,0.43,0.64,0.55,34499715,34504684,Gm17110,308
34504376,34504460,0.43,0.64,0.55,34408734,34505341,Bmpr1a,965
34514673,34514707,0.31,0.37,0.16,34509619,34524801,9230112D13Rik,5054
38568807,38568852,0.84,0.86,0.64,38366952,39475088,Nrg3,201855
38618550,38618807,0.72,0.76,0.55,38366952,39475088,Nrg3,251598
38919552,38919756,0.46,0.53,0.68,38896302,38960794,Nrg3os,23250
38919552,38919756,0.46,0.53,0.68,38366952,39475088,Nrg3,552600
39101927,39102026,0.59,0.82,0.66,38366952,39475088,Nrg3,373161
41053388,41053464,0.42,0.19,0.29,41047209,41071074,Dydc2,6179
41073372,41073495,0.54,0.42,0.66,41070911,41094197,Dydc1,2461
41969751,41970028,0.52,0.55,0.74,41960708,41969927,Gm6401,176
41969751,41970028,0.52,0.55,0.74,41941995,42005821,1700024B05Rik,27756
42275748,42275763,0.87,0.69,0.99,42272419,42276539,Gm25208,791
42488644,42488759,0.62,0.42,0.7,42483417,42489658,Gm2966,1014
42525161,42525179,0.77,0.9,0.69,42516878,42526282,Gm8024,1121
42769694,42770939,0.66,0.57,0.79,42761525,42770821,Gm3015,1127
43931422,43931513,0.59,0.77,0.56,43923390,43935411,Gm8113,3989
44689270,44689355,0.52,0.48,0.7,44685491,44691874,Gm21754,2604
44689270,44689355,0.52,0.48,0.7,44647204,44708456,Gm8257,19186
45603271,45603287,0.68,0.78,0.56,45591174,45660143,Ddhd1,12097
45636185,45636238,0.7,0.57,0.46,45591174,45660143,Ddhd1,23958
45851116,45851147,0.54,0.6,0.77,45752689,45995170,Gm15218,98427
45923979,45923996,0.83,0.89,0.64,45752689,45995170,Gm15218,71191
47115435,47115503,0.59,0.46,0.68,47095679,47118161,Gm10371,2726
47248184,47248194,0.33,0.5,0.53,47238944,47278857,Wdhd1,9240
47256586,47256655,0.53,0.76,0.63,47238944,47278857,Wdhd1,17642
47303028,47303039,0.44,0.65,0.51,47296314,47325204,Mapk1ip1l,6714
48482279,48482293,0.78,0.59,0.8,48444128,48517135,Tmem260,34856
49048270,49048364,0.41,0.65,0.58,49010146,49068653,Exoc5,20383
49509584,49509828,0.74,0.89,0.68,49296519,49528046,Slc35f4,18462
49739675,49739726,0.36,0.59,0.41,49679560,49785383,3632451O06Rik,45708
51613528,51614010,0.68,0.47,0.73,51550790,51664953,Gm5622,51425
52745390,52745411,0.53,0.7,0.76,52742249,52746839,Trav7d-3,1449
53295003,53298251,0.73,0.79,0.59,53292596,53297030,Trav9n-4,2027
54205108,54205336,0.63,0.7,0.47,54201134,54205194,Traj16,86
54205108,54205336,0.63,0.7,0.47,54202422,54206481,Traj15,1373
54205108,54205336,0.63,0.7,0.47,54203111,54207143,Traj14,1997
54205108,54205336,0.63,0.7,0.47,54203741,54207797,Traj13,1367
54205108,54205336,0.63,0.7,0.47,54204553,54208610,Traj12,555
54205108,54205336,0.63,0.7,0.47,54205139,54209197,Traj11,31
54221151,54221165,0.67,0.65,0.46,54218521,54225097,Trac,2630
54234429,54234459,0.6,0.78,0.58,54233479,54256104,Dad1,950
54380363,54380382,0.8,0.64,0.85,54367444,54411472,Slc7a7,12919
54625058,54625092,0.37,0.26,0.48,54623310,54631556,Psmb11,1748
54887154,54887247,0.7,0.6,0.49,54881377,54890234,Bcl2l2,3080
54887154,54887247,0.7,0.6,0.49,54881441,54900137,Gm20521,5713
55062009,55062094,0.58,0.72,0.81,55051869,55074397,RP23-171A13.12,10140
55062009,55062094,0.58,0.72,0.81,55051884,55100986,Thtpa,10125
55062009,55062094,0.58,0.72,0.81,55058262,55094324,Zfhx2,3747
55501499,55501534,0.72,0.57,0.82,55489093,55510246,Lrrc16b,8747
55522904,55522927,0.41,0.51,0.65,55516978,55526981,Nrl,4077
55824570,55824604,0.15,0.35,0.26,55822795,55835943,Nfatc4,1775
57052604,57052653,0.75,0.59,0.79,57033608,57060030,Gja3,7426
57130520,57130541,0.72,0.64,0.51,57121303,57135611,Gjb6,5091
57386696,57386721,0.64,0.62,0.82,57273034,57400483,Cryl1,13787
57656949,57657019,0.47,0.59,0.71,57579002,57667430,Xpo4,10481
57656949,57657019,0.47,0.59,0.71,57640077,57760388,Lats2,16872
57729489,57729507,0.71,0.91,0.91,57640077,57760388,Lats2,30899
59629165,59629326,0.82,0.61,0.63,59623281,59633658,Shisa2,4493
59674861,59674877,0.69,0.71,0.47,59645531,60199179,Atp8a2,29330
59760601,59760652,0.67,0.78,0.56,59645531,60199179,Atp8a2,115070
59887859,59887907,0.2,0.43,0.39,59645531,60199179,Atp8a2,242328
59918615,59918728,0.55,0.49,0.3,59645531,60199179,Atp8a2,273084
60179750,60179792,0.44,0.56,0.64,59645531,60199179,Atp8a2,19429
60187147,60187160,0.88,0.67,0.59,59645531,60199179,Atp8a2,12032
60487420,60487434,0.36,0.62,0.6,60483208,60601031,Gm29266,4212
60895643,60895745,0.53,0.57,0.36,60782566,60905610,Mipep,9967
60895944,60895968,0.68,0.54,0.43,60782566,60905610,Mipep,9666
60986046,60986184,0.62,0.82,0.75,60961834,61048855,Tnfrsf19,24212
61039185,61039197,0.66,0.6,0.8,60961834,61048855,Tnfrsf19,9670
61537032,61537085,0.42,0.51,0.62,61529993,61558886,Spryd7,7039
62843943,62844170,0.63,0.59,0.38,62835690,62958886,Wdfy2,8253
62879320,62879334,0.46,0.46,0.7,62835690,62958886,Wdfy2,43630
62997632,62997661,0.62,0.7,0.86,62996102,63003066,Defb47,1530
63169481,63169495,0.57,0.47,0.73,63143153,63179793,Fdft1,10312
63209886,63209951,0.54,0.5,0.32,63196922,63273692,Gata4,12964
63226866,63226870,0.34,0.64,0.61,63196922,63273692,Gata4,29944
63384428,63384611,0.42,0.59,0.64,63370837,63419187,Blk,13591
63396831,63396839,0.07,0.14,0.3,63370837,63419187,Blk,22356
63410214,63410237,0.42,0.62,0.6,63370837,63419187,Blk,8973
63493963,63493988,0.46,0.64,0.41,63491699,63501872,Gm17232,2264
63493963,63493988,0.46,0.64,0.41,63490347,63511092,Tdh,3616
63682432,63682677,0.56,0.65,0.77,63604503,63822809,Xkr6,77929
63766686,63766722,0.49,0.65,0.7,63604503,63822809,Xkr6,56123
63877969,63878129,0.7,0.51,0.49,63858312,63921859,Pinx1,19657
63947858,63947886,0.75,0.65,0.87,63941674,63952732,Sox7,4874
64418349,64418352,0.61,0.81,0.63,64120623,64457903,Msra,39554
64421065,64421105,0.43,0.57,0.3,64120623,64457903,Msra,36838
64441673,64441832,0.49,0.69,0.72,64120623,64457903,Msra,16230
65250212,65250221,0.75,0.67,0.89,65199026,65264463,Fzd3,14251
65716394,65716407,0.79,0.83,0.62,65664403,65766826,Scara5,50432
66089144,66089177,0.63,0.71,0.85,66082377,66126500,Ephx2,6767
66650645,66650663,0.18,0.07,0.28,66633251,66735462,Adra1a,17394
66814199,66814203,0.74,0.6,0.81,66800864,66870688,Dpysl2,13335
66912177,66912180,0.28,0.49,0.42,66909170,66922054,Pnma2,3007
67009466,67009471,0.26,0.2,0.41,66983239,67010877,Bnip3l,1411
67347846,67347849,0.41,0.44,0.65,67231292,67432918,Ebf2,85072
67347846,67347849,0.41,0.44,0.65,67330042,67399742,4930438E09Rik,17804
67361921,67362039,0.41,0.56,0.62,67231292,67432918,Ebf2,70997
67361921,67362039,0.41,0.56,0.62,67330042,67399742,4930438E09Rik,31879
67389245,67389527,0.18,0.34,0.14,67231292,67432918,Ebf2,43673
67389245,67389527,0.18,0.34,0.14,67330042,67399742,4930438E09Rik,10497
67731047,67731053,0.85,0.78,0.98,67713937,67744310,Kctd9,13263
68562385,68562526,0.72,0.86,0.66,68561388,68584086,Adamdec1,997
69249262,69249265,0.52,0.68,0.73,69239848,69287112,Slc25a37,9414
70180607,70180701,0.47,0.36,0.56,70178468,70209637,Sorbs3,2139
70623708,70623752,0.46,0.61,0.7,70600184,70638048,Dmtn,14340
70936131,70936142,0.58,0.86,0.66,70888130,70981838,Gfra2,45707
73165287,73165295,0.49,0.65,0.43,73121037,73209843,Rcbtb2,44250
