,preds,labels,genes
1144,1,1,Cnih1
1145,0,1,Gm960
1146,1,1,Ehhadh
1147,1,1,Vrk3
1148,1,1,Stk40
1149,2,1,Sned1
1150,0,1,Ptcd2
1151,2,1,Pappa
1152,0,1,Syf2
1153,1,1,Mgst3
1154,1,1,Hip1r
1155,0,1,Cbwd1
1156,1,1,1810058I24Rik
1157,2,1,0610040F04Rik
1158,1,1,Tdrkh
1159,0,1,Cacfd1
1160,0,1,Pwwp2b
1161,1,1,Slc30a6
1162,1,1,Zbtb24
1163,1,1,Zim1
1164,0,1,Bcl7b
1165,0,1,Rbbp9
1166,0,1,Rab22a
1167,1,1,Sdc3
1168,0,1,Sdr39u1
1169,0,1,Bscl2
1170,1,1,Klf3
1171,0,1,Slc35b1
1172,0,1,Ppp1r11
1173,1,1,Fh1
1174,0,1,Mxd4
1175,1,1,Hic2
1176,0,1,Med10
1177,2,1,Fez2
1178,0,1,Tyk2
1179,0,1,Mrpl44
1180,0,1,E2f4
1181,0,1,Herpud1
1182,0,1,Seh1l
1183,2,1,Cep152
1184,0,1,Mex3c
1185,1,1,Cwc25
1186,0,1,Mrps31
1187,0,1,Naa10
1188,0,1,Rell2
1189,0,1,Mkrn2
1190,0,1,Stambp
1191,0,1,Emg1
1192,1,1,Pigf
1193,0,1,Ing1
1194,0,1,Kctd18
1195,0,1,Pfdn6
1196,0,1,Fundc2
1197,0,1,Zmat2
1198,0,1,Efr3b
1199,0,1,Srxn1
1200,1,1,Slc25a44
1201,1,1,Wdhd1
1202,1,1,Larp6
1203,0,1,Snrpc
1204,1,1,Adam15
1205,2,1,Alg14
1206,1,1,Usp39
1207,2,1,Plcxd3
1208,1,1,Heatr1
1209,2,1,Gm16083
1210,2,1,Ccdc171
1211,1,1,Adnp2
1212,1,1,Mettl22
1213,0,1,4833439L19Rik
1214,0,1,Dr1
1215,1,1,Cgrrf1
1216,1,1,Dck
1217,0,1,Smim8
1218,1,1,Zfp619
1219,0,1,Gm4221
1220,0,1,Gpr173
1221,0,1,Spats1
1222,0,1,Gm11659
1223,0,1,Trmt10b
1224,2,1,Sept9
1225,1,1,Rsph9
1226,0,1,Cnnm3
1227,1,1,Urm1
1228,2,1,Plekha7
1229,2,1,Rims4
1230,1,1,Slc26a2
1231,0,1,Kbtbd8
1232,0,1,Ctxn2
1233,0,1,2210016L21Rik
1234,1,1,Dync2li1
1235,1,1,Gm16894
1236,0,1,Trappc1
1237,0,1,2510039O18Rik
1238,0,1,Commd9
1239,1,1,Kcnd1
1240,1,1,Eif3b
1241,0,1,Gm6225
1242,0,1,Paqr7
1243,2,1,Cep41
1244,1,1,Pdlim7
1245,1,1,Sbno2
1246,1,1,Nhlrc3
1247,0,1,Snrpe
1248,0,1,Ddx51
1249,2,1,Cdh7
1250,0,1,Polr3c
1251,0,1,Tmem9
1252,2,1,9130019P16Rik
1253,0,1,Nt5c
1254,0,1,Zdbf2
1255,0,1,Spred3
1256,0,1,Rtn4rl2
1257,0,1,Psmc3
1258,2,1,Acad11
1259,1,1,Fbxo32
1260,0,1,Zfp174
1261,2,1,Sycp2
1262,0,1,Mapk11
1263,1,1,Pfkfb4
1264,1,1,Snrpd3
1265,0,1,Zfp212
1266,1,1,4933404O12Rik
1267,1,1,Ggcx
1268,2,1,Cx3cr1
1269,0,1,Sema7a
1270,0,1,Rad23a
1271,0,1,Ccdc107
1272,1,1,Mlh3
1273,0,1,Cstf1
1274,1,1,Gm16066
1275,0,1,Hap1
1276,0,1,Zscan22
1277,0,1,Fastk
1278,0,1,St6galnac6
1279,1,1,Coq7
1280,0,1,Mief1
1281,0,1,Gart
1282,1,1,Tyw5
1283,0,1,Igbp1
1284,2,1,Lyzl4
1285,0,1,P4hb
1286,0,1,Slc25a22
1287,0,1,5330439K02Rik
1288,2,1,Ptprq
1289,1,1,E130311K13Rik
1290,0,1,Gpr137
1291,0,1,Snf8
1292,1,1,Apmap
1293,0,1,Rbm15b
1294,0,1,Zfp213
1295,0,1,5430400D12Rik
1296,2,1,Sec14l5
1297,0,1,Gm15492
1298,2,1,Dcps
1299,1,1,Lin54
1300,0,1,Gm16638
1301,1,1,Ociad2
1302,2,1,Lyrm4
1303,0,1,Surf1
1304,1,1,Tfeb
1305,0,1,Pex11b
1306,0,1,Bcas2
1307,1,1,Atad5
1308,0,1,Inpp5e
1309,0,1,Kpna6
1310,0,1,Chmp1a
1311,1,1,Ccdc90b
1312,1,1,Ddx54
1313,0,1,Samm50
1314,0,1,Skp1a
1315,0,1,Vwa5b2
1316,0,1,Gm12655
1317,0,1,Zcchc3
1318,0,1,Mars
1319,1,1,Gm11613
1320,0,1,Dusp23
1321,0,1,St6galnac4
1322,0,1,Rpgrip1
1323,0,1,Gm15513
1324,0,1,Gpn1
1325,2,1,Pfkfb3
1326,0,1,Prmt2
1327,0,1,Hexdc
1328,0,1,AI413582
1329,1,1,Zdhhc18
1330,1,1,Fam228a
1331,2,1,Nxn
1332,0,1,Tma16
1333,1,1,Katnb1
1334,0,1,Cwc15
1335,0,1,Cdk10
1336,1,1,Pla2g12a
1337,0,1,Klhl4
1338,0,1,Gm12592
1339,0,1,Tceal8
1340,1,1,Pigx
1341,2,1,Gm14066
1342,0,1,Pwp2
1343,0,1,Mterf2
1344,2,1,Bcat1
1345,0,1,Mycbp
1346,2,1,Ccdc62
1347,0,1,Taf4b
1348,0,1,Neurod1
1349,1,1,Gemin8
1350,0,1,Gm11290
1351,0,1,Fam219b
1352,1,1,Nup50
1353,0,1,Smc4
1354,0,1,Slc35a2
1355,2,1,Abcc4
1356,0,1,Oplah
1357,0,1,Ptpn23
1358,0,1,Spata1
1359,2,1,9230114K14Rik
1360,1,1,Cryz
1361,1,1,Aldh6a1
1362,1,1,Sin3b
1363,2,1,Nedd9
1364,0,1,Tmem107
1365,1,1,Gramd1a
1366,0,1,2810001G20Rik
1367,0,1,Wdr73
1368,1,1,Noc3l
1369,0,1,Hykk
1370,0,1,2700069I18Rik
1371,1,1,B2m
1372,0,1,Gm10778
1373,0,1,Hyls1
1374,0,1,Thoc3
1375,0,1,Lix1l
1376,0,1,Per1
1377,2,1,Rin2
1378,0,1,Pbx2
1379,0,1,Plekha3
1380,0,1,Ifnar1
1381,0,1,Znhit1
1382,0,1,6430550D23Rik
1383,0,1,Ap1s1
1384,2,1,Sema3a
1385,0,1,Cxxc1
1386,0,1,Zfp574
1387,2,1,Smco4
1388,2,1,Synpo2
1389,0,1,Aph1a
1390,1,1,Tfb1m
1391,0,1,Mroh7
1392,0,1,A930005H10Rik
1393,1,1,Bpgm
1394,1,1,Ints12
1395,1,1,Fan1
1396,0,1,Aspscr1
1397,2,1,Tox3
1398,1,1,Spryd7
1399,0,1,Acd
1400,0,1,Fam50a
1401,0,1,Ccdc142
1402,0,1,9330020H09Rik
1403,0,1,Mrpl38
1404,0,1,Cars2
1405,0,1,Nop14
1406,0,1,Nsfl1c
1407,0,1,Gpalpp1
1408,0,1,Zfp219
1409,2,1,Ddx4
1410,0,1,Gm26779
1411,0,1,Gas8
1412,0,1,Il18
1413,0,1,Nutf2
1414,1,1,Gm15246
1415,0,1,Lrrc59
1416,1,1,Pgm2
1417,0,1,Glb1
1418,1,1,Wdr4
1419,0,1,Cdc42se1
1420,0,1,Eif1ad
1421,0,1,Pnck
1422,1,1,Plekhn1
1423,1,1,Zswim4
1424,1,1,Cyp2u1
1425,1,1,Them4
1426,2,1,1110019D14Rik
1427,0,1,Crtc2
1428,2,1,Lnx2
1429,0,1,Mrpl43
1430,0,1,Adprm
1431,0,1,Tsr2
1432,0,1,Mettl1
1433,0,1,Tfe3
1434,0,1,Bloc1s2
1435,0,1,Rnf168
1436,0,1,Mrpl9
1437,0,1,Usp5
1438,0,1,Snapin
1439,0,1,Atxn7l3
1440,1,1,Gm11944
1441,0,1,Kars
1442,1,1,Casp2
1443,2,1,Gm28175
1444,1,1,Myo19
1445,0,1,Col20a1
1446,0,1,Rnf167
1447,0,1,Dbnl
1448,0,1,Mapk7
1449,0,1,Trmt5
1450,0,1,Prr13
1451,1,1,Setmar
1452,1,1,Cntrob
1453,1,1,4930505A04Rik
1454,0,1,Med29
1455,1,1,Wrap73
1456,2,1,Ermard
1457,0,1,Fam89b
1458,2,1,Alg8
1459,0,1,Syngr3
1460,0,1,Morn4
1461,0,1,Bend3
1462,2,1,Pros1
1463,0,1,Rabepk
1464,1,1,Idua
1465,1,1,Trnau1ap
1466,0,1,Dph3
1467,0,1,Zfp606
1468,1,1,Mest
1469,1,1,Katna1
1470,1,1,1700030K09Rik
1471,1,1,Tmem19
1472,1,1,Phax
1473,1,1,Uckl1
1474,2,1,Aplf
1475,0,1,Wdr53
1476,1,1,Slc12a9
1477,0,1,Necab3
1478,0,1,Haus2
1479,0,1,Gm5141
1480,1,1,Slc31a1
1481,0,1,Pcdhga7
1482,0,1,Edc4
1483,1,1,Ints1
1484,1,1,Wtip
1485,1,1,1500026H17Rik
1486,2,1,Galk2
1487,0,1,Dpp7
1488,0,1,Slc7a4
1489,0,1,Spty2d1
1490,0,1,Prdx3
1491,1,1,Ak2
1492,1,1,Polr2c
1493,0,1,Tut1
1494,2,1,E430024P14Rik
1495,0,1,Ubald2
1496,0,1,Txnl4a
1497,0,1,Abcf2
1498,0,1,Tcea2
1499,1,1,Gnaz
1500,1,1,Sqle
1501,0,1,Josd2
1502,0,1,Cnppd1
1503,1,1,Brca2
1504,1,1,Acox3
1505,0,1,Lrfn1
1506,1,1,Scrib
1507,0,1,Taf13
1508,2,1,B230118H07Rik
1509,1,1,Szt2
1510,0,1,Crnkl1
1511,1,1,Fah
1512,0,1,Mfap1a
1513,0,1,Bcl2l2
1514,0,1,Ift46
1515,0,1,Pcdhgb5
1516,1,1,1700123M08Rik
1517,2,1,Fibcd1
1518,2,1,Tmem132e
1519,1,1,Anapc13
1520,0,1,Rft1
1521,1,1,Aldh9a1
1522,0,1,Gpr75
1523,2,1,Coro2a
1524,0,1,Sfxn2
1525,0,1,Cnbd2
1526,0,1,Nyap1
1527,1,1,Pnldc1
1528,0,1,4931440F15Rik
1529,2,1,Rbm19
1530,1,1,Sh3bp5l
1531,0,1,Kank3
1532,0,1,5430402O13Rik
1533,2,1,Dbx2
1534,0,1,Phyhd1
1535,1,1,Isoc2b
1536,1,1,Fam129b
1537,0,1,Sh2b1
1538,0,1,Pla2g6
1539,1,1,C130046K22Rik
1540,0,1,Dolpp1
1541,1,1,Ly96
1542,0,1,Gm16068
1543,0,1,Ntn3
1544,0,1,Ech1
1545,0,1,Zfp687
1546,0,1,Brpf1
1547,1,1,Tmem123
1548,0,1,Uba52
1549,1,1,Ccdc120
1550,0,1,Mpnd
1551,1,1,Asb1
1552,2,1,Egfr
1553,0,1,Agpat1
1554,1,1,Il15ra
1555,0,1,Syvn1
1556,0,1,Rgl2
1557,0,1,Mrpl45
1558,1,1,Nr4a3
1559,0,1,Zfp780b
1560,0,1,Nudt16
1561,0,1,Tbcb
1562,1,1,Smox
1563,1,1,Srebf1
1564,2,1,Myo10
1565,0,1,Nupl2
1566,1,1,Tgds
1567,0,1,Mcat
1568,0,1,A330032B11Rik
1569,0,1,Sh2d4b
1570,0,1,Get4
1571,0,1,Cep131
1572,2,1,Ampd3
1573,1,1,Tmem17
1574,0,1,Slc22a4
1575,0,1,Inca1
1576,0,1,Anapc2
1577,0,1,Polr2k
1578,1,1,Pigs
1579,1,1,Acat2
1580,0,1,Dusp18
1581,1,1,H2afv
1582,2,1,Triqk
1583,1,1,Zfp964
1584,0,1,Chchd4
1585,0,1,Rcc2
1586,2,1,1700112D23Rik
1587,0,1,Lrrc47
1588,0,1,Thumpd1
1589,0,1,Gm10076
1590,0,1,Adh5
1591,0,1,Dok7
1592,1,1,1110017D15Rik
1593,1,1,Zc3hc1
1594,1,1,Car7
1595,0,1,Zfp335
1596,0,1,Atxn1l
1597,0,1,Zfp808
1598,2,1,Msrb3
1599,0,1,Ccdc86
1600,0,1,Ctns
1601,2,1,C77080
1602,0,1,Rad1
1603,0,1,Wiz
1604,1,1,Pfdn4
1605,0,1,Haghl
1606,1,1,Gzmk
1607,1,1,Utp6
1608,0,1,Slx1b
1609,0,1,Gle1
1610,0,1,Gm16091
1611,0,1,Eif2b2
1612,0,1,Rabl2
1613,0,1,Lcmt2
1614,0,1,Gm14403
1615,0,1,1700019A02Rik
1616,1,1,Map3k14
1617,0,1,Srrd
1618,0,1,Opa3
1619,1,1,Commd7
1620,0,1,Sun2
1621,1,1,Wdr45
1622,0,1,Abcc10
1623,1,1,Nbn
1624,0,1,Aamp
1625,1,1,Pola2
1626,1,1,Dcaf4
1627,2,1,Poln
1628,0,1,Bap1
1629,0,1,Nfkb2
1630,1,1,Idh2
1631,0,1,Gm28294
1632,0,1,Gm17354
1633,1,1,Slc46a3
1634,0,1,D030028A08Rik
1635,1,1,9030624G23Rik
1636,1,1,Ccdc51
1637,0,1,Rrp9
1638,0,1,Atoh7
1639,0,1,Abtb1
1640,0,1,Zfp568
1641,2,1,Kcnk3
1642,2,1,Mybl2
1643,1,1,AI987944
1644,2,1,Tjp2
1645,0,1,Gm14286
1646,0,1,Dmc1
1647,1,1,Angel1
1648,1,1,Serinc2
1649,1,1,Gm12576
1650,1,1,Zfp839
1651,0,1,Dhx38
1652,1,1,Ndrg2
1653,0,1,Gpsm1
1654,1,1,Pask
1655,1,1,Rcc1
1656,0,1,Efemp1
1657,0,1,Samd10
1658,1,1,Slc25a47
1659,1,1,Gm28307
1660,0,1,Ccdc22
1661,0,1,Lrrc75a
