gene_name,gene_length,gene_type,gene_chr
Phf14,173396.0,,
Ccs,13966.0,,
Kif21b,46609.0,,
Sgpl1,49061.0,,
Pfkfb3,82644.0,protein_coding,chr2
Erlin1,34841.0,,
Cadps,450516.0,,
Fam76a,23345.0,,
Anxa6,54337.0,,
Gm26954,26679.0,,
Arrb2,8193.0,,
Peak1,216941.0,protein_coding,chr9
Sytl2,108467.0,,
Bcl2l2,4857.0,,
Csnk1g1,136091.0,,
Dhx57,52167.0,,
Wnk1,114703.0,,
Nek9,39848.0,,
Ldb2,327548.0,,
Acap2,108833.0,,
Git2,48110.0,protein_coding,chr5
Fnip2,111822.0,,
Map7d1,24176.0,,
Tdrd5,48368.0,,
Ctsa,8159.0,,
Dcaf15,7696.0,,
Lpcat4,7643.0,protein_coding,chr2
Bdp1,86076.0,,
Carm1,45729.0,,
Xylt1,292601.0,,
Trim8,15146.0,,
Nob1,12565.0,,
B3glct,84369.0,,
Abcb8,16391.0,,
Ppp6r3,120821.0,,
Ei24,18234.0,,
Ift172,37839.0,,
B830012L14Rik,7001.0,,
Cnot2,96350.0,,
Spock2,28979.0,,
Phf2os1,4348.0,,
Hnrnpc,30651.0,,
Mau2,26611.0,,
Cd38,43822.0,,
Fam160b2,16539.0,,
Plekha5,173056.0,protein_coding,chr6
Sez6l2,20043.0,,
Txlna,14987.0,,
Gmppa,7249.0,,
Vgll3,51111.0,,
Cd109,100707.0,protein_coding,chr9
Macf1,334727.0,,
Apba1,190709.0,,
Mfap1b,13832.0,,
Arcn1,26281.0,,
Stmn3,8041.0,,
Nit1,7638.0,,
Cars2,36806.0,,
Fktn,63892.0,,
Rad17,33887.0,,
Prdm2,105604.0,,
Fbxo44,7682.0,,
Vcp,20544.0,,
Golga1,49386.0,,
Car11,4839.0,,
Slc9a2,88699.0,,
Abhd4,16449.0,,
Cpox,47344.0,,
Gm29237,1726.0,,
Cinp,16535.0,,
Gpr22,7080.0,,
Tti1,46630.0,,
Nol11,22718.0,,
Herc4,74068.0,,
Jag2,21957.0,,
Rela,10647.0,,
B130046B21Rik,9053.0,,
Zfr2,18968.0,,
4932438A13Rik,189929.0,,
Atf1,33425.0,,
Pdlim7,17881.0,,
Cdc37l1,36329.0,,
Bdnf,52307.0,protein_coding,chr2
Snhg1,2968.0,,
Terf2,27147.0,,
Heatr5b,82466.0,,
Negr1,754651.0,protein_coding,chr3
Ufl1,33221.0,,
Adam17,50123.0,,
Prpf39,27053.0,,
Aak1,153706.0,,
Pde11a,349633.0,,
Rnf34,21243.0,,
Ppp2r2b,422039.0,protein_coding,chr18
Ccdc73,150099.0,,
Tfe3,12642.0,,
Dtx1,31725.0,,
Slc25a12,96686.0,protein_coding,chr2
Idh3g,7934.0,,
Slc15a2,34785.0,,
Dync1i1,302400.0,,
Ralgapa2,272465.0,,
Chd9,226164.0,,
Hspa14,23964.0,,
Tia1,29186.0,,
Fkbp8,7604.0,,
Pik3r2,8537.0,,
Wdr61,19784.0,,
Clptm1,33462.0,,
Tbc1d12,83344.0,,
Ophn1,336748.0,,
Spns1,7390.0,,
Gm11290,6270.0,,
Rars,26125.0,,
Cdkl3,85563.0,,
Rnf170,32422.0,,
Tspyl2,5573.0,,
Ccm2,49857.0,,
Csnk1e,37710.0,,
Arhgef17,62355.0,protein_coding,chr7
Ciz1,28643.0,,
Chkb,3548.0,,
Ccser2,93841.0,,
Plp1,17062.0,protein_coding,chrX
Hsf1,24491.0,protein_coding,chr15
Sdf2,9750.0,,
Sema4a,25223.0,,
Rerg,115672.0,,
AY036118,,,
Aars,24520.0,,
Arhgef18,63595.0,,
Pmm2,24793.0,,
Xpnpep3,57344.0,,
Ints3,42234.0,,
Cdk7,28308.0,,
Setbp1,359011.0,,
Ppp5c,23284.0,,
Pdcd2l,12162.0,,
Cnot11,11897.0,,
Trmt1l,29619.0,,
Phc2,98179.0,,
Pcsk1n,4588.0,,
Fam45a,24642.0,,
Pigu,79187.0,protein_coding,chr2
Emc1,26143.0,,
Lrtm1,15437.0,,
Zcchc18,5317.0,,
Pip4k2b,29547.0,protein_coding,chr11
Farsa,12268.0,,
Chd3,26133.0,,
Chchd6,212506.0,,
Rufy3,86352.0,,
E2f3,79488.0,protein_coding,chr13
Bbs1,19750.0,,
Ift88,93874.0,,
Gtpbp4,29752.0,,
Ppp1r12c,20160.0,,
Dus2,62503.0,,
Fan1,27337.0,,
Slc2a13,305565.0,protein_coding,chr15
Sart1,11180.0,,
Slc25a22,8148.0,,
Rfng,3461.0,,
Zbtb18,8413.0,protein_coding,chr1
Rnf126,8437.0,,
Rtn4,51384.0,protein_coding,chr11
Rccd1,31225.0,,
Map3k12,19418.0,,
Tmsb4x,2222.0,,
Strada,38838.0,,
Rpl13,2894.0,,
A230006K03Rik,183725.0,,
Spop,79326.0,,
Speg,57023.0,,
Vstm5,20371.0,,
Mylk,257210.0,,
Ablim2,127093.0,protein_coding,chr5
Zbtb4,18111.0,,
Kcnmb2,297673.0,,
Rplp1,1258.0,,
Srp72,25254.0,,
Adamts17,313436.0,,
B4galt2,14227.0,,
Herc2,181604.0,,
Itm2b,23063.0,,
Slc17a5,51553.0,,
Gas6,29116.0,,
Trpc5,306509.0,,
Cramp1l,54562.0,,
Pbx2,6134.0,,
Syn1,60493.0,,
Eno2,9620.0,,
Camta2,18642.0,,
Rad51d,14180.0,,
Abcg4,15427.0,,
Fbxl2,82554.0,,
Sgce,72857.0,protein_coding,chr6
Ndufs1,33237.0,,
Ckmt1,6023.0,,
Usp50,74374.0,,
Pcgf2,11674.0,,
Ing3,26467.0,,
Yipf1,45460.0,,
Mat2a,6759.0,,
Fbrsl1,86848.0,protein_coding,chr5
Abca8b,63655.0,,
Ssh2,243933.0,,
Gm15283,106775.0,,
Akap8,17566.0,,
Zfp532,109531.0,,
Echs1,10766.0,,
Fbxw5,4721.0,,
Phf20l1,70416.0,,
Trpc4ap,58113.0,,
Josd2,3682.0,,
Mpc1,14757.0,,
Cnbp,8491.0,,
Aqr,85854.0,,
Polr1a,75882.0,,
Osbpl8,132497.0,,
Med1,41139.0,,
Sbds,9799.0,,
Ifi203,22265.0,,
Baz2b,310476.0,,
Acrbp,13578.0,,
Cep350,128291.0,,
Phb,13816.0,,
Amt,5449.0,,
Gramd4,79939.0,,
Ctdspl,117545.0,,
Smurf2,100649.0,,
Fgd1,43371.0,,
Gga3,19796.0,,
Lsm1,18687.0,,
Med20,12836.0,,
Cse1l,40349.0,,
Lypla2,4402.0,,
Clcn7,28713.0,,
Grk6,15855.0,,
Hipk2,181775.0,,
Taf15,33657.0,,
Plxna4os3,12785.0,,
Mybbp1a,10413.0,,
Esrrg,606094.0,,
Coq5,17306.0,,
Kin,12213.0,,
Ccdc57,106343.0,,
Cdc25b,11548.0,,
Zfp458,23548.0,,
Slc45a1,23602.0,,
Fbxo42,56149.0,,
Pcca,356776.0,protein_coding,chr14
Tnrc18,93001.0,protein_coding,chr5
Elp4,203537.0,,
Mier3,37617.0,,
Kcnb1,94186.0,,
Pogz,44759.0,,
Bfar,31754.0,,
Lpin1,75297.0,,
Ntng1,363971.0,,
Mllt6,22049.0,,
Thsd7a,437800.0,protein_coding,chr6
Sart3,30064.0,,
Prkacb,83416.0,,
Mxd4,13837.0,,
Fbxw8,90499.0,,
Slc4a3,15906.0,,
Dcdc2b,5926.0,,
G2e3,28925.0,,
Lcorl,160434.0,protein_coding,chr5
Nnat,2444.0,,
Cs,24745.0,,
Zfp131,25702.0,,
Map3k5,208281.0,protein_coding,chr10
Edc3,43959.0,,
Dnajc8,18192.0,,
Tyk2,27175.0,,
Clpb,131873.0,,
Usp5,14465.0,,
Klhl29,298210.0,protein_coding,chr12
Dvl1,11901.0,,
Cep164,61745.0,,
Fh1,25261.0,,
Fnta,16928.0,,
Rnf216,122101.0,protein_coding,chr5
Ptpn23,23131.0,,
Zfp462,138515.0,,
Ncald,426395.0,,
Ankrd28,131883.0,,
Nop58,34073.0,,
Krt222,11324.0,,
Ppp1r12b,201284.0,,
Nrxn2,125438.0,,
Tcf25,30082.0,,
A330023F24Rik,61529.0,,
Sfxn3,8880.0,,
Slc12a9,19039.0,,
Mlf2,5852.0,,
Galns,33221.0,,
Ttc26,46178.0,,
Uchl1,11143.0,,
Rpn2,47302.0,,
Cdk11b,25084.0,,
Helz,145896.0,,
Ece2,16657.0,,
Catsper2,21161.0,,
Alg9,68523.0,,
Prkaca,23450.0,,
Uvssa,41205.0,,
Sec16a,35785.0,,
Akt1s1,6430.0,,
Ift20,5376.0,,
Zfc3h1,47813.0,,
Usp39,26506.0,,
Atf6b,7928.0,,
Acsl1,65014.0,,
Mapk8ip3,44824.0,,
Mxi1,65292.0,,
Dcaf11,10059.0,,
Mpi,8507.0,,
Actr8,28017.0,,
Iffo1,16541.0,,
Grm8,860059.0,protein_coding,chr6
Atp6v0a2,95879.0,,
Syt16,275606.0,,
Pnkd,68764.0,protein_coding,chr1
Ercc6l2,85062.0,,
Trip11,79224.0,,
Dcaf8,48921.0,,
Gpkow,13131.0,,
Usp11,16633.0,,
Bach2,347304.0,,
Slc7a4,11196.0,,
Pibf1,155069.0,,
Sfi1,61613.0,,
Atn1,13980.0,,
Clcn6,34562.0,,
Inpp5f,85097.0,,
Hmgxb3,45773.0,,
Wdtc1,61022.0,,
Kif16b,284057.0,,
Elf2,87943.0,,
Akr7a5,7682.0,,
Cmtm4,47616.0,,
Gnaq,254632.0,,
Morf4l1,23109.0,,
Tmem214,11168.0,,
Tmem189,47214.0,,
Tsen2,33964.0,,
Unc13a,47340.0,,
Rnf8,30201.0,,
Rab11fip3,80519.0,protein_coding,chr17
Twf2,12281.0,,
Pdia6,18225.0,,
Etv1,91104.0,,
R3hdm2,119057.0,,
Phc1,22830.0,,
Tm9sf4,49163.0,,
Zfp719,13625.0,,
Abcb9,34268.0,,
Otub1,8114.0,,
Ablim1,282186.0,protein_coding,chr19
Tbkbp1,15324.0,,
Cabp1,25692.0,,
Unk,30892.0,,
Egfem1,609186.0,protein_coding,chr3
Taf6,8834.0,,
Ddx55,16796.0,,
Gm27241,3263.0,,
Cul2,53389.0,,
Fermt2,71323.0,,
Sept4,21636.0,,
Axin1,57123.0,,
Tmem231,21870.0,,
Mtor,109072.0,,
Rilpl2,15101.0,,
Sprn,4249.0,,
Cers2,8808.0,,
Grb2,64552.0,,
Cpsf3,29665.0,protein_coding,chr12
Scn3a,110509.0,,
Trim2,146438.0,,
Dgkb,816513.0,,
Phrf1,33966.0,,
Grina,3140.0,,
Slx1b,6316.0,,
Nae1,23609.0,,
Dmd,2257271.0,,
Tmcc1,174875.0,,
Scn1a,170062.0,,
Scaf8,83887.0,,
Fmnl2,275944.0,,
Gm16054,6517.0,,
Dhx8,34439.0,,
Celf6,29375.0,,
Ddx3x,13082.0,,
Qtrt1,8437.0,,
Phax,25269.0,,
Nrip3,23970.0,,
Tdrd7,69427.0,,
Gm16351,57763.0,,
Lig3,23166.0,,
Prpsap1,23357.0,,
Zbtb9,35209.0,,
Ndufv3,11216.0,,
Gabra5,102387.0,,
Nupl2,19050.0,,
Gstz1,17558.0,,
Lrsam1,36398.0,,
Gpm6b,150077.0,,
Gak,60344.0,,
Prkar2b,102820.0,,
Bcl9l,29071.0,,
Pak1ip1,11992.0,,
Tenm1,901260.0,,
Mdm2,21883.0,,
Hdac9,869515.0,,
Lsg1,27098.0,,
Gm12689,1358.0,,
Tmem150a,4315.0,,
Rictor,92022.0,,
Nhlrc2,55242.0,,
Ccdc174,21790.0,,
Ccdc159,8401.0,,
Nup188,57869.0,,
Nedd4l,330123.0,,
Emc8,14659.0,,
Ncaph2,17107.0,,
Mturn,22227.0,,
Rbm18,20694.0,,
Ddi2,45870.0,,
Magi1,608462.0,protein_coding,chr6
Spaca6,15851.0,,
Sept9,162664.0,,
Slc30a3,22131.0,,
Add1,58644.0,protein_coding,chr5
Vps51,9389.0,,
Cnppd1,8157.0,,
Mef2d,29714.0,,
Pfas,22763.0,,
Car7,15654.0,,
Vps41,149525.0,,
Supt3,342138.0,,
Pak6,34717.0,protein_coding,chr2
Cspp1,98781.0,,
Kcnab1,268839.0,,
Zfp653,15965.0,,
Zfp949,23041.0,,
Btaf1,86673.0,,
Vps39,36676.0,,
Adcy2,379498.0,,
Dot1l,40255.0,protein_coding,chr10
Begain,36030.0,,
Mlx,4930.0,,
Elmsan1,69705.0,,
Ogfod2,3186.0,,
Plekhb2,29604.0,,
Lmnb1,45611.0,,
Pcyt1a,44149.0,,
Gid8,8616.0,,
Bap1,8494.0,,
Kmt2b,19868.0,,
Sacs,102238.0,,
Cox16,126101.0,,
Ppp3ca,267603.0,protein_coding,chr3
Pigt,10781.0,,
Tmem201,22669.0,,
Tnrc6b,229772.0,,
Arfgef2,92464.0,,
Sorbs2,320118.0,protein_coding,chr8
Rarb,388317.0,,
Dpp7,4083.0,,
Zmym4,106196.0,,
Nrg2,179728.0,protein_coding,chr18
Cog6,35362.0,,
Scube2,67003.0,,
Ube2d1,30282.0,,
Arhgap1,22466.0,,
Zfp143,34177.0,,
Capn2,50348.0,,
Slc25a44,14641.0,,
Car2,14497.0,,
Gsk3a,9593.0,,
Msantd3,21984.0,protein_coding,chr4
Pten,68663.0,,
Wsb1,15299.0,,
Pitpnm2,131070.0,,
Porcn,12677.0,,
Zmym2,76048.0,,
Spg11,64866.0,,
Mctp1,647275.0,protein_coding,chr13
Slc9a8,55288.0,,
Zfp740,12357.0,,
Tyro3,20371.0,,
Scyl1,13068.0,,
Ezh1,35348.0,,
Meis3,11414.0,,
Eif2s3x,24155.0,,
Shank3,60638.0,,
Abca7,19078.0,,
Rpap1,24233.0,,
Gnb1,67908.0,,
Neurl4,12748.0,,
Rnf20,24881.0,protein_coding,chr4
Sidt1,93016.0,,
Sept5,9452.0,,
Med4,8824.0,,
Srebf2,58198.0,,
Sarm1,25424.0,,
Lrrc8a,26075.0,,
Gnaz,49730.0,,
Cep70,57037.0,,
N4bp1,77098.0,,
Mcoln1,14775.0,,
Mbtps1,50579.0,,
Zfp612,12995.0,,
Itpa,14004.0,,
Gm1992,46966.0,,
Msh2,51383.0,,
Ube2n,30512.0,protein_coding,chr10
Rab40c,37613.0,,
Zfp346,29514.0,,
Trim28,31921.0,,
Gnptg,6793.0,,
Cep250,42442.0,,
Chd4,34610.0,,
Sv2a,14370.0,,
Heatr1,45262.0,,
Stxbp4,161592.0,,
Dhx29,41978.0,,
Zfp839,19743.0,,
Gfm2,43258.0,,
Tjp1,231616.0,,
Sil1,233384.0,,
Arih1,98360.0,,
Fubp1,26404.0,,
Ptpro,210914.0,protein_coding,chr6
Jdp2,40851.0,,
Abca3,58251.0,,
Dnajc16,30742.0,,
Rps6ka2,133200.0,,
Arhgap6,509336.0,,
Srpk1,35061.0,,
Sars2,11879.0,,
Psmc1,13251.0,,
Eef1g,11438.0,,
Lyrm9,20286.0,,
Gm11613,16183.0,,
Med8,6445.0,,
Ciapin1,18554.0,,
Kptn,7621.0,,
Ctdspl2,57641.0,,
Pdgfb,19103.0,,
Gm16183,5982.0,,
Dis3l2,346287.0,protein_coding,chr1
5530601H04Rik,42412.0,,
Mettl16,57695.0,,
Utp15,16196.0,,
Igf2bp3,129734.0,,
Cfap20,14620.0,,
Slc25a28,11080.0,,
Sec23a,53634.0,,
Wiz,35384.0,,
Hif1an,13424.0,,
Rfx1,30158.0,,
Mapre3,51465.0,,
Kdm4a,43086.0,,
Dnmbp,93370.0,,
Kctd9,26373.0,,
Ptpn9,67884.0,,
Sgk1,117719.0,protein_coding,chr10
Xpr1,141714.0,,
Rnf215,5970.0,,
Mfsd11,23195.0,,
Cfap54,305999.0,,
Tnpo3,69060.0,,
Hpgds,27615.0,,
Wwp1,100690.0,,
Taz,8239.0,,
Ppp1r7,30635.0,,
Hsp90aa1,12123.0,,
Patl1,32692.0,,
Iars,52167.0,,
Cdan1,133974.0,,
Msi2,379131.0,,
Klhdc3,6364.0,,
Pgd,16780.0,,
Spata7,41658.0,,
Kpna6,28787.0,,
2610035D17Rik,157943.0,,
Trnau1ap,17775.0,,
H13,39209.0,,
Sympk,30241.0,,
Gm12227,5646.0,,
Cep104,33538.0,,
Zfp324,8398.0,,
Cep95,30678.0,,
Cfdp1,85800.0,,
3110021N24Rik,62255.0,,
Map6,69690.0,,
Fcho2,92046.0,,
Rasgef1a,80108.0,,
Ing5,18136.0,,
Erf,8200.0,,
Unkl,46046.0,,
Tmem132b,260809.0,,
Sirt7,6868.0,,
Uevld,35311.0,,
Megf9,107930.0,,
Uvrag,256120.0,,
Dnajc18,37311.0,,
Sptlc2,83297.0,,
A830082K12Rik,81374.0,,
Scly,22737.0,,
Cers5,38004.0,,
Greb1l,237763.0,,
Kdm7a,70166.0,,
Exd2,37132.0,,
Dok3,6065.0,,
Pgbd1,19783.0,,
Herc1,158325.0,,
Eprs,65316.0,,
Mapk11,7142.0,,
Efr3a,86782.0,,
Ufsp2,21430.0,,
Pick1,20311.0,,
Utp6,30069.0,,
Ergic3,10234.0,,
Lamtor1,20771.0,,
Ddx31,65165.0,protein_coding,chr2
Pms2,24004.0,,
Zfp93,7374.0,,
Pfkl,23136.0,,
Tcea2,7761.0,,
Eps8,177631.0,,
Stag2,127868.0,,
Smg6,238625.0,,
Mycbp2,233403.0,,
Ldhb,17708.0,,
Dtd1,168861.0,,
Ctif,266330.0,,
Tulp3,34690.0,,
Fkbp15,60206.0,,
Rell2,4100.0,,
Slc16a11,3665.0,,
Vti1a,311014.0,,
Ak2,19571.0,,
Gm12655,16249.0,,
Glrx,10286.0,,
Tmem132a,12118.0,,
Atp2a2,48712.0,,
Arid5b,186220.0,,
Ell,53401.0,,
Tsc22d2,52068.0,,
Smyd5,14446.0,,
Slitrk1,5358.0,,
Fam216a,7784.0,,
Klhl18,50768.0,,
Arpc5,9055.0,,
Camk1,9860.0,,
Atp1a3,27791.0,,
Zfp335,19875.0,,
Ddx39b,11961.0,,
Atp6v0d1,41582.0,,
Adam9,67316.0,,
Ppp2r5c,135942.0,,
Coro1a,8014.0,,
Dpf2,16494.0,,
Mrpl4,6101.0,,
Top3b,22254.0,,
Nptxr,18415.0,,
Tor1aip1,31881.0,,
Prkra,18117.0,,
Nrbp1,10702.0,,
Dhcr24,28075.0,,
Gm1043,144177.0,,
Tecpr1,29173.0,,
Gse1,352934.0,protein_coding,chr8
Miip,8038.0,,
Dnm1l,46729.0,,
Ddx56,8853.0,,
Nagk,9036.0,,
Samm50,25026.0,,
Hnrnpdl,6087.0,,
Rmnd1,30473.0,,
Atp9a,107971.0,,
Gtf2h1,27697.0,,
Myo1c,23406.0,,
Pprc1,28029.0,,
Trim33,79482.0,,
Stag1,361577.0,,
Ocrl,53481.0,,
Fmnl1,27794.0,,
Akap13,299075.0,,
Ncoa1,229820.0,,
Traf3,100783.0,,
Foxj2,25452.0,,
Rtf1,60339.0,,
Cstf2,27632.0,,
D130040H23Rik,43127.0,,
Kif13b,162352.0,,
Ccdc88c,117533.0,,
Fryl,236632.0,,
Nck1,53841.0,,
Slc38a9,77998.0,,
Brpf3,38859.0,,
4933411O13Rik,18338.0,,
Tpp1,7424.0,,
Raph1,84812.0,,
Ccnf,29286.0,,
Ldb1,13644.0,,
Mto1,27140.0,,
Zfp263,6697.0,,
Itpr1,338013.0,,
Sec62,28388.0,,
Zer1,27302.0,,
Rbm34,23899.0,,
Zfp384,28725.0,,
Ubxn7,61490.0,,
Smyd3,566081.0,,
Serac1,37545.0,,
Sorcs3,599480.0,,
Zfp90,11271.0,,
Ust,314069.0,,
Ddx21,22030.0,,
Stradb,22193.0,,
Agpat5,45084.0,,
St3gal3,202760.0,protein_coding,chr4
Pdhb,7029.0,,
Gm26936,40851.0,,
Arpc4,12333.0,,
Srsf6,5593.0,,
Arfgap1,15301.0,,
Mapk7,5594.0,,
Dcaf6,131777.0,protein_coding,chr1
Adam10,101232.0,,
Zfp821,19386.0,,
P4hb,12955.0,,
Itsn2,121324.0,,
Senp3,8969.0,,
Ngef,97036.0,,
Slc6a8,9352.0,,
Pank4,16815.0,,
Tcaim,30795.0,,
Cops3,22043.0,,
Pde4a,47534.0,,
Basp1,50487.0,,
Dennd3,59682.0,,
Rab23,22677.0,,
Gm10135,8894.0,,
Ttc39b,103955.0,,
Gtf2h3,18540.0,,
Rps11,2060.0,,
Gba2,11945.0,,
Pabpc1,14007.0,,
Acat1,29860.0,,
Mal2,31655.0,,
Slc22a17,6828.0,,
Eya2,176695.0,,
Arhgap44,160922.0,protein_coding,chr11
Ecsit,13192.0,,
Hax1,3334.0,,
Mageh1,1409.0,,
Stox2,266314.0,,
Ddx1,32240.0,,
Lta4h,31464.0,,
Sae1,67572.0,,
Ppp1r9b,15864.0,,
Rnf187,6628.0,,
Stau2,291438.0,,
Ube2z,17956.0,,
Nf1,241919.0,,
Alas1,15199.0,,
Cerkl,126242.0,,
Cep152,62025.0,,
Trim37,93606.0,,
Zbtb25,21820.0,,
Zfp932,13890.0,,
Cdc7,20110.0,,
Ubqln4,15967.0,,
Stat1,42425.0,protein_coding,chr1
Ppfia3,27897.0,,
Adarb2,565881.0,protein_coding,chr13
Med6,21451.0,,
Atp13a1,16586.0,,
Zfyve26,63958.0,,
Map3k3,70833.0,,
Dph5,46524.0,,
Sdk2,290672.0,,
Pdcd4,37629.0,,
Vta1,50805.0,,
2900026A02Rik,134913.0,protein_coding,chr5
Mapk8ip1,17587.0,,
Tsen34,8161.0,,
Arpc1a,24931.0,,
A330076H08Rik,52221.0,,
Olfml2b,38257.0,,
Ssbp4,11382.0,,
Osbp,28171.0,,
Flt3,69748.0,,
Disp1,135256.0,,
Ankrd13d,12957.0,,
Osbpl6,194139.0,,
Polr3e,29688.0,,
Atp6v0c,5836.0,,
Cox6c,12360.0,,
Gatad2b,70229.0,,
Camkk1,23065.0,,
Dnmt1,52679.0,,
Baiap2,64019.0,,
Scaf1,13415.0,,
Zfp72,21510.0,,
Ubp1,46268.0,,
Lrrc49,119299.0,,
Exoc7,19232.0,,
Bbs4,31518.0,,
Cacnb1,21526.0,,
Gm11149,54303.0,,
2010320O07Rik,19373.0,,
Synm,29582.0,,
Ppp1r9a,262744.0,protein_coding,chr6
Pdss2,243396.0,,
Rabgef1,42544.0,,
Rnf41,29784.0,,
Baz2a,37726.0,,
Prr3,7695.0,,
Polr3gl,16309.0,,
Gnl3,6719.0,,
Ttyh1,17300.0,,
Shc1,11584.0,,
Mib1,93156.0,protein_coding,chr18
Gtf2a2,10316.0,,
Gys1,21775.0,,
Vipas39,27388.0,,
Rmnd5b,12225.0,,
Zswim6,165447.0,,
Them4,22451.0,,
Nmt1,40722.0,protein_coding,chr11
Enc1,11929.0,protein_coding,chr13
Cep170b,26137.0,protein_coding,chr12
Ubox5,40036.0,,
Flot1,9561.0,,
Exoc1,40983.0,,
Smn1,12838.0,,
Ip6k1,46281.0,,
Usp30,59259.0,,
Pcgf3,45744.0,,
Pcdh20,6653.0,,
Ankrd40,13840.0,,
Mmp24,43024.0,,
Cdc26,24988.0,,
Coq4,10442.0,,
Wipi1,38636.0,protein_coding,chr11
Capn10,13565.0,,
Gm15478,4375.0,,
Pkd1l3,59869.0,,
Thy1,5195.0,,
Ube2h,93250.0,,
Eif2ak1,86463.0,,
Uimc1,72420.0,,
Ilf3,37490.0,,
Mtcl1,112768.0,,
Kcng3,45938.0,,
Cox4i1,5985.0,,
Gucy1a2,361958.0,,
Nelfb,11777.0,,
Akap9,153256.0,,
Babam1,7758.0,,
Efcab14,39583.0,,
Copg2,149240.0,,
Eef1a2,9361.0,,
Rbm17,18716.0,,
Osbpl2,43374.0,,
Kat5,7223.0,,
Spire1,122581.0,,
Maf1,3086.0,,
Trmt13,33494.0,,
Bcl11b,93199.0,protein_coding,chr12
Fkbp4,8942.0,,
Ahdc1,66850.0,,
Angpt2,51299.0,,
Cux1,319355.0,protein_coding,chr5
P4htm,18805.0,,
Trim32,11252.0,,
Zfp518b,16342.0,,
Pou2f1,137524.0,,
Hnrnpk,12201.0,,
6530403H02Rik,282624.0,,
Gm19705,20035.0,,
Nfatc3,71697.0,,
Iscu,5540.0,,
Arap2,163714.0,,
Foxp4,57512.0,,
Zfp668,13781.0,,
Shisa9,286789.0,,
Tmem128,9449.0,,
Cbx6,10792.0,,
Nr2f1,10784.0,,
Ptprf,83192.0,,
Xkr6,214306.0,,
Rbfox2,228014.0,,
4931406C07Rik,23111.0,,
Adprm,14689.0,,
Il18,27013.0,,
Xpo5,40816.0,,
Abtb1,6070.0,,
Lonp1,12590.0,,
Ndor1,10862.0,,
Ubtf,15182.0,,
Rgsl1,64761.0,,
Lrrc20,106990.0,,
Ube2q1,10384.0,,
Pikfyve,92012.0,,
Ncl,14681.0,,
Ifnar2,32806.0,,
Ovgp1,13712.0,,
Calcoco1,15401.0,,
Sclt1,115794.0,protein_coding,chr3
C2cd3,97919.0,,
Dchs2,229261.0,,
Trmu,18082.0,,
Tnfrsf25,4185.0,,
Hs1bp3,30392.0,,
Pdxdc1,69983.0,,
Jakmip1,62980.5,,
Fubp3,44875.0,,
Rufy1,41839.0,,
Arsa,4949.0,,
4930419G24Rik,63830.0,,
Ssh3,7512.0,,
Ralgapb,89405.0,,
Upp2,225673.0,,
Rbms3,1057167.0,,
Rpia,26512.0,,
Nucb1,19948.0,,
Hmbs,7889.0,,
Ube2k,61755.0,,
Ppp2r3a,146711.0,,
Ggnbp2,38456.0,,
Cap2,148433.0,,
Csf2ra,4472.0,,
Xpc,26583.0,,
Cdc23,20784.0,,
Gtf2h2,32361.0,,
Wasl,51204.0,,
Gtf2ird1,99060.0,,
Agpat1,9187.0,,
Ralbp1,37380.0,,
Tbc1d25,21709.0,,
Mga,72353.0,,
Strn4,25042.0,,
Afg3l1,26013.0,,
Ppp2cb,19816.0,,
Metap1d,71918.0,,
Med12,23435.0,,
Fem1b,20113.0,,
Shf,20270.0,,
Slc30a4,21430.0,,
Dmpk,9972.0,,
Eri3,123932.0,,
Ppp1cc,16995.0,,
Abcc1,114179.0,,
Wrap73,25048.0,,
Wbp4,21583.0,,
Gfpt1,49351.0,,
Zmiz1,207558.0,,
Stip1,19265.0,,
Adat1,25394.0,,
Myt1l,394829.0,protein_coding,chr12
Polg,20131.0,,
Prdm9,21275.0,,
Dcaf4,21454.0,,
Hps5,35598.0,,
Clcn2,14782.0,,
Rab6a,33858.0,,
Lrba,558012.0,,
Cog1,17885.0,,
Hnrnpll,32847.0,,
Smad1,61123.0,,
Mia3,42828.0,protein_coding,chr1
Col11a1,190178.0,protein_coding,chr3
Psen2,36434.0,,
Rab5c,23206.0,,
Atm,97591.0,,
Nrgn,8412.0,,
Ppp2r5b,8107.0,,
Ints1,24392.0,,
Cd44,90524.0,,
Hook1,58173.0,,
Psmd9,80718.0,,
Zbtb48,7897.0,,
Camkmt,368036.0,,
Rdh13,20879.0,,
Pomt2,41107.0,,
Rbbp6,36871.0,,
Sap30l,8580.0,,
Ptp4a2,38784.0,,
Thra,28368.0,,
Terf1,38406.0,,
Itga6,112800.0,,
Dcp1b,46363.0,,
Psd,15069.0,,
Tubgcp5,37523.0,,
Dnttip1,22624.0,,
Gpi1,29006.0,,
Eif4a2,6692.0,,
Mmaa,31339.0,,
Hectd3,9960.0,,
Spred2,99651.0,protein_coding,chr11
Whamm,25570.0,,
Fbxo9,27566.0,,
Camk4,256297.0,protein_coding,chr18
Ppp1r37,32276.0,,
Prickle1,96777.0,,
Lnpep,103640.0,,
Atat1,12480.0,,
Hmgxb4,38622.0,,
Inca1,11794.0,,
Prpf4b,30762.0,,
Atg16l1,36558.0,,
Efhd2,16778.0,,
Tnrc6c,109150.0,,
Skiv2l,10982.0,,
Bbs2,30974.0,,
Pus1,6992.0,,
Ccdc130,12585.0,,
Pigl,55957.0,,
